RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,NaGa Food - Mì Cay Hàn Quốc 7 Cấp Độ - Trần Hưng Đạo,10.0390864000000,105.7762147000000,"70/24 Trần Hưng Đạo, P. An Nghiệp, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Bún ,  Mì",00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,999+
2,Mì Cay TITAN,10.0382900000000,105.7613700000000,"Số 2-4, Đường Số 1, Khu Đô Thị Mới Đại Ngân, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Bún ,  Mì",16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,100+
3,Mì Cay & Trà Sữa 186 Up,10.0304089000000,105.7619376000000,"32/2 Hẻm 51 (Bờ Hồ Bún Xáng) Đường 3/2, P. Tân An, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Bún ,  Mì ,  Món nước ,  Ăn vặt - Ăn nhẹ ,  Cá/bò viên",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Món Á ,  Món Hàn",no,no,yes,30.000 - 50.000,8.2,7.8,7.9,4.5,999+
4,Mì Cay Ba Báo - Cái Răng,10.0000100000000,105.7588600000000,"50A Trần Chiên, P. Lê Bình, Quận Cái Răng, Cần Thơ",Quán ăn,"Bún ,  Mì ,  Ăn vặt - Ăn nhẹ ,  Cơm ,  Nem",10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,,no,no,no,0 - 0,0.0,0.0,0.0,0.0,3
5,Mì Cay Ba Báo - Ninh Kiều,10.0219600000000,105.7704300000000,"320A Trần Ngọc Quế, P. Tân An, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Bún ,  Mì",09:00 - 23:30,09:00 - 23:30,09:00 - 23:30,09:00 - 23:30,09:00 - 23:30,09:00 - 23:30,09:00 - 23:30,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,50+
6,Mì Cay GangNam- Hẻm 44 Võ Trường Toản,10.0490695000000,105.7670529000000,"B15 - T82 Nguyễn Văn Cừ, P. An Hoà, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Món nước ,  Mì",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Á ,  Món Hàn",no,no,no,20.000 - 40.000,7.7,7.9,7.7,4.5,999+
7,"Tiệm Nhà Bông - Hoàng Quốc Việt - Trà Sữa, Mì Cay & Mì Trộn",10.0085311000000,105.7480700000000,"228/6 Hoàng Quốc Việt, P. An Bình, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống ,  Trà sữa ,  Sữa",00:01 - 01:00,00:01 - 01:00,00:01 - 01:00,00:01 - 01:00,00:01 - 01:00,00:01 - 01:00,00:01 - 01:00,,no,no,no,18.000 - 25.000,0.0,0.0,0.0,4.5,500+
8,Mì Cay - Ăn Vặt Biếc - Trần Văn Hoài,10.0248380000000,105.7735660000000,"Tiệm Sửa Honda Bé - 3 Trần Văn Hoài, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Quán ăn,,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,50+
9,Bún Xào & Mì Cay Bà 7 - Coffee Tattoo,10.0297984000000,105.7766370000000,"94/10 Mạc Thiên Tích, P. Thới Bình (Nằm Cạnh Quán Cafe Quỳnh), Quận Ninh Kiều, Cần Thơ","Café/Dessert , Quán ăn","Hải sản ,  Mực ,  Ăn vặt - Ăn nhẹ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,,"Món Việt ,  Món Miền Nam",no,no,no,0 - 0,0.0,0.0,0.0,4.5,500+
10,Mì Cay Chay Phát Tài 2,10.0311900000000,105.7747300000000,"95/11 Mậu Thân, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Bún ,  Mì ,  Lẩu ,  Món chay",09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,50+
11,Mì Cay TAKAMI,10.0436150000000,105.7758640000000,"132/42/44A Hẻm 54 Hùng Vương, P. Thới Bình, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,"Bánh tráng ,  Mì ,  Ăn vặt - Ăn nhẹ ,  Cơm",11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,Món Việt,no,yes,yes,10.000 - 25.000,0.0,0.0,0.0,4.5,10+
12,Mì Cay & Mì Trộn Quyên Quyên,10.0030966000000,105.7566188000000,"Đường Số 4, KDC Thận Mỹ, P. Lê Bình, Quận Cái Răng, Cần Thơ",Quán ăn,"Pizza & Pasta ,  Ăn vặt - Ăn nhẹ ,  Fastfood - Thức ăn nhanh",17:00 - 22:30,17:00 - 22:30,17:00 - 22:30,17:00 - 22:30,17:00 - 22:30,17:00 - 22:30,17:00 - 22:30,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,10+
13,Tiệm Chay Chú Tiểu - Mì Cay Chay,10.0379740000000,105.7709050000000,"Chùa Bửu Trì, Số 67 Mậu Thân, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Bún ,  Món chay",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,50+
14,"Mì Cay, Mì Trộn & Cơm Tấm Long Xuyên - Hậu Thạnh Mỹ",10.0050000000000,105.7540600000000,"1 Hậu Thạnh Mỹ, P. Lê Bình, Quận Cái Răng, Cần Thơ",Quán ăn,"Cơm Tấm ,  Bún ,  Mì ,  Cơm",10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,500+
15,Mì Cay Bao Bao Food,10.0243100000000,105.7283000000000,"88/NB Rạch Ngã Bát, P. Long Tuyền, Quận Bình Thủy, Cần Thơ",Quán ăn,,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,10+
16,Mì Cay Quỳnh Châu - Trần Chiên,10.0014040000000,105.7574020000000,"63/4A Trần Chiên, P. Lê Bình, Quận Cái Răng, Cần Thơ",Quán ăn,"Bún ,  Mì ,  Cơm",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,10+
17,Mặt Trời Đỏ - Mì Cay & Mì Trộn,,,"9 Đường 38, Khu Dân Cư Mặt Trời Đỏ, P. Long Tuyền, Quận Bình Thủy, Cần Thơ",,,,,,,,,,,,,,0 - 0,0.0,0.0,0.0,,
18,Mì Cay THÈM! - Mì Cay 12 Cấp Độ & Hải Sản Sốt Thái - 11 Huỳnh Thúc Kháng,10.0402900000000,105.7771800000000,"11 Huỳnh Thúc Kháng, P. An Nghiệp, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Bún ,  Mì",00:01 - 02:00,10:00 - 23:59,00:01 - 02:00,10:00 - 23:59,00:01 - 02:00,10:00 - 23:59,00:01 - 02:00,,no,no,no,0 - 0,10.0,10.0,10.0,4.5,50+
