RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,"Mì Tương Đen, Mì Cay & Mì Lạnh - Sarang Mì - Hoàng Diệu 2",10.8540222,106.768786,"210/14 Đường Hoàng Diệu 2, P. Linh Trung, Thành Phố Thủ Đức, TP. HCM",Quán ăn,"Bún ,  Mì",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,5.0,10+
2,Tiệm Mì Tương Đen Chaewon - Nguyễn Thiện Thuật,10.7686574,106.6784184,"213/16 Nguyễn Thiện Thuật, P. 1, Quận 3, TP. HCM",Quán ăn,,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,100+
3,Mì Tương Đen BlueDragon - Phú Mỹ Hưng,10.7311042,106.7073566,"82 Lê Văn Thiêm, P. Tân Phong, Quận 7, TP. HCM",Quán ăn,"Bún ,  Mì",00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,100+
4,"Mì Tương Đen, Mì Cay & Mì Lạnh - Sarang Mì - Lê Văn Sỹ",10.7888049,106.676494,"400D Lê Văn Sỹ, Quận 3, TP. HCM",Nhà hàng,,10:30 - 21:30,10:30 - 21:30,10:30 - 21:30,10:30 - 21:30,10:30 - 21:30,10:30 - 21:30,10:30 - 21:30,"Món Á ,  Món Hàn",no,no,no,0 - 0,0.0,0.0,0.0,4.5,100+
5,Tokbokki & Mì Tương Đen - Ăn Vặt Nhà Ngọt,10.7675891,106.66228,"15/18/27 Nguyễn Ngọc Lộc, P. 14, Quận 10, TP. HCM",Quán ăn,"Ăn vặt - Ăn nhẹ ,  Nem ,  Cá/bò viên",09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,50+
6,Mì Tương Đen BlueDragon - Thái Thuận,10.7987374,106.7391263,"23 Thái Thuận, P. An Phú, Thành Phố Thủ Đức, TP. HCM",Quán ăn,Halal,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,100+
7,TAKA Cơm Trộn - Mì Tương Đen & Tokbokki,10.874033,106.763544,"493A Quốc lộ 1A, P. Linh Xuân, Thành Phố Thủ Đức, TP. HCM",Quán ăn,"Bún ,  Mì",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,,no,no,no,30.000 - 50.000,0.0,0.0,0.0,4.5,999+
8,"Mì Tương Đen, Mì Cay & Mì Lạnh - Sarang Mì - Tạ Quang Bửu",10.7399147,106.676491,"613 Đ. Tạ Quang Bửu, P. 4, Quận 8, TP. HCM",Quán ăn,"Bún ,  Mì",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,10+
9,Na Na - Mì Tương Đen & Gà Không Xương Kiểu Hàn,10.8610679,106.8060382,"144/20/36T Đường 138, P. Tân Phú, Thành Phố Thủ Đức, TP. HCM",Quán ăn,"Bún ,  Mì",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,50+
10,"Mì Tương Đen, Mì Cay Mì Lạnh - Sarang Mì - Gò Vấp",10.8270906,106.6808551,"26 Trần Thị Nghỉ, Gò Vấp, TP. HCM",Nhà hàng,"Bún ,  Mì ,  Ăn vặt - Ăn nhẹ ,  Nem",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Á ,  Món Hàn",no,no,no,0 - 0,0.0,0.0,0.0,4.5,500+
