RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Sushi Sashimi Ngon Rẻ Thảo Điền,10.79809,106.73019,"39 Đường 19, P. Bình An, Thành Phố Thủ Đức, TP. HCM",Quán ăn,"Cơm văn phòng ,  Cơm",08:00 - 14:00,16:00 - 23:00,08:00 - 14:00,16:00 - 23:00,08:00 - 14:00,16:00 - 23:00,08:00 - 14:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,100+
2,Sushi Viên Ông Chủ Nhỏ - Tô Hiến Thành,10.778056,106.6651,"278 Tô Hiến Thành, P. 15, Quận 10, TP. HCM",Ăn vặt/vỉa hè,"Tôm ,  Hải sản ,  Lẩu ,  Cá ,  Sushi & Sashimi ,  Mực ,  Ăn vặt - Ăn nhẹ ,  Fastfood - Thức ăn nhanh",11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,"Món Á ,  Món Nhật",yes,yes,yes,1.000 - 150.000,5.8,6.1,5.6,4.5,999+
3,Sushi Viên Ông Chủ Nhỏ - 70B Hậu Giang,10.749643,106.646869,"70B Hậu Giang, P. 6, Quận 6, TP. HCM",Ăn vặt/vỉa hè,"Sushi & Sashimi ,  Ăn vặt - Ăn nhẹ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Món Á ,  Món Nhật",yes,yes,yes,1.000 - 170.000,4.3,4.6,5.0,4.5,999+
4,Sushi Phố,10.7417066,106.7299718,"573 Huỳnh Tấn Phát, P. Tân Thuận Đông, Quận 7, TP. HCM",Ăn vặt/vỉa hè,"Sushi & Sashimi ,  Ăn vặt - Ăn nhẹ",19:00 - 23:00,19:00 - 23:00,19:00 - 23:00,19:00 - 23:00,19:00 - 23:00,19:00 - 23:00,19:00 - 23:00,"Món Á ,  Món Nhật",no,yes,yes,20.000 - 20.000,10.0,10.0,7.5,4.5,500+
5,SUSHI VIÊN ÔNG CHỦ NHỎ - LÊ VĂN THỌ,10.8440735,106.6570215,"194A Lê Văn Thọ, P.11, Gò Vấp, TP. HCM",Quán ăn,"Sushi & Sashimi ,  Ăn vặt - Ăn nhẹ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,no,no,no,1.000 - 170.000,0.0,0.0,0.0,4.5,100+
6,Yori Sushi,10.805795,106.717032,"139 Đường D5, P. 25, Bình Thạnh, TP. HCM",Quán ăn,"Lẩu ,  Sushi & Sashimi",11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,Món Việt,no,no,yes,10.000 - 500.000,8.3,8.1,7.3,4.5,999+
7,Gami Sushi - Trần Não,10.7943139,106.7310762,"98 Trần Não, P. An Phú, Thành Phố Thủ Đức, TP. HCM",Quán ăn,"Tôm ,  Hải sản ,  Cá ,  Sushi & Sashimi ,  Mực",10:15 - 21:45,10:15 - 21:45,10:15 - 21:45,10:15 - 21:45,10:15 - 21:45,10:15 - 21:45,10:15 - 21:45,,no,no,no,20.000 - 130.000,0.0,0.0,0.0,4.5,500+
8,Sushi Matsu 1,10.7857924,106.680711,"886 Trường Sa, P. 13, Quận 3, TP. HCM",Quán ăn,"Tôm ,  Bún ,  Hải sản ,  Mì ,  Cá ,  Sushi & Sashimi ,  Mực",11:00 - 23:00,16:00 - 23:00,11:00 - 23:00,16:00 - 23:00,11:00 - 23:00,16:00 - 23:00,11:00 - 23:00,Món Á,no,no,no,30.000 - 80.000,7.6,7.4,6.3,4.5,100+
9,Sushi Hokkaido Deli - Sushi & Sashimi,10.7873805,106.7139376,"95B Phú Mỹ, P. 22, Bình Thạnh, TP. HCM",Quán ăn,Sushi & Sashimi,08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,,no,no,no,29.000 - 1.000.000,0.0,0.0,0.0,4.5,500+
10,Sushi Bin - Nguyễn Văn Tăng,10.8430004,106.8195982,"201 Nguyễn Văn Tăng, P. Long Thạnh Mỹ, Thành Phố Thủ Đức, TP. HCM",Quán ăn,Sushi & Sashimi,15:00 - 21:30,15:00 - 21:30,15:00 - 21:30,15:00 - 21:30,15:00 - 21:30,15:00 - 21:30,15:00 - 21:30,,no,no,no,8.000 - 290.000,0.0,0.0,0.0,4.5,100+
11,Sushi Kyo - Sashimi & Salad - 175 Vạn Kiếp,10.7976545,106.6937539,"175 Vạn Kiếp, P. 3, Bình Thạnh, TP. HCM",Quán ăn,"Tôm ,  Cua - Ghẹ ,  Bào Ngư ,  Hải sản ,  Cá ,  Nghêu - Sò - Ốc ,  Sushi & Sashimi ,  Mực",,,,,,,,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,100+
12,TL Sushi & Sashimi - Nguyễn Sơn,10.7847363,106.6190494,"385 Nguyễn Sơn, P. Phú Thạnh, Tân Phú, TP. HCM",Quán ăn,Sushi & Sashimi,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,50+
13,Sushi Tokyo Deli - Sashimi & Sushi,10.7975032,106.6938121,"177 Vạn Kiếp, P. 3, Bình Thạnh, TP. HCM",Quán ăn,Sushi & Sashimi,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,no,no,no,0 - 0,5.0,5.0,5.0,4.5,100+
14,Sushi Phước - Bùi Thị Xuân,10.7926681,106.6654866,"245 Bùi Thị Xuân, P. 1, Tân Bình, TP. HCM",Quán ăn,Sushi & Sashimi,06:30 - 23:00,06:30 - 23:00,06:30 - 23:00,06:30 - 23:00,06:30 - 23:00,06:30 - 23:00,06:30 - 23:00,,no,no,no,30.000 - 520.000,8.0,8.0,8.0,4.5,500+
15,"Sushi Haru - Sashimi, Salad & Tempura",10.79302,106.69358,"86 Trần Quang Khải, P. Tân Định, Quận 1, TP. HCM",Quán ăn,"Bún ,  Miến",20:00 - 23:00,20:00 - 23:00,20:00 - 23:00,20:00 - 23:00,20:00 - 23:00,20:00 - 23:00,20:00 - 23:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,50+
16,Ri Sushi - Đường 3 Tháng 2,10.774286,106.678733,"53 Đường 3 Tháng 2, P. 11, Quận 10, TP. HCM",Quán ăn,Sushi & Sashimi,00:01 - 01:30,17:00 - 23:59,00:01 - 01:30,17:00 - 23:59,00:01 - 01:30,17:00 - 23:59,00:01 - 01:30,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,50+
17,Sushi H - Vĩnh Khánh,10.761305,106.705252,"531 Vĩnh Khánh, P. 10, Quận 4, TP. HCM",Quán ăn,Sushi & Sashimi,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,no,no,no,19.000 - 79.000,0.0,0.0,0.0,4.5,100+
18,"Sushi Cobeya - Sashimi & Salad, Udon",10.7924264,106.6931482,"88 Trần Quang Khải, P. Tân Định, Quận 1, TP. HCM",Quán ăn,"Sushi & Sashimi ,  Salad",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,10+
19,"Sushi Tokyo Deli - Sashimi, Sushi & Udon",10.8081694,106.7057043,"100A Bùi Đình Túy, P. 12, Bình Thạnh, TP. HCM",Quán ăn,Sushi & Sashimi,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,10+
20,Sushi Têi Deli - Sashimi & Salad,10.7875542,106.7136931,"89 Phú Mỹ, P. 22, Bình Thạnh, TP. HCM",Quán ăn,Sushi & Sashimi,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,no,no,no,29.000 - 499.000,0.0,0.0,0.0,4.5,100+
21,Sushi Hokkaido Machi - Sashimi,10.8094856,106.7029763,"102 Bùi Đình Tuý, P. 12, Bình Thạnh, TP. HCM",Quán ăn,"Tôm ,  Hải sản ,  Cá ,  Sushi & Sashimi ,  Mực ,  Salad ,  Halal",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,0.0,1
22,"SUSHI HOKKAIDO - SASHIMI, SALAD & UDON",10.79227,106.69309,"88B Trần Quang Khải, P. 3, Quận 1, TP. HCM",Quán ăn,"Hải sản ,  Cá ,  Sushi & Sashimi",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.0,8
23,"Sushi Hokkaido Yuki - Sashimi, Sushi & Udon - Bùi Đình Tuý",10.8081694,106.7057043,"98 Bùi Đình Túy, P. 14, Bình Thạnh, TP. HCM",Quán ăn,Sushi & Sashimi,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,50+
24,City Sushi - Nguyễn Sơn,10.7847258,106.6190816,"385/1 Nguyễn Sơn, P. Phú Thạnh, Tân Phú, TP. HCM",Quán ăn,Sushi & Sashimi,00:00 - 22:59,00:00 - 22:59,00:00 - 22:59,00:00 - 22:59,00:00 - 22:59,00:00 - 22:59,00:00 - 22:59,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,50+
25,Hokkado Izumi Sushi & Sashimi - Nguyễn Sơn,10.7848152,106.6191501,"379 Nguyễn Sơn, P. Phú Thạnh, Tân Phú, TP. HCM",Quán ăn,Sushi & Sashimi,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,10+
