RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Thành Đạt - Hủ Tíu Nam Vang - Cô Bắc,10.7656472,106.6956664,"34 Cô Bắc, P. Cầu Ông Lãnh, Quận 1, TP. HCM",Quán ăn,"Bún ,  Hủ tiếu ,  Mì ,  Món nước",00:01 - 04:30,05:30 - 23:59,00:01 - 04:30,05:30 - 23:59,00:01 - 04:30,05:30 - 23:59,00:01 - 04:30,Món Việt,no,no,no,35.000 - 50.000,7.0,6.1,5.7,4.5,999+
2,Thành Đạt - Hủ Tiếu Nam Vang - Nguyễn Gia Trí,10.8063452,106.7171041,"168 Nguyễn Gia Trí, P. 25, Bình Thạnh, TP. HCM",Quán ăn,"Bún ,  Hủ tiếu ,  Mì",00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,,no,no,no,12.000 - 60.000,0.0,0.0,0.0,4.5,999+
3,Thành Đạt - Hủ Tiếu Nam Vang - Vạn Kiếp,10.79911,106.6936,"81D Vạn Kiếp, P. 3, Bình Thạnh, TP. HCM",Quán ăn,"Bún ,  Hủ tiếu ,  Mì ,  Món nước ,  Ăn vặt - Ăn nhẹ",00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,Món Việt,no,no,no,49.000 - 55.000,4.0,5.5,5.0,4.5,999+
4,Đông Kiều - Hủ Tíu Bò Viên,10.7569599,106.6214574,"415 Tỉnh Lộ 10, P. An Lạc, Bình Tân, TP. HCM",Quán ăn,"Thịt Bò ,  Bún ,  Hủ tiếu ,  Cháo",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,,no,no,no,30.000 - 45.000,0.0,0.0,0.0,4.5,100+
5,Toàn Ký Mì Gia - Nguyễn Văn Cừ,10.7579886,106.6847661,"106E Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",Quán ăn,"Bò Kho ,  Bún ,  Hủ tiếu ,  Mì ,  Món nước ,  Cháo ,  Dimsum ,  Cơm",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,"Món Á ,  Món Trung Hoa",no,no,no,10.000 - 55.000,7.5,6.8,6.5,4.5,999+
6,Hủ Tíu Nam Vang Thành Đạt - Dạ Nam,10.7494104,106.685631,"40 Dạ Nam, P. 2, Quận 8, TP. HCM",Quán ăn,"Bún ,  Hủ tiếu ,  Miến",00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,500+
7,Tiệm Hủ Tíu Chú Thành - Gia Truyền Từ 1982,10.768473,106.7003045,"61 Phó Đức Chính, P. Nguyễn Thái Bình, Quận 1, TP. HCM",Quán ăn,"Bún ,  Hủ tiếu",06:00 - 14:00,06:00 - 14:00,06:00 - 14:00,06:00 - 14:00,06:00 - 14:00,06:00 - 14:00,06:00 - 14:00,,no,no,no,20.000 - 100.000,0.0,0.0,0.0,4.5,100+
8,Vĩnh Ký Mì Gia 2,10.7927798,106.7090719,"91 Nguyễn Văn Lạc, P. 19, Bình Thạnh, TP. HCM",Quán ăn,"Phở ,  Bún ,  Hủ tiếu ,  Mì ,  Dimsum",07:00 - 23:30,07:00 - 23:30,07:00 - 23:30,07:00 - 23:30,07:00 - 23:30,07:00 - 23:30,07:00 - 23:30,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,100+
9,Sủi Cảo Thuận Phát - Hà Tôn Quyền,10.757941,106.65277,"164 Hà Tôn Quyền, P. 4, Quận 11, TP. HCM",Quán ăn,"Bún ,  Hủ tiếu ,  Mì ,  Sủi cảo ,  Dimsum",00:01 - 03:00,17:00 - 23:59,00:01 - 03:00,17:00 - 23:59,00:01 - 03:00,17:00 - 23:59,00:01 - 03:00,Món Việt,no,no,no,30.000 - 50.000,6.4,6.4,5.7,4.5,500+
10,"Hủ Tiếu Nam Vang, Bò Kho & Gà Ác KIM KHÁNH",10.8564507,106.6018257,"127/2 Nguyễn Thị Sóc, Ấp Hưng Lân, X. Bà Điểm, Hóc Môn, TP. HCM",Quán ăn,"Thịt Bò ,  Bún ,  Hủ tiếu ,  Miến",06:00 - 23:30,06:00 - 23:30,06:00 - 23:30,06:00 - 23:30,06:00 - 23:30,06:00 - 23:59,06:00 - 23:30,Món Á,yes,no,yes,0 - 0,0.0,0.0,0.0,4.5,100+
11,Khang Ký - Mì Sủi Cảo & Hoành Thánh,10.7829501,106.672225,"384 Cách Mạng Tháng 8, P. 10, Quận 3, TP. HCM",Quán ăn,"Bún ,  Hủ tiếu ,  Mì ,  Món nước ,  Miến ,  Sủi cảo ,  Dimsum",06:00 - 10:30,06:00 - 10:30,06:00 - 10:30,06:00 - 10:30,06:00 - 10:30,06:00 - 10:30,06:00 - 10:30,"Món Á ,  Món Trung Hoa",no,no,no,25.000 - 40.000,0.0,0.0,0.0,4.5,999+
12,Hủ Tíu Nam Vang Cây Sung - Chung Cư Nguyễn Thiện Thuật,10.7689701,106.677762,"014 Lô G, Chung Cư Nguyễn Thiện Thuật, P. 1, Quận 3, TP. HCM",Quán ăn,"Bún ,  Hủ tiếu ,  Mì ,  Miến",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,999+
13,Thanh Thành Đạt - Hủ Tiếu Nam Vang - 43 Đinh Tiên Hoàng,10.789023,106.698853,"43 Đinh Tiên Hoàng, P. Đa Kao, Quận 1, TP. HCM",Quán ăn,"Thịt Bò ,  Bún ,  Hủ tiếu ,  Mì ,  Món nước",06:00 - 19:30,06:00 - 19:30,06:00 - 19:30,06:00 - 19:30,06:00 - 19:30,06:00 - 19:30,06:00 - 19:30,Món Việt,no,no,no,35.000 - 50.000,6.7,6.4,6.8,4.5,999+
14,Mì Quán Đại Gia Phú - Món Người Hoa,10.7434199,106.6463236,"440 Gia Phú, P. 3, Quận 6, TP. HCM",Quán ăn,"Bún ,  Hủ tiếu ,  Mì ,  Dimsum",08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,,no,no,no,30.000 - 100.000,0.0,0.0,0.0,4.5,100+
14,Mì Quán Đại Gia Phú - Món Người Hoa,10.7434199,106.6463236,"440 Gia Phú, P. 3, Quận 6, TP. HCM",Quán ăn,"Bún ,  Hủ tiếu ,  Mì ,  Dimsum",08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,,no,no,no,30.000 - 100.000,0.0,0.0,0.0,4.5,100+
15,Hủ Tíu Mì Hoành Thánh 599 - Nguyễn Duy Trinh,10.788511,106.773,"599 Nguyễn Duy Trinh, P. Bình Trưng Đông, Thành Phố Thủ Đức, TP. HCM",Quán ăn,"Bún ,  Hủ tiếu ,  Mì ,  Miến",06:00 - 10:30,16:00 - 20:30,06:00 - 10:30,16:00 - 20:30,06:00 - 10:30,16:00 - 20:30,06:00 - 10:30,,no,no,no,30.000 - 50.000,0.0,0.0,0.0,4.5,100+
16,Toàn Ký Mì Gia - Nguyễn Văn Cừ,10.7579886,106.6847661,"106E Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",Quán ăn,"Bò Kho ,  Bún ,  Hủ tiếu ,  Mì ,  Món nước ,  Cháo ,  Dimsum ,  Cơm",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,"Món Á ,  Món Trung Hoa",no,no,no,10.000 - 55.000,7.5,6.8,6.5,4.5,999+
17,A Mập Hủ Tíu Mì & Cơm Gà Xối Mở,10.8422733,106.659508,"70 Nguyễn Văn Khối, P. 11, Gò Vấp, TP. HCM",Quán ăn,"Bún ,  Hủ tiếu ,  Mì ,  Miến",06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,100+
18,Hủ Tíu Nam Vang 56 - Bạch Vân,10.7515419,106.6737541,"Hẻm 56 Bạch Vân, P. 5, Quận 5, TP. HCM",Quán ăn,"Bún ,  Hủ tiếu ,  Mì",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Á ,  Món Trung Hoa ,  Campuchia",yes,no,no,0 - 0,0.0,0.0,0.0,4.5,7
19,HIỆP VƯƠNG QUÁN - Chuyên Các Món Hủ Tíu - 84/14 Tên Lửa,,,"84/14 Tên Lửa, Bình Tân, TP. HCM",,,,,,,,,,,,,,0 - 0,0.0,0.0,0.0,,
20,Hủ Tiếu Gõ Cô Hòa - Đường 6E,10.7490024,106.7169796,"33N Đường 6E, P. Tân Thuận Tây, Quận 7, TP. HCM",Quán ăn,"Bún ,  Hủ tiếu",06:45 - 21:00,06:45 - 21:00,06:45 - 21:00,06:45 - 21:00,06:45 - 21:00,06:45 - 21:00,06:45 - 21:00,,no,no,no,20.000 - 90.000,0.0,0.0,0.0,4.5,100+
21,Hủ Tíu Ghẹ - Muối Ớt Xanh - 142 Tô Ký,10.874652,106.6123574,"142 Tô Ký, Xã Thới Tam Thôn, Hóc Môn, TP. HCM",Quán ăn,"Bún ,  Hải sản ,  Mì ,  Mực",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,6
22,"Tô Ký Mì Gia - Mì Hoành Thánh, Mì Vịt Tiềm",10.8433156,106.7307491,"172D Hiệp Bình, P. Hiệp Bình Chánh, Thành Phố Thủ Đức, TP. HCM",Quán ăn,"Bún ,  Hủ tiếu ,  Mì ,  Món nước ,  Miến ,  Dimsum",06:00 - 10:00,17:00 - 22:30,06:00 - 10:00,17:00 - 22:30,06:00 - 10:00,17:00 - 22:30,06:00 - 10:00,Món Việt,yes,no,no,20.000 - 25.000,8.2,8.2,6.2,4.5,999+
23,Hủ Tíu Nam Vang Thành Đạt - Dạ Nam,10.7494104,106.685631,"40 Dạ Nam, P. 2, Quận 8, TP. HCM",Quán ăn,"Bún ,  Hủ tiếu ,  Miến",00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,500+
24,Hủ Tíu Nam Vang 157 - Hưng Phú,10.750032,106.6790695,"157/1C Hưng Phú, P. 8, Quận 8, TP. HCM",Quán ăn,"Phở ,  Bún ,  Hủ tiếu",06:00 - 10:30,06:00 - 10:30,06:00 - 10:30,06:00 - 10:30,06:00 - 10:30,06:00 - 10:30,06:00 - 10:30,,no,no,no,7.000 - 45.000,0.0,0.0,0.0,0.0,3
25,Thành Đạt - Hủ Tiếu Nam Vang - Lý Thái Tổ,10.7657837,106.6812753,"16 Lý Thái Tổ, P. 2, Quận 3, TP. HCM",Quán ăn,"Bún ,  Hủ tiếu ,  Mì ,  Món nước ,  Ăn vặt - Ăn nhẹ",00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,Món Việt,no,no,no,49.000 - 55.000,4.6,4.6,5.4,4.5,999+
26,HỦ TÍU MỰC & HỦ TÍU HÀU 69 CÀ MAU - 56D Nguyễn Thị Thập,10.7380938,106.7270912,"56D Nguyễn Thị Thập, P. Bình Thuận, Quận 7, TP. HCM",Quán ăn,"Bún ,  Hủ tiếu",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,,no,no,no,50.000 - 60.000,0.0,0.0,0.0,4.5,500+
27,Tài Ký - Hủ Tíu Mì & Hoành Thánh - Thạnh Lộc 19,10.8685651,106.6824525,"81 - 83 Thạnh Lộc 19, Quận 12, TP. HCM",Quán ăn,"Bún ,  Hủ tiếu ,  Mì ,  Dimsum",06:00 - 11:00,17:00 - 21:00,06:00 - 11:00,17:00 - 21:00,06:00 - 11:00,17:00 - 21:00,06:00 - 11:00,Món Á,no,no,no,0 - 0,0.0,0.0,0.0,4.5,10+
28,HỦ TÍU MỰC & HỦ TÍU HÀU 69 CÀ MAU - 08 Trịnh Đình Thảo,10.7753556,106.6337876,"08 Trịnh Đình Thảo, P. Hòa Thạnh, Tân Phú, TP. HCM",Quán ăn,"Bún ,  Hủ tiếu ,  Sinh tố - Nước ép ,  Thức uống ,  Nước ngọt",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,"Món Việt ,  Món Miền Nam",yes,no,yes,0 - 0,0.0,0.0,0.0,4.5,500+
29,Liên Ký - Hủ Tíu Mì Gà Xá Kén - Dạ Nam,10.748521,106.684558,"123 Dạ Nam, P. 3, Quận 8, TP. HCM",Quán ăn,"Thịt Gà ,  Bún ,  Hủ tiếu ,  Mì ,  Thịt Vịt ,  Ăn vặt - Ăn nhẹ ,  Nem",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,Món Việt,no,no,no,45.000 - 90.000,7.0,6.5,6.0,4.5,500+
30,Mì Sủi Cảo Má 5,10.76683,106.6906719,"39/11 Đỗ Quang Đẩu, P. Phạm Ngũ Lão, Quận 1, TP. HCM",Quán ăn,Cháo,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,,no,no,no,30.000 - 45.000,0.0,0.0,0.0,4.5,100+
31,Quán Hủ Tíu Nam Vang - Bún Riêu & Gỏi Cuốn - Tô Ngọc Vân,10.864812,106.674925,"816/64 Đường Tô Ngọc Vân, P. Thạnh Xuân, Quận 12, TP. HCM",Quán ăn,"Bún ,  Hủ tiếu ,  Mì ,  Miến",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,50+
