RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Mì Cay 7 Cấp Độ - 021 Lô B Chung Cư Ấn Quang,10.765877,106.6711836,"021 Lô B Chung Cư Ấn Quang, P. 9, Quận 10, TP. HCM",Quán ăn,"Bún ,  Mì ,  Ăn vặt - Ăn nhẹ ,  Cá/bò viên",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,"Món Việt ,  Món Miền Nam",no,no,no,0 - 0,0.0,0.0,0.0,4.5,999+
2,Larva - Mì Cay & Ăn Vặt - Lê Văn Sỹ,10.7999,106.661119,"460 Đ. Lê Văn Sỹ, P. 2, Tân Bình, TP. HCM",Quán ăn,"Gà rán ,  Bún ,  Mì ,  Ăn vặt - Ăn nhẹ ,  Cá/bò viên ,  Thức uống ,  Trà sữa ,  Xúc xích ,  Fastfood - Thức ăn nhanh",09:00 - 23:30,09:00 - 23:30,09:00 - 23:30,09:00 - 23:30,09:00 - 23:30,09:00 - 23:30,09:00 - 23:30,Món Việt,yes,no,yes,15.000 - 49.000,7.2,7.0,6.5,4.5,999+
3,Larva - Mì Cay & Ăn Vặt - Nguyễn Thị Định,10.7856059,106.7571185,"219 Nguyễn Thị Định, P. Bình Trưng Tây, Thành Phố Thủ Đức, TP. HCM",Quán ăn,"Gà rán ,  Bún ,  Mì ,  Ăn vặt - Ăn nhẹ ,  Xúc xích ,  Fastfood - Thức ăn nhanh",09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,"Món Việt ,  Món Á ,  Món Hàn",no,no,no,15.000 - 49.000,6.8,6.7,6.6,4.5,999+
4,Tito - Mì Cay & Korean Food - Nguyễn Duy,10.744446,106.668373,"260A/272 Nguyễn Duy, P. 9, Quận 8, TP. HCM",Quán ăn,"Bún ,  Mì",09:30 - 23:00,09:30 - 23:00,09:30 - 23:00,09:30 - 23:00,09:30 - 23:00,09:30 - 23:00,09:30 - 23:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,50+
5,Mì Cay Gochu - Nguyễn Văn Luông,10.751811,106.634957,"409 Nguyễn Văn Luông, P. 12, Quận 6, TP. HCM",Quán ăn,"Bún ,  Mì ,  Món nước",09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,"Món Á ,  Món Hàn",no,no,yes,30.000 - 50.000,6.1,5.4,5.9,4.5,999+
6,Tikem - Mì Cay & Ăn Vặt,10.795449,106.6528135,"86/83 Trường Chinh, P. 12, Tân Bình, TP. HCM",Café/Dessert,"Trà ,  Thức uống ,  Nước ngọt ,  Trà sữa",12:00 - 22:00,12:00 - 22:00,12:00 - 22:00,12:00 - 22:00,12:00 - 22:00,12:00 - 22:00,12:00 - 22:00,Món Á,no,no,no,10.000 - 40.000,0.0,0.0,0.0,4.5,100+
7,Mì Cay Seoul 7 Cấp Độ - Tân Thới Nhất 08,10.8331377,106.6127518,"15/2A Hẻm 133 Tân Thới Nhất 08, P. Tân Thới Nhất, Quận 12, TP. HCM",Quán ăn,"Bún ,  Mì ,  Cơm",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,500+
8,Mì Cay Naga - Hoàng Hoa Thám,10.8052279,106.6915416,"14 Hoàng Hoa Thám, P.7, Bình Thạnh, TP. HCM",Quán ăn,"Bún ,  Mì ,  Cơm",09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,500+
9,Tito - Mì Cay 7 Cấp Độ,10.74462,106.668231,"254 Nguyễn Duy, P. 9, Quận 8, TP. HCM",Quán ăn,"Bún ,  Mì ,  Món nước ,  Miến ,  Ăn vặt - Ăn nhẹ ,  Cơm ,  Nem ,  Cá/bò viên",07:30 - 23:30,07:30 - 23:30,07:30 - 23:30,07:30 - 23:30,07:30 - 23:30,07:30 - 23:30,07:30 - 23:30,"Món Á ,  Món Hàn",no,no,no,7.000 - 56.000,8.0,7.6,7.6,4.5,999+
10,Larva - Mì Cay & Ăn Vặt - Tân Kỳ Tân Quý,10.8023629,106.6270705,"285 Tân Kỳ Tân Quý, P. Tân Sơn Nhì, Tân Phú, TP. HCM",Quán ăn,"Bún ,  Mì ,  Ăn vặt - Ăn nhẹ ,  Cá/bò viên",09:00 - 23:30,09:00 - 23:30,09:00 - 23:30,09:00 - 23:30,09:00 - 23:30,09:00 - 23:30,09:00 - 23:30,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,999+
11,Mì Cay June Noodle House - Quang Trung,10.8359856,106.6593486,"675 Quang Trung, P. 11, Gò Vấp, TP. HCM",Quán ăn,"Bún ,  Mì",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,100+
12,Mì Cay Shin - Tân Quý,10.7966354,106.6197908,"48B Tân Quý, P. Tân Quý, Tân Phú, TP. HCM",Quán ăn,"Món nước ,  Lẩu ,  Ăn vặt - Ăn nhẹ ,  Thức uống ,  Trà sữa",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,Món Việt,no,yes,yes,10.000 - 50.000,8.0,8.1,8.0,4.5,999+
13,YAGAMI - Mì Cay - Dân Chủ,10.849696,106.766781,"103 Dân Chủ, P. Bình Thọ, Thành Phố Thủ Đức, TP. HCM","Nhà hàng , Quán ăn","Bún ,  Mì ,  Lẩu ,  Ăn vặt - Ăn nhẹ ,  Cá/bò viên",09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,"Món Việt ,  Món Á ,  Món Nhật ,  Món Hàn ,  Món Thái",yes,no,yes,0 - 0,0.0,0.0,0.0,4.5,999+
