RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Gà Rán KFC - Bến Xóm Củi,10.7468405,106.6601768,"48 - 50 Cần Giuộc, P. 13, Quận 8, TP. HCM",Nhà hàng,"Thịt Gà ,  Gà rán ,  Hamburger ,  Ăn vặt - Ăn nhẹ ,  Thức uống ,  Nước ngọt ,  Fastfood - Thức ăn nhanh",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Mỹ ,  Châu Mỹ",yes,no,yes,30.000 - 88.000,5.9,6.1,7.1,4.5,999+
2,Gà Rán KFC - CENTRAL PREMIUM,10.7362234,106.6688609,"Tầng 1, Ô Số L1 - 01, TTTM Central Premium, 854 - 856 Tạ Quang Bửu, P.5, Quận 8, TP. HCM",Quán ăn,"Gà rán ,  Hamburger ,  Xúc xích ,  Fastfood - Thức ăn nhanh",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,999+
3,Gà Rán KFC - Trịnh Văn Cấn - Nguyễn Thái Học,10.7673434,106.696404,"35 Trịnh Văn Cấn, P. Cầu Ông Lãnh, Quận 1, TP. HCM",Nhà hàng,"Thịt Gà ,  Gà rán ,  Hamburger ,  Ăn vặt - Ăn nhẹ ,  Thức uống ,  Nước ngọt ,  Fastfood - Thức ăn nhanh",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Mỹ ,  Châu Mỹ",yes,no,yes,30.000 - 88.000,6.8,6.4,7.1,4.5,999+
4,Gà Rán KFC - Central Plaza,10.7332385,106.674355,"C6/27 Phạm Hùng, Xã Bình Hưng, Bình Chánh, TP. HCM",Nhà hàng,"Thịt Gà ,  Gà rán ,  Hamburger ,  Ăn vặt - Ăn nhẹ ,  Thức uống ,  Nước ngọt ,  Fastfood - Thức ăn nhanh",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Mỹ ,  Châu Mỹ",yes,no,yes,30.000 - 88.000,7.1,6.4,6.9,4.5,999+
5,Gà Rán Popeyes - Quốc Lộ 50,10.7330313,106.6563844,"411 Liên Tỉnh 5, P. 5, Quận 8, TP. HCM",Quán ăn,"Gà rán ,  Hamburger ,  Fastfood - Thức ăn nhanh",10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,,no,no,no,30.000 - 170.000,0.0,0.0,0.0,4.5,999+
6,Gà Rán KFC - Lê Quang Định,10.808825,106.6946281,"266B Lê Quang Định, P. 11, Bình Thạnh, TP. HCM",Quán ăn,"Gà rán ,  Xúc xích ,  Fastfood - Thức ăn nhanh",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,999+
7,Gà Rán KFC - Lê Văn Sỹ,10.7887451,106.675888,"407C - 407D Lê Văn Sỹ, P. 12, Quận 3, TP. HCM",Nhà hàng,"Thịt Gà ,  Gà rán ,  Hamburger ,  Ăn vặt - Ăn nhẹ ,  Thức uống ,  Nước ngọt ,  Fastfood - Thức ăn nhanh",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Mỹ ,  Châu Mỹ",yes,no,yes,50.000 - 165.000,6.5,6.2,6.4,4.5,999+
8,Gà Rán KFC - Đường Nguyễn Văn Cừ HCM,10.7605531,106.6833347,"213A Nguyễn Văn Cừ, P. 3, Quận 5, TP. HCM",Quán ăn,"Gà rán ,  Hamburger ,  Xúc xích ,  Fastfood - Thức ăn nhanh",09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,,no,no,no,70.000 - 200.000,0.0,0.0,0.0,4.5,999+
9,Gà Rán KFC - Hậu Giang,10.7480339,106.6353164,"549 - 551 Hậu Giang, P. 11, Quận 6, TP. HCM",Nhà hàng,"Thịt Gà ,  Fastfood - Thức ăn nhanh",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,Món Việt,yes,no,yes,30.000 - 88.000,6.7,6.7,6.8,4.5,999+
10,Gà Rán KFC - Xô Viết Nghệ Tĩnh,10.7994873,106.7109289,"195 Xô Viết Nghệ Tĩnh, P. 17, Bình Thạnh, TP. HCM",Nhà hàng,"Thịt Gà ,  Gà rán ,  Hamburger ,  Ăn vặt - Ăn nhẹ ,  Thức uống ,  Nước ngọt ,  Fastfood - Thức ăn nhanh",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Mỹ ,  Châu Mỹ",yes,no,yes,50.000 - 165.000,6.1,5.7,6.3,4.5,999+
