RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Bún Đậu Trần Thành,10.9495250000000,106.8692070000000,"1/94 Tổ 4, Khu Phố 3, P. Tam Hòa, Tp. Biên Hòa, Đồng Nai",Quán ăn,"Bún ,  Món nước ,  Ăn vặt - Ăn nhẹ ,  Nem",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,"Món Bắc ,  Hà Nội",no,no,no,50.000 - 80.000,6.6,6.6,6.7,4.5,999+
2,Bún Đậu Trần Thành 2 - Lưu Văn Viết,10.9600844000000,106.8380721000000,"60 Lưu Văn Viết, Phường Tân Tiến, Tp. Biên Hòa, Đồng Nai",Quán ăn,Bún,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,999+
3,Bún Đậu Cô Tâm,10.9491620000000,106.8666430000000,"Giáo Xứ Bùi Đức, P. Tam Hòa, Tp. Biên Hòa, Đồng Nai",Quán ăn,"Bún ,  Món nước",,,,,,,,Món Việt,no,no,no,10.000 - 49.000,9.2,8.8,7.6,4.5,999+
4,Bún Đậu Mắm Tôm Pé Lù - 416 Nguyễn ÁI Quốc,10.9726700000000,106.8826170000000,"416 Nguyễn ÁI Quốc, P. Hố Nai, Tp. Biên Hòa, Đồng Nai",Quán ăn,Bún,10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,,no,no,no,30.000 - 150.000,0.0,0.0,0.0,4.5,999+
5,Bún Đậu Hà Nội 1983,10.9548790000000,106.8602161000000,"40 Nguyễn Bảo Đức, Khu Phố 6, P. Tam Hiệp, Tp. Biên Hòa, Đồng Nai",Quán ăn,"Bún ,  Ăn vặt - Ăn nhẹ ,  Nem",10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,,no,no,no,15.000 - 100.000,8.8,8.0,7.8,4.5,999+
6,Bún Đậu Lú - Võ Thị Sáu,10.9486045000000,106.8348309000000,"172 Võ Thị Sáu, P. Thống Nhất, Tp. Biên Hòa, Đồng Nai",Quán ăn,Bún,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,999+
7,Bún Đậu Mắm Tôm & Lẩu Một Người - Quán Số 1,10.9716520000000,106.8908820000000,"114 Nguyễn Ái Quốc, Khu Phố 18, P. Tân Biên, Tp. Biên Hòa, Đồng Nai",Quán ăn,"Bún ,  Lẩu ,  Ăn vặt - Ăn nhẹ ,  Nem",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,Món Việt,no,no,yes,0 - 0,0.0,0.0,0.0,4.5,999+
8,Bún Đậu Mắm Tôm Pé Lù - Võ Thị Sáu,10.9487980000000,106.8354660000000,"52/3B Võ Thị Sáu, Khu Phố Gò Me, P. Thống Nhất, Tp. Biên Hòa, Đồng Nai",Quán ăn,Bún,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,10+
9,Bún Đậu Mắm Tôm Pé Lù 4,10.9619700000000,106.8542790000000,"280 Phan Trung, P. Tân Mai, Tp. Biên Hòa, Đồng Nai",Quán ăn,"Bún ,  Thịt Heo ,  Hải sản ,  Món nước ,  Ăn vặt - Ăn nhẹ ,  Nem",10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,Món Việt,no,no,no,10.000 - 100.000,4.7,6.0,6.0,4.5,999+
10,Bún Đậu Mắm Tôm Pé Lù 5 - Trần Quốc Toản,10.9382660000000,106.8599090000000,"A3 Trần Quốc Toản, Khu Phố 3, P. Bình Đa, Tp. Biên Hòa, Đồng Nai",Quán ăn,Bún,09:30 - 22:00,09:30 - 22:00,09:30 - 22:00,09:30 - 22:00,09:30 - 22:00,09:30 - 22:00,09:30 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,100+
11,Bún Đậu Mạc Văn Khoa - Phan Trung,10.9605680000000,106.8480470000000,"189 Phan Trung, P. Tân Mai, Tp. Biên Hòa, Đồng Nai",Quán ăn,Bún,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,no,no,no,15.000 - 135.000,0.0,0.0,0.0,4.5,999+
12,Bún Đậu Kòi,10.9584467000000,106.8450387000000,"80 Trương Quyền, P. Tân Mai, Tp. Biên Hòa, Đồng Nai",Quán ăn,"Bún ,  Thịt Heo ,  Ăn vặt - Ăn nhẹ ,  Nem",11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,"Món Bắc ,  Hà Nội",no,no,yes,40.000 - 60.000,0.0,0.0,0.0,4.5,999+
13,Bún Đậu Hà Nội 1983 Chi Nhánh 2 - Đường 30/4,10.9483876000000,106.8198939000000,"Số 367 Đường 30/4, P. Trung Dũng, Tp. Biên Hòa, Đồng Nai",Quán ăn,Bún,09:45 - 13:00,15:30 - 21:00,09:45 - 13:00,15:30 - 21:00,09:45 - 13:00,15:30 - 21:00,09:45 - 13:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,100+
14,Bún Đậu Lú - Đường 518,10.9605593000000,106.8694691000000,"C8 Đường 518, Tổ 16, Khu Phố 5, P. Tân Hiệp, Tp. Biên Hòa, Đồng Nai",Quán ăn,"Bún ,  Ăn vặt - Ăn nhẹ ,  Nem",10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,100+
15,Bún Đậu Hương Bắc,10.9487624000000,106.8350724000000,"53 Võ Thị Sáu, Khu Phố 7, P. Thống Nhất, Tp. Biên Hòa, Đồng Nai",Quán ăn,"Bún ,  Thịt Heo ,  Món nước ,  Ăn vặt - Ăn nhẹ",11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,Món Bắc,yes,no,yes,45.000 - 160.000,4.5,5.5,6.0,4.5,999+
