RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Cơm Tấm Phuongphuong - Cơm Tấm & Bún Thịt Nướng - Hoàng Diệu 2,10.8567407000000,106.7662310000000,"115 Hoàng Diệu 2, P. Linh Trung, Thành Phố Thủ Đức, TP. HCM",Quán ăn,"Cơm Tấm ,  Bún ,  Cơm",17:00 - 23:30,17:00 - 23:30,17:00 - 23:30,17:00 - 23:30,17:00 - 23:30,17:00 - 23:30,17:00 - 23:30,,no,no,no,25.000 - 40.000,0.0,0.0,0.0,4.5,999+
2,Cơm Tấm 3 Chị Em,10.7502842000000,106.6395851000000,"733 Lò Gốm, P. 9, Quận 6, TP. HCM","Quán ăn , Giao cơm văn phòng","Thịt Gà ,  Cơm Tấm ,  Thịt Heo ,  Thịt Bò ,  Hải sản ,  Ăn vặt - Ăn nhẹ ,  Cơm",,,,,,,,Món Việt,no,no,no,25.000 - 50.000,10.0,10.0,10.0,4.5,999+
3,Cơm Sườn & Cơm Tấm - Chú Chiến Long Xuyên - Tỉnh Lộ 10,10.7579710000000,106.6077610000000,"833 Tỉnh Lộ 10, P. Bình Trị Đông B, Bình Tân, TP. HCM","Quán ăn , Giao cơm văn phòng","Cơm Tấm ,  Cơm",00:00 - 03:00,18:00 - 23:59,00:00 - 03:00,18:00 - 23:59,00:00 - 03:00,18:00 - 23:59,00:00 - 03:00,"Món Việt ,  Món Miền Nam",yes,no,no,0 - 0,0.0,0.0,0.0,4.5,999+
4,Cơm Tấm Tài - Nguyễn Văn Nghi,10.8229315000000,106.6880983000000,"106 Nguyễn Văn Nghi, Gò Vấp, TP. HCM",Quán ăn,"Cơm Tấm ,  Cơm",17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,Món Việt,no,no,no,20.000 - 30.000,6.7,5.6,4.7,4.5,999+
5,Cơm Tấm 279,10.7497170000000,106.6421201000000,"279 Hậu Giang, P. 5, Quận 6, TP. HCM",Quán ăn,"Thịt Gà ,  Cơm Tấm ,  Thịt Heo ,  Thịt Bò ,  Hải sản ,  Cơm",08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,08:00 - 17:00,Món Việt,no,no,no,20.000 - 30.000,5.3,5.3,4.3,4.5,999+
6,Cơm Tấm 3 Chị Em - Lò Gốm,10.7504540000000,106.6394666000000,"703 Lò Gốm, P. 9, Quận 6, TP. HCM",Quán ăn,"Cơm Tấm ,  Cơm văn phòng ,  Cơm",17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,Món Việt,yes,no,no,25.000 - 50.000,0.0,0.0,0.0,4.5,999+
7,Cơm Tấm Đêm Mũi Tàu - Nguyễn Trãi,10.7636984000000,106.6854588000000,"218A Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",Quán ăn,"Trà ,  Cơm Tấm ,  Thức uống ,  Sữa",00:01 - 05:00,22:30 - 23:59,00:01 - 05:00,22:30 - 23:59,00:01 - 05:00,22:30 - 23:59,00:01 - 05:00,Món Việt,no,no,no,27.000 - 35.000,2.7,2.8,2.7,4.0,999+
8,Cơm Tấm Đêm Mũi Tàu - 214/C63 Nguyễn Trãi,10.7637980000000,106.6854890000000,"214/C63 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",Quán ăn,"Trà ,  Thịt Heo ,  Cơm ,  Thức uống ,  Sữa",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,Món Việt,no,no,no,27.000 - 35.000,0.0,0.0,0.0,3.5,100+
9,Cơm Tấm Ông Bà Già - 105 Lê Trọng Tấn,10.8057479000000,106.6292832000000,"105 Lê Trọng Tấn, P. Sơn Kỳ, Tân Phú, TP. HCM",Quán ăn,"Cơm Tấm ,  Cơm Chiên ,  Cơm",00:05 - 01:00,10:00 - 23:59,00:05 - 01:00,10:00 - 23:59,00:05 - 01:00,10:00 - 23:59,00:05 - 01:00,Món Việt,no,no,no,8.000 - 30.000,3.0,3.0,5.0,4.5,999+
10,Cơm Tấm Thương - Cơm Tấm - Nguyễn Thị Tần,10.7451482000000,106.6866009000000,"25P Nguyễn Thị Tần, P. 2, Quận 8, TP. HCM",Quán ăn,"Cơm Tấm ,  Cơm",05:00 - 20:30,05:00 - 20:30,05:00 - 20:30,05:00 - 20:30,05:00 - 20:30,05:00 - 20:30,05:00 - 19:30,"Món Việt ,  Món Miền Nam",no,no,no,0 - 0,0.0,0.0,0.0,4.5,500+
