UserID,User,Review Time,Rating (10),Comment,RestaurantID
1,242 1991,13/12/2016 17:56,8.2,"Vị trí: các bạn đi qua chợ Dầu Tiếng 1 chút (từ đền thần dầu tiếng đi lên). Gần tới đường tự do hà.
Quán nhỏ nằm dưới mái hiên nhà người ta, bán xe nhỏ, có 3 món thôi, mỗi món 5k. Mình kêu 02 dĩa 3 món có 15k thôi đó rẻ mà chất. Khác đến chị bán không kịp luôn chủ yếu mua mang về, chỉ có mình thích cảm giác thức ăn đường phố nên ngồi đây ăn thôi. 
Chất lượng rất ok nha, nước cốt dừa ngon, vừa đặc vừa bèo vừa ngọt dịu. Nói chung rất là ngon, thử một lần đi rùi biết nhá :)Xem thêm",1
2,Trang Thùy,7/12/2017 13:33,9.0,"Quán ăn gia đình.
Mình từng ăn đây mấy lần, hầu như khi nào về Dầu Tiếng cũng ghé. 
- Đồ ăn ngon, bắt mắt, đa dạng, đặc biệt thích sò lông nướng mỡ hành và ốc nướng tiêu
- Quán siêu sạch - cái này chắc do tính cách của bà chủ ở đây, nghe giọng là biết miền trung, hình như ở Huế, nghe vui cực, thân thiện dễ thương.
- Phục vụ ok
- Không gian thoáng, đối diện là công viên gì đó nên từ tầm giờ chiều đến tối luôn mát mẻ
- Điểm trừ duy nhất là chổ để xe hơi chật với cuối tuần hay hết bàn, phải mua về nhà ăn.
Thích hợp đi cả gia đình, mấy mẹ con ăn ốc chơi chơi, ba làm chai bia rồi về. Cuối tuần chỉ cần có thế. Nhà mình ăn 4 người giá khoảng 200k, so với SG thì quá rẻ.
Chắc chắn sẽ ghé lại.Xem thêm",2
3,jenny nguyen,9/4/2019 11:36,8.4,Quán có món gà cơm cháy ngon rẻ. Ngoài ra thích nhất là món gỏi miến hải sản ăn cực lạ miệngXem thêm,3
4,242 1991,3/2/2017 1:13,7.6,"Được bạn chổ về dầu tiếng chơi, trên đường về ghé quán này. Bạn mình bảo đây là quán bánh xèo kiểu miền tây rau rừng ngon nhất. 
Vị trí gần trạm trung chuyển xe bus từ thủ dầu 1 xuống dầu tiếng hay đi củ chi. Từ cổng chào nhìn về hướng thủ dầu 1 xíu lá thấy.
Công nhận bánh xèo ở đây ngon, rau nhà và rau rừng trộn chung, rau tươi. Bánh xèo hơi nhỏ và vành không được giòn lắm. Nhân không có tôm. Nhưng được cái bánh ăn vừa miệng ko quá béo. Không gian ấm cúng 16h khách đông.
Trà đá free, giá 15k một cái.Xem thêm",4
5,Cuuviho Thảo Thảo,30/6/2018 12:21,8.0,"Đi ngang thấy vô cùng hấp dẫn nên ghé mua. Có quây nướng bự ở đằng trước. Đi ngang là thấy liền 
Để 1 cái lu ở dưới r nướng vỉ trên đó. Có đầy đủ món hết
Đa số là gà và lòng bò. Có bạch tuột hải sản các thứ nữa
Màu sắc bắt mắt. Phết nước sốt màu đã nêm nếm lên luôn. Vừa nướng vừa phết cho thấm
Giá ok so với chất lượng. Tính them gr theo kg. Lỗ tai heo  ngon cực luôn ý. 
Chim cút nướng ăn ok.
Chắc chắn sẽ quay lại ủng hộ tiếpXem thêm",5
6,Phương Doãn,6/5/2015 22:40,8.6,"Bánh là do dì chủ tiệm tự làm toàn bộ nên rất sạch sẽ và chất lượng nha. Có rất nhiều loại bánh để ăn vặt nha mọi người.
- Bánh đậu xanh nướng : 5k/miếng
- Bánh bò nướng : 5k/miếng
- Bánh da lợn : 5k/miếng
- Bánh bò rễ tre hấp : 2k/miếng
- Bánh bò sữa hấp : 2k/miếng
- Bánh bông lan : 25k/bịch (11 cái lớn hoặc 21 cái nhỏ nha)
- Bánh ngàn lớp nhân dừa : 25k/bịch (10 cái nha)
- Bánh phồng tôm : 10k/bịch.
Còn nhiều loại nữa nha cả nhà.
Đặc biệt bánh được làm từ nguyên liệu tự nhiên không có hóa chất và phẩm màu độc hại nè. Dì chủ tiệm cũng nhận làm bánh đám nữa nha. Ghé mua ủng hộ dì chủ quán nha cả nhà.Xem thêm",6
7,Thư Nguyễn,1/11/2019 16:30,7.2,"Quán cafe không gian dễ thương lắm nè. Nay có món bia úp ngược rồi đây, kiểu này rủ đồng bọn chill hết mình luôn nhaXem thêm",7
8,Mjmj Tran,27/9/2016 18:12,2.0,"Quan thì không dc sạch sẽ đặc biệt là vào mùa mưa đồ ăn mỗi cái đều ít, nhưng được cái quan vào buổi trưa ngồi mấy choi trg thì mat những đồ ăn về vệ sinh thì thua akXem thêm",8
9,hoang Khanh Do,3/12/2017 15:57,6.2,"Cơm chiên ở đây ngon, nhớ dặn đừng bỏ hột dòn!Xem thêm",9
10,Nguyễn   Nguyễn,15/6/2020 14:57,7.0,"Bún riêu, có giò nạt và giò gân, khuyên mọi người nên ăn nạt, cụt thịt chà bá lun, trong hình mình ăn giò gân nên hơi nhỏ. Có miếng chả dày, 2 cụt huyết, 1 viên tôm, và thịt cua. 35k/tôXem thêm",10
