UserID,User,Review Time,Rating (10),Comment,RestaurantID
1,Bella Phan,26/9/2019 10:44,5.6,"Quán đang được quảng cáo nhiều ở bd nên đi ăn thử. Các món cũng bth, không có món nào đặc biệt ngon hay nổi trội hơn các món khác. Mì soup không ngon bằng mì khô. Và món bánh bao trong hình, nhớ không nhầm là 39k 3 cái, đừng nên thử nếu k muốn phí tiền 😭. Phục vụ và không gian cũng tạm, k có gì thật sự tốt khiến mình phải quay lại",1
2,Trinh Hồ,20/9/2019 17:18,2.4,"Mình đã vào quán được một lần và đây là trải nghiệm của bản thân mình.
Món ăn: Gọi 4 món thì đã có 2 món hết ( cái này mình không bàn nhiều vì hôm đó mình đến cũng muộn). Món khá nhỏ nên ăn để cảm vị là chính, còn muốn no nên gọi các phần hoành thánh mì kèm theo.
Giá cả: Khá cao so với chất lượng dịch vụ nhận được. 
Phục vụ: Mình rất là rất không hài lòng ở mảng này. Có thể thời gian chế biến từng món lâu chậm khác nhau nhưng để 2-3 bàn tới sau gọi món nhưng lại có trước là mình không chấp nhận. Mình chờ gần 30p nhưng vẫn chưa thấy món mà khi hỏi lại là các bạn ấy quên. 
Với hình nhìn promo thì có vẻ đẹp ngon nhưng cá nhân mình nghĩ là thực khách nên tự mình đến và đưa ra nhận xét bản thân. 
Cá nhân mình cho 3/10.
Xem thêm",1
3,AXM Nhân,3/8/2020 17:25,8.8,"Hổm rày đi đổi gió về Bình Dương thì gặp quán này, thấy cũng lạ nên vào thử, ai dè ghiền thiệt 🤩

Mình kêu 5 món, với kinh nghiệm của một người đã từng đến Đài Loan, thì mình có thể nói vị món ăn khá gần với món Đài, ngon hơn hẳn các quán như Baozi trên Sài Gòn 😎

Ai có dịp xuống đây thì nên nếm thử nhé, món huyết dẻo chỉ 25k mà bắt mồi cực kì luôn ❤️❤️❤️",24
4,Eira Huang,10/12/2023 13:18,10,"Món ăn ở đây rất ngon, chuẩn vị Tứ Xuyên Trung Quốc. Giá cả lại phải chăng.",32
5,Vinga,1/1/2019 20:15,5.2,Cảm xúc sau khi thừng thức là cực dở tệ,39
6,Trinh,7/3/2018 16:04,2.2,"Món ăn ở đây thật kém sang. 
Mình order 2 món chính và 2 món phụ, 2 ly trà đào. 
2 món chính mình order là Cơm gà và Mì xào hải sản. Cơm gà: cơm cứng nguyên hạt, gà toàn mỡ ( chấp nhận vì gà công nghiệp là vậy), cà chua không ăn được vì để tủ lạnh quá lâu nghe mùi thối và chua. 
Mì xào hải sản: khi vừa đưa món mì ra mình buồn cười chịu không nổi. 1 chảo mì mà một bên cháy bên nguyên cọng mì sống bên nhão. Hải sản hôi, rau úng do để lâu ngày. Ăn không nổi vì mùi. 
Bánh cuốn toàn bột và có mùi khó chịu
Món còn lại bạn mình order nên mình không rành về nó nhưng mình có ăn thử. Bột nhìu và hôi.
Trà đào: 25k 1 ly, gồm đá, nước và đào. 
Đũa muỗng dơ vì còn dính dầu và cơm. 
Tụi mình không thể ăn hết các món ăn vì quá dở và có mùi thật tệ. Tệ về chất lượng tệ với số tiền không xứng đã bỏ ra. 
Tiền thì phải thanh toán liền khi order nên khi nhận được món ăn không cách nào khác là ráng được miếng nào hay miếng đó để đỡ sót tiền. 
Nhìn biểu tượng của cửa hàng thật dối trá: Fresh and delicious!!!
Xem thêm",39
7,Thương Huyền,25/2/2018 15:52,4.4,"MÓN ĂN Ở KHÁ TỆ
- Không gian: thoáng mát, dễ chịu
- Vị trí: trên lầu 2 nằm ngay kế rạp phim, dễ thấy
- Mình order gồm xá xíu tôm thịt, bánh bao kim sa, mì hoành thành xá xíu, cơm chiên hải sản, chân gà xì tàu, chè hạt sen củ năng. tổng bill 197k, ăn đủ no
- Chất lượng món ăn: dimsum ăn được nhưng hơi mắc so với chất lượng( 29k/phần 4 viên). Món mì và cơm không ngon hay có thể nói là dở tệ. Chân gà xì tàu ăn được hơi mềm và gia vị ngọt ngọt có mùi thơm của xì dầu, nên thử khi đến đây. Bánh bao kim sa nhân hơi lỏng nhưng ngon so với những món mình đã order. Chè không ngon và đưa ra cùng lúc những món ăn khác nên bị tan đá > nhạt
- Nhân viên: mình order mì xá xíu hoành thánh nước nhưng lại đưa mình mì khô. rất thất vọng. nếu đi ăn bạn nên kiểm tra ở nhân viên trước rồi hãy thanh toán
- Cảm nghĩ: mình không thích cách order món ở đây cho lắm. vì đang đói mà phải chọn món, tính tiền, lấy bill rồi lại bàn đợi 10p mới quay lại quầy lấy đồ ăn
Xem thêm",39
8,An Nhien,3/11/2023 16:42,10,Món ăn ở đây thật tuyệt,45
9,An Nhien,3/11/2023 16:40,10,Nguyên liệu tươi,45
10,An Nhien,3/11/2023 16:39,10,Nguyên liệu tươi,45
