UserID,User,Review Time,Rating (10),Comment,RestaurantID
1,Minh Thư,19/5/2021 8:42,10,"Không gian quán khá rộng rãi, tất cả các chi nhánh Hot&Cold đều có nhà banh hết nha cả nhà ơi. Nước uống ngon, có cả xiên que để phục vụ cho các bạn ăn vặt luôn nè. Nhân viên nhiệt tình, tư vấn khách hàng rất kĩ. Các bạn ghé quán ủng hộ nhéXem thêm",1
2,Trần Hạnh,14/6/2020 23:31,8.0,"Ghé hot cold trung sơn vào 1 chiều mưa, nên ngồi lun đến tối, nói bình chánh tưởng xa xôi nhưng thật ra khu trung sơn nằm giữa quận 7 và quận 8 nên cũng ko quá xa, có xe buýt từ bến thành đi tới. Quán cũng nhỏ à, khu này hàng quán cũng ko quá dày đặc, đường rộng nữa nên nhìn chung ko có sự xô bồ như trong trung tâm. Sau quầy order là 1 phòng nhỏ tầm 15 20 người  có khu nhà banh nhỏ cho em bé chơi, trang trí nhiều màu sắc, đèn vàng nhìn cũng ấm. Cùng 1 code trà nướng premium mà ở đây ra ly trà tươi, trần- hưng- đạp- ra ly trà sữa haha  m vẫn thêm đác 7k nha, 7k mà cũng nhiều í, đác giòn nhẹ, hạt đều ko lép, vậy là ổn. Vị trà thơm, thế thui. Nhân viên nhiệt tìnhXem thêm",1
3,thành đạt nguyễn,4/5/2020 17:38,10,"Nước ngon, nhất là lục trà tắc mật ong, với sốt cẩm thạch, mình thích béo thì uống st đường đen thì quá hợp luôn 🥰

Sẽ quay lại vào ngày kh xaXem thêm",1
4,foodee_9fd63a51,27/4/2020 0:14,10,"Nhạc tuy có lớn nhưng nhờ nhân viên nhỏ lại tí được, hình ảnh trên menu combo thì có hơi chán tí vì hình là size lớn, lúc order tuy nhân viên có hỏi nhưng hot cold vẫn nên đổi lại hình cho đúng, vậy sẽ hấp dẫn khách hơn. Đồ ăn thì tuy khác ít nhưng giờ có nhiều combo gà nên giờ ngon hơn rồi. Hãy để thử và thường thức nào mọi người!!!!Xem thêm",1
5,thành đạt nguyễn,27/4/2020 0:10,10,"Trà sữa giờ bớt ngọt lại rồi, nhưng vẫn còn béo quá, tui thì thích béo nên hợp, còn ai kh thích thì có thể uống ( hình như có trà sữa premium gì đó mới ra ) nghe review là không béo, nên khá hợp cho ai kh thích béo, ngọt. Tóm lại là ngon, ok nhất !!!!!Xem thêm",1
6,thành đạt nguyễn,27/4/2020 0:04,10,"Món ăn xiên que ở đây ngon tuyệt thật, tuy là có hơi ít tương nhưng ngon, chất lượng hơn mấy xe lề đường nhiều. Còn nước thì cũng ngon ấy chứ, có điều hình ảnh minh họa khác ngoài quá, nên đổi hình size 700ml thành 500ml để đúng sự thật, và khách có thể chọn upsize nếu thích. Hot cold được cái hơn nữa là nếu làm sai nước hay thiếu topping thì sẽ làm lại free cho mình. Tốt quá còn gì, tôi nhất định sẽ quay lạiXem thêm",1
7,Hai Linh Vu Le,4/4/2020 16:21,5.0,! BYE K GẶP LẠIXem thêm,1
8,Lien Khong,8/3/2020 11:22,7.0,"Không gian cũng ổn, có cả trệt và lầu, nhiều chỗ ngồi, có thể ngồi làm việc hay học bài. Máy lạnh mát mẻ, có cả bàn ngoài trời.
Giữ xe miễn phí, chỗ để xe máy rộng rãi. Nhân viên vui vẻ, thân thiện.
Trà sữa nướng Hojicha giá 48k uống cũng ngon, ngọt vừa và vị trà cũng khá là thơm.
Hot & Cold là trùm topping luôn, quá trời loại để lựa chọn.
Ngoài nước uống thì quán có bán cả đồ ăn nữa, có pizza, cơm chiên, bắp xào, mì trộn,... Giá mình thấy hơi mắc chút xíu.Xem thêm",1
9,Thien Do,19/2/2020 19:41,1.0,"7h tối quán vắng khách nhưng nhân viên làm ẩu. Không xem order, không kiểm tra lại bill, làm ẩu ly nước. Ly nước phải size lớn, có thêm 3 loại topping mà tới khi order nhận hàng thì không có.Xem thêm",1
10,Hoàng Jemin,20/11/2019 20:16,3.2,"Nhìn chung quán nằm mặt đường nhưng hơi khó nhìn. Không gian thì chắc chỉ dành cho mấy bé tuổi teen. Chỗ gửi xe & chỗ order đồ cách chỗ ngồi 1 cái cầu thang, nên việc di chuyển k thuận tiện lắm. Đồ ăn và uống bình thường k có gì đặc biệt. Còn khuyến mãi là chỉ giá trà thoo còn cộng tiền sữa và tiền kem cheese vào thì vẫn thế thậm chí còn đắtXem thêm",1
11,quetjanh1966,7/12/2023 7:38,5.4,"Món ăn ở đây thì ngon, lần nào bạn bè hay người thân về chơi, hoăc sinh nhật bạn tôi đều giới thiệu đến với Nhà hàng, Nhưng ngày 9/11 vừa rồi, tôi có dẫn bạn đến dùng, nhưng rất buồn khi trong thưc đơn ghi là Gà hấp mắm nhỉ + Xôi hạt sen giá 530k mà khi tính tiền thì là 710 k. Tôi có hỏi em phục vụ, thì cô ấy nói Gà là 560k + Xôi 160 k tổng cộng là 710k .Nhà hàng nên kiểm tra lại coi đúng không, chứ giá 1 đàng tính tiền 1 nẻo là mất khách luôn đó.Xem thêm",2
12,Quyên Đỗ,22/9/2023 13:29,5.0,Hay đến thứ mot lầnXem thêm,2
13,Hà Quyên,16/6/2023 23:20,1.2,"Ốc bưu nướng tiêu xanh ngon nhưng quá mắc hơn 200k cho 9 con ! Lẩu thái 650k thịt bò dai nhách hải sản không tươi cá viên dở ẹc, không bao giờ quay lại!Xem thêm",2
14,Le thao Thuy,15/6/2023 23:16,7.0,"Mình ghé vào buổi chiều hơn 5 giờ , quán bây giờ khá là vắng không có đông như hồi trước , đi bộ cả khu tới chổ nhà mình ngồi cỡ khoảng 3 bàn có khách àh , món ăn ở đây lên lẹ sạch sẽ , giá bây giờ cao hơn trước nhiềuXem thêm",2
15,Yen,2/6/2023 22:08,1.0,Đồ ăn ko ngon ko xứng với giá tiền. Đi chỗ khác ăn ngon mà còn rẻ hơn. Ko nên tới!!!Xem thêm,2
16,Phan Ngọc Hoài Nguyên,18/11/2022 16:43,5.2,Đề nghị cập nhật thực đơn giá mớiXem thêm,2
17,Nguyễn Sin,2/5/2022 10:13,1.0,"Chưa kịp ăn mà gọi Hotline thấy ứa gan.
Nhắm hay cọc vậy thì bớt mở nhà hàng.Xem thêm",2
18,Minh,3/4/2022 20:38,4.2,"Quán rộng rãi, có khu vui chơi cho trẻ em, nhân viên phục vụ tận tình. Cả nhà mình thường đi quán này khi có dịp tụ tập. Nhưng hôm nay mình rất thất vọng thì cách bật nhạc của quán, nhạc đánh ầm ĩ không khác gì quán bar khiến mình rất nhức đầu và chỉ muốn về ngay. Cảm giác như bị tra tấn âm thanh vậy.Xem thêm",2
19,MTP 98,9/8/2020 20:09,8.6,"Ưu điểm:
- Menu đa dạng.
- Khuôn viên rất rộng.
- Có sân chơi cho trẻ em, có phòng VIP, có ngồi ngoài trời và chỗ để xe ô tô/ xe máy.
- Đồ ăn bình thường không quá đặc sắc nhưng nếu ăn liên hoan gia đình hoặc sinh nhật khá hợp. 
- Có phòng VIP, phòng tiệc sinh nhật, nhân viên sẽ ở ngoài đợi phục vụ.
- Có món cơm cháy kho quẹt, chỉ buổi trưa mới phục vụ còn tối hết rất nhanh, nhiều hôm sẽ không có.
- Giá ở đây tốt nếu tính cả chất lượng đồ ăn và không gian.

Nhược điểm:
- Nhân viên phục vụ lâu.
- Phòng VIP bàn ghế bụi bặm, hơi ẩm thấp.
- Xa trung tâm thành phố.
- Nhân viên lễ tân còn ít, mỗi lần muốn hỏi khách phải đi bộ một đoạn.Xem thêm",2
20,Dân Bích Chương,14/2/2020 15:44,7.8,"Nằm xa trung tâm nhưng không đến mức ngoại thành chăn nuôi bò đâu (với do nhà mình cũng từ Nhà Bè qua tiện đường nên không sao 😂) . Không gian thoáng và nhiều mảng xanh nha , hồ cá bơi lượn siêu thích mắt luôn . Mình đi tầm chiều tối mà thời tiết đẹp nữa nên thuận tiện relax cuối tuần cùng gia đình . Đồ ăn thấy ổn đó , giá hợp lý dù không quá rẻ bình dân . Nhân viên ân cần , phục vụ đến lên món đều nhanh tay . Nhiều gia đình chọn nơi này đi cuối tuần lắm nghen !!Xem thêm",2
21,Phát Đạt Trần,19/3/2020 2:21,6.4,"Quán quen, địa điểm nướng xiên que yêu thích.
- Quán đông 2 chi nhánh kế bên, phục vụ nhanh, không gian ok.
- Vẫn mang đậm chất hương vị Panda BBQ.Xem thêm",3
22,Giang,21/10/2019 20:47,10,"Phục vụ cực kì cực kì tốt, không gian quán thoáng, sạch sẽ, đồ ăn ngon, giá hợp lýXem thêm",3
23,Dân Bích Chương,31/7/2019 7:11,7.2,"Bạn mình hắn thích ăn bên này nên BBQ bình dân là hẹn ra đây , do trời mưa nên mình ra trễ xíu xiu thành ra hắn order sẵn rồi . Sau mình mới kêu thêm bạch tuộc thôi mà ăn no chịu hổng nổi luôn 🤣😂 2 đứa uống 9 chai bia Tiger 🍻 kèm đồ ăn chưa đến 500k cũng được . 

Không gian thoáng nhưng các bàn san sát nhau , chưa kể vừa đi mưa nên người dễ ám mùi lắm luôn . Gửi xe bên hông , giá 5k/ chiếc . Tính tiền cũng nhanh 😉Xem thêm",3
