UserID,User,Review Time,Rating (10),Comment,RestaurantID
1,laitran2653,9/4/2021 17:08,9.2,"Fan ruột trà sữa Tân Bình note lại điểm check in mới bao chất của Ding Tea nha
 Quán đổi đc mới tinh tươm mang concept tối giản đang hot họt dạo này theo kiểu Nhật, Hàn Quốc í mọi ngừi: chữ viết trên tường nè, chút cây xanh, gương bự soi dáng xinh và bàn ghế bao hiện đại xịn xò. Coi vậy mà chụp lên được nhiều kiểu đẹp chill phết!

🥂Menu quán nhiều lựa chọn lắm, bạn có thể thử mỗi bữa một kiểu tuỳ theo sở thích và tâm trạng nhá. Chất lượng, dịch vụ và không gian đều ổn
 
🌿Không gian: 9/10
🧋Đồ uống: 9/10
🏠Add: Ding Tea 29 Nguyễn Thái Bình, P4, Tân Bình.
⏰Giờ hoạt động: 9:00 – 22.30

**Quán dễ tìm, nhìn từ ngoài tông trắng cửa gỗ xinh xẻo, ngay cạnh Maxi Mark nha. Hôm nào quán vắng mình có thể để xe ngoài cửa quán, còn bữa nào đông hơn bạn có thể đậu xe qua Maximark đối diện, ok!Xem thêm",1
2,Tramy Pham,17/2/2021 23:27,9.2,Tưởng không hợp mà hợp không tưởng!! mình đã có bộ ảnh áo dài đón Tết rất gì và này nọ tại quán nha! trà sữa hoa nhài tc đen thơm ngon dẻo dẻo luôn là best!! mãi iuXem thêm,1
3,Tuan  Nguyen,1/2/2021 23:07,5.0,Cũng đượcXem thêm,1
4,Lê Mai Mai,16/7/2020 19:28,9.2,"Mình đến quán vì xem nhiều review trên facebook, nhưng đến quán là thật hết sức tưởng tượng, quán lung linh lắm luôn. Mang đậm phong cách HongKong, lên hình cực chất. Menu đa dạng , mình uống ts trân châu siêu ngon, tụi mình order trên 149k còn được tặng em gấu bông trà sữa siêu cute 😍😍😍Xem thêm",1
5,foodee_6082b52f,10/7/2020 8:39,9.0,"Không gian quán decor phong cách đẹp. Đồ uống ngon, giá cả phù hợp.  Nhân viên niềm nở dễ thương. Cuối tuần sẽ quay lại !Xem thêm",1
6,Tramy Pham,19/6/2020 10:56,10,"Trà nhài sữa khoái khẩu vẫn ngon!, mà quan trọng là không gian quán mới cải tạo đỉnh lắm nha! Vô cái là y như style Hongkong. Nhưng đây là Đài Loan còn lạ hơn và đánh đèn check in thích cực. Sẽ rủ bạn bè qua chill đềuXem thêm",1
7,Dân Bích Chương,26/10/2019 22:23,8.0,"Hồi đi uống ở đây năm 2018 thấy có thêm mấy máy gắp thú bông luôn . Giá 10k/ 3 xu còn 50k được 17 xu nè . Thấy cũng ok , mấy loại thú làm quà thưởng đa dạng . Mình uống trà sữa thấy cũng ok quá chừng . Vị trà sữa Đài Loan truyền thống lâu năm . Giá cả cũng ok nữa , ly của mình lả 39k . Nằm trên Cộng Hòa tấp nập xe cộ nên vào uống xíu nước cho bớt kẹt xe rồi đi tiếp cũng ok . Trước cũng hay coi kịch Tía Lia của Huỳnh Lập ở lầu 2 .Xem thêm",1
8,Quang Duy,23/10/2019 20:38,6.8,"Vị trí nằm ở ngay quận Tân Bình tập trung khá nhiều dân cư nên đông khách lắm
Nói về dingtea thì là thương hiệu phổ biến rồi, các bạn trẻ đến đây nhiều ghê
nói chung uống của dingtea mình thấy cũng chất lượng cảm thấy vi béo ngậy nguyên chất của sữa ko phải như kiểu hương liệu pha như mấy chỗ khác nên cũng khá yên tâm
giá cả hơi cao so với mặt bằng chung nhưng nói chung là chấp nhận được 
Tầm 40k/ly- tuỳ loại
nhân viên lịch sự nhanh nhẹn sẽ quay lạiXem thêm",1
9,Thị Hiện,15/9/2019 18:21,7.0,"Uống ding tea nhiều rồi, vị không ngọt lắm hợp với mìnhXem thêm",1
10,Minh Thi Trần,29/8/2019 15:48,7.4,"Vẫn là thích uống vị của Dingtea
Đã thử qua rất nhiều cơ sở,tại cơ sở này thấy không gian cũng khá bắt mắt.
Cơ sở nào mình cũng thích ngồi tầg 2 vì không gian yên tĩnh,mình hay ngồi 1 mình đọc truyệnXem thêm",1
