UserID,User,Review Time,Rating (10),Comment,RestaurantID
1,Thịnh Phạm,2/5/2022 18:10,5.0,Cho e sđt liên hệ vớiXem thêm,1
2,Phương Tâm Trần,25/1/2018 11:50,7.8,"Lần đầu tiên ăn gỏi cá trích luôn ^^ không hề tanh như mình nghĩ. Bạn mình không ăn cá sống được mà ăn còn khen nữa.
- Vị trí: quán nằm bên hông nhà hát Long Điền, trong khu ẩm thực mà tối mới đông nếu ăn lúc trưa chiều thì chỉ có quán gỏi hoạt động ^^.
- Phục vụ: anh chủ quán siêu dễ thương và nhiệt tình luôn. Chỉ tụi mình nhiều quán rồi còn nhiệt tình nói nếu mốt muốn ăn hải sản rẻ thì liên hệ ảnh trước rồi hãy xuống. Ảnh chuẩn bị hết cho 😍😍. Quán có nhận ship lên tp HCM nữa nghen.
Nếu các bạn không biết đường cứ gọi đt cho anh chủ. Ảnh sẽ ra đón hoặc chỉ dẫn tận tình nghen ^^. Còn bạn nào không ăn cay được có thể nói để anh chủ điều chỉnh cho vừa miệng. 
- Giá mình ăn 1 phần 2 người anh chủ làm cho phần 80k. Nhiều ơi là nhiều ăn hoài mà vẫn còn 😚Xem thêm",1
3,gia nghi,18/1/2018 23:11,10,"Chỉ có cái địa chỉ đường hơi sai một chút...nằm bên hông nhà hát Long điền
Đc anh chủ quán khá ngầu... nhiệt tình chỉ thêm vài chỗ ngon rẻ nữaXem thêm",1
4,hiệp ngọc,30/11/2017 0:15,8.8,Gỏi ngon lắm nha quá...em ko thích ăn cá lắm mà khi ăn gỏi của quán là bị nghiền... mới đầu thấy quán nói cá tái nên hơi sợ... nhưng khi ăn vào cá rất ngon và ko có mùi tanh nói chung ăn là nghiền...Xem thêm,1
5,hoàng  việt,29/11/2017 23:57,10,Nước chấm quá ngon... gỏi trộn ăn vừa miệng... mặc dù cá tái sống nhưng ăn ko nghe mùi tanh của cá... lần sau sẽ tới nữaXem thêm,1
6,đại  quang,24/11/2017 17:36,9.8,Ngon .. có nhìu vị rau tự nhiên... nước chấm và gỏi đặc sắcXem thêm,1
7,matt,12/10/2018 0:13,10,Here's good foodXem thêm,2
8,Hùng Lê,12/10/2018 0:09,9.4,Nước lèo đậm chất bò tươiXem thêm,2
9,Foody Check,11/10/2018 23:58,9.4,Ngon thật các bác ạXem thêm,2
10,ryy anh,11/10/2018 23:45,9.4,1 chữ NgonXem thêm,2
11,Pum Pum,11/10/2018 23:35,9.4,Quán ở đây vừa rẻ vừa ngon thích hợp cho mấy người hay đi du lịch và phượt. Bò nguyên chất nên nước rất thơmXem thêm,2
12,Hoàng Gia,11/10/2018 10:09,8.6,"Món ăn ở đây vừa rẻ lại vừa ngon hợp giá tiền cho người dân và khách du lịch gần xa, quán mới mở rất đẹp và sang trọng 10 người ăn lẩu đồ nướng nhậu nhẹt cỡ tầm 600k mà no căng cả bụng hợp lý cho đãi tiệc quán rất đẹp. Mỗi lần ghé là tấp nập khách .Công nhận quán ngon thiệtXem thêm",2
13,Trọng Nghĩa,13/7/2019 11:18,8.8,"Hải sản rất ngon. Giữ được vị tươi nguyên cuae hải sản, có nguồn gốc rõ ràng không thêm hóa chất, thực phẩm bổ dưỡngXem thêm",3
14,Lvs,13/7/2019 11:10,7.4,"Trời mưa, chủ ks giới thiệu nên ghé ăn thử. Mực tươi nhưng xào ko ngon. Mực hấp hành cần chỉ có mực và hành, ko thấy cần. Cơm chiên tạm nhưng hạt cơm hơi mềm, nêm nếm ko đặc sắc. Cháo tôm ăn ngon nhất. Nhân viên vui vẻ. Do mưa nên vô ăn vội rồi về mà quên ko chụp hình. Quán bình dân, ko thiết kế gì lạ. Giá quán ăn ở Long Hải nhìn chung giống nhau và cao hơn Vũng Tàu nhưng ko ngon như Vũng Tàu, chắc do ít quán, ít cạnh tranh.Xem thêm",3
15,Tuấn Phạm,16/4/2019 17:11,2.0,"Quán không phục vụ nhóm đi ít như 2 người, vào thì cho ngồi chờ 45 phút, phục vụ nhóm nhiều khách trước mãi không cho gọi món. Quá tệXem thêm",3
16,hồng anh,11/11/2018 18:29,8.0,"Nhà mình ghé vào buổi trưa nên vắng khách, ăn ốc hương, 3 con ghẹ, 1 con cá mú nấu canh chua và kho tộ, 1 con tôm sú biển 300g, mua thêm cá dứa tươi đóng thùng mang về nữa hết khoảng hơn 2tr. Đồ ăn tươi ngon, phục vụ nhanh ( chắc tại có mỗi gia đình mình) cô chủ nhiệt tình giới thiệu quán có bán cháo hàu ăn khuya chất lượng nhưng chưa có thời gian thử. Không gian thoáng mát. Vị trí dễ tìm. Sẽ quay lại.Xem thêm",3
17,Thương Nguyễn,18/10/2018 10:58,5.6,"Cua 500k/kg. Lúc chọn còn sống nhưng khi lên dĩa thì chỉ còn 3 cái chân, thịt bở không ngon. Chủ quán nói do cua sống nên luộc bị rụng hết chân càng (vô lý vì mình ăn ở nhà chưa bao giờ luộc cua sống mà bị rụng tàn tạ như này mà thường là bị chết trước khi luộc). Sò điệp 120k/dĩa, sò ăn cũng không tươi. Lẩu cá dứa thì ngon, 250k, mì bún tính giá riêng. Nước ngọt 15k (không phải 13k như trong menu). Vị trí dễ tìm nhưng để ghé lại thì chắc không.Xem thêm",3
18,Nhi Tran,23/8/2018 22:15,8.8,"Đọc review trên foody thấy có vẻ ổn nên hôm nay mình mới có dịp xuống đây để thử! Hải sản ở đây rất tươi và ngon. Hôm nay mình ăn 3 món : cua 550/kg, ốc hương 600/kg, gỏi cá trích 180/dĩa.
Cua tươi rói thịt chắc, to và rất ngon, đặc biệt là ở đây dùng dây nilong buộc cua nên không hao kg nhiều. Ốc hương tuy hơi nhỏ nhưng ngon lắm. Gỏi cá trích ăn cùng rau sống và bánh tráng hợp với người thích ăn các món chua chua ngọt ngọt.
Nói chung là rất nên thử ❤️Xem thêm",3
19,Tân Âu,30/6/2018 16:29,8.6,"Mình vào quán lúc 8h30p và sau đó vẫn thấy có khá nhiều người vào. mình đi 2 người, gọi 2 món
- Lẩu thái: 250k
- Cơm mực: 50k
Cơm mực đem ra đầu tiên (là cơm trắng có mực xào với cải ở trên), mực ăn tươi, giòn và nêm nếm khá vừa miệng. Lẩu thái vị khá lạ, có tỏi, ăn tamh được và đặc biệt siêu nhiều mực, cá, có tôm, rau hơi ít và không có bún. 
2 đứa mình ăn khoảng gần 3/4 nổi lẩu thì phải bỏ vì quá no :)) còn quá trời mực ăn không nổi ~~
Giá cả khá ổn và chất lượng nên có thể ghé lại trong lần tớiXem thêm",3
20,lenhancvt,20/4/2018 19:40,8.6,"Đầu tiên là quán rất dễ tìm .  trên đường đi xuống mộ cô ngay bên tay trái .  
Quán ăn bình dân nhưng rất nhiều đồ hải sản tươi sống trưng bên ngoài
Đồ ăn thì chế biến rất nhanh không đợi lâu. Không gian thoáng mát, sạch sẽ. Giá cả tương đối và có phần rẻ hơn mặt bằng chung đôi chút 
Ban đầu cứ tưởng bình thường nhưng ăn rồi thì thấy ngon không tưởng .  đặc biệt là món sò điệp nướng mỡ hành .  chưa bao giờ ăn món này ở đâu mà ngon đến thế .  mình một mình ăn hết 2 dĩa mà vẫn còn thèm

Bọn mình gọi thêm mực hấp, tôm nướng, ốc hương nướng, gỏi cá trích, cá kho tộ, cơm trắng, canh chua cá dứa cho 8 người  cho bữa ăn tối hải sản chất lượng. Chỉ chưa tới 500k . 
 Thái độ phục vụ nhanh chóng - thân thiện -  dễ thương. Không gian quán sạch sẽ. 

Ngon và rẻ hơn mình tưởng . 
Chắc chắn Sẽ ghé lại lần sau nếu có dịp đi ngang quaXem thêm",3
21,Lu Manh Tuyen,9/9/2018 20:45,10,"Đã thử bún bò Huế, lần đầu được nếm mùi nước dùng đậm đặc vị bò đúng chất bún bò Huế. Có thêm món Mì Quảng gia truyền + Hàu né lạ ăn rất ngon, béo nhưng không ngán, rất hợp khẩu vị. 😄Xem thêm",4
22,tanphanlonghai,2/11/2017 11:32,9.8,Gia đình mình  đã  đến  đây  ăn  mấy  lần rồi.  Rất  thích  khẩu  vị  bún  Bò  Huế  ở  đây  rất ngon.  Đúng  là  bí quyết  gia truyền 20 năm . Món  mì Quảng  đặc  trưng  của  quán  và  duy nhất  ờ  long Hải.  Hương vị  đậm  đà.  Giá  rẻ  nhân  viên  phục  vụ  vui vẻ  nhiệt  tình. Sẽ  giới  thiệu  bạn  bè  đến  thưởng  thức.  Vị trí  quán  ăn  thuận  lợi gần  dinh Cô.  Sách google.  Quan an ngon  Long Hai thì  google map  sẽ  chỉ  đường  đến  quán  rất  dễ  dàng.Xem thêm,4
23,anh vuong,1/11/2017 22:02,9.8,"Gia đình mình  đã  từng  đến  ăn  tại  đây  thông  qua người  bạn giới  thiệu.  Và  Mình seach trên  google map hướng  dẫn  đến  với  từ  khóa "" quán ăn  ngon  Long Hải "" Món  Bún Bò  Huế  gia truyền  trên  20 năm ngon  đúng  chất. Mì  quảng  ngon  và  duy  nhất ở khu vực  Long Hải.  Bò né  nhượng  quyền  thương  hiệu  nên  chất  lượng  vượt  trội  so với những  quán  ăn  khác. 
Sẽ  quay lại  và  giới  thiệu  nhiều  bạn  bè  đến  thưởng  thứcXem thêm",4
24,Mỹ Dung,19/9/2017 19:43,7.2,"Lâu rồi mới ghé lại đây ăn bò né. Mình gọi 1phần bò né số 1 giá 25k gồm có bò né, trứng ốp la, 1 muỗng pate gan, vài lát hành tây và hành ngò trang trí, 1 ổ bánh mì và 1 phần salad dầu giấm. Mình ko ăn tái đuợc nên yêu cầu trứng chín và bò cũng chín. Thịt uớp vừa ăn, salad cũng ngon. Ngòai bò né ra thì còn có các món khác như bún bò, mì quảng... còn đuợc miến phái 1 ly nuớc ngọt hoặc trà đá tự chọn. Nhân viên vui vẻ, nhiệt tình.Xem thêm",4
25,Yuri Huynh,19/6/2017 21:53,8.2,"This restaurant is near the Dinh Co Palace. On the way from Long Hai market to Dinh Co the restaurant on your lelf. The restaurant have alot of main course and clearly price from 17.000vnd to 45.000vnd. Beef steak are so good. Special Hue noodle and Quang noodle very delicious. The restaurant open morning and afternoon until 22:00. Take away also.
The space enough for 65 seats. Our group just enjoy last night. The food so good. Staff are frienly and helpful. Coffe or any solfdrink are full services. Special with green tea  so good. We will come back soonXem thêm",4
26,Tan Len,19/6/2017 21:09,9.2,"On the way go to Dinh Co palace we will see  this restaurant on the main street  ""3 Ngon"" alot of food such as beefsteak Hue noodle Quang noodle also . Staff are smile and helful special food we will go backXem thêm",4
27,Bpm6306,19/6/2017 20:58,8.2,"My family just enjoy break fast today.  We search it on Google Search #quan an ngon Long Hai. We seeing fist  No me 3 ngon Long Hai Bun bo Hue. And then we click and follow the way on Google Map. So that we go to this restaurant.  We try to eat beef steak.  Hue Noodle and Quang Noodle.  Very good.  Very delicious 
We will recommend  for my friend to try next time.  See yoXem thêm",4
28,namphuong1991,17/6/2017 12:16,10,Good food low price and good services near Dinh Co palaceXem thêm,4
29,Bùi Minh Giang,6/9/2022 21:31,5.0,quán ăn ngonXem thêm,5
30,foodee_f7f4c2fb,26/2/2022 17:36,3.0,"Không bao giờ trở lại vì thái độ của bà chủ rất đáng ghét. Món ăn tại chổ thì đc nhưng mua mang đi thì đừng bao giờ. Nhóm mình ăn tối tại chổ và mua các món hải sản đã chế biến đem đi , không ăn dc món nào luôn. Sò điệp mặn chát, mùi kinh khủng. Càng cúm , gỏi cũng rất tệ. Bà chủ thì ăn nói vô duyên thôi rồi , bán hàng mà y như mẹ thiên hạ . GhétXem thêm",5
31,foodee_f7f4c2fb,26/2/2022 17:21,3.2,"Thức ăn tại chổ nhìn chung ổn nhưng đừng bao giờ mua đem đi nhé. Nhóm mình ăn tối tại chổ và mua hải sản đã chế biến về phòng nhậu. Kinh khủng, sò điệp mặn chát, mùi kinh; càng cúm,gỏi cũng dỡ ...phải bỏ hết. Thái độ ông bà chủ không thể chấp nhận được, nhất là bà chủ, quát khách hàng, ngta nói lại thì lại bảo chắc lớn tiếng để khỏi trả tiền hả 😡😡 Chưa bao giờ thấy người buôn bán nào ăn nói vô duyên như người này.Xem thêm",5
