Latitude,Longitude,Has_Online_delivery,Has_Table_booking,Has_Wifi,Min_Price,Max_Price,Avg_Price,Price_range,Style_American,Style_Asian,Style_Cambodian,Style_Chinese,Style_European,Style_Filipino,Style_French,Style_German,Style_International,Style_Italian,Style_Japanese,Style_Korean,Style_Malaysian,Style_Other,Style_Singaporean,Style_Spanish,Style_Taiwanese,Style_Thai,Style_Vietnamese,Cuisines_MainDish,Cuisines_Beverage,Cuisines_Dessert,Cuisines_Snack,Is_Vegetarian,Is_Healthy,Cuisines_VarietyScore,Type_Other,Type_buffet,Type_café/dessert,Type_khu ẩm thực,Type_nhà hàng,Type_nhà hàng sang trọng,Type_quán cơm văn phòng,Type_quán nhậu,Type_quán ăn,Type_shop online,Type_tiệm bánh,Type_ăn vặt/vỉa hè,Same_Min_Max,Avg_open_hour,Avg_close_hour,Is_open_after_22,Avg_open_duration,Is_open_weekend,preference_level
10.951619,106.85424,0,0,0,10000.0,60000.0,40000.0,55000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,22.0,0,16.0,1,high
10.793929,106.68883,0,0,0,20000.0,100000.0,70000.0,90000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,20.5,0,14.5,1,high
10.746866,106.68569,0,0,0,15000.0,150000.0,90000.0,142500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,20.0,0,16.0,1,low
10.748161,106.65021,0,0,0,18179.0,54312.0,45335.0,45222.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,21.5,0,13.5,1,low
10.756884,106.65145,1,1,0,35000.0,200500.0,135250.0,183000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,9.0,21.0,0,12.0,1,moderate
10.806837,106.71232,0,0,0,19000.0,114716.0,76358.0,105216.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,10.714285714285714,16.928571428571427,0,6.2142857142857135,1,high
10.352254,107.080246,0,0,0,8000.0,20000.0,18000.0,16000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,5,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,22.0,0,13.0,1,low
10.803603,106.70811,0,0,0,25000.0,50000.0,50000.0,37500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.5,22.0,0,14.5,1,high
10.980515,106.65376,1,0,1,9000.0,65000.0,41500.0,60500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,23.0,1,16.0,1,low
10.851214,106.75594,0,0,1,77500.0,150000.0,152500.0,111250.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,22.0,0,12.0,1,low
10.383556,105.437584,0,1,0,10000.0,25000.0,22500.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,22.0,0,16.0,1,moderate
10.7606535,106.69783,0,0,0,15000.0,20000.0,25000.0,12500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,6.0,21.5,0,15.5,1,low
10.760018,106.65361,1,0,1,35000.0,200500.0,135250.0,183000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.016666666666666666,23.98333333333333,1,23.966666666666665,1,low
10.842493,106.78123,0,0,0,20000.0,395000.0,217500.0,385000.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,22.0,0,16.0,1,moderate
10.78434,106.61877,1,1,1,10000.0,100000.0,60000.0,95000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16.0,22.0,0,6.0,1,high
10.735723,106.68978,0,0,0,50000.0,430625.0,265312.5,405625.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,22.5,1,12.5,1,moderate
10.775344,106.64628,0,0,0,12000.0,34000.0,29000.0,28000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,22.0,0,13.0,1,low
10.762936,106.65212,0,0,0,18000.0,25000.0,30500.0,16000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,16.0,21.5,0,5.5,1,moderate
10.768229,106.69388,0,0,0,25000.0,55000.0,52500.0,42500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,23.0,1,17.0,1,moderate
10.475859,107.43549,0,0,0,50000.0,300000.0,200000.0,275000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,21.0,0,12.0,1,high
10.739163,106.70344,0,0,0,20000.0,35000.0,37500.0,25000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,15.0,23.0,1,8.0,1,low
10.761847,106.682945,0,0,1,20000.0,275000.0,157500.0,265000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,21.5,0,11.5,1,low
10.850982,106.76574,0,0,1,12000.0,22000.0,23000.0,16000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,22.0,0,13.0,1,moderate
10.792407,106.64585,0,0,0,15000.0,50000.0,40000.0,42500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,22.0,0,16.0,1,high
10.783784,106.62665,0,0,0,15000.0,33000.0,31500.0,25500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,13.0,23.0,1,10.0,1,high
10.974619,106.49141,1,1,1,50000.0,300000.0,200000.0,275000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,22.0,0,14.0,1,high
10.93085,106.71241,0,1,1,93000.0,308000.0,247000.0,261500.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,22.0,0,12.0,1,moderate
10.761054,106.7059,0,0,0,22263.0,76553.0,60539.5,65421.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17.5,23.98333333333333,1,6.483333333333331,1,low
10.814387,106.680695,0,0,0,35000.0,55000.0,62500.0,37500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,8.0,22.0,0,14.0,0,high
10.989739,106.65382,0,0,0,15000.0,200000.0,115000.0,192500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,22.0,0,13.0,1,moderate
10.804496,106.637276,0,1,1,5000.0,20000.0,15000.0,17500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.0,20.0,0,14.0,1,high
10.744446,106.66837,0,0,0,25087.0,82296.0,66235.0,69752.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9.5,23.0,1,13.5,1,high
10.801336,106.61776,0,1,1,40000.0,197500.0,138750.0,177500.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,22.0,0,13.0,1,low
10.7694,106.68672,0,0,0,25000.0,50000.0,50000.0,37500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,22.0,0,12.0,1,moderate
10.8097315,106.71452,0,0,1,18000.0,32000.0,34000.0,23000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,8.0,22.0,0,14.0,1,low
10.823445,106.68164,0,0,0,8000.0,15000.0,15500.0,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,21.0,0,13.0,1,high
10.109594,105.62042,0,0,1,35000.0,60000.0,65000.0,42500.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,22.0,0,13.5,1,low
10.801684,106.61792,0,1,1,30000.0,197500.0,128750.0,182500.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,22.0,0,13.0,1,high
10.791844,106.62053,1,0,1,40000.0,70000.0,75000.0,50000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,22.0,0,13.0,1,low
10.753836,106.64907,0,0,0,30000.0,200500.0,130250.0,185500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,21.0,0,12.0,1,moderate
10.946301,106.81798,0,0,0,10000.0,50000.0,35000.0,45000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,18.0,22.0,0,4.0,1,moderate
10.798087,106.68865,1,0,1,40000.0,88000.0,84000.0,68000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.5,23.0,1,16.5,1,low
10.770991,106.63573,0,1,1,39000.0,169000.0,123500.0,149500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,0.0,0,10.0,1,low
10.743222,106.72958,0,0,0,29000.0,300000.0,179000.0,285500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,21.5,0,13.5,1,moderate
10.796311,106.68176,1,0,0,12000.0,18000.0,21000.0,12000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,22.0,0,13.0,0,low
10.748368,106.61701,0,0,0,12000.0,34000.0,29000.0,28000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,23.0,1,14.0,1,high
10.87643,106.640785,0,0,0,21333.0,207846.0,125256.0,197179.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,22.0,0,14.0,1,low
10.380991,105.44187,0,1,1,20000.0,30000.0,35000.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9.0,22.0,0,13.0,1,high
10.956369,106.82324,0,0,0,30000.0,35000.0,47500.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,21.0,0,14.0,1,high
10.955033,106.9603,0,1,1,28625.0,89375.0,73312.5,75062.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,22.0,0,13.0,1,moderate
10.948915,106.8361,0,0,1,20000.0,100000.0,70000.0,90000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,22.0,0,12.0,1,high
10.800211,106.61698,0,0,0,30000.0,115000.0,87500.0,100000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,22.5,1,12.5,1,low
10.798655,106.71115,1,0,1,30000.0,77000.0,68500.0,62000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,23.0,1,14.0,1,high
10.790012,106.63989,1,1,1,57000.0,197500.0,155750.0,169000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0,16.0,0,6.0,1,high
10.82784,106.72129,0,0,0,10000.0,80000.0,50000.0,75000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.0,22.0,0,12.0,0,low
10.796415,106.687614,0,0,1,20000.0,40000.0,40000.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9.0,22.0,0,13.0,0,low
10.773149,106.70336,1,0,1,30000.0,70000.0,65000.0,55000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,22.0,0,14.0,1,low
10.027926,105.78012,0,1,1,4000.0,30000.0,19000.0,28000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,14.0,22.0,0,8.0,1,high
10.749436,106.64148,0,0,0,25000.0,35000.0,42500.0,22500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,23.0,1,13.0,1,low
10.732106,106.69214,0,0,0,80000.0,200000.0,180000.0,160000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,22.0,0,12.0,1,low
10.814756,106.69884,1,0,0,10000.0,200000.0,110000.0,195000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9.0,22.0,0,13.0,1,low
10.796617,106.630486,0,0,1,25000.0,57000.0,53500.0,44500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,22.0,0,13.0,1,low
10.918054,107.40904,0,1,0,50000.0,150000.0,125000.0,125000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,22.0,0,14.0,1,low
10.722907,106.71021,0,1,1,95000.0,308000.0,249000.0,260500.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,22.0,0,12.0,1,high
10.780717,106.95232,0,0,0,20000.0,35000.0,37500.0,25000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,22.0,0,13.0,1,low
10.815928,106.68338,1,1,1,25000.0,150000.0,100000.0,137500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0,22.0,0,14.0,0,moderate
10.736929,106.673836,1,0,1,22002.0,110000.0,77002.0,98999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,22.0,0,13.0,1,moderate
10.273335,105.53002,0,0,1,6000.0,35000.0,23500.0,32000.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,22.0,0,13.0,1,high
10.35699,107.08624,0,0,0,10000.0,30000.0,25000.0,25000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,14.0,20.0,0,6.0,1,low
10.828574,106.72641,0,0,0,22308.0,129769.0,87192.5,118615.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,10.5,21.0,0,10.5,1,low
10.729271,106.65609,0,0,0,30000.0,60000.0,60000.0,45000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,0.0,0,10.0,1,high
10.796334,106.66547,0,1,1,50000.0,175000.0,137500.0,150000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,9.5,20.5,0,11.0,1,high
10.774515,106.70584,0,1,1,120000.0,661500.0,450750.0,601500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,22.0,0,12.0,1,high
10.496619,107.16733,0,0,0,20000.0,30000.0,35000.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,11.0,0,5.0,1,moderate
10.770781,106.66985,1,0,1,13000.0,300000.0,163000.0,293500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.5,22.0,0,14.5,1,moderate
10.977098,106.66432,0,0,1,8000.0,59000.0,37500.0,55000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.5,22.5,1,14.0,1,high
10.861469,106.73918,0,0,0,18000.0,99000.0,67500.0,90000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,21.5,0,11.5,1,high
10.749827,106.64391,0,0,0,35000.0,80000.0,75000.0,62500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,22.0,0,14.0,1,low
10.976702,106.67034,0,0,1,12000.0,247500.0,135750.0,241500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,21.0,0,12.0,1,moderate
10.790358,106.70985,0,1,0,52500.0,247500.0,176250.0,221250.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,17.0,23.0,1,6.0,1,high
10.839469,106.74028,0,0,1,10000.0,90000.0,55000.0,85000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,22.0,0,12.0,1,moderate
10.047264,105.76911,0,0,1,30000.0,50000.0,55000.0,35000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,22.5,1,14.5,1,low
10.77607,106.69139,0,0,0,19133.0,94337.0,66301.5,84770.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.5,22.5,1,15.0,1,high
11.129871,106.604164,0,0,0,23000.0,30000.0,38000.0,18500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,13.0,0,7.0,1,low
10.782735,106.69006,0,0,0,33404.0,120154.0,93481.0,103452.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,20.0,0,12.0,1,high
10.746828,106.680565,0,0,0,38000.0,60000.0,68000.0,41000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,22.5,1,14.0,1,high
10.034411,105.77507,1,1,1,10000.0,20000.0,20000.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8.0,22.0,0,14.0,1,high
10.037122,105.76991,0,0,1,10000.0,30000.0,25000.0,25000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,11.0,18.0,0,7.0,1,moderate
10.960308,106.84753,0,0,1,15000.0,35000.0,32500.0,27500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,22.0,0,14.0,1,moderate
10.803832,106.71001,1,0,1,20000.0,30000.0,35000.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,21.0,0,12.0,1,high
10.782492,106.689354,0,0,0,19133.0,94337.0,66301.5,84770.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,22.0,0,15.0,1,high
10.996472,106.87881,0,0,0,16714.0,51729.0,42578.5,43372.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,23.0,1,13.0,1,high
10.380768,105.44065,1,0,1,30000.0,88000.0,74000.0,73000.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,22.0,0,13.0,1,high
10.742616,106.611694,1,1,1,52500.0,219000.0,162000.0,192750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.0,22.0,0,13.0,1,low
10.794912,106.70096,0,0,0,15000.0,40000.0,35000.0,32500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,22.0,0,16.0,1,high
10.787522,106.7655,1,0,0,7000.0,37000.0,25500.0,33500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,22.0,0,16.0,1,moderate
10.773724,106.66864,0,0,1,20000.0,40000.0,40000.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,17.0,0,9.0,1,moderate
10.768432,106.69332,1,0,1,15000.0,35000.0,32500.0,27500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,6.25,20.5,0,14.25,1,low
10.785002,106.70016,1,0,0,20000.0,50000.0,45000.0,40000.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10.0,22.0,0,12.0,0,low
10.781006,106.63224,1,0,1,22000.0,55000.0,49500.0,44000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,22.0,0,12.0,1,moderate
10.784387,106.70234,0,0,1,50000.0,200000.0,150000.0,175000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,22.285714285714285,1,15.285714285714285,1,moderate
