Avg_open_duration,Avg_close_hour,Avg_open_hour,Cuisines_MainDish,Cuisines_Beverage,Cuisines_Dessert,Cuisines_Snack,Cuisines_VarietyScore,Min_Price,Max_Price,Price_range,Latitude,Longitude,Has_Online_delivery,Has_Table_booking,Has_Wifi,Style_American,Style_Asian,Style_Cambodian,Style_Chinese,Style_European,Style_Filipino,Style_French,Style_German,Style_International,Style_Italian,Style_Japanese,Style_Korean,Style_Malaysian,Style_Other,Style_Singaporean,Style_Spanish,Style_Taiwanese,Style_Thai,Style_Vietnamese,Is_Vegetarian,Is_Healthy,Type_Other,Type_buffet,Type_café/dessert,Type_khu ẩm thực,Type_nhà hàng,Type_nhà hàng sang trọng,Type_quán cơm văn phòng,Type_quán nhậu,Type_quán ăn,Type_shop online,Type_tiệm bánh,Type_ăn vặt/vỉa hè,Same_Min_Max,Is_open_after_22,Is_open_weekend,preference_level
-0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,5.0,1.0,2.074235294117647,1.231818181818182,1.1985941827562416,0.16546912100150812,0.65891111178275,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.16666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,2.4565882352941175,0.8545454545454545,0.7511523501944747,0.16520107695618136,0.6641152736010199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
-0.3333333333333333,-0.5,0.16666666666666666,-0.3333333333333333,0.5,0.0,0.0,0.0,1.1183529411764705,0.20909090909090908,0.1549798526191595,0.1680652783404345,0.6945861605186394,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,4.515411764705882,1.4090909090909092,1.1860958075450192,0.16621025843418746,0.672778172366371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1.0,0.5,-0.8333333333333334,-0.3333333333333333,3.0,0.0,0.0,0.0,-0.35223529411764704,-0.2727272727272727,-0.24996750422445083,0.1813657077569668,0.7397786861710998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.16666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.1183529411764705,1.1363636363636365,1.1748472698549188,0.1660742975041989,0.6726950568963161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
-0.3333333333333333,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,-1.0,3.1404117647058825,2.272727272727273,2.252832131822863,0.1689534561735324,0.6636959182748257,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.0,0.0,0.0,0.6666666666666666,1.0,0.0,3.0,2.0,0.5301176470588236,0.20909090909090908,0.20497335346404968,0.10575061710671807,0.33084490653287446,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,3.0,0.0,0.1771764705882353,1.1939363636363636,1.318158639376881,0.16531297960752245,0.6667334109077743,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
0.0,0.0,0.0,-0.3333333333333333,2.5,0.0,0.0,0.0,-0.09170588235294118,0.3260909090909091,0.3865047543819303,0.16286465405975936,0.6670658727879939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
