UserID,User,Review Time,Rating (10),Comment,RestaurantID
1,Phạm Trần Phương Trâm,18/9/2018 21:40,8.4,"Nhân dịp giảm giá khủng tới 40% nên mình đặt luôn 2 món. Một phần thập cẩm lớn và 1 ly cocktail. Phần há cả thập cẩm lúc nhận được nóng hổi luôn, ăn vào đã miệng lắm. Viên nào viên nấy to ụ à, thích nhất là nhân thịt, dễ ăn. Còn viên màu hồng là nhân mực, ăn cũng được, không tệ đâu :3 Ly cocktail lâu lắm rồi mình mới được ăn lại, đúng hương vị xưa, hình như quán có để cả chuối khô vào nữa, đúng vị lúc xưa, team hảo ngọt là đây :)) ăn phần như hình là no luôn, khỏi ăn chiều :3 bao ngon, đảm bảo chất lượng :3",2
2,Bích Đặng,12/9/2018 16:46,4.6,"Hộp lớn 5 viên. Hộp nhỏ 6 viên
Vỏ bánh ít mềm, dai. Nhân bánh vị bình thường, không ngon lắm
Nước tương kèm theo hơi ngọt.",2
3,Mỹ,11/9/2018 9:25,6.6,"Hộp 30k 8 viên, ăn cũng đc thộ chứ không cuất sắc như mấy bạn review bên dưới ^^",2
4,Trương Diệu Thảo,28/8/2018 19:18,10,Ăn nhiều quán há cảo ở CT nhưng riêng mình thì không ở đâu chất lượng bằng Quỳnh Dimsum. Tôm thịt tươi ngọt. Vỏ bánh gói không khéo đẹp. Ăn tại chổ thì bánh nóng giòn càng thêm ngon. Giá thì quá rẻ mà bánh thì chất lượng vô cùng. Đc cô trong quán giới thiệu thêm món nước trái cây tươi ngon. Nói chung là hài lòng với buổi ăn chiều hôm nay 💝,2
5,Phạm Trần Phương Trâm,19/8/2018 7:36,8.4,"Lúc đầu tháng Quỳnh's dimsum có chạy khuyến mãi 20% hay 25% gì nè, đúng cơ hội nên mình mua luôn. Đặt phần xíu mại khô, được tầm khoảng 5 viên. Giá bình thường là 20k, được giàm nữa thì quá rẻ luôn nhe :3 đặt xíu mại khô giao tới lúc chưa về nhà nên lúc ăn hơi bị bở :3 sau đó mang bỏ vào lò vi sóng hấp lại thì ăn cực ok luôn. Có vẻ dimsum ăn nóng thì sẽ ngon hơn nhiều :3 Nước sốt hành phi kết hợp ăn ngon khỏi chê :3 về nhà mình có để thêm tương ớt nữa nên ăn cay cay thích lắm :3",2
6,Thi Duong,18/7/2018 23:59,7.6,"Đây là lần đầu tiên mình ăn dimsum của quán này. Mình đặt thử phần thập cẩm nhỏ có giá 22k qua dịch vụ NOW. Giao hàng khá nhanh và mình nhận được hộp bánh còn ấm nóng, thơm. 
Về hình thức thì quán trình bày khá đẹp. Bao bì hộp có logo. Bên trong 5 viên dimsum màu sắc tươi sáng rực rỡ trông ngon mắt. 
Về mùi vị thì mình đánh giá khá cao món dimsum của quán. Cả 5 vị khác nhau đều ngon. Mình thích nhất viên màu vàng có nhân tôm thịt. Mỗi viên đều có vỏ mềm và mùi vị riêng khác biệt. Ăn kèm với nước tương pha của quán và rau răm. Điểm trừ là rau răm giao đến mình bị héo, vàng hư hỏng nên mình không có ăn rau răm.
Xem thêm",2
7,Ngọc Liên,8/7/2018 20:18,8.0,"Mua ở đây được mấy lần rồi nhưng toàn là order giao đến, hôm nay chạy ngang thấy quán nên ghé vào mua luôn :D
Quán nằm ở đầu bờ kè Mạc Thiên Tích, cũng khá dễ tìm, có bàn ghế buổi tối có thể ra đây ngồi khá mát mẻ. Chủ quán rất nhiệt tình, dễ thương.
Mình gọi 1 phần há cảo thập cẩm nhỏ, 1 phần xíu mại khô và 1 phần bánh xếp chiên. Món nào cũng ngon hết. Há cảo, xíu mại viên to, nhân thơm, vỏ bánh mềm nhưng ko bị bở; bánh xếp thơm thơm; có thêm rau răm và nước chấm ăn kèm nữa. 
Nói chung rất okie, sẽ tiếp tục ủng hộ quán.
Xem thêm",2
8,Bchow_Vo,5/7/2018 20:38,9.2,"Tối nay sẵn đi ngang nên mình ghé vào mua ăn thử. Do mai mắn hay sao ấy, mai chị chủ đổi menu có thêm món mới nên chị gửi mình ăn thử trước :))). 
-Đầu tiên về vị trí thì quán nằm trên đường Mạc Thiên Tích, nếu vào từ Mậu Thân thì quán nằm gầm đầu đường phía bên trái. Quán khá nhỏ nên phải để ý chút. Tuy nhiên có chiếc xe đẩy màu đỏ khá nổi bậc nên cũng rất dễ.
- Mình mua phải đợi hơi lâu tuy nhiên chị chủ rất thân thiện nên cũng không khó chịu gì. Với lại chị giải thích là đợi khách mua mới hấp để tránh bị vỡ, cái này là ghật vì khi rảnh mình cũng có làm há cảo thử, nếu hấp lâu quá sẽ bị vở vỏ ăn không ngon. Thêm điểm cho sự chu đáo của quán.
- Vô vấn đề chính là về mùi vị:
 + Há cảo viên to vừa ăn. Nhân không bị khô, tuy nhiên lớp vỏ bánh còn dày dễ gây ngán, mọi người nên ăn kèm rau răm sẽ đỡ hơn. Mùi vị thì tùy khẩu vị mà nó khác nhau tuy nhiên vs mình chỗ này ăn rất vừa miệng.
+ Về phần món mới. Có hai món là chả cớm và chả phô mai sữa. Chả cóm hơi nhạt nhưng chấm với nước chấm rất vừa vị, do mình đem về mới ăn nên độ giòn bị giảm ăm hơi dính, nhưng mình nghỉ ăn tại quán chắc sẽ giòn hơn. Mình thích chả phô mai sữa hơn, vị vừa miệng lắm, ngọt ngọt, mặn mặn, khi cắn vào có lớp phô mai sữa chảy ra. Nói chung là mình hơi bị ủng hộ hai món này.
Xem thêm",2
9,Diễm Chi,29/6/2018 5:18,7.4,"Hôm kia đặt thử há cảo ở đây ăn. Quán có hợp tác với Now nè. Menu đặt món đa dạng lắm luôn: xíu mại/há cảo mini chiên, há cảo thập cẩm, há cảo các loại nhân, có cả bánh xếp nữa..v..v..

Mình đặt 2 phần há cảo thập cẩm phần lớn 25k, được airpay free-ship 15k, dùng code ""HERUCRO"" giảm được 25% lận nha. Được 6 viên đủ màu, rau răm nhiều, nhân ngon nhưng vỏ bánh vẫn thấy còn cứng và khô. Hình như quán cũng có chỗ ngồi lại mà mình cũng chưa biết quán nằm chỗ nào luôn. Lần sau mình sẽ đặt ăn thử xíu mại hoặc há cảo mini chiên.",2
10,Phạm Trần Phương Trâm,17/6/2018 21:54,8.0,"Ăn cũng nhiều những quán bán dimsum ở Cần Thơ. Thấy quán nào cũng ok hết. Nếu ngán thì đổi khẩu vị cũng hay hay. Chỗ này bán có tâm, có cho mình chọn luôn, tư vấn nhiệt tình nữa, hỏi chị viên này là gì là gì là chị giải thích kĩ hết :3 Cứ 1 phần 20k là được 5 viên như hình. Phần combo 30k thì được 8 viên. Như hình là há cảo mực, há cảo bó xôi (vỏ làm bằng nước của bó xôi, nhân vẫn là thịt), há cảo tôm, há cảo thịt,... Ăn kèm với nước chấm và rau răm :3",2
