UserID,User,Review Time,Rating (10),Comment,RestaurantID
1,Phương,4/10/2019 15:40,5.0,"Em order An Viên rất là thường xuyên luôn. Nhưng mà càng ngày topping càng ít dù là order trên Now hoặc mua trực tiếp, vị trà sữa hôm thì đậm, hôm thì nhạt, hôm thì bị chát. Hiuhiuhiuuu buồn quá điii",3
2,Cụt ~.~,22/9/2019 9:50,7.6,"Mua trà sữa lần đầu ở An Viên ko dễ dàng đối vs mình ( hơi mù đường). An Viên qá bé mắt mình thì qá kém cứ thế 3 lần xách xe đi thì lần thứ ba mới tìm thấy( nghiệt duyên chưa:))). Trà của An Viên khá thanh và thơm vị trà nên uống cảm giác ko bị ngọt ngấy và qá béo. Topping An Viên thì có củ năng , trân châu tím loại nhỏ? , rau câu, tiếc là toàn topping t ko thích :))), t chỉ say mỗi trân châu đen . Điểm cộng khá bự cho cuộc hẹn lần sau vs An Viên là nhân viên dễ thương, chu đáo, đưa nc cho khách xong còn ko quên nhắn gửi uống liền để ko mất ngon nhe, đổ đứ đừ .",3
3,Ngọc Tăng,14/9/2019 17:47,9.2,"Trà sữa thơm, giá cả hợp lí, tiện đường đi học và đặc biệt là trân châu siêu ngon luônnnn",3
4,Poohostnn,9/8/2019 20:19,9.4,"Mình cực kì thích thức uống của quán cả cách làm việc và giải quyết vấn đề nữa,cực kì quan tâm khách hàng luônnn. Milktea của quán có vị thanh của trà nên ít tạo cảm giác ngán nếu bạn nào thích trà thì nên uống thử nhe cộng với vị béo mặn của kem phô mai là siêu đỉnh luôn !!! Mình vẫn sẽ ủng hộ quán dài dài vì mình rất thích kem phô mai của quán❤️❤️",3
5,Phương Phie,14/7/2019 12:47,9.4,"Xuống Cần Thơ chơi một ngày mà order trúng quán ok dễ sợ. Giá rẻ, ly to, bao bì siêu xinh, có sẵn thạch. Có điều nếu biết thạch ít như vậy thì đã kêu thêm rồi. Trà mixberries hơi chát, nhưng mà không bị ngọt, hên quá. Thái Nguyên đào sữa gì đó vị lạ lạ, cũng ngon, không bị béo quá. Để đá riêng nữa, giao hàng nhanh, rất chu đáo. Nếu mà quán chuyển sang ống hút gạo thì tuyệt vời. Highly recommend nha <3",3
6,Quynh Nguyen,15/4/2019 20:25,8.0,"Lần nào đến cũng order 1 ly trà olong đào chanh dây để thêm trân châu, chỉ có 20k mà uống no luôn, rất thích món này",3
7,Quynh Nguyen,10/3/2019 19:49,4.2,"Thấy mọi người review trà olong sữa tươi quá trời nhưng không hợp khẩu vị của mình, trà có vị đắng, không thấy vị sữa 😢😢",3
8,Tấn Lợi,22/12/2018 12:24,9.6,"Now đang có khuyễn mãi Giảm 40% hóa đơn
tớ đã order un 4ly và kq là chỉ cần thanh toán 73k thôi các cậu ạ
ngon hk tưởng và Quá Rẻ",3
9,Trang Ngọc,12/12/2018 23:17,8.2,"Nghe nhỏ em đồn quán này có viên trân châu củ năng lớn lắm nên tò mò ghé mua thử. 1 ly tầm 16-27k nhưng khá ngon, mình uống trà hoa nhài cam sả, khá thanh mát, không quá ngọt. Mua thêm 5k topping củ năng nữa là ra được 1 ly như hình. Củ năng không to như mình nghĩ do nhiều bột áo bên ngoài, với cả không có nhiều viên lắm. Quán phục vụ theo kiểu take away nên pha chế nhanh chóng, khách không phải đợi lâu. Menu cũng nhiều món, giá cả phù hợp túi tiền.",3
10,Hoa,12/12/2018 21:29,9.6,"Mình có được coupon miễn phí ship nhờ đi hội chợ phức hợp CONTAINER - JAM không những thế còn được giảm 30k tổng hóa đơm nên tranh thủ ord thử. Nghe danh bạn ấy đã lâu nay có dịp Uông thử thì ôi thôi ngon ngoài sức tưởng tượng. Thơm mùi trà, ngọt nhẹ chứ không gắt. Lớp kem béo gậy và đặc biệt là trân Châu làm nhà vị ăn thích cực luôn í. Topping cũng nhiều nên không có gì phải nói cả. Có điều vị sôcôla mình uống thấy còn hơi đắng xíu mà bạn mình nói do mình không quen nên vậy. Nhân viên thì nhiệt tình và dễ thương lắm ạ.",3
