UserID,User,Review Time,Rating (10),Comment,RestaurantID
1,Anhthu 0902,18/4/2019 23:12,8.4,"Có dịp đi Cần Thơ chơi, vì quán gần chổ ở và đang bị đau không ăn được đồ khô cứng nên lựa chọn của mình là phở. Ở 3 ngày mà ăn hết 3 lần, chắc nhớ mặt luôn. Mình hay ăn phở tái, 1 tô là 30k, cũng ổn, nước ngon, trà đá 2k 1 ly. Quán rộng.",1
2,Hiếu Minh,14/10/2018 11:17,8.4,"Quán này hồi trước nằm ở đầu đường, giờ lại dời vào đây thì mình thấy rộng rãi hơn rất nhiều, sáng sủa, mát mẻ lắm ạ 😍 
Giá phở thì vẫn vậy không đổi gì đâu nhé. Mình thích nước súp ở đây nấu, nước súp ngọt thanh kiểu vừa miệng chứ không quá ngọt và mặn. Đặc biệt là không sử dụng bột ngọt đâu nha. Thịt bò khá nhiều, nhìn tô phở rất hấp dẫn ạ 
Tô súp hột gà có 5k à, nói chung quán khá ok về giá vừa phải, chất lượng ngon, không gian rộng rãi thoải mái lắm nha ❤️",1
3,Winter Phan,30/6/2020 17:08,10,"Hệ thống phở 586 ở đâu cũng ngon, ngon từ món phở đến bò kho, bún bò. Duy nhất 1 việc mình ko ưng là quán không ưu ái nhiều cho khách mua mang về, rau le que vài cọng, chỉ trừ khi note thêm mới được cho nhiều, mang về thì chỉ được tương xay chứ ko có tương ớt, cũng phải note luôn, nói chung khá bất tiện. Khách ngồi quán có gì thì nên chuẩn bị cho khách mang về cái đó.",3
4,Hiếu Phạm,10/5/2020 16:24,2.6,"Order bún bò cho chọn chả quế hoặc chả chiên, nghĩ là ngoài thịt bò thì cho chọn thêm topping là 2 loại chả, giao tới nơi mới hay là bún bò không có thịt bò, chỉ có bún với chả, ok fineeee, byeeee. Quán đổi tên món bún bò thành bún chả quế luôn nhe quán, sv nghèo thèm thịt bò, quá đau buồn. Thấy quán cũng bự, mà ít khách, nghĩ là toàn order mang về, lần đầu thử mà thất vọng quá huhu.",3
5,Ngọc Tú,4/5/2019 0:17,4.4,Thơm ngon,3
6,Ngoc Nguyen,14/12/2018 15:30,6.6,"Đi ngang tiệm phở này nhiều lần rồi, mà hôm nay mới ghé ăn thử
Bảng hiệu to thiệt to nhìn vô là thấy liền, bên trong quán rất sạch sẽ, cưacj kì sạch luôn á. Tường cũng được ốp gạch màu trắng tinh luôn, tóm lại là không gian của quán rất sạch sẽ và mát mẻ, mình đi buổi tối không biết ban ngày thì như thế nào
Hương vị phở rất vừa phải, ăn ngon .
Chỉ lo ăn mà quên chụp hình lại rồi. Để lần sau nhớ chụp hình trước rồi mới từ từ thưởng thức sau😆😆",3
7,Nguyen Huynh,22/11/2018 12:11,2.6,"Thấy khuyến mãi giảm 35% và đọc thấy mọi người cũng nói ổn. Mình đặt 2 phần 1 bún bò và 1 bò kho phần bình thường. Khi nhận được khá bất ngờ. K có 1 cọng rau nào, k chanh k ớt. Mình có ghi chú thêm rau như quán k cho thêm thì bún bò hay bò khô những chổ khác cũng có giá hoặc vài cọng rau thơm. Đằng này mình nhận được đúng 4 bich gồm 2 nước soup và 2 bánh. Thật sự rất khó chịu vì cách buôn bán của quán. Mình nghĩ không bao giờ mua ở quán này nữa👎👎👎👎👎",3
8,Hoàng Huy,13/11/2018 11:47,8.0,"Sáng hôm rồi có chạy qua quán này ăn tô phở bò kho, theo mình cảm nhận thì đồ ăn khá là ngon nhe, gia cả cũng lại rẽ nữa chứ, nhân viên quán lịch sự lắm luôn nhe, menu ở quán này mình thấy cũng đa dạng lắm luôn ấy, đồ ăn mình thấy nêm nếm khá là vừa miệng nhe, quán cũng vừa phải không quá rộng hay quá chật, mà nhìn vào quán thấy khá là sạch sẽ nhe, sẽ ghé quán ủng hộ quán thường xuyên hơn nữa, menu giá cả cũng ổn lắm luôn nhe",3
9,Toàn SP,30/10/2018 13:34,8.0,"Mình ghé đây ăn phở bò kho, khá hài lòng, bò mềm, nước soup bò kho đậm đà, tuy nhiên hơi ngọt quá. Mình cũng khá hảo ngọt mà còn thấy ngọt thì người khác ăn chắc sẽ thấy ngọt lắm, hi vọng quán sẽ chỉnh lại bớt ngọt xíu là hoàn hảo. Quán sạch sẽ, có trà đá cho khách, thoáng mát, nhân viên phục vụ tốt. Lần sau sẽ ghé thử phở thường và bún bò huế. Chúc quán buôn bán tốt.",3
10,Hiếu Nguyễn,22/10/2018 16:15,8.2,"Cuối tuần lại ghé Z Phở, phở đuôi bò, bún bò huế, phở thập cẩm, soup thập cẩm. Làm món nhanh, nước soup ăn riêng rất ngon. Còn ủng hộ quán dài dài.",3
11,Nhã Uyên Văn Hoàng,20/10/2018 6:19,8.8,"Sau khi ăn phở ở quán này thì mình chỉ toàn ăn ở đây thôi không muốn ăn nơi khác nữa.
Mình thích đến quán vì không gian quán rộng rãi, sạch sẽ mà nhân viên lại nhiệt tình nữa. Quán có các món như phở bò, bún bò giá to lớn 40 nghìn, to nhỏ 30 nghìn. Rất thích nước dùng nơi đây vì vị đậm đà rất vừa ăn thanh thịt bò mềm không bị dai. Với chất lượng món ăn và cách phục vụ ở đây thì theo mình thì giá món ăn thì hợp lí. 
Đặc biệt nhân viên ở đây rất thân thiện mình còn được tặng voucher giảm giá 20% trong dịp khuyến mãi 20/10 nữa ^^.",3
12,Nhã Uyên Văn Hoàng,16/9/2018 23:05,10,"án mới mở gần đây nằm trên đường Nguyễn Văn Linh đoạn lên cầu Hưng Lợi. 
Rất thích ăn phở ở đây vì không gian quán rộng rãi không đông người ,rất sạch sẽ và phòng máy lạnh.
Phở ở đây vị đậm đà vừa đủ và giá cả cũng phải chăng rất xứng đáng với dịch vụ ở đây. Giá lúc nào cũng được làm chín khi đem ra không cần phải nhắc nhân viên, rau được để vào hộp sạch sẽ và rất tươi. Nhân viên order nhiệt tình và món ra nhanh không cần phải đợi lâu. Nói chung là hài lòng tất cả mọi thứ ở quán từ món ăn đến thái độ phục vụ. Sẽ ủng hộ quán lâu dài 💓",3
13,Phan Thị Hồng Oanh,27/11/2018 22:39,9.0,"Ngãi heo với heo thiệttttt 🐷🐷🐷
🤤🤤 bún nem chả gì gì của Quảng - bao ngon, bao thơm, bao no 🤤🤤
 quán này ở trần văn khéo .Kế sò ốc 99. Quán quảng. Mình ăn rất vừa miệng. Thịt nướng mềm. Nước chấm vừa ăn. Do mình ko thích ăn dầu mỡ nhìu nên chả giò rán nó mình ăn ko nhìu. Nhưng ko ngấy. Mỗi khúc chả đều có tôm nguyên con. Nhưng nếu lột vỏ tôm hả bỏ vào chả giò thì ổn hơn. 😌",4
14,Hiếu Minh,17/11/2018 20:30,8.6,"Quán Quảng đúng với cái tên của nó là quán chuyên về đồ ăn Quảng Nam tức là Đà Nẵng đó hihi.... đi du lịch về thèm đồ Ăn đà nẵng thì cứ lại đây. Có món phở gà, miến trộn, bánh đa trộn, bún tôm là đặc sản của quán. Ngon thật sự mọi người ơi. Em thì gọi miến trộn đem ra một tô chà bá bự, có con tôm chà bá luôn, thịt gà đầy tô, miến được trộn với sốt khá ngon. Còn kèm theo một chén súp gà thơm lắm. Bạn mình gọi bánh đa thơm ngon, rất giống súp kèm của miến trộn . Nói chung rất ngon món nào ăn cũng gợi nhớ Về miền Trung",4
15,Trần Anh,13/11/2018 17:26,8.0,"Quán có bán buổi sáng nữa nên ví dụ sáng có đói cũng có thể ăn được, menu của quán có nhiều món, mình cảm thấy là giá vẫn hợp lý chứ không cao quá. Mình thì thích ăn bún sợi lớn hoặc mì cũng sợi lớn thành ra mình thấy menu ở đây toàn món mình thích ăn.
Với lại có vẻ quán này nêm nếm đậm đà nhiều hơn so với các quán khác, mình thấy phở gà hay bánh đa tôm đều ngon, đồ ăn thì nhiều không chê được nữa, thành ra ăn xong cũng no lắm, mình thấy cả 2 món đều có rau sẵn chứ khỏi phải thêm, thịt gà cũng đã được xé ra rất vừa ăn, con tôm cũng bự lắm nè. Mình nghe bạn bảo miến trộn hoặc miến gà cũng ngon không kém đâu, lần sau nhất định sẽ thử 2 món đó.
Mua mang về quán làm cũng rất gọn gàng sạch sẽ ^^
Xem thêm",4
16,Dip__Dip,5/11/2018 20:24,5.0,"Trước tiên mình thích quán là vì có nhiều món ở những quán khác không có hoặc ít thấy bán , cách chế biến cũng khác hơn hẳn . Mình đi ăn nhiều lần rồi nhưng hôm nay mới ăn thử bánb đa tôm . Dù bản thân rất là hảo mấy cái gì mà sợi dai dai bự bự như vầy , nước súp đậm đà từ thịt thà , có sẵn mộc ( thích nhất này ) , gà xé , tôm . Ai ăn rau thì có thể để thêm rau đắng , rau má . Thêm chút sa tế sẽ ngon miệng hơn nếu ai ăn cay được 😌 38k/tô thật xứng đáng .",4
17,Hoàng Huy,21/8/2018 16:19,8.0,"Sáng sớm có dịp chạy qua quán này để ăn sáng, đồ ăn của quán đúng chuẩn ngon và lạ miệng lắm luôn nhe, không gian quán mình thấy cũng rộng rãi mà có điều hơi vắng khách tý, nhân viên quán thân thiện và nhanh nhẹn lắm nhe, đồ ăn này nọ của quán cũng nhiều lắm luôn ấy, menu quán mình thấy cũng nhiều món lắm nhe, mình hay đặt trên NOW nhiều hơn là ăn tại quán nay có dịp đi công việc gần đây nên mới ghé vào quán ăn luôn cho tiện đỡ tốn thời gian đợi",4
18,Kim Hằng,17/8/2018 13:46,7.8,"Lần đầu ăn ở quán..mình order tô miếng gà khô mình dặn để gà và nấm nhiều ăn thấy gà ướp ngon nên kêu gà thêm giá cũng hợp lý không gian đẹp.. anh phục vụ dễ thương...hình bên dưới là mình đã để gà thêm vào nên thấy nhiều.. nước súp ngọt thanh chứ không phải kiểu bỏ bột ngọt hay đường vào mà ngọt... nói chung không gian rộng đẹp, sạch sẽ ,phục vụ vui vẻ, món ăn ngon, giá cả hợp lý.. Ấn tượng tốt lần sau sẽ giới thiệu bạn bè gia đình lại ăn và sẽ tiếp tục ủng hộ quán:))",4
19,Trinh Đặng,16/8/2018 16:41,7.8,Lâu rồi mới ghé :)). Gà ướp gia vị sao ngon quá. Tô này là miến gà khô. Mình kêu chỉ bỏ gà với nấm thôi,4
20,Trần Anh,12/7/2018 13:37,7.4,"Quán Quảng nằm ở đường Trần Văn Khéo mà mình order qua now ăn chứ cũng chưa ăn tại quán nên không biết không gian quán ra sao, chỉ biết quán có những món ăn mà trước giờ ở CT hiếm có chỗ nào nhiều món Quảng như vậy. Mình thấy phở ở đây khá ngon, nước soup đậm đà mà giá tính ra như vậy là hợp lý rồi, với lại đặt trên now lại được giảm nữa.
Mình thấy phần bánh đa tôm với miến trộn của bạn mình cũng hấp dẫn dữ lắm, 1 phần ăn sáng no nê luôn ấy, theo mình thì đồ ăn khá nhiều, nước soup được để riêng cẩn thận, với lại rau ăn kèm cũng sạch sẽ lắm.
Do order nên mình thấy đồ ăn hơi nguội, lần sau mình sẽ thử ăn tại quán để được nóng hơn ^^",4
21,Bean Ahihi,14/6/2018 23:36,8.0,"Quán sạch
Nhân viên dễ thương ))
Miến trộn bao ngon )) bao nhiều )) 35k quá rẻ :3 miến không quá nở, soup lúc nêm vừa vị lúc thì hơi mặn. Ngoài miến thì bánh ướt nóng cũng khá là ok, soup vẫn hơi mặn :)) lúc trước là thịt băm với nấm mèo thì, giờ thì có chả lụa thêm vào.
Nói chung cứ rãnh là lên đây ăn thôi, có cả nước sấu ngâm chua chua ngọt ngọt rất là ngon nữaaa. Lười thì gọi ship còn siêng thì chạy lên quán ăn luôn :))",4
22,Diễm Chi,2/6/2018 16:53,8.0,"Khá lâu rồi không có đến quán ăn nữa và mới biết được là quán đã có trên Now rồi nên đặt giao về và dùng code giảm nữa là ok.

Mình đặt 3 phần:
+) Phở bò gà: bọc phở, nhiều thịt, nước phở để riêng, kèm theo bọc rau, tương ớt và trái tắc.
+) Bánh đa tôm: bọc bánh đa, nước súp để riêng, kèm theo bọc rau, sate cay và trái tắc, có 2 con tôm to, cục chả bự và thịt gà.
+) Miến trộn: có kèm sate cay, cũng có 2 con tôm, thịt gà xé và gia vị.
Đồ ăn ngon, nước súp đậm đà.
Xem thêm",4
