UserID,User,Review Time,Rating (10),Comment,RestaurantID
1,A-Sồi A,5/12/2021 11:06,8.4,Dành cho tín đồ mê sushi và sashimi. 🍣🍣🍣,6
2,A-Sồi A,25/6/2021 16:29,10,"Chất lượng ✅✅
Giá bình dân 🍣🍣🍣",6
3,A-Sồi A,14/8/2020 15:13,9.2,"Oder.. Oder ngay...
Thay đổi một chút khẩu vị.. Ai ngờ thèm luôn..😄😄😄
Sushi vừa miệng hợp khẩu vị... 👍👍
Giá cả vừa túi tiền... 
Sashimi tươi ngon chấm thêm nước tương nhật hòa vào một ít wasabi.. Ôi.!! Ngất ngây...!!!",6
4,Tj Ngoan,19/6/2020 11:51,4.6,"Do thèm sushi quá nên mình chọn quán này, thật ra cũng đã ăn 1 lần rồi, khá ổn nhưng lần này thực sự rất tệ. Cá hồi không tươi, rất khó ăn mặc dù mình là 1 đứa nghiện sashimi cá hồi, thậm chí quán hình như không bảo quản lạnh sashimi. Bỏ tiền ra ăn mà nhận đc phần cá như vậy thì quá thất vọng. Sushi viên nhỏ. Wasabi k cay. Quán cho nhiều tương và wasabi theo yêu cầu. Đơn này của mình tổng 300k + mà cảm thấy không đáng.",6
5,Vy Turban,30/4/2020 11:35,10,"Quán ăn chuẩn nhật giá sv cá hồi lúc nào cũng tươi, quán nhỏ đồ ăn chất. Các bạn tín đồ SuShi nên ghé thử.",6
6,Phan Minh Quan,20/4/2020 17:56,1.0,"Mình có ghé quán mua về, 2 phần sushi cá hồi, 1 phần sushi cá trích và 1 phần cơm cuộn cá hồi sốt cay.
Nhưng khi về mở ra mới thấy sai món hoàn toàn.
Khá là thất vọng.....",6
7,Trang Hoàng,3/4/2020 15:56,7.4,Hay ăn ở đây vì gần nhà mình và giá bình dân. 150k 2 người ăn no nê. Không gian nhỏ nhưng mình không quan tâm lắm vì toàn gọi giao. Nhưng nếu đựng trog hộp giấy thay vì nhựa như bây giờ thì cho thêm sao.,6
8,A-Sồi A,18/1/2020 16:17,10,"Nhìn đã mắt ghê nè...🍣🍣🍣
Đến đây chỉ có no nê chứ hông ngán tý nào...
Các viên sushi đc những đầu bếp của quán làm rất tỉ mỉ và rất hợp vệ sinh...✅✅
Dù ai chưa ăn lần nào nhưng đến đây bảo đảm sẽ bị nghiện luôn món này.. ✅✅
Đc: 189b phan trung. P. Tân mai. Biên hòa. Đồng nai.",6
9,A-Sồi A,16/12/2019 12:28,8.4,"Dành cho tín đồ sushi nhé.
2 combo mới này giá quá rẻ luôn..
Còn đc tặng súp + nước ngọt nữa..
Noel này dẫn ng iu đi ăn ở đây hợp lý à..
Giá cả phải chăng...",6
10,Tj Ngoan,31/8/2019 12:52,6.0,"Mình có order phần sashimi như hình và 1 phần ramen kimchi. Sashimi và sushi ăn khá ngon, cá ép trứng ăn vui miệng 😙. Giá các món rẻ phù hợp với túi tiền

Điểm trừ:
1. Cá nhân mình thì mì ramen kimchi nhìn k bắt mắt. Kimchi trắng nhách, nhìn k hề hấp dẫn luôn, vì trắng nhách nên vị cũng k cay, k chua.
2. Sashimi k đc phủ đá, cũng không ướp đá trước đó. Bạch tuộc xắt đúng xấu luôn. 
3. Menu ít món, không đa dạng.
Xem thêm",6
11,Minh,12/4/2023 18:23,5.0,"Đồ không tươi, ko có chén đổ nước chấm!",9
12,Trum Xi Ke,11/11/2021 10:58,9.2,THÍCH HỢP LÀM QUÀ TẶNG,9
13,Trum Xi Ke,3/2/2021 12:15,9.6,Ga chien gion,9
14,Hùng Thắng Lee,13/8/2020 15:12,8.2,"Món ăn ngon, giá cả bình dân vừa túi tiền",9
15,Quy,14/6/2023 12:05,10,Đồ ăn ngon…không gian ấm cúng😛,10
16,Vinh,13/6/2023 18:38,10,"Mình tới quán vào buổi trưa , nhân viên khá nhiệt tình , đồ ăn khá đa dạng , giá cả hợp lý . Mình sẽ quay lại và sẽ trải nghiệm nhiều món hơn ❤️",10
17,Trang Lê,13/6/2023 18:33,10,"Không gian quán chill , giá cả ổn định , món ăn ngon",10
18,Thảo Ngọc Linh,26/10/2019 17:03,6.8,"Lần thứ 2 order delivery của quán này nữa vì ăn khá ưng nè. Nay gọi giao tới là ăn liền nên còn nóng giòn khá ngon nha, vẫn gọi sushi thâp cẩm và katsu cheese chiên xù. 

Lần này ngon hơn lần đầu luôn, lớp bột xù giòn giòn mà thơm nữa, bên trong có cheese nên ăn béo béo nữa nè, sushi thập cẩm đủ loại ăn không ngán nè, đủ thứ đủ vị luôn mà quan trọng là ăn vẫn ngon. 2 phần như vậy là 3 người ăn no luôn nha. 

Sốt chấm của quán cũng khá ok, sốt mayonaise béo béo và tương ớt cay cay ăn ngon miệng. giá mình thấy ok, ăn chất lượng. thập cẩm 40k và katsu chiên 45k nhá.
Xem thêm",11
19,Trinh Tu,9/10/2019 16:21,4.8,Mon ngon ..tra sua khong co đa ..de khach hang doi lau ..goi dien dat truoc khong bat may . ..anh chu quan hoi kho chiu mot xi ...lam toi la em ship b mot tran em ay noi doi lau thanh ra vay ...em ay noi chu quan noi khong chiu dac truoc nen phai vay ..em ship b goi dien khong bat may ..lam sao ma dat dc moi nguoi oi ..Chu Quan Thông minh đu trinh đô đê hieu ...đung nghi quan đông khach la chanh nhe .chu quan thong minh lên môt xiu ok nha 😁,11
20,Sue Cheriee,12/4/2019 19:30,7.4,"Mình đặt ăn thử 3 món: 
- Sushi cheese 
- Katsu cheese chiên giòn 
- Salad cá hồi chiên 
Ưu điểm là cơm dẻo và cuộn rất chặt tay, vị vừa miệng và phần ăn cũng đầy đặn. Salad có bắp cải với một xíu xà lách và ớt chuông ăn với sốt mè thôi, món này oke ăn với sushi cũng hợp nhưng da cá chiên ngấm dầu ăn ngán.
Điểm trừ của cả 2 món sushi là nhân rất khô, món của mình nhân là thịt heo chiên xù và nó khô dã man thật sự. Sốt không ngon lắm và cay quá so với mình. 
Quán online nên giá này cũng không rẻ, hi vọng quán cải thiện.
Xem thêm",11
21,Tj Ngoan,12/10/2018 12:53,8.8,"Mình biết shop này trên fb, mình đã từng ăn sushi ở nhiều chỗ nhưng chỗ này ngon nhất, mình hay od sushi chiên giòn, cơm ss hơi ngọt, k bị dầu, ăn k ngán. Riêng ss rong tươi mình thấy k hợp vs mình, ss hơi cay, do mình ăn nhạt nên thấy hơi mặn. Sẽ ủng hộ dài dài",11
22,Nga Phương,30/9/2018 12:29,7.6,"Mình mua ở đây 2 lần :P
+Lần 1 là hộp thập cẩm: Mình thấy có sushi thanh cua và chiên xù là ngon. Giao hàng đúng giờ
+Lần 2 là hộp gà cay. Nóng hổi, rất ngon. Nhưng giao trễ, mình phải chờ 1h lận :( 
Nói chung đồ ăn ngon, đáng để thử :P",11
23,Đặng Phan Minh Châu,12/7/2018 10:41,5.0,"Vị ngon, giao hàng nhanh nhưng hộp hơi vỡ",11
