UserID,User,Review Time,Rating (10),Comment,RestaurantID
10,Suong,8/8/2019 15:09,2.0,Giao thiếu đồ ăn . Tuy giá không đáng bao nhiêu nhưng 10 viên thì tôi k hiểu sơ suất kiểu gì luôn,2
20,Quỳnh Trần,5/5/2019 22:02,1.8,"Đi ăn 2 người hơn 140k và chẳng thấy no. Đồ ăn tạm, làm đồ ăn khá lâu. Lẩu ăn tệ ... nước ngọt khá đắt. Sushi cực kì nhỏ ko tưởng. Nói chung quán xấu đồ ăn mắc hơn so với giá và review không đúng sự thật... sẽ ko quay lại lẫn nữa... khuyên mọi người trước khi đến đây hãy xem review này của mình...ko lại hối hận. Thà lấy 140k ăn 2 tô phở đặc biệt ở đường Kỳ Đồng sẽ tốt hơn.",3
22,Van Thang Nguyen,19/12/2018 1:19,10.0,Món ăn rất ngon và hợp khẩu vị 😍❤❤❤,4
22,Van Thang Nguyen,19/12/2018 1:19,10.0,Món ăn rất ngon và hợp khẩu vị 😍❤❤❤,4
32,Thanh Trương,2/5/2020 22:15,8.0,"Hồi mới hết dịch mình và ny có ghé đây ăn do lần trước đi ngang có để ý thấy để món Nhật giá sinh viên cũng tò mò. Bữa sau đi thì thấy quán vắng, có mình với ny vào thôi nên cũng hơi e ngại. 
Mình gọi món ba chỉ cuộn boa rô và lẩu kim chi bò Mỹ. 
- Về món ăn: ngon xuất sắc nhé. Lẩu kim chi nước dùng ngọt thanh đúng kiểu Nhật, bò Mỹ ngon với béo ăn rất đã luôn, hơn hẳn rất nhiều quán khác. Ngoài ra còn có đậu phụ và các loại nấm. Mì udon ăn dai dai khá hợp. 
Món bò cuộn hành boa rô thì siêu ngon, mình phải gọi 2 đĩa y chang nhau để ăn vì 5 cuộn hơi ít cho 2 đứa. 
- Về phục vụ: ban đầu vô vì quán vắng có 2 đứa nên anh nhân viên để ý dòm dòm mình ko thoải mái nhưng lúc sau thì rất nhiệt tình và thân thiện. 
- Về không gian: quán decor hơi tối với hơi ít bàn, kiểu Nhật nhưng decor nhìn ko đẹp lắm, nên cải thiện khoảng này. 
Tổng thiệt hại cho 2 đứa tầm 200 mấy thôi nhưng rất hài lòng.
Nói chung với quán này mình sẽ quay lại vì thấy review sushi cũng rẻ và ngon.
Xem thêm",6
32,Thanh Trương,2/5/2020 22:15,8.0,"Hồi mới hết dịch mình và ny có ghé đây ăn do lần trước đi ngang có để ý thấy để món Nhật giá sinh viên cũng tò mò. Bữa sau đi thì thấy quán vắng, có mình với ny vào thôi nên cũng hơi e ngại. 
Mình gọi món ba chỉ cuộn boa rô và lẩu kim chi bò Mỹ. 
- Về món ăn: ngon xuất sắc nhé. Lẩu kim chi nước dùng ngọt thanh đúng kiểu Nhật, bò Mỹ ngon với béo ăn rất đã luôn, hơn hẳn rất nhiều quán khác. Ngoài ra còn có đậu phụ và các loại nấm. Mì udon ăn dai dai khá hợp. 
Món bò cuộn hành boa rô thì siêu ngon, mình phải gọi 2 đĩa y chang nhau để ăn vì 5 cuộn hơi ít cho 2 đứa. 
- Về phục vụ: ban đầu vô vì quán vắng có 2 đứa nên anh nhân viên để ý dòm dòm mình ko thoải mái nhưng lúc sau thì rất nhiệt tình và thân thiện. 
- Về không gian: quán decor hơi tối với hơi ít bàn, kiểu Nhật nhưng decor nhìn ko đẹp lắm, nên cải thiện khoảng này. 
Tổng thiệt hại cho 2 đứa tầm 200 mấy thôi nhưng rất hài lòng.
Nói chung với quán này mình sẽ quay lại vì thấy review sushi cũng rẻ và ngon.
Xem thêm",6
42,Gà Béo,23/10/2017 19:41,8.4,"Vào quán lúc đang vắng khách, được tư vấn khá nhiệt tình và phục vụ đúng kiểu mình mong muốn",8
42,Gà Béo,23/10/2017 19:41,8.4,"Vào quán lúc đang vắng khách, được tư vấn khá nhiệt tình và phục vụ đúng kiểu mình mong muốn",8
42,Gà Béo,23/10/2017 19:41,8.4,"Vào quán lúc đang vắng khách, được tư vấn khá nhiệt tình và phục vụ đúng kiểu mình mong muốn",8
42,Gà Béo,23/10/2017 19:41,8.4,"Vào quán lúc đang vắng khách, được tư vấn khá nhiệt tình và phục vụ đúng kiểu mình mong muốn",8
