UserID,User,Review Time,Rating (10),Comment,RestaurantID
1,Thiện Phúc Đặng Bá,"25/06/2021 01:18:42,",10,"Phần 60k thấy rất ngon và nhiều đồ ăn.
...Xem thêm",2
2,Thiện Phúc Đặng Bá,"23/06/2021 01:12:55,",10,"Một Phần sườn bỉ chả đầy ụ. Nhiều đồ ăn đến nỗi bì phải để rieng, sườn mới nướng thơm. Ăn rất oke
...Xem thêm",2
3,,,,,2
4,,,,,2
5,,,0,,2
6,Pé Hoài,24/6/2022 18:06,5.0,"Đồ chua, dưa heo bỏ sơ sài kiểu nhu z nè? That vong
Com vs suon thì ăn cũng dc ạ.",4
7,ThuanNguyen133,30/5/2022 19:41,1.0,Hộp sườn 35k xương + mỡ nhiều hơn thịt dù đã đứng kế bên yêu cầu sườn nạc. Cơm thì càng ngày càng ít chủ yến để bán cơm thêm. Ko rõ là do bán đông nên phớt lờ khách bán sao thì ăn vậy hay mục đích bán bớt lại để khách ăn ko no phải mua thêm. Cần xem lại hình thức kinh doanh. Thân!,4
8,Tỉn,5/5/2022 15:20,4.2,"Hôm qua ăn rất ngon, sườn mới, hôm nay ăn lại thì lại giao sườn cũ, ăn cứng ngắc, nướng đen thui",4
9,Ngọn Xanh,25/2/2021 8:32,8.0,"Sườn 28k ướp vừa ăn. Bì chả 25k, chả ngon. Nước mắm kẹo thêm ớt xay nữa tuyệt vời. Với mình giá cả, chất lượng và thái độ phục vụ như vậy vô cùng ổn áp nha. Lần đầu mua về ăn đó.",4
10,Thảo Phương,21/11/2020 23:43,1.0,"Hôm nay về tối ghé mua 1 miếng sườn, mình ăn ở quán này cũng nhiều lần rồi nhưng đây là lần cuối ghé lại luôn.
Đi mua miếng sườn 22k chứ đâu có đi xin đâu trời, tấp xe vô lề đợi 1 chị áo đen hỏi mua gì thì mình kêu “cho em 1 miếng sườn”. Oke người ta order rồi mình cầm tiền đợi lấy thì có bà tóc vàng hỏi mua gì em, mình lại bảo “cho em miếng sườn chị.” 
Ôi nghe ba chớp ba nháy thế nào rồi bỏ hộp cơm ra đưa mình, mình cười cười nói lại “em lấy 1 miếng sườn thôi”. Mẹ ơi đi mua chứ có đi xin đâu mà liếc ngang liếc dọc mình, rồi trề mỏ quay vô cầm miếng sườn ra hộc hằn với mình.
Gửi bà cô tóc vàng, buôn bán là tai phải thính mắt phải tinh nhá, cất cái mỏ trề đó vô thì mới mong có khách nhá! Ăn miếng sườn mà quạo trong bụng. Xin phép cho 1* vì thái độ ra đường bán cơm mà như làm mẹ.
Xem thêm",4
11,Kis Huỳnh,17/7/2020 15:20,7.2,"Cơm tấm bình dân mà ưng ý nhất của mình 👍
Trước hay ăn cơm tấm Huyền ở*** nhưng từ lần ăn bị ngọt xong qua bên đây là mê luôn.
Sườn ko 28k. Sườn to, cũng hơi dày, ướp đậm đà. Chả ở đây mình ko thích lắm, dù nhìn cục chả cũng khá to và mlem, nhưng ăn thì bình thường. 
Có canh rong biển. +1đ 😂
Quán đông, phục vụ nhanh nhẹn 💪👍
Giá có tăng hơn so vs trước nhưng vẫn đáng đồng tiền bát gạo. Chiều sẽ bán trong nhà, tối dời ra gần đó ngay chổ làm nail hay spa gì đó ( màu hồng). Mình thích ăn tối hơn, tại ăn trong nhà thì thật sự nhìn ko được vệ sinh cho lắm 😓
Xem thêm",4
12,Hoàngg Nguyễn,23/11/2019 19:38,6.4,"Bạn đang đói
bạn là sinh viên lên SG học 
bạn lười nấu cơm
bạn thèm cơm tấm
nhưng giữa vô vàn quán cơm tấm ở SG, đâu là quán rẻ vừa túi tiền, đâu là quán đảm bảo làm đầy bụng bạn, đâu là quán bán đúng gạo tấm mà ko phải gạo củ c*c j khác .
thì đây, đây là sự lựa chọn hợp lý cho bạn.
30k/phần, thịt to, chả nhiều, ăn hết cơm nhưng vẫn chưa hết thịt 
khá là ok cho 1 phần như thế ở SG này tuy ko rẻ như quê như vẫn rất là ôkê.
có điều thịt hơi dai, phần này ok chấp nhận đc
Xem thêm",4
13,Duy Anh,1/3/2019 23:15,8.0,"Nhà cũng xa mà hầu như tuần nào cũng phải chạy qua đây ăn 1 bữa Sườn bì chả trứng thêm tóp mỡ + 1 trái ổ qua )))
Ăn xong no lết về mà thiệt hại có 48k 😁
1 đứa đạo cơm tấm như mình thấy quán cơm tấm nào nổi hay thấy mới mới là tới ăn thử liền, có xa cũng ráng đi, mà từ lúc ăn ở đây rồi ăn mấy quán khác chán hẳn 😐
Nước mắm keo, đậm nhưng không mặn quá ăn ngon lắm luôn, nước mắm phải vậy mới đúng chuẩn chan với cơm tấm 👌👍👍. Vô mà thấy nước mắm lỏng lẹt là mình cũng không muốn ăn rồi 😐
Ở đây điểm cộng là ngon rẻ, 22k sườn không, miếng sườn to ướp thấm, cắt vừa không quá dầy hay quá mỏng 😗
Ổ qua ở đây đúng nhân thịt băm cắn đã không có bị nhuyễn như thịt xay ra hết, húp kiểu đúng là nước thịt nên đã ơi là đã luôn, chén canh 10k này quá đáng luôn.

Phục vụ nhanh nhẹn, order ở ngoài bước vô xíu là có ăn liền, với lúc tính tiền xong mấy anh cũng cảm ơn khách rất đàng hoàng vui vẻ ( ăn ngon xong nhưng lúc tính tiền về cũng phải vui vậy thì mới đến lại được 😀)


Nhưng điểm trừ là nhìn quán với chỗ sàn nhà cũng cũ rồi ( mình đi ăn trước 8h, do sau giờ đó thường hết canh ). Gửi xe đối diện mà đường ở đó hơi đông xe lúc qua đường hơi mệt 😆
Xem thêm",4
14,Ngọc Kim,8/2/2019 15:51,7.8,"Cơm tấm ngon, sưòn khá mềm, quán khá đông",4
15,Gia Bảo,12/10/2018 19:39,1.0,"Biết đến quán này do bạn bè giới thiệu. Chất lượng đĩa cơm là tốt, rất ngon. Nhưng thái độ lại quá khốn nạn. Tôi ăn đĩa cơm 32k, đưa 102k. Thối lại cho tôi 20k, tôi thắc mắc hỏi lại, nói nhẹ nhàng chứ không khó chịu gì. Nhưng thằng tính tiền quát lại tôi, quăng 52k xuống giỏ rồi bảo tôi chỉ đưa nhiêu đó. Bao nhiêu người xung quanh nhìn, coi như 50k là tiền ngu vậy, hạng này không đáng để dây dưa. Dù đây là quán cơm tấm ngon nhất tôi từng ăn, tôi thề sẽ không bao giờ quay trở lại.",4
16,An Ngo,19/2/2023 0:15,1.4,Cân nhắc trước khi ăn!!!,5
17,Mi Mi,6/2/2021 17:34,1.0,"Tìm hiểu kỹ trước khi ăn nha, mình bị ị quài nên sợ rồi, vĩ nướng thịt ruồi",5
18,Nam Lúa,18/4/2020 22:48,8.4,Ngon giá vừa hk có gì bàn cãi,5
19,Jiro,15/6/2019 18:08,9.0,"đi làm về tấp đại vào 1 quán cơm tấm kiếm gì đó bỏ bụng , khách khá đông phải chờ lâu tí nhưng khi dĩa cơm được đưa ra thì woww !!! miếng sườn quá bự 

vị rất vừa ăn lại có thêm chén canh nhiều rau chứ kf như những quán khác chỉ thưa thớt vài cọng rau",5
20,Thiên Thư,2/2/2025 20:47,1.0,"Hộp cơm 50k nhận được như thế này, ngay giữa trung tâm sg mà buôn bán không có tâm.",7
21,Thiên,6/8/2022 23:34,5.0,"quá dỡ , quá tệ ạ",7
22,Linh Trương,13/1/2022 19:05,4.2,Cơm rất tệ,7
23,Foodyuser_2eb9477d,17/1/2021 21:54,1.0,"Ăn phần cơm mà hỏi trà đá ko bán, chỉ bán nước ""xanh"" tính tiền 15k một ly. Ngồi ăn cũng ko yên. Hỏi mình 3 lần có dùng canh khổ qua không (canh lại tính giá riêng). Mình ăn chưa xong thì đã có người đến dọn đĩa của mình đi rồi. Đồ ăn dở mà phục vụ tệ quá là tệ.",7
24,Vũ Trần Bảo Trâm,18/10/2020 2:05,1.0,"- sườn khô, cháy
- cơm khô, cháy, 
Cực kì tệ không bao giờ quay lại
Bán có tâm mới có tầm được quán xem lại",7
25,Tuấn Vũ,5/6/2020 1:15,1.0,"Bà chị bảo ngon nên đặt NOW
Khi mở hộp cơm ra, bả nói khác hoàn toàn, thấy mùi fake fake.
Chất lượng hoàn toàn khác xa giá tiền.

1. CƠM không phải cơm tấm mà cơm bình dân.
2. SƯỜN không phải sườn nướng (Sườn ram cứng ngắt mà không phải dạng miếng, kiểu cắt cục cục)
3. TRỨNG KHO nó nát báy cững ngắt.
4. CHẢ toàn miến không, không có miếng thịt nào.
5. TÓC (LÔNG) có luôn đó nha, hầu như order 4 hộp, hộp nào cũng có tóc (nói tóc cho tế nhị ạ)

Nếu so với cơm bình dân còn thua xa.
Mọi người nên tránh xa không nên đặt nhé.!
Xem thêm",7
26,Alex Fong 🍁 ខ្មែរ,18/1/2020 19:53,2.6,"Dù biết giá Q1 đắt nhưng phải chất lượng xứng tầm ăn, cái này vừa ăn vừa hửi bụi, bát nháo và bẩn. Do đói mới vào ăn",7
27,Hoàng Anh,7/11/2019 23:17,1.0,Thề***mình là người dễ ăn nhất mà clm nó phần ăn đồ ăn dở***đã thế còn có kiến bò lổm nhổm. đứa nào bỏ tiền ăn thì mất tiền***thế thôi***thì cứ ăn,7
28,Thảo Ngân,6/11/2019 22:58,2.6,"Review mua cơm gà rô ti:
1. Ship hàng mà ko đưa cái muỗng thì biết ăn kiểu gì, cũng may là ở nhà chứ ở ngoài đường thì ko biết làm sao
2. Ko biết quán có nêm đường ko mà sao ăn vào toàn vị mặn, mình từng ăn ở nhiều quán mà chưa thấy quán nào nêm kiểu lạ lùng như vầy
3. Thịt gà nhổ lông ko sạch, nhìn ghê ghê
35K cho hộp cơm ăn vào còn thua cả cơm 27K gần nhà.",7
29,Bio Chan,30/10/2019 5:55,4.4,"Lâu rồi mới quay lại đây ăn nhưng chắc là lần cuối mình mua ở đây. 
- Sườn hôi, ko tươi. 
- Tôm rim cứng.
Vị trí quán “đẹp” nhưng khu vực buôn bán bẩn.",7
30,Thai Pham,3/11/2019 21:11,4.8,"Thấy Color Man review trên youtube mới đặt ăn thử. Không ngờ sườn nướng sẵn nên nguội ,gia vị ướp hơi mặn. Cơm thì ấm không được nóng. Chả thì ăn tạm được. Thất vọng :(",9
31,Huỳnh Thị Phương,29/8/2025 10:25,5.0,"Quán ăn ngon miệng với món ăn hấp dẫn quán thì sạch sẽ nhân viên nhiệt tình hài hước quán tuyệt, hợp phong cách",11
32,Tam Nguyen,28/3/2021 7:36,3.4,Quán này chuyên bán thiếu đồ ăn cho khách. Đặc biệt shipper đi mua là thiếu đồ ăn hoặc ko đúng như order. mình khách ở đây đi mua thì ko sao. Mng ai đặt đồ ăn quán này nhắc shipper kiểm tra kĩ nha. Mua 10 lần sai hết 10 lần,11
33,Vinh Nguyễn,28/8/2019 21:08,1.0,"Bữa nghe nói trong hẻm có quán ngon nên vào ăn thử, vô quán ăn thì nguyên đám nv đứng tụm lại nói chuyện. Khách vào ko để ý. Trong quán chỉ có vài khách, đành đứng dậy ra về.",11
34,Cao Minh Thái,27/8/2019 13:29,8.8,"Quán mới có trên Now hay sao ak, nhưng đi ngang hẻm 115 PHL thấy quán nhiều lần và khá đông luôn . Nay lai thấy quán đang giảm20% tren Now và có free ship nên order ăn thử , mình order cơm sườn cây và trứng thêm . Quán làm nhanh , shipper cũng giao nhanh hơn thời gian trên app luôn . Cảm nhận đầu tiên khi thấy mở hộp cơm là miếng sườn cây to dài và thêm 1 miếng gân nữa , trứng thì bình thường , quán để riêng đồ xào ( những người ko thích ăn đồ xào kèm theo như mình ko cần phải bỏ ra) có canh kèm theo nữa . Vị ướp sườn đậm đà ăn với cơm rất vừa miệng , nước mắm đậm đặc vừa miệng luôn . Rất thích quán, chắc chắn sẽ quay lại thử thêm nhiều món khác.",11
35,Thanh Huynh Vu Le,25/10/2021 9:11,10,"Sau 4 tháng bị nhốt vì dịch, ăn dĩa cơm tấm sườn hì chả ốp la, muốn rớt nước mắt. Quá ngon 10 điểm",12
36,Chi Kim,3/4/2021 15:49,10,"Cơm tấm xốp ngon, thịt nướng mềm rất vừa ăn, chả thì ăn vào một miếng mình biết là có cua rất là thơm, nói chung là ok , mình đả chấm 5sao",12
37,Luân,3/4/2021 15:46,9.8,"Quán làm rất ngon, sườn,chả, nước mắm đúng như tên quán số 1
Sẻ đặt tiếp lần sau",12
38,Gia Luật,3/4/2021 15:32,10,"Mua 2 hộp ăn thử, sườn nướng đúng ý mình ghê. Bữa sau mua ăn nữa",12
