RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Cơm Tấm Cocoland - Cơm Sườn Bì Trứng,11.1375740000000,106.6573049000000,"51 Đường NG2 Tổ 6, Khu Phố 8, P. Chánh Phú Hòa, Thị Xã Bến Cát, Bình Dương",Quán ăn,"Cơm Tấm ,  Cơm",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,,no,no,no,,0.0,0.0,0.0,_._,0
2,Cơm Tấm - Bún Thịt Nướng Yến Nhi - An Phú 06,10.9417228000000,106.7388730000000,"83F/3 Đường An Phú 06, Khu Phố 2, P. An Phú, Thị Xã Thuận An, Bình Dương",Quán ăn,"Bánh ướt ,  Cơm Tấm ,  Bún ,  Bánh - Kẹo ,  Cơm văn phòng ,  Cơm",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,no,no,no,,0.0,0.0,0.0,_._,0
3,Cơm Tấm Sà Chưởng,11.0728135000000,106.6975978000000,"Đường DT 742, Tổ 1, Khu Phố Phú Trung, X. Phú Chánh, Thị Xã Tân Uyên, Bình Dương",Quán ăn,"Cơm Tấm ,  Cơm",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,,no,no,no,,0.0,0.0,0.0,_._,0
4,Cơm Tấm & Bún Chả Hà Nội Cô Hưng - KDC Việt Sing,10.9401597000000,106.7194593000000,"Ô 86, Đường DA7, KDC Việt Sing, P. Thuận Giao, Thị Xã Thuận An, Bình Dương",Quán ăn,"Bánh ướt ,  Cơm Tấm ,  Bún ,  Bánh - Kẹo ,  Cơm",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,,no,no,no,,0.0,0.0,0.0,_._,0
5,Cơm Tấm Sài Gòn - Nguyễn Du,10.9113258000000,106.7279132000000,"13K Nguyễn Du, Khu Phố Bình Đức, P. Bình Hòa, Thị Xã Thuận An, Bình Dương",Quán ăn,"Cơm Tấm ,  Cơm",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,no,no,no,,0.0,0.0,0.0,_._,0
6,Cơm Tấm Miền Tây - 22 Tháng 12,10.9491893000000,106.7143552000000,"Đường 22 Tháng 12 (Đối Diện Ngân Hàng TPBank), KP. Hoà Lân 2, P. Thuận Giao, Thị Xã Thuận An, Bình Dương",Quán ăn,"Cơm Tấm ,  Cơm",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,,no,no,no,,0.0,0.0,0.0,_._,0
7,Cơm Tấm Bình Dương ll,10.9482340000000,106.7250000000000,"1/82 Đường 22 Tháng 12, KP Hoà Lân 2, P. Thuận Giao, Thị Xã Thuận An, Bình Dương",Quán ăn,"Cơm văn phòng ,  Cơm",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,,no,no,no,,0.0,0.0,0.0,_._,0
8,Cơm Tấm Kim Loan,10.9391780000000,106.7679440000000,"Số 1031A Đường Nguyễn Thị Minh Khai, Khu Phố Tân Phú 2, P. Tân Bình, Thị Xã Dĩ An, Bình Dương",Quán ăn,"Cơm Tấm ,  Cơm",15:30 - 20:30,15:30 - 20:30,15:30 - 20:30,15:30 - 20:30,15:30 - 20:30,15:30 - 20:30,15:30 - 20:30,"Món Việt ,  Món Miền Nam",no,no,no,,0.0,0.0,0.0,_._,0
9,Thuý Cơm Tấm - Đường Số 4,10.8731640000000,106.7594910000000,"25 Đường Số 4, P. Dĩ An, Thị Xã Dĩ An, Bình Dương",Quán ăn,"Cơm Tấm ,  Bún ,  Cơm",06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,,no,no,no,,0.0,0.0,0.0,_._,0
10,Cơm Tấm 91B - Làng Đại Học,10.8725416000000,106.7978037000000,"10/9 Khu Phố Tân Lập, P. Đông Hòa, Thị Xã Dĩ An, Bình Dương",Quán ăn,"Cơm Tấm ,  Cơm",08:30 - 20:30,08:30 - 20:30,08:30 - 20:30,08:30 - 20:30,08:30 - 20:30,08:30 - 20:30,08:30 - 20:30,,no,no,no,,0.0,0.0,0.0,_._,0
11,Cơm Tấm Dũng Béo - Nguyễn Du,10.9106863000000,106.7658291000000,"83 Nguyễn Du, Khu Phố Thắng Lợi, P. Dĩ An, Thị Xã Dĩ An, Bình Dương",Quán ăn,"Cơm Tấm ,  Cơm văn phòng ,  Cơm",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,no,no,no,,0.0,0.0,0.0,_._,0
12,Cơm Tấm 39,10.9215410000000,106.7670210000000,"66A Lê Hồng Phong, P. Tân Đông Hiệp, Thị Xã Dĩ An, Bình Dương",Quán ăn,"Bánh ướt ,  Cơm Tấm ,  Bún ,  Bánh - Kẹo ,  Bánh bèo ,  Cơm",06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,Món Việt,no,no,no,18.000đ - 30.000,9.0,2.0,5.0,5.0,1
13,Cơm Tấm Thảo Nhi,10.9587956000000,106.7422220000000,"11/2 DT743, P. An Phú, Thị Xã Thuận An, Bình Dương",Quán ăn,"Cơm Tấm ,  Cơm",12:00 - 12:05,12:00 - 12:05,12:00 - 12:05,12:00 - 12:05,12:00 - 12:05,12:00 - 12:05,12:00 - 12:05,,no,no,no,,0.0,0.0,0.0,_._,0
14,Cơm Tấm ANN - KDC Thuận Giao,10.9605800000000,106.7176280000000,"D9 Đường D6, Khu Dân Cư Thuận Giao, P. Thuận Giao, Thị Xã Thuận An, Bình Dương",Quán ăn,Cơm,06:30 - 12:00,06:30 - 12:00,06:30 - 12:00,06:30 - 12:00,06:30 - 12:00,06:30 - 12:00,06:30 - 12:00,,no,no,no,,0.0,0.0,0.0,_._,0
15,Cơm Tấm Cô Nhung,10.9926776000000,106.6683345000000,"48/157 Hoàng Hoa Thám, Thành Phố Thủ Dầu Một, Bình Dương",Quán ăn,"Cơm Tấm ,  Cơm",06:00 - 10:00,06:00 - 10:00,06:00 - 10:00,06:00 - 10:00,06:00 - 10:00,06:00 - 10:00,06:00 - 10:00,Món Việt,no,no,no,15.000đ - 17.000,0.0,0.0,0.0,_._,0
16,Cơm Tấm,10.9641006334926,106.6881506145000,"15 Đại Lộ Bình Dương, P. Phú Thọ, Thành Phố Thủ Dầu Một, Bình Dương",Quán ăn,"Cơm Tấm ,  Cơm",06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,Món Việt,no,no,no,15.000đ - 20.000,7.0,9.0,3.0,7.0,1
17,Tiệm Nhà Rich - Gà Nướng & Cơm Tấm - Cô Bắc,10.9076327000000,106.7727671000000,"143 Cô Bắc, KP. Bình Minh 1, P. Dĩ An, Thị Xã Dĩ An, Bình Dương",Quán ăn,"Bánh mì ,  Cơm Tấm ,  Bánh - Kẹo ,  Cơm",07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,,no,no,no,5.000đ - 200.000,0.0,0.0,0.0,_._,0
18,Cơm Tấm Sài Gòn - Cơm Sườn & Bún Thịt Nướng,11.0753758000000,106.6934239000000,"Đường Số 23B, KP. 2, P. Hòa Phú, Thành Phố Thủ Dầu Một, Bình Dương",Quán ăn,"Cơm Tấm ,  Bún ,  Cơm",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,,no,no,no,,0.0,0.0,0.0,_._,0
19,Cơm Tấm & Bún Thịt Nướng - GIANG NAM ĐỆ NHẤT,11.0629547000000,106.6951000000000,"43 Đường A7, P. Hòa Phú, Thành Phố Thủ Dầu Một, Bình Dương",Quán ăn,"Cơm Tấm ,  Bún ,  Cơm",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,,no,no,no,,0.0,0.0,0.0,_._,0
20,Cơm Tấm Ngô Quyền - Đường 22 Tháng 12,10.9485239000000,106.7346963000000,"228/5 Đường 22 Tháng 12, P. An Phú, Thị Xã Thuận An, Bình Dương",Quán ăn,"Cơm Tấm ,  Cơm",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,no,no,no,,0.0,0.0,0.0,_._,0
21,Cơm Tấm Lan Anh 2 - Đường Xuyên Á,10.8755830000000,106.7562500000000,"8/8 Đường Xuyên Á, KP. Bình Đường 2, P. An Bình, Thị Xã Dĩ An, Bình Dương",Quán ăn,"Cơm Tấm ,  Cơm",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,no,no,no,,0.0,0.0,0.0,_._,0
22,Cơm Tấm Thuận An,10.9481994000000,106.7264139000000,"1/79 Đường 22/12, Khu Phố Hòa Lân 2, P. Thuận Giao, Thị Xã Thuận An, Bình Dương","Quán ăn , Shop Online","Cơm Tấm ,  Bún ,  Cơm",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,Món Việt,no,no,no,,0.0,0.0,0.0,_._,0
23,Cơm Tấm & Bún Riêu - Cô Dung,10.9641630000000,106.6614250000000,"Tổ 41, KP5, Đường Lào Cai, P. Chánh Nghĩa, Thành Phố Thủ Dầu Một, Bình Dương",Quán ăn,"Cơm Tấm ,  Bún ,  Cơm","06:00 - 11:00
12:00 - 19:00","06:00 - 11:00
12:00 - 19:00","06:00 - 11:00
12:00 - 19:00","06:00 - 11:00
12:00 - 19:00","06:00 - 11:00
12:00 - 19:00","06:00 - 11:00
12:00 - 19:00","06:00 - 11:00
12:00 - 19:00",,no,no,no,10.000đ - 50.000,0.0,0.0,0.0,_._,0
24,Cơm Tấm Long Xuyên - Trần Quốc Toản,11.0758474000000,106.6928328000000,"Bến Xe Phú Chánh A, Đường Trần Quốc Toản, P. Hòa Phú, Thành Phố Thủ Dầu Một, Bình Dương",Quán ăn,"Cơm Tấm ,  Bún ,  Cơm",15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,,no,no,no,,0.0,0.0,0.0,_._,0
25,"Cơm Tấm Tâm 64 - Bún Thịt Nướng, Bún Riêu Cua & Bún Cá",10.9482490000000,106.7219920000000,"Chợ 185 Thuận Giao, Đường 22 Tháng 12, Thị Xã Thuận An, Bình Dương",Quán ăn,"Cơm Tấm ,  Bún ,  Mì ,  Cơm văn phòng ,  Cơm",05:00 - 13:30,05:00 - 13:30,05:00 - 13:30,05:00 - 13:30,05:00 - 13:30,05:00 - 13:30,05:00 - 13:30,,no,no,no,,0.0,0.0,0.0,_._,0
