RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Quán Rina - Đu Đủ Đâm & Các Món Nướng,10.4461033000000,104.9914601000000,"Tỉnh Lộ 955B, Ấp Bằng Rò, Xã Châu Lăng, Huyện Tri Tôn, An Giang","Ăn vặt/vỉa hè, ","Ăn vặt - Ăn nhẹ, ","Món Việt, ",11:00 - 18:00,11:00 - 18:00,11:00 - 18:00,11:00 - 18:00,11:00 - 18:00,11:00 - 18:00,11:00 - 18:00,no,yes,yes,15.000 -50.000,9.0,7.0,6.0,7.3,3
2,Thốt Nốt Hương Sen,10.4616358000000,105.0153526000000,"Tỉnh Lộ 948, Xã Châu Lăng, Huyện Tri Tôn, An Giang","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Thức uống, ","Món Việt, ",07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,no,no,yes,5.000 -15.000,9.9,9.7,9.8,9.8,9
3,Tritoni Coffee,10.4283990000000,105.0020720000000,"92 Trần Hưng Đạo, Huyện Tri Tôn, An Giang","Café/Dessert, ","Café - Kem, ","Món Việt, ",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,no,no,yes,15.000 -50.000,8.5,8.5,8.5,8.3,2
4,Quán Ăn Đào Viên - Chuyên Thịt Rừng,10.4955690349110,104.9084804579615,"Ngô Tự Lợi, TT. Ba Chúc, Huyện Tri Tôn, An Giang","Quán ăn, ","Thịt Bò, Thịt Heo, ","Món Việt, ",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,no,yes,no,50.000 -300.000,8.3,8.0,7.7,7.9,3
5,Bánh Canh Lò Rèn,10.4223010000000,105.0004770000000,"114 Trần Hưng Đạo, TT. Tri Tôn, Huyện Tri Tôn, An Giang","Quán ăn, ","Món nước, Bánh canh, ","Món Việt, ",09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,no,no,no,15.000 -20.000,9.3,8.8,7.7,8.7,6
6,Quán Ăn Hải Hạnh,10.4214530000000,104.9933040000000,"Nam Kỳ Khởi Nghĩa, Huyện Tri Tôn, An Giang","Quán nhậu, ",,"Món Việt, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,yes,yes,yes,5.000 -300.000,7.3,6.3,0.0,6.1,3
7,Hải Sản 123 - Ngô Quyền,10.4258684000000,104.9991690000000,"Khóm 3 Ngô Quyền, Huyện Tri Tôn, An Giang","Quán ăn, ","Hải sản, ","Món Việt, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,no,25.000 -150.000,7.0,7.5,8.0,7.4,2
8,Hồng Ngọc 31 - Bánh Mì Đặc Ruột,10.4130167785880,105.0023514032363,"144 Trần Hưng Đạo, Huyện Tri Tôn, An Giang","Tiệm bánh, ","Bánh mì, Ăn vặt - Ăn nhẹ, ","Món Việt, ",06:00 - 19:00,06:00 - 19:00,06:00 - 19:00,06:00 - 19:00,06:00 - 19:00,06:00 - 19:00,06:00 - 19:00,no,no,no,2.500 -6.000,8.0,8.0,8.0,8.4,2
9,Kim Ngân Quán - Lẩu Ếch Măng Chua,10.4223430792035,105.0059341639280,"Lê Thánh Tôn, Khóm 4, TT. Tri Tôn, Huyện Tri Tôn, An Giang","Quán ăn, Quán nhậu, ","Thịt Ếch, Đặc sản vùng, ","Món Việt, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,yes,no,25.000 -180.000,6.5,7.0,8.5,7.7,2
10,Gỏi Đu Đủ Dằm,10.4446270000000,104.9931350000000,"Tỉnh Lộ 955B, Huyện Tri Tôn, An Giang","Ăn vặt/vỉa hè, ","Gỏi, Ăn vặt - Ăn nhẹ, ","Món Việt, ",14:00 - 18:00,14:00 - 18:00,14:00 - 18:00,14:00 - 18:00,14:00 - 18:00,14:00 - 18:00,14:00 - 18:00,no,yes,yes,3.000 -5.000,10.0,10.0,10.0,9.8,1
