RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
11,Tiệm Cà Phê 99,10.0362670000000,105.7816690000000,"99 Huỳnh Cương, P. An Cư, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà ,  Café - Kem ,  Thức uống",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,Món Việt,no,no,yes,10.000đ - 30.000,0.0,0.0,0.0,_._,0
12,Cà Phê An,10.0130147000000,105.7610021000000,"507 Đường 30 Tháng 4, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà ,  Café - Kem ,  Sinh tố - Nước ép ,  Thức uống ,  Nước ngọt",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,Món Việt,no,no,yes,6.000đ - 15.000,9.0,8.0,9.0,8.4,1
13,Nhà Café - Trần Đại Nghĩa,10.0452800000000,105.7857900000000,"10 Trần Đại Nghĩa, P. Cái Khế, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống",06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,,no,no,no,15.000đ - 40.000,0.0,0.0,0.0,_._,0
14,Thịnh Coffee,10.0321220000000,105.7739030000000,"15A Đường 3 Tháng 2, P. An Phú, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống",06:00 - 10:00,06:00 - 10:00,06:00 - 10:00,06:00 - 10:00,06:00 - 10:00,06:00 - 10:00,06:00 - 10:00,,no,no,no,,0.0,0.0,0.0,_._,0
15,CICI Coffee & Tea - Cà Phê Muối - Mậu Thân,10.0312400000000,105.7754600000000,"87A Mậu Thân, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống",,,,,,,,,no,no,no,,0.0,0.0,0.0,_._,0
16,"Tiệm Cà Phê 1990s - Sinh Tố, Nước Ép & Ăn Vặt - Trần Văn Hoài",10.0264197000000,105.7713037000000,"77 Trần Văn Hoài Anh, P. Xuân KháNh, Quận Ninh Kiều, Cần Thơ","Ăn vặt/vỉa hè , Café/Dessert","Sinh tố - Nước ép ,  Thức uống",06:00 - 23:59,06:00 - 23:59,06:00 - 23:59,06:00 - 23:59,06:00 - 23:59,06:00 - 23:59,06:00 - 23:59,"Món Việt ,  Món Miền Nam",yes,no,yes,,0.0,0.0,0.0,_._,0
17,Chất Cà Phê - Võ Văn Kiệt,10.0442545000000,105.7643489000000,"39 Võ Văn Kiệt, P. An Hòa, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà ,  Café - Kem ,  Sinh tố - Nước ép ,  Thức uống ,  Nước ngọt",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,Món Việt,no,no,yes,12.000đ - 20.000,6.9,6.8,7.2,7.0,14
18,Tiệm Cà Phê Khoảnh Khắc - Cà Phê - Trần Bình Trọng,10.0346726000000,105.7782729000000,"11/9 Trần Bình Trọng, P. An Phú, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống ,  Trà sữa",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,Món Việt,no,no,no,,0.0,0.0,0.0,_._,0
19,Chéng Coffee - Cà Phê Dừa & Cà Phê Sữa Tươi Sương Sáo,10.0350800000000,105.7582000000000,"390F9C Trần Nam Phú, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống ,  Trà sữa ,  Sữa",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,,no,no,no,,0.0,0.0,0.0,_._,0
20,Voi Coffee - Nguyễn Hiền,10.0206816000000,105.7538227000000,"250 Nguyễn Hiền, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống",,,,,,,,,no,no,no,17.000đ - 39.000,0.0,0.0,0.0,_._,0
21,OKing - Trà & Cà Phê Đậm Vị - Khu Giảng Viên ĐHCT,10.0268700000000,105.7597000000000,"Cạnh Bê Thui Số 1, Khu Giảng Viên ĐHCT, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống",,,,,,,,,no,no,no,15.000đ - 30.000,0.0,0.0,0.0,_._,0
22,Vy Coffee - Cà Phê Sạch Pha Máy - Đề Thám,10.0351744000000,105.7812305000000,"115 Đề Thám, P. An Cư, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà ,  Café - Kem ,  Thức uống",,,,,,,,Món Việt,no,no,no,10.000đ - 16.000,0.0,0.0,0.0,_._,0
23,Cái Vạc Lủng - Phạm Ngọc Hưng,10.0458500000000,105.7576900000000,"9/44 Phạm Ngọc Hưng, P. An Thới, Quận Bình Thủy, Cần Thơ",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống ,  Trà sữa",06:30 - 21:00,06:30 - 21:00,06:30 - 21:00,06:30 - 21:00,06:30 - 21:00,06:30 - 21:00,06:30 - 21:00,,no,no,no,,0.0,0.0,0.0,_._,0
24,Tiệm Cà Phê Đèn Lồng - Quán Nước - Trần Nam Phú,10.0337011000000,105.7599009000000,"CạNh Số Nhà 51 Trần Nam Phú, P. An KháNh, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,Tạm nghỉ,Tạm nghỉ,Món Việt,no,no,no,,0.0,0.0,0.0,_._,0
25,Ruby Coffee - Cà Phê Mang Đi - 45 Trần Văn Trà,10.0162698000000,105.7845219000000,"45A3 Trần Văn Trà, P. Hưng Phú, Quận Cái Răng, Cần Thơ",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống",,,,,,,,,no,no,no,,0.0,0.0,0.0,_._,0
26,Coffee Muối Anh Trình - Cà Phê & Cacao - Đường 3 Tháng 2,10.0310090000000,105.7732370000000,"70B Đường 3 Tháng 2, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống",06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,,no,no,no,15.000đ - 24.000,0.0,0.0,0.0,_._,0
27,Cà Phê & Ăn Vặt - Nắng Hạ Coffee,10.0160000000000,105.7306600000000,"279D Tạ Thị Phi (Khu Di Tích Vườn Mận), P. Long Tuyền, Quận Bình Thủy, Cần Thơ",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống",07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,,no,no,no,,0.0,0.0,0.0,_._,0
28,Cà Phê Hồ Bơi Ông Đề,10.0254550000000,105.7494520000000,"Đường Số 2, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Café - Kem ,  Thức uống",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,"Miền Tây ,  Món Miền Nam",no,no,yes,10.000đ - 50.000,10.0,10.0,7.0,8.0,1
29,Cà Phê 254,10.0541000000000,105.7598200000000,"254 Đồng Văn Cống, P. An Thới, Quận Bình Thủy, Cần Thơ",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,,no,no,no,,0.0,0.0,0.0,_._,0
30,Bệt Cà Phê - Nướng,10.0267632000000,105.7613029000000,"33 - 35 Đường Số 9 Khu Cán Bộ Giảng Viên, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Lẩu ,  Cơm",09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,,no,no,no,,0.0,0.0,0.0,_._,0
31,Trung Nguyên E Coffee Hưng Phú 1 - Cà Phê - Khu Dân Cư Hưng Phú 1,10.0203120000000,105.7886021000000,"71-73A6 Đường A6, P. Hưng Phú, Quận Cái Răng, Cần Thơ",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,"Món Việt ,  Món Miền Nam",yes,no,yes,,0.0,0.0,0.0,_._,0
32,Amavo Caffee,10.0323180000000,105.7875450000000,"16 Nguyễn Thái Học, P. Tân An, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà ,  Café - Kem ,  Sinh tố - Nước ép ,  Thức uống",06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,Món Việt,no,no,yes,8.000đ - 15.000,7.9,7.8,8.0,7.7,218
33,Mộc Cà Phê - Trần Quang Diệu,10.0583960000000,105.7639080000000,"Số 172B Trần Quang Diệu, P. An Thới, Quận Bình Thủy, Cần Thơ",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống ,  Trà sữa",05:00 - 20:00,05:00 - 20:00,05:00 - 20:00,05:00 - 20:00,05:00 - 20:00,05:00 - 20:00,05:00 - 20:00,,no,no,no,,0.0,0.0,0.0,_._,0
34,"Cà Phê & Trà, Bún Thịt Xào - Huy’s Kitchen - Cách Mạng Tháng Tám",10.0610378000000,105.7675569000000,"286/12/1 Cách Mạng Tháng Tám, Quận Bình Thủy, Cần Thơ",Quán ăn,Bún,07:00 - 14:00,07:00 - 14:00,07:00 - 14:00,07:00 - 14:00,07:00 - 14:00,07:00 - 14:00,07:00 - 14:00,"Món Việt ,  Món Miền Nam",no,no,no,,0.0,0.0,0.0,_._,0
35,Cà Phê KAVA - 331 Nguyễn Văn Linh,10.0264600000000,105.7573100000000,"331 Nguyễn Văn Linh, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống",06:30 - 16:00,06:30 - 16:00,06:30 - 16:00,06:30 - 16:00,06:30 - 16:00,06:30 - 16:00,06:30 - 16:00,,no,no,no,,0.0,0.0,0.0,_._,0
36,"Overnight Coffee - Cà Phê, Cơm Văn Phòng & Ăn Vặt - Bờ Hồ Búng Xáng",10.0306634000000,105.7619501000000,"32A Bờ Hồ Búng Xáng, P. An Khánh, Quận Ninh Kiều, Cần Thơ","Café/Dessert , Quán ăn",Bún,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,"Món Việt ,  Món Miền Nam",yes,no,yes,,0.0,0.0,0.0,_._,0
37,Ở Nhà Cà Phê - Nguyễn Văn Linh,10.0270695000000,105.7564165000000,"11/329L4 Nguyễn Văn Linh, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống",08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,,no,no,no,12.000đ - 45.000,0.0,0.0,0.0,_._,0
38,"AB Café - Matcha, Trà Sữa & Cà Phê - Nguyễn Văn Lưu",10.0073302000000,105.7838762000000,"A1-26 Nguyễn Văn Lưu, KDC Nam Long, Quận Cái Răng, Cần Thơ",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống ,  Trà sữa ,  Sữa",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,Món Việt,no,no,no,,0.0,0.0,0.0,_._,0
39,XAM Coffe & Tea - Trà & Cà Phê - Nguyễn Văn Cừ Nối Dài,10.0210258000000,105.7420167000000,"261/10A Nguyễn Văn Cừ Nối Dài, P. An Bình, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống",06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,"Món Việt ,  Món Miền Nam",yes,no,yes,,0.0,0.0,0.0,_._,0
40,"BLACK GOLD Võ Văn Kiệt - Cà Phê, Cacao & Matcha",10.0500690000000,105.7550021000000,"299 Võ Văn Kiệt, P. An Thới, Quận Bình Thủy, Cần Thơ",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống ,  Sữa",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,,no,no,no,,0.0,0.0,0.0,_._,0
41,Cà Phê Pu - Đường 3 Tháng 2,10.0257000000000,105.7669700000000,"47/7 Hẻm 51 Đường 3 Tháng 2, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,,no,no,no,12.000đ - 25.000,0.0,0.0,0.0,_._,0
42,Cafe IYO - Cà Phê Kem Muối - Vincom Xuân Khánh,10.0248310000000,105.7746340000000,"Vincom Xuân Khánh, 209 Đường 30 Tháng 4, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Café - Kem ,  Sinh tố - Nước ép ,  Thức uống",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,Món Việt,no,no,yes,29.000đ - 52.000,0.0,0.0,0.0,_._,0
43,Chất Cà Phê & Bánh - Bến Ninh Kiều,10.0345766000000,105.7881857000000,"18 Thủ Khoa Huân, P. Tân An, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống ,  Trà sữa",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,no,no,no,10.000đ - 45.000,0.0,0.0,0.0,_._,0
44,MIDOO Coffee & Tea - Trà & Cà Phê - Đinh Công Tráng,10.0357492000000,105.7711311000000,"25 Đinh Công Tráng, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ","Nhà hàng , Café/Dessert","Trà chanh ,  Sinh tố - Nước ép ,  Thức uống ,  Trà sữa",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,"Món Việt ,  Đặc biệt",yes,no,yes,,0.0,0.0,0.0,_._,0
45,Tiệm Trà & Cà Phê 1996,10.0255012000000,105.7568332000000,"Số 3 Đường B19, Khu Dân Cư 91B, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,,no,no,no,,0.0,0.0,0.0,_._,0
46,"Cả Nhà Mình - Trà Sữa Olong, Cà Phê Kem Muối & Bánh Ngọt - Xô Viết Nghệ Tĩnh",10.0385071000000,105.7839122000000,"48 Xô Viết Nghệ Tĩnh, P. Tân An, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,,no,no,no,6.000đ - 50.000,0.0,0.0,0.0,_._,0
47,LOKARES COFFEE - Bình Phó B,10.0236165000000,105.7392083000000,"198A/LO KV Bình Phó B, P. Bình Thủy, Quận Bình Thủy, Cần Thơ",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống ,  Trà sữa",06:00 - 21:45,06:00 - 21:45,06:00 - 21:45,06:00 - 21:45,06:00 - 21:45,06:00 - 21:45,06:00 - 21:45,,no,no,no,,0.0,0.0,0.0,_._,0
48,Gác Gỗ Coffee - Cà Phê - Khu Văn Hoá Tây Đô,10.0070711000000,105.7843759000000,"Khu Văn Hoá Tây Đô, Đường 1B, P. Hưng Thạnh, Cái Răng, Quận Cái Răng, Cần Thơ",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống",05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,"Món Việt ,  Món Bắc",yes,no,yes,,0.0,0.0,0.0,_._,0
49,Tiệm Cà Phê An Yên - Ngô Đức Kế,10.0298714000000,105.7866449000000,"43 Ngô Đức Kế, P. Tân An, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống",06:30 - 23:00,06:30 - 23:00,06:30 - 23:00,06:30 - 23:00,06:30 - 23:00,06:30 - 23:00,06:30 - 23:00,,no,no,no,15.000đ - 35.000,10.0,9.3,10.0,9.8,4
50,Việt Thy - Cà Phê Hạt Rang Xay & Trà Sữa,10.0413852000000,105.7453546000000,"23 Đường Số 2, P. Long HòA, Quận Bình Thủy, Cần Thơ",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống ,  Trà sữa",09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 22:00,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,Món Việt,no,no,no,,0.0,0.0,0.0,_._,0
51,Cà Phê Ngọc Yến 3,10.0243152000000,105.7670060000000,"57E Đường 3 Tháng 2, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống",08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,,no,no,no,,0.0,0.0,0.0,_._,0
52,Chất Cà Phê - Nguyễn Văn Cừ,10.0444960000000,105.7662560000000,"381 Nguyễn Văn Cừ, P. An Hòa, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà ,  Café - Kem ,  Sinh tố - Nước ép ,  Thức uống ,  Nước ngọt ,  Sữa",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,Món Việt,no,no,yes,15.000đ - 35.000,6.3,5.7,8.0,7.0,6
53,Cà Phê CF1,10.0227500000000,105.7536800000000,"Chung Cư B1 Khu Dân Cư 91B, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,,no,no,no,,0.0,0.0,0.0,_._,0
54,Cafe Bền - Cà Phê Vợt Gia Truyền 30 Năm - Mạc Đĩnh Chi,10.0367560000000,105.7825030000000,"22/5 Mạc Đĩnh Chi, P. An Cư, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống",05:00 - 17:00,05:00 - 17:00,05:00 - 17:00,05:00 - 17:00,05:00 - 17:00,05:00 - 17:00,05:00 - 17:00,,no,no,no,14.000đ - 14.000,0.0,0.0,0.0,_._,0
55,1994 Coffee,9.9980241000000,105.7559511000000,"162 Lê Bình, Quận Cái Răng, Cần Thơ",Café/Dessert,"Café - Kem ,  Thức uống ,  Trà sữa",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,Món Việt,no,no,yes,10.000đ - 20.000,6.7,7.1,7.0,7.1,7
56,Tiệm Cà Phê Nước Ép Người Thương - Mậu Thân,10.0376600000000,105.7714000000000,"128 Mậu Thân, P. An Nghiệp, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống ,  Trà sữa",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,,no,no,no,,0.0,0.0,0.0,_._,0
57,Fascup - Coffee & Fashion,10.0519300000000,105.7523850000000,"108 Võ Văn Kiệt, P. Long Hòa, Quận Bình Thủy, Cần Thơ","Café/Dessert , Shop/Cửa hàng","Trà ,  Café - Kem ,  Sinh tố - Nước ép ,  Thức uống ,  Trà sữa",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,Món Việt,no,no,yes,18.000đ - 250.000,8.0,8.0,8.0,8.6,1
58,"Late Autumn 90 Cafe - Cà Phê, Nước Ép & Trà Trái Cây - Trần Bình Trọng",10.0345675000000,105.7772103000000,"32 Trần Bình Trọng, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống",06:19 - 21:00,06:19 - 21:00,06:19 - 21:00,06:19 - 21:00,06:19 - 21:00,06:19 - 21:00,06:19 - 21:00,Món Việt,no,no,no,,0.0,0.0,0.0,_._,0
59,Ngõ Hẻm Coffee,10.0271940000000,105.7819170000000,"112/165 Nguyễn Thị Minh Khai (Hẻm 50 Quang Trung), P. Tân An, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà ,  Café - Kem ,  Sinh tố - Nước ép ,  Thức uống ,  Nước ngọt ,  Sữa",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,Món Việt,no,no,yes,12.000đ - 18.000,0.0,0.0,0.0,_._,0
