RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,"LongBuri Cancook - Gân Bò, Chân Gà Sốt Thái",10.8747322000000,106.6691113000000,"142/34 Thạnh Xuân 22, P. Thạnh Xuân, Quận 12, TP. HCM","Shop Online, ","Thịt Bò, ","Món Việt, ",13:50 - 21:00,13:50 - 21:00,13:50 - 21:00,13:50 - 21:00,13:50 - 21:00,13:50 - 21:00,13:50 - 21:00,yes,yes,yes,100.000 -100.000,9.2,9.2,9.1,9.2,413
2,Nhà Hàng Đại Phú,10.8288170000000,106.6268100000000,"56 Nguyễn Văn Quá, P. Đông Hưng Thuận, Quận 12, TP. HCM","Nhà hàng, Tiệc cưới/Hội nghị, ","Heo quay, Thịt Bò, Bún, Hải sản, Sườn nướng, Lẩu, ","Món Việt, ",10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,no,yes,yes,60.000 -330.000,7.7,7.9,8.3,7.7,39
3,Trà Sữa Xiên Que Hot & Cold - Nguyễn Ảnh Thủ,10.8684436000000,106.6170379000000,"1089 Nguyễn Ảnh Thủ, P. Tân Chánh Hiệp, Quận 12, TP. HCM","Café/Dessert, ","Trà, Thức uống, Trà sữa, Sữa, ","Món Việt, ",08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,yes,no,yes,17.000 -50.000,8.1,8.4,8.1,8.2,42
4,Silver Creek City Resort - An Phú Đông,10.8579200000000,106.6991280000000,"112 An Phú Đông 11, P. An Phú Đông, Quận 12, TP. HCM","Khu nghỉ dưỡng, ",,"Món Việt, ",07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,yes,no,yes,500.000 -1.650.000,6.6,6.5,6.5,6.5,163
5,Karaoke Icool - Tô Ký,10.8482230000000,106.6338940000000,"B74Bis Tô Ký, P. Đông Hưng Thuận, Quận 12, TP. HCM","Karaoke, ",,"Món Việt, ",09:00 - 03:00,09:00 - 03:00,09:00 - 03:00,09:00 - 03:00,09:00 - 03:00,09:00 - 03:00,09:00 - 03:00,yes,yes,yes,250.000 -300.000,9.1,9.5,9.3,9.0,42
6,Bún Đậu Mắm Tôm 277 - Tô Ngọc Vân,10.8575160000000,106.6678100000000,"44/33 Tô Ngọc Vân, P. Thạnh Xuân, Quận 12, TP. HCM","Quán ăn, ","Đậu hũ, Bún, Thịt Heo, Ăn vặt - Ăn nhẹ, Nem, ","Món Bắc, Hà Nội, ",,,,,,,,no,no,no,18.000 -38.000,9.7,9.3,9.3,9.4,34
7,Moda House Coffee - Tô Ký,10.8539400000000,106.6255000000000,"407 Tô Ký, P.Trung Mỹ Tây, Quận 12, TP. HCM","Café/Dessert, ","Trà, Trà chanh, Café - Kem, Sinh tố - Nước ép, Thức uống, Cocktail, Sữa, ","Món Việt, ",07:00 - 23:59,07:00 - 23:59,07:00 - 23:59,07:00 - 23:59,07:00 - 23:59,07:00 - 23:59,07:00 - 23:59,no,no,yes,12.000 -50.000,7.8,8.8,8.3,8.1,34
8,Bảo Phúc - Bún Mộc Mì Cay Xiên Que Trà Sữa,10.8587430000000,106.6272503000000,"113/11/23 Tổ 6 Khu Phố 7, Đông Bắc, P. Tân Chánh Hiệp, Quận 12, TP. HCM","Quán ăn, ","Bún, Hủ tiếu, Mì, Ăn vặt - Ăn nhẹ, Nem, Cá/bò viên, ",,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,no,no,no,15.000 -45.000,9.5,9.5,9.1,9.4,52
9,Quán Ăn Hàn Quốc - Trường Chinh,10.8301940000000,106.6229180000000,"139 Trường Chinh, P. Tân Thới Nhất, Quận 12, TP. HCM","Quán ăn, ","Thịt Heo, Thịt Bò, Hải sản, Bào Ngư, Cá, Sushi & Sashimi, Mực, ","Món Á, Món Hàn, ",10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,no,no,no,35.000 -77.000,6.9,6.9,6.5,6.7,30
10,Sado Chado - Trà Sữa Nhật Bản - Nguyễn Ảnh Thủ,10.8658065000000,106.6142712000000,"77/6 Nguyễn Ảnh Thủ, Ấp Vạn Hạnh, P. Trung Mỹ Tây, Quận 12, TP. HCM","Café/Dessert, ","Thức uống, Trà sữa, ","Món Á, Món Nhật, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,yes,no,yes,27.000 -47.000,7.5,6.8,8.2,7.4,30
