RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Gogi House - Nướng Hàn Quốc - Phan Xích Long,10.7977220000000,106.6894380000000,"198 Phan Xích Long, P. 7, Quận Phú Nhuận, TP. HCM","Nhà hàng, ","Thịt Bò, ","Món Á, Món Hàn, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,yes,yes,65.000 -315.000,8.0,7.4,7.9,7.7,368
2,Sumo BBQ - Phan Xích Long - Buffet Nướng & Lẩu,10.7975160000000,106.6898630000000,"210 Phan Xích Long, P. 2, Quận Phú Nhuận, TP. HCM","Nhà hàng, Buffet, ","Thịt Gà, Bò nướng, Thịt Heo, Thịt Bò, Lẩu, ","Món Á, Món Nhật, ","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00",no,yes,yes,300.000 -407.000,7.8,7.7,7.6,7.7,315
3,Cơm Tấm Ba Ghiền Không Chi Nhánh - 84 Đặng Văn Ngữ,10.7944100000000,106.6694100000000,"84 Đặng Văn Ngữ, P. 10, Quận Phú Nhuận, TP. HCM","Quán ăn, ","Cơm Tấm, Thịt Heo, Sườn nướng, Cơm, ","Món Việt, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,no,40.000 -66.000,6.9,6.5,6.4,6.6,"1,567"
4,Xôi Chiên Nhà Sushi,10.8008380000000,106.6860180000000,"50/22/2 Phùng Văn Cung, P. 7, Quận Phú Nhuận, TP. HCM","Ăn vặt/vỉa hè, Shop Online, ","Bánh tráng, Ăn vặt - Ăn nhẹ, Nem, ","Món Việt, ",10:30 - 20:00,10:30 - 20:00,10:30 - 20:00,10:30 - 20:00,10:30 - 20:00,10:30 - 20:00,10:30 - 20:00,yes,yes,yes,6.000 -30.000,8.5,8.2,8.0,8.2,405
5,San Fu Lou - Ẩm Thực Quảng Đông - Phan Xích Long,10.7984570000000,106.6874280000000,"195 - 197 Phan Xích Long, P. 2, Quận Phú Nhuận, TP. HCM","Sang trọng, Nhà hàng, ","Dimsum, ","Món Á, Món Trung Hoa, ",07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,no,yes,yes,30.000 -190.000,7.5,7.4,7.9,7.4,324
6,"Yummy - Nui Xào Bò, Cơm Ba Rọi Ram Nước Mắm & Spaghetti",10.7973830000000,106.6801740000000,"4 Trần Khắc Chân, P. 15, Quận Phú Nhuận, TP. HCM","Café/Dessert, Quán ăn, ","Bún, Mì, Ăn vặt - Ăn nhẹ, Nem, Cá/bò viên, ",,06:30 - 23:59,06:30 - 23:59,06:30 - 23:59,06:30 - 23:59,06:30 - 23:59,06:30 - 23:59,06:30 - 23:59,no,no,no,10.000 -70.000,7.2,7.1,7.0,7.1,"1,357"
7,Ngõ 8 - Trà Chanh & Lẩu Riêu Cua Đồng - Cù Lao,10.7962235000000,106.6897665000000,"8 Cù Lao, P. 2, Quận Phú Nhuận, TP. HCM","Quán ăn, ","Trà chanh, Lẩu, Ăn vặt - Ăn nhẹ, ","Món Việt, ",15:00 - 23:30,15:00 - 23:30,15:00 - 23:30,15:00 - 23:30,15:00 - 23:30,15:00 - 23:30,15:00 - 23:30,no,no,no,20.000 -198.000,7.4,6.7,6.3,6.9,510
8,Miền Đồng Thảo Cafe,10.7974030000000,106.6751650000000,"221A Nguyễn Trọng Tuyển, P. 8, Quận Phú Nhuận, TP. HCM","Café/Dessert, ","Trà, Trà chanh, Café - Kem, Sinh tố - Nước ép, Cơm văn phòng, Thức uống, Sữa, ","Món Việt, ",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,no,no,yes,20.000 -55.000,6.6,6.4,8.0,6.8,227
9,Ốc Quỳnh - Đặng Thai Mai,10.8028125000000,106.6897124000000,"18 Đặng Thai Mai, P. 7, Quận Phú Nhuận, TP. HCM","Quán ăn, ","Bún, Hải sản, Mì, Nghêu - Sò - Ốc, ","Món Việt, ",16:00 - 22:30,16:00 - 22:30,16:00 - 22:30,16:00 - 22:30,16:00 - 22:30,16:00 - 22:30,16:00 - 22:30,yes,no,no,30.000 -40.000,8.5,8.1,7.6,7.9,482
10,Papaxốt - Hoa Hồng,10.7964413000000,106.6902371000000,"45B Hoa Hồng, P. 2, Quận Phú Nhuận, TP. HCM","Nhà hàng, ","Cơm Chiên, Bún, Mì, Miến, Cơm, Fastfood - Thức ăn nhanh, ","Món Á, Món Nhật, ",09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,no,no,yes,19.000 -89.000,7.2,6.8,6.9,7.1,450
