RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Mr. Rán - 15 Phạm Hồng Thái,10.3829656000000,105.4389763000000,"15 Phạm Hồng Thái, P. Mỹ Long, Thành Phố Long Xuyên, An Giang",Quán ăn,"Ăn vặt - Ăn nhẹ ,  Nem ,  Cá/bò viên",09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,,no,no,no,,0.0,0.0,0.0,_._,0
2,Cơm Gà Rang Rang,10.3755960000000,105.4367940000000,"25 Võ Thị Sáu, P. Mỹ Xuyên, Thành Phố Long Xuyên, An Giang",Quán ăn,Cơm,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,,no,no,no,,0.0,0.0,0.0,_._,0
3,Cá Viên Tu Tiên - Đồ Ăn - Võ Thị Sáu,10.3751222000000,105.4334750000000,"544A Võ Thị Sáu, P. Mỹ Xuyên, Thành Phố Long Xuyên, An Giang",Quán ăn,"Bánh mì ,  Bún ,  Bánh - Kẹo ,  Ăn vặt - Ăn nhẹ ,  Nem ,  Cá/bò viên",10:30 - 22:30,10:30 - 22:30,10:30 - 22:30,10:30 - 22:30,10:30 - 22:30,10:30 - 22:30,10:30 - 22:30,,no,no,no,,0.0,0.0,0.0,_._,0
4,Lotteria - CoopMart Long Xuyên,10.3822480000000,105.4402860000000,"12 Nguyễn Huệ A, P. Mỹ Long, Thành Phố Long Xuyên, An Giang",Nhà hàng,"Thịt Gà ,  Gà rán",08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,"Món Á ,  Món Hàn",yes,no,yes,30.000đ - 88.000,6.5,6.5,6.5,6.5,2
5,Hà Tiên Street Food - Bún Nhâm Hà Tiên & Bánh Lọt Xào Campuchia,10.3779554000000,105.4455591000000,"7 Châu Thị Tế, P. Mỹ Long, Thành Phố Long Xuyên, An Giang",Quán ăn,"Bún ,  Bánh - Kẹo ,  Ăn vặt - Ăn nhẹ ,  Nem ,  Bánh tằm",07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,,no,no,no,,0.0,0.0,0.0,_._,0
6,Cô Mei Kitchen’s - Đông Thịnh 5,10.3710178000000,105.4443526000000,"1600/1/7 Đông Thịnh 5 (Hẻm Kế Cây Xăng Petrolimix Mỹ Phước), Thành Phố Long Xuyên, An Giang",Quán ăn,"Gà rán ,  Fastfood - Thức ăn nhanh",10:30 - 18:00,10:30 - 18:00,10:30 - 18:00,10:30 - 18:00,10:30 - 18:00,10:30 - 18:00,10:30 - 18:00,,no,no,no,,0.0,0.0,0.0,_._,0
7,"Chef Lee - Tacos, Mì Ý & Gà Rán",10.3747328000000,105.4507124000000,"CS7-21 Khu Dân Cư Tây Sông Hậu, P.Mỹ Phước, Thành Phố Long Xuyên, An Giang",Quán ăn,"Gà rán ,  Fastfood - Thức ăn nhanh",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,,no,no,no,,1.0,1.0,7.0,3.0,1
8,Cơm Gà Thành,10.3797118000000,105.4416848000000,"254/5A Hùng Vương, P. Mỹ Long, Thành Phố Long Xuyên, An Giang",Ăn vặt/vỉa hè,"Cơm Chiên ,  Cơm",16:30 - 21:00,16:30 - 21:00,16:30 - 21:00,16:30 - 21:00,16:30 - 21:00,16:30 - 21:00,16:30 - 21:00,,no,yes,yes,,0.0,0.0,0.0,_._,0
9,Fast Food - Gà Rán MK - Hà Hoàng Hổ,10.3779080000000,105.4236570000000,"755 Hà HoàNg Hổ, P. Đông Xuyên, Thành Phố Long Xuyên, An Giang",Quán ăn,"Thịt Gà ,  Fastfood - Thức ăn nhanh",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,Món Việt,yes,no,no,15.000đ - 75.000,0.0,0.0,0.0,_._,0
10,Mì Cay Hàn Quốc 7 Cấp Độ Nagami,10.3779500000000,105.4332000000000,"8 Hà Hoàng Hổ, P. Mỹ Xuyên, Thành Phố Long Xuyên, An Giang",Quán ăn,"Thịt Gà ,  Tôm ,  Bún ,  Thịt Bò ,  Hải sản ,  Món nước ,  Mì ,  Mực ,  Ăn vặt - Ăn nhẹ ,  Nem ,  Thức uống",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,Món Việt,no,no,yes,25.000đ - 100.000,0.0,0.0,0.0,_._,0
11,MMM BURGER - Võ Thị Sáu,10.3754705000000,105.4364043000000,"545 Võ Thị Sáu, P. Mỹ Xuyên, Thành Phố Long Xuyên, An Giang",Quán ăn,"Gà rán ,  Hamburger ,  Fastfood - Thức ăn nhanh","07:00 - 12:00
16:00 - 20:00","07:00 - 12:00
16:00 - 20:00","07:00 - 12:00
16:00 - 20:00","07:00 - 12:00
16:00 - 20:00","07:00 - 12:00
16:00 - 20:00","07:00 - 12:00
16:00 - 20:00","07:00 - 12:00
16:00 - 20:00",,no,no,no,,0.0,0.0,0.0,_._,0
12,Napoli Coffee - Co.op Mart Châu Đốc,10.7072410000000,105.1245480000000,"Co.Op Mart Châu Đốc, 79 Lê Lợi, P. Châu Phú B, Thành Phố Châu Đốc, An Giang",Café/Dessert,"Café - Kem ,  Thức uống",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,Món Việt,no,no,yes,18.000đ - 30.000,0.0,0.0,0.0,_._,0
13,Mì Cay Itada - Thủ Khoa Huân,10.7073824000000,105.1184218999999,"189 Thủ Khoa Huân, P. Châu Phú, Thành Phố Châu Đốc, An Giang",Quán ăn,"Món nước ,  Mì",08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,"Món Á ,  Món Hàn",no,no,no,25.000đ - 38.000,9.0,8.2,7.2,8.2,6
