RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Dáng Xưa Cafe,10.7976445000000,105.2505094000000,"40 Lê Duẩn, Thị Xã Tân Châu, An Giang","Café/Dessert, ","Café - Kem, ","Món Việt, ",07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,no,no,no,20.000 -30.000,8.5,8.5,7.5,7.5,2
2,Bánh Bò Út Dứt,10.7990514000000,105.2482540000000,"13 Nguyễn Thị Minh Khai, P. Long Thạnh, Thị Xã Tân Châu, An Giang","Ăn vặt/vỉa hè, ","Ăn vặt - Ăn nhẹ, ","Món Miền Nam, ",13:00 - 17:00,13:00 - 17:00,13:00 - 17:00,13:00 - 17:00,13:00 - 17:00,13:00 - 17:00,13:00 - 17:00,no,yes,yes,3.000 -30.000,7.3,0.0,0.0,5.9,4
3,Marina Coffee - Trần Hưng Đạo,10.8004814000000,105.2475190000000,"Trần Hưng Đạo, Thị Xã Tân Châu, An Giang","Café/Dessert, ","Café - Kem, ","Món Việt, ",07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,no,no,yes,20.000 -40.000,0.0,0.0,0.0,2.8,1
4,Trà Sữa BB House,10.7970702000000,105.2417010000000,"248 Tôn Đức Thắng, TX. Tân Châu, Thị Xã Tân Châu, An Giang","Café/Dessert, ","Home-made, Thức uống, Trà sữa, ","Món Việt, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,yes,no,yes,15.000 -23.000,0.0,0.0,0.0,_._,0
5,10 Nhàn - Quán Ăn Gia Đình,10.7827725000000,105.2353124999999,"Tỉnh Lộ 953, P. Long Phú, Thị Xã Tân Châu, An Giang","Quán nhậu, ",,"Món Việt, ",08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,yes,yes,yes,30.000 -350.000,0.0,0.0,0.0,3.0,1
6,Cơm  Duy,10.6959900000000,105.1256850000000,"Đường 30/4, Thị Xã Tân Châu, An Giang","Quán ăn, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, Cơm, Thức uống, Bia, Nước ngọt, ","Món Việt, ",09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,no,no,no,35.000 -110.000,9.0,8.0,8.0,8.3,2
7,Quán Lẩu Nướng Thiên Anh,10.7974759054991,105.2480846643447,"Tôn Đức Thắng, Thị Xã Tân Châu, An Giang","Quán nhậu, ",,"Món Việt, ",16:30 - 23:00,16:30 - 23:00,16:30 - 23:00,16:30 - 23:00,16:30 - 23:00,16:30 - 23:00,16:30 - 23:00,yes,yes,yes,70.000 -70.000,0.0,0.0,0.0,_._,0
8,Cô Bảy - Bánh Phú Sĩ,10.7966617753419,105.2453340590000,"Phạm Ngọc Thạch, P. Long Thạnh, Thị Xã Tân Châu, An Giang","Tiệm bánh, ","Bánh - Kẹo, ","Món Việt, ",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,no,no,no,35.000 -70.000,0.0,0.0,0.0,_._,0
9,Quán Nhậu 10 Nhang,10.7830129105709,105.2354159206152,"Tôn Đức Thắng, TT. Tân Châu, Thị Xã Tân Châu, An Giang","Quán ăn, Quán nhậu, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, Lẩu, ","Món Việt, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,no,no,50.000 -500.000,0.0,0.0,0.0,_._,0
10,Trà Sữa Up,10.8008483305465,105.2443671226501,"Trần Hưng Đạo, Thị Xã Tân Châu, An Giang","Café/Dessert, ","Thức uống, Trà sữa, ","Món Việt, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,yes,20.000 -30.000,0.0,0.0,0.0,_._,0
