RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,KTD - Sashimi - Lê Lợi,10.0440567000000,105.7906018000000,"31A Lê Lợi, P. Cái Khế, Quận Ninh Kiều, Cần Thơ","Café/Dessert , Quán ăn","Hải sản ,  Cá ,  Nghêu - Sò - Ốc ,  Sushi & Sashimi",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,,,no,no,no,29.000đ - 521.000,0.0,0.0,0.0,_._,0
2,Sachi Sushi,10.0206242000000,105.7875468000000,"Số 22 Lý Thái Tổ, P. Hưng Phú, Quận Cái Răng, Cần Thơ",Quán ăn,Sushi & Sashimi,,,,,,,,,no,no,no,,0.0,0.0,0.0,_._,0
3,Sushi - Chợ Đêm Trần Phú,10.0516350000000,105.7894650000000,"Lô 56, Chợ Đêm Hưng Phú, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,Ăn vặt - Ăn nhẹ,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,,"Món Á ,  Món Nhật",no,yes,yes,12.000đ - 25.000,5.0,7.0,6.0,6.6,1
4,Tiệm Bánh Rán Doremon - Nguyễn Văn Cừ,10.0467890000000,105.7700650000000,"233/44 Đường Nguyễn Văn Cừ, Quận Ninh Kiều, Cần Thơ",Tiệm bánh,"Sushi & Sashimi ,  Ăn vặt - Ăn nhẹ ,  Nem",07:01 - 20:00,07:01 - 20:00,07:01 - 20:00,07:01 - 20:00,07:01 - 20:00,07:01 - 20:00,,"Món Việt ,  Món Á ,  Món Nhật",no,no,no,,0.0,0.0,0.0,_._,0
5,Tiệm Cơm Nhật - Nguyễn Văn Cừ,10.0510394000000,105.7728208000000,"47 Nguyễn Văn Cừ, P. An Hoà, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Sushi & Sashimi ,  Cơm",09:30 - 19:30,09:30 - 19:30,09:30 - 19:30,09:30 - 19:30,09:30 - 19:30,09:30 - 19:30,,,no,no,no,25.000đ - 69.000,0.0,0.0,0.0,_._,0
6,Hokkaido Sushi Bar - Món Ăn Sushi Sashimi - A721 Trần Phú,10.0469329000000,105.7819930000000,"A721 Trần Phú, P. Thới Bình, Quận Ninh Kiều, Cần Thơ","Ăn vặt/vỉa hè , Khu Ẩm Thực","Ăn vặt - Ăn nhẹ ,  Fastfood - Thức ăn nhanh",17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,,"Món Á ,  Món Nhật",no,yes,yes,,0.0,0.0,0.0,_._,0
7,Eyelash - Mì Cay & Ăn Vặt,10.0413130000000,105.7812300000000,"Đinh Tiên Hoàng, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Món nước ,  Mì ,  Ăn vặt - Ăn nhẹ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,"Món Á ,  Món Hàn",no,no,no,20.000đ - 50.000,7.6,8.0,7.0,7.6,5
8,Sushi & Kimpap - Nguyễn Việt Hồng,10.0310072000000,105.7767551000000,"Hẻm 2 Nguyễn Việt Hồng, P. An Phú, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,"Sushi & Sashimi ,  Ăn vặt - Ăn nhẹ",16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,,Món Việt,no,yes,yes,10.000đ - 30.000,10.0,10.0,10.0,10.0,1
9,KIN - Japan Food,10.0414220000000,105.7625190000000,"138K Nguyễn Văn Cừ, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Quán ăn,Sushi & Sashimi,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,,no,no,no,20.000đ - 499.000,0.0,0.0,0.0,_._,0
10,"Teppan Steak Nam Long - Cơm Xèo Xèo, Bò Bít Tết & Mì Udon",10.0076268000000,105.7840038000000,"Shophouse A9-1 Đường Số 5, Góc Đường Số 5 Và Đường Số 1 KDC Nam Long 2, P. Hưng Thạnh, Quận Cái Răng, Cần Thơ",Quán ăn,"Sushi & Sashimi ,  Cơm ,  Fastfood - Thức ăn nhanh",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,,no,no,no,,0.0,0.0,0.0,_._,0
