RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Vườn Ổi Bảy Thìn - Quán Ăn Gia Đình,10.5943121086712,104.9765183776617,"Quốc Lộ 91, Huyện Tịnh Biên, An Giang","Quán ăn, Du lịch sinh thái, ","Cơm, ","Món Việt, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,no,50.000 -300.000,8.0,8.0,8.5,8.0,2
2,Như Ý Cafe,10.4909450000000,105.0234530000000,"Lê Lợi, Xã An Hảo, Huyện Tịnh Biên, An Giang","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, ","Món Việt, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,yes,10.000 -30.000,7.5,7.5,7.0,7.6,2
3,Phở Hà Nội - Chi Lăng,10.5316667000000,105.0263889000000,"Thị Trấn Chi Lăng, Huyện Tịnh Biên, An Giang","Quán ăn, ","Phở, Món nước, ","Món Việt, Món Bắc, Hà Nội, ",Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,yes,yes,no,20.000 -30.000,8.0,8.0,8.0,8.0,1
4,Chiều Biên Giới - Quán Ăn Gia Đình,10.6277343475671,105.0104694440960,"42 Quốc Lộ 91, TT. Tịnh Biên, Huyện Tịnh Biên, An Giang","Quán ăn, ","Thịt Gà, Thịt Bò, ","Món Việt, ",08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,no,yes,no,50.000 -300.000,9.0,8.0,9.0,8.5,2
5,Nhà Hàng - Khách Sạn Ngọc Hân,10.6235970000000,105.0051599999999,"Trà Sư, TT Nhà Bàng, Huyện Tịnh Biên, An Giang","Nhà hàng, ","Thịt Bò, Lẩu, Đặc sản rừng, Đặc sản vùng, ","Món Miền Nam, ",00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,no,no,yes,50.000 -1.000.000,6.0,0.0,6.5,5.9,2
6,Mỹ Tiên - Bánh Canh Vĩnh Trung,10.5447161090202,105.0237198919057,"Lê Lợi, Xã Vĩnh Hạ, Huyện Tịnh Biên, An Giang","Quán ăn, ","Món nước, ","Món Việt, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,no,10.000 -5.000,8.0,7.7,7.7,7.8,3
7,Quán Ăn Tranh,10.5661627183645,105.0151784058283,"Tỉnh Lộ 948, Xã Vĩnh Trung, Huyện Tịnh Biên, An Giang","Quán ăn, ","Thịt Gà, Thịt Heo, Hải sản, Món nước, ","Món Việt, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,no,no,no,50.000 -300.000,9.0,8.0,9.0,8.2,1
8,Phương Thảo - Bánh Xèo,10.4940390000000,105.0247510000000,"ĐT 948, Huyện Tịnh Biên, An Giang","Quán ăn, ","Ăn vặt - Ăn nhẹ, Bánh xèo, ","Món Việt, ",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,no,no,no,20.000 -50.000,8.0,7.0,0.0,7.2,1
9,Gà Nướng Muối Ớt A Tuấn,10.6074154983545,104.9470640346407,"Đường N1, Xã Xuân Tô, Huyện Tịnh Biên, An Giang","Quán ăn, ","Thịt Gà, ","Món Việt, ",09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,yes,yes,no,80.000 -160.000,0.0,0.0,0.0,_._,0
10,Phở Phú Hương,10.6274750000000,104.9968690000000,"197 Nguyễn Sinh Sắc, Huyện Tịnh Biên, An Giang","Quán ăn, ","Món nước, ","Món Việt, ",05:00 - 21:00,05:00 - 21:00,05:00 - 21:00,05:00 - 21:00,05:00 - 21:00,05:00 - 21:00,05:00 - 21:00,no,no,no,20.000 -30.000,8.0,8.0,9.0,8.6,1
