RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Ăn Vặt Mỡ Mỡ - Since 1993,10.0110422000000,105.7654769000000,"50/44 (Hẻm 50) Trần Hoàng Na, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Xôi ,  Món nước ,  Sủi cảo ,  Dimsum ,  Ăn vặt - Ăn nhẹ ,  Cơm ,  Nem",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,Món Việt,no,no,no,15.000đ - 30.000,8.5,7.8,7.3,8.1,4
2,"Huỳnh Gia Food - Mì Trộn, Chân Gà & Há Cảo - CN Nguyễn Cư Trinh",10.0373181000000,105.7728978000000,"50 Nguyễn Cư Trinh, P. An Nghiệp, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Bún ,  Mì ,  Dimsum ,  Ăn vặt - Ăn nhẹ ,  Nem",17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,,,no,no,no,,0.0,0.0,0.0,_._,0
3,Sủi Cảo Mỡ Mỡ - Liên Tổ 12-20,10.0433704000000,105.7605468000000,"158C/6 Khu Vực 1, Liên Tổ 12-20, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Dimsum ,  Ăn vặt - Ăn nhẹ ,  Nem",10:30 - 17:00,10:30 - 17:00,10:30 - 17:00,10:30 - 17:00,10:30 - 17:00,10:30 - 17:00,,,no,no,no,,0.0,0.0,0.0,_._,0
4,Tiệm Mì Phúc Ký,10.0262100000000,105.7839600000000,"72B/2 Nguyễn Thị Minh Khai, P. Tân An, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Bún ,  Hủ tiếu ,  Mì ,  Dimsum","06:00 - 12:00
16:00 - 21:00","06:00 - 12:00
16:00 - 21:00","06:00 - 12:00
16:00 - 21:00","06:00 - 12:00
16:00 - 21:00","06:00 - 12:00
16:00 - 21:00","06:00 - 12:00
16:00 - 21:00",,,no,no,no,,0.0,0.0,0.0,_._,0
5,Há Cảo Phúc Ký - Cách Mạng Tháng 8,10.0497451000000,105.7781594000000,"88/46 Cách Mạng Tháng 8, P. Cái Khế, Quận Ninh Kiều, Cần Thơ",Quán ăn,Dimsum,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,,,no,no,no,10.000đ - 20.000,0.0,0.0,0.0,_._,0
6,Bamboo Dimsum - Lotte Mart Cần Thơ,10.0423124182521,105.7666849270010,"Tầng 1, Lotte Mart Cần Thơ, 84 Mậu Thân, P. An Hòa, Quận Ninh Kiều, Cần Thơ",Quán ăn,Dimsum,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,,"Món Á ,  Món Trung Hoa",no,no,no,15.000đ - 50.000,7.4,6.7,7.2,7.1,65
7,"Tí Đô - Há Cảo, Xíu Mại & Ăn Vặt",10.0420363000000,105.7639438000000,"C134D3 Nguyễn Văn Cừ Nối Dài, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà ,  Ăn vặt - Ăn nhẹ ,  Thức uống ,  Trà sữa ,  Sữa",06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,,Món Việt,no,no,yes,20.000đ - 30.000,0.0,0.0,0.0,_._,0
8,Há Cảo Thành Đạt,10.0314016000000,105.7793404000000,"70 Nguyễn Việt Hồng, P. An Lạc, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,"Dimsum ,  Ăn vặt - Ăn nhẹ",14:00 - 21:30,14:00 - 21:30,14:00 - 21:30,14:00 - 21:30,14:00 - 21:30,14:00 - 21:30,,Món Việt,no,yes,yes,4.000đ - 23.000,0.0,0.0,0.0,_._,0
9,Cửa Hàng Thực Phẩm Đặc Sản & Giò Chả,10.0401242000000,105.7904174000000,"132/42/48 Cầu Ninh Kiều, P. Thới Bình, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Thịt Bò ,  Thịt Heo ,  Hải sản ,  Cá ,  Ăn vặt - Ăn nhẹ ,  Nem",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,Món Việt,no,no,no,50.000đ - 250.000,6.3,6.3,6.3,6.3,3
10,Bánh Bao BADA,10.0229400000000,105.7877300000000,"99 Đường B2, KDC Hưng Phú, P. Hưng Phú, Quận Cái Răng, Cần Thơ",Quán ăn,"Bánh bao ,  Bánh - Kẹo ,  Bánh tằm",06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,,,no,no,no,,0.0,0.0,0.0,_._,0
