RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Mực Chiên Nước Mắm,10.0346590000000,105.7871720000000,"Phan Đình Phùng, P. Tân An, Quận Ninh Kiều, Cần Thơ","Ăn vặt/vỉa hè, ","Hải sản, Mực, Ăn vặt - Ăn nhẹ, ","Món Việt, ",19:00 - 23:00,19:00 - 23:00,19:00 - 23:00,19:00 - 23:00,19:00 - 23:00,19:00 - 23:00,19:00 - 23:00,no,yes,yes,25.000 -55.000,8.7,7.2,7.4,7.6,26
2,Ẩm Thực Lành - Món Ăn Dân Dã,10.0365540000000,105.7729750000000,"44 Nguyễn Cư Trinh, Quận Ninh Kiều, Cần Thơ","Quán ăn, ","Món nước, Cơm, ","Món Việt, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,no,no,no,10.000 -40.000,8.3,7.9,8.4,7.6,16
3,Hào Siêu Thịt 10K,10.0313022000000,105.7859693000000,"68 Nguyễn An Ninh, Quận Ninh Kiều, Cần Thơ","Ăn vặt/vỉa hè, ","Hải sản, ","Món Việt, ",17:30 - 21:00,17:30 - 21:00,17:30 - 21:00,17:30 - 21:00,17:30 - 21:00,17:30 - 21:00,17:30 - 21:00,no,yes,yes,9.000 -22.000,8.5,7.9,7.7,8.0,15
4,Khoai Lắc Xí Muội,10.0482409000000,105.7752906000000,"150 Trần Việt Châu, Quận Ninh Kiều, Cần Thơ","Ăn vặt/vỉa hè, ","Ăn vặt - Ăn nhẹ, Trái cây, Fastfood - Thức ăn nhanh, ","Món Việt, ",17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,no,yes,yes,10.000 -15.000,8.3,7.8,7.1,8.0,16
5,Monaco - Tinh Hoa Ẩm Thực,10.0466390000000,105.7858580000000,"33 Nguyễn Bình, P. Cái Khế, Quận Ninh Kiều, Cần Thơ","Quán ăn, ","Cơm Chiên, Bún, Mì, Món nước, Lẩu, Miến, Ăn vặt - Ăn nhẹ, Cơm, Nem, Xúc xích, Fastfood - Thức ăn nhanh, ","Món Á, Món Thái, ",09:00 - 20:30,09:00 - 20:30,09:00 - 20:30,09:00 - 20:30,09:00 - 20:30,09:00 - 20:30,09:00 - 20:30,no,no,no,39.000 -75.000,8.7,8.8,8.1,8.4,12
6,Sậy - Steak House & Wine Bar,10.0240912000000,105.7672422000001,"71/6 Đường 3 Tháng 2, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ","Quán ăn, ","Thịt Bò, ","Món Âu, Pháp, ",17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,no,no,yes,139.000 -479.000,7.0,7.5,7.7,7.2,15
7,Sò Ốc Điểm Liễu,10.0439320000000,105.7843110000000,"Nhà Lồng 3, Chợ Cái Khế, Trần Văn Khéo, Quận Ninh Kiều, Cần Thơ","Quán nhậu, ",,"Món Việt, ",18:00 - 23:00,18:00 - 23:00,18:00 - 23:00,18:00 - 23:00,18:00 - 23:00,18:00 - 23:00,18:00 - 23:00,yes,yes,yes,65.000 -120.000,8.7,7.5,7.6,8.0,15
8,Căn Tin Số 2 KTX Khu A,10.0283094750035,105.7706111669540,"Đường 3 Tháng 2, Quận Ninh Kiều, Cần Thơ","Quán ăn, ","Món nước, Cơm, ","Món Việt, ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,no,no,no,10.000 -15.000,8.2,7.9,8.0,8.1,17
9,Phở Nga,10.0307670000000,105.7779150000000,"103 Nguyễn Việt Hồng, P. An Phú, Quận Ninh Kiều, Cần Thơ","Quán ăn, ","Phở, Bún, Thức uống, ","Món Việt, ","06:00 - 12:00, 16:00 - 22:00","06:00 - 12:00, 16:00 - 22:00","06:00 - 12:00, 16:00 - 22:00","06:00 - 12:00, 16:00 - 22:00","06:00 - 12:00, 16:00 - 22:00","06:00 - 12:00, 16:00 - 22:00","06:00 - 12:00, 16:00 - 22:00",no,no,no,20.000 -55.000,7.2,7.4,7.4,7.3,17
10,Sky Bar,10.0365047771862,105.7896169647574,"2 Hai Bà Trưng, Quận Ninh Kiều, Cần Thơ","Bar/Pub, ","Café - Kem, Sinh tố - Nước ép, Thức uống, ","Món Việt, ",09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,yes,yes,no,50.000 -200.000,7.6,7.6,7.9,7.6,14
11,Bánh Mì Tuấn Mập Sài Gòn,10.0144010000000,105.7626610000000,"457 Đường 30 Tháng 4, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ","Ăn vặt/vỉa hè, ","Bánh mì, Bánh - Kẹo, Ăn vặt - Ăn nhẹ, ","Món Việt, ","05:00 - 11:00, 15:00 - 21:00","05:00 - 11:00, 15:00 - 21:00","05:00 - 11:00, 15:00 - 21:00","05:00 - 11:00, 15:00 - 21:00","05:00 - 11:00, 15:00 - 21:00","05:00 - 11:00, 15:00 - 21:00","05:00 - 11:00, 15:00 - 21:00",no,yes,yes,12.000 -15.000,8.4,7.9,7.4,7.9,16
12,Bánh Flan 16 - Trần Phú,10.0443595004768,105.7902479544282,"76 Trần Phú, Quận Ninh Kiều, Cần Thơ","Ăn vặt/vỉa hè, ",,"Món Việt, ",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,no,yes,yes,12.000 -40.000,7.8,7.5,7.8,7.8,16
13,V18 Club,10.0320025534951,105.7881098985672,"18 Hai Bà Trưng, Quận Ninh Kiều, Cần Thơ","Bar/Pub, ","Thức uống, Trái cây, Shisha, ","Món Việt, ",20:30 - 02:00,20:30 - 02:00,20:30 - 02:00,20:30 - 02:00,20:30 - 02:00,20:30 - 02:00,20:30 - 02:00,yes,yes,yes,60.000 -600.000,9.8,9.7,9.5,9.0,12
14,Tách Kafé,10.0415750000000,105.7835270000000,"1 Hoàng Văn Thụ, P. An Hội, Quận Ninh Kiều, Cần Thơ","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Thức uống, ","Món Việt, ",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,no,no,yes,20.000 -50.000,8.1,7.7,7.8,8.0,14
15,Cà Phê Ấm,10.0215830000000,105.7687780000000,"290/17 Lê Bình, Quận Ninh Kiều, Cần Thơ","Café/Dessert, ","Café - Kem, Thức uống, ","Món Việt, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,no,no,yes,10.000 -50.000,8.6,9.3,9.7,9.1,12
16,YAMA - Trà Sữa & Phá Lấu,10.0305620000000,105.7771630000000,"114 Nguyễn Việt Hồng, P. An Phú, Quận Ninh Kiều, Cần Thơ","Ăn vặt/vỉa hè, ","Ăn vặt - Ăn nhẹ, Thức uống, Trà sữa, ","Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,no,yes,yes,10.000 -20.000,8.0,7.8,6.9,7.7,15
17,Quán Ăn Gia Đình A Sồi,10.0484367000000,105.7871027000000,"80 Trần Quang Khải, Quận Ninh Kiều, Cần Thơ","Quán ăn, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, ","Món Việt, ",17:00 - 02:00,17:00 - 02:00,17:00 - 02:00,17:00 - 02:00,17:00 - 02:00,17:00 - 02:00,17:00 - 02:00,no,no,yes,30.000 -100.000,8.4,8.1,8.2,8.1,14
18,Quán 15 - Hủ Tiếu Nam Vang,10.0322320000000,105.7833930000000,"89 Nam Kỳ Khời Nghĩa, Quận Ninh Kiều, Cần Thơ","Quán ăn, ","Hủ tiếu, Món nước, ","Món Việt, ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,no,no,no,30.000 -40.000,8.8,8.3,7.9,8.2,14
19,"Kem Chuối, Yogurt & Bánh Plan",10.0370100000000,105.7807790000000,"180 Huỳnh Cương, Quận Ninh Kiều, Cần Thơ","Café/Dessert, ","Café - Kem, Ăn vặt - Ăn nhẹ, ","Món Việt, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,yes,10.000 -30.000,8.3,8.1,7.4,7.9,14
20,Tiệm Bánh Thu - Võ Văn Tần,10.0321911922249,105.7873756182775,"21C Võ Văn Tần, Quận Ninh Kiều, Cần Thơ","Tiệm bánh, ","Bánh - Kẹo, ","Món Việt, ",07:30 - 21:00,07:30 - 21:00,07:30 - 21:00,07:30 - 21:00,07:30 - 21:00,07:30 - 21:00,07:30 - 21:00,yes,yes,no,20.000 -20.000.000,7.7,6.9,7.1,7.4,15
