RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
15,Sushi World - Quốc Lộ 22,10.9692473000000,106.4838025000000,"779 Quốc Lộ 22, Huyện Củ Chi, TP. HCM","Nhà hàng, ","Sushi & Sashimi, ","Món Á, Món Nhật, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,yes,yes,100.000 -500.000,6.8,7.2,7.0,7.0,6
16,Lotteria - CoopMart Củ Chi,10.9589600000000,106.5043780000000,"357 Quốc Lộ 22, Ấp Thượng, X. Tân Thông, Huyện Củ Chi, TP. HCM","Nhà hàng, ","Thịt Gà, Gà rán, Fastfood - Thức ăn nhanh, ","Món Á, Món Hàn, ",08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,yes,no,yes,30.000 -88.000,0.0,0.0,0.0,3.8,7
17,Bunny Garden Grill - Vườn Nướng Chú Thỏ,10.9343447360823,106.5507638454437,"Mũi Tàu Quốc Lộ 22 - Hương Lộ 2, Huyện Củ Chi, TP. HCM","Nhà hàng, Ăn vặt/vỉa hè, Beer club, ","Thịt Gà, Lẩu, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, ",,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,no,no,yes,45.000 -250.000,7.8,8.3,8.5,8.2,4
18,Bò Tơ Kim Dung,11.0380040000000,106.4857590000000,"638 Nguyễn Thị Rành, Ấp Ngã Tư, Huyện Củ Chi, TP. HCM","Quán ăn, ","Thịt Bò, ","Món Việt, ",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,no,yes,no,100.000 -200.000,8.8,7.6,8.6,8.1,5
19,Hủ Tiếu Ba Đạt,10.9730110000000,106.4926500000000,"Nguyễn Đình Huân, Huyện Củ Chi, TP. HCM","Quán ăn, ","Thịt Heo, Món nước, Đặc sản vùng, Home-made, Ăn vặt - Ăn nhẹ, ","Món Việt, Campuchia, ",05:00 - 10:00,05:00 - 10:00,05:00 - 10:00,05:00 - 10:00,05:00 - 10:00,05:00 - 10:00,05:00 - 10:00,no,no,no,20.000 -25.000,9.5,9.5,8.0,9.3,4
20,Hủ Tiếu Nam Vang Tài Anh,10.9386270000000,106.5419400000000,"261 Quốc Lộ 22, Xã Tân Thông Hội, Huyện Củ Chi, TP. HCM","Quán ăn, ","Bún, Hủ tiếu, Món nước, Cơm, ","Món Việt, ",05:00 - 22:00,05:00 - 22:00,05:00 - 22:00,05:00 - 22:00,05:00 - 22:00,05:00 - 22:00,05:00 - 22:00,no,no,no,30.000 -40.000,9.3,9.0,9.0,8.8,4
21,Kaphi Coffee,10.9702760000000,106.4896700000000,"Tỉnh Lộ 8, Huyện Củ Chi, TP. HCM","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, ","Món Việt, ",09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,no,no,yes,10.000 -50.000,6.7,7.3,9.3,8.0,3
22,Xuân Anh - Ẩm Thực Củ Chi,10.9615841912722,106.4823248359375,"79 Mũi Lớn, Tân An Hội, Huyện Củ Chi, TP. HCM","Nhà hàng, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, Thức uống, Bia, Nước ngọt, ","Món Việt, ",08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,no,yes,no,150.000 -220.000,0.0,0.0,6.0,5.6,4
23,Bò Kho & Bún Riêu Cua Bình Dân,10.9223570000000,106.6483300000000,"Hà Duy Phiên, X. Bình Mỹ, Huyện Củ Chi, TP. HCM","Quán ăn, ","Bún, Món nước, ","Món Việt, ",06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,no,no,no,15.000 -25.000,8.0,8.0,8.0,8.0,3
24,Best Burger,10.9777740000000,106.4995210000000,"30 Phạm Hữu Tâm, Tổ 4, KP 3, Huyện Củ Chi, TP. HCM","Ăn vặt/vỉa hè, ","Ăn vặt - Ăn nhẹ, ","Quốc tế, ",16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,yes,yes,yes,16.000 -25.000,7.5,7.0,6.5,7.1,4
25,Bún Bò Mỹ Ngọc - Tỉnh Lộ 15,11.0322960000000,106.5648380000000,"Tỉnh Lộ 15, Xã Phú Hoà Đông, Huyện Củ Chi, TP. HCM","Quán ăn, ","Bún, Món nước, ","Món Việt, Món Miền Trung, ","00:00 - 00:00, 16:00 - 22:00","00:00 - 00:00, 16:00 - 22:00","00:00 - 00:00, 16:00 - 22:00","00:00 - 00:00, 16:00 - 22:00","00:00 - 00:00, 16:00 - 22:00","00:00 - 00:00, 16:00 - 22:00","00:00 - 00:00, 16:00 - 22:00",no,no,no,20.000 -30.000,7.5,7.0,6.5,7.3,4
26,Sushi Akiko,10.9738734480848,106.4964430779218,"104B Nguyễn Thị Triệu, KP 2, Huyện Củ Chi, TP. HCM","Quán ăn, ","Sushi & Sashimi, ","Món Á, Món Nhật, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,no,yes,10.000 -150.000,7.7,7.7,8.0,7.8,3
27,Fiopabakery - Tiệm Bánh Online,10.9843770000000,106.5230541999999,"282 Ấp 2, Xã Phước Vĩnh An, Huyện Củ Chi, TP. HCM","Shop Online, ",,"Món Việt, ",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,yes,yes,yes,50.000 -160.000,7.0,6.0,7.0,6.6,4
28,Láng The - Nhà Hàng Đồng Quê,10.9859430000000,106.5374200000000,"Tỉnh Lộ 8, Ấp 6, Xã Phước Vĩnh An, Huyện Củ Chi, TP. HCM","Nhà hàng, ",,"Món Việt, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,no,yes,yes,30.000 -500.000,7.0,6.0,7.3,6.7,3
29,Trà Sữa Dinta,10.9699720000000,106.5065180000000,"183 Liêu Bình Hương, Xã Tân Thông Hội, Huyện Củ Chi, TP. HCM","Café/Dessert, ","Thức uống, Trà sữa, ","Món Việt, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,yes,no,yes,15.000 -30.000,7.5,8.5,9.0,8.5,2
30,Du Coffee - Tỉnh Lộ 7,11.0586006088920,106.4749783765823,"812 Tỉnh Lộ 7, Xã An Nhơn Tây, Huyện Củ Chi, TP. HCM","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Thức uống, ","Món Việt, ",06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,yes,no,yes,15.000 -39.000,10.0,10.0,10.0,9.2,2
31,The Light Coffee,10.9671936759566,106.4853660992614,"449 Tỉnh Lộ 8, Huyện Củ Chi, TP. HCM","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, ","Món Việt, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,no,no,yes,15.000 -50.000,7.5,8.0,7.0,7.9,2
32,Gia Chánh Quán - Quốc Lộ 22,10.9603787000000,106.5023870000000,"268 Quốc Lộ 22, Huyện Củ Chi, TP. HCM","Quán ăn, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, Lẩu, ","Món Việt, ",10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,no,no,no,20.000 -250.000,8.5,8.5,9.0,8.2,2
33,Đặc Sản Dê Ninh Bình - Nguyễn Đình Huân,10.9746192737894,106.4914120355820,"12 Nguyễn Đình Huân, Huyện Củ Chi, TP. HCM","Quán nhậu, ",,"Món Việt, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,yes,yes,yes,50.000 -300.000,8.5,7.5,8.5,8.1,2
34,Cô Thủy - Bánh Xèo & Bánh Khọt,11.0240714364833,106.5442527793378,"32 Đường Số 490, Ấp 2, Huyện Củ Chi, TP. HCM","Ăn vặt/vỉa hè, ","Bánh khọt, Ăn vặt - Ăn nhẹ, Bánh xèo, ","Món Việt, ",14:00 - 18:30,14:00 - 18:30,14:00 - 18:30,14:00 - 18:30,14:00 - 18:30,14:00 - 18:30,14:00 - 18:30,no,yes,yes,20.000 -70.000,8.5,9.0,8.5,8.7,2
35,Unlimited Coffee's,10.9700430000000,106.4896040000000,"50 Tỉnh Lộ 8, Khu Phố 2, Huyện Củ Chi, TP. HCM","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, ","Món Việt, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,no,15.000 -45.000,8.5,8.5,8.0,8.6,2
36,Quán Ăn Cuchi Cuchi,10.9848797961771,106.5581715407986,"286 Tỉnh Lộ 8, Huyện Củ Chi, TP. HCM","Quán ăn, ","Pizza & Pasta, Sinh tố - Nước ép, Cơm, ","Món Miền Nam, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,yes,no,yes,28.000 -44.000,9.5,10.0,10.0,9.6,2
