RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Võng Nhà Lá Cafe,10.7204480000000,106.8681360000000,"Tỉnh Lộ 25B, Huyện Nhơn Trạch, Đồng Nai","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, ","Món Việt, ",09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,no,no,no,10.000 -30.000,7.8,7.5,8.0,8.0,4
2,Oanh Đặng - Trà Sữa Nhà Làm,10.7584321000000,106.9414812000000,"Tỉnh Lộ 769, Huyện Nhơn Trạch, Đồng Nai","Café/Dessert, ","Home-made, Thức uống, Trà sữa, ","Món Việt, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,yes,no,yes,10.000 -30.000,8.3,7.7,8.0,8.0,6
3,Nhà Hàng Hàn Quốc Ohbongyi,10.7392330000000,106.9406860000000,"68 Huỳnh Văn Nghệ, Huyện Nhơn Trạch, Đồng Nai","Nhà hàng, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, Món nước, Ăn vặt - Ăn nhẹ, Cơm, Thức uống, ","Món Việt, Món Hàn, ",16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,yes,no,yes,20.000 -500.000,8.3,8.8,8.5,8.4,4
4,Cơm Thu Hà,10.7596330000000,106.9429590000000,"34 Ấp Chợ, Phước Thiền, Huyện Nhơn Trạch, Đồng Nai","Quán ăn, ","Cơm, ","Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,no,no,no,15.000 -20.000,7.3,6.8,0.0,6.0,4
5,3AE The Coffee & Tea,10.7378917308884,106.8136518528512,"Chợ Mới Đại Phước, Lý Thái Tổ, Xã Đại Phước, Huyện Nhơn Trạch, Đồng Nai","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Thức uống, ","Món Việt, ",07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,yes,no,yes,17.000 -29.000,9.5,9.5,9.0,9.4,2
6,Khu Du Lịch Sinh Thái Bằng Lăng Tím,10.6599260000000,106.8627480000000,"Ấp 3, Xã Phước Khánh, Huyện Nhơn Trạch, Đồng Nai","Nhà hàng, Du lịch sinh thái, ",,"Món Việt, ",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,no,no,no,40.000 -100.000,6.1,6.0,6.2,6.1,85
7,Kitty Ù - Foods & Drinks,10.7283510000000,106.8261120000000,"D297 Lý Thái Tổ, Xã Đại Phước, Huyện Nhơn Trạch, Đồng Nai","Ăn vặt/vỉa hè, ","Ăn vặt - Ăn nhẹ, Thức uống, ","Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,no,yes,yes,15.000 -30.000,10.0,10.0,9.5,9.7,2
8,Huỳnh Yến - Bánh Cuốn Nóng - Đường 25C,10.6935151000000,106.9535690999999,"Đường 25C, Xã Long Thọ, Huyện Nhơn Trạch, Đồng Nai","Quán ăn, ","Bánh cuốn, Ăn vặt - Ăn nhẹ, ","Món Việt, ",05:00 - 12:00,05:00 - 12:00,05:00 - 12:00,05:00 - 12:00,05:00 - 12:00,05:00 - 12:00,05:00 - 12:00,no,no,no,15.000 -20.000,10.0,8.0,8.0,8.8,2
9,Masita BBQ - Thiên Đường Món Nướng,10.6867024000000,106.8382489000000,"2683 Hùng Vương, Xã Vĩnh Thạnh, Huyện Nhơn Trạch, Đồng Nai","Quán ăn, ","Thịt Gà, Nấm, Thịt Heo, Hải sản, Thức uống, ","Món Việt, ",15:00 - 22:30,15:00 - 22:30,15:00 - 22:30,15:00 - 22:30,15:00 - 22:30,15:00 - 22:30,15:00 - 22:30,no,no,yes,50.000 -300.000,10.0,10.0,10.0,10.0,1
10,Quán Cơm Đại Hiệp,10.7462170000000,106.9458200000000,"Ấp 2, Xã Hiệp Phước, Huyện Nhơn Trạch, Đồng Nai","Quán ăn, ","Cơm, Thức uống, ","Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,no,no,no,30.000 -50.000,8.0,7.0,7.0,7.3,2
11,Tiamo - Milk Tea & Coffee,10.7418890000000,106.8669430000000,"Lý Thái Tổ, Ấp Bình Phú, Xã Long Tân, Huyện Nhơn Trạch, Đồng Nai","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Thức uống, Trà sữa, ","Món Việt, ",19:00 - 23:00,19:00 - 23:00,19:00 - 23:00,19:00 - 23:00,19:00 - 23:00,19:00 - 23:00,19:00 - 23:00,no,no,yes,10.000 -37.000,10.0,10.0,10.0,10.0,1
12,Quán Nhậu Ngối Đỏ,10.7154966000000,106.8244502000000,"22/77 Trần Văn Trà, Xã Phú Đông, Huyện Nhơn Trạch, Đồng Nai","Quán nhậu, ",,"Món Việt, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,yes,yes,yes,50.000 -200.000,7.5,0.0,7.5,6.7,2
