RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Quán Cơm Bảy Bồng 2 - Trưng Nữ Vương,10.7063780000000,105.1182270000000,"46 Trưng Nữ Vương, P. Châu Phú B, Thành Phố Châu Đốc, An Giang","Quán ăn, ","Bún, Cơm, ","Món Việt, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,no,no,25.000 -120.000,7.1,6.0,6.4,6.5,29
2,Jollibee - Châu Đốc,10.7116770000000,105.1177880000000,"63 Sương Nguyệt Anh, P. Châu Phú A, Thành Phố Châu Đốc, An Giang","Nhà hàng, ","Thịt Gà, Gà rán, Fastfood - Thức ăn nhanh, ","Món Á, Philippines, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,yes,no,yes,20.000 -100.000,7.0,6.9,6.8,6.8,254
3,Góc Phố Cafe - Phan Văn Vàng,10.7103910000000,105.1178370000000,"Ngã tư Phan Văn Vàng - Bạch Đằng, Thành Phố Châu Đốc, An Giang","Café/Dessert, ","Pizza & Pasta, Café - Kem, ","Món Miền Nam, ",07:30 - 22:30,07:30 - 22:30,07:30 - 22:30,07:30 - 22:30,07:30 - 22:30,07:30 - 22:30,07:30 - 22:30,yes,no,no,30.000 -90.000,7.9,7.7,7.9,7.9,15
4,Sense Coffee,10.7105919873112,105.1178681105375,"11 Bạch Đằng, P. Châu Phú A, Thành Phố Châu Đốc, An Giang","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Thức uống, Trà sữa, ","Món Việt, ",07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,no,no,yes,20.000 -55.000,7.6,7.6,8.0,7.7,10
5,Quán Trường Nhựt - Các Món Bò,10.6777175240270,105.0718487799167,"Quốc Lộ 91 Cũ, Vĩnh Tây 1, Núi Sam, Thành Phố Châu Đốc, An Giang","Quán ăn, ","Thịt Bò, ","Món Việt, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,no,no,no,30.000 -100.000,8.5,8.6,7.9,8.3,11
6,Quán Lòng Bò Nguyễn Trí,10.6811300000000,105.0735130000000,"757 Núi Sam, Xã Vĩnh Tây, Thành Phố Châu Đốc, An Giang","Quán ăn, ","Thịt Bò, ","Món Miền Nam, ",16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,no,no,no,80.000 -150.000,8.7,7.6,7.1,7.9,12
7,Mario Yue Coffee,10.7096455187926,105.1211903616786,"8 Lê Lợi, P. Châu Phú B, Thành Phố Châu Đốc, An Giang","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, ","Món Việt, ",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,no,no,yes,20.000 -50.000,6.7,6.5,8.0,7.3,11
8,Lá Giang Restaurant - Victoria Nui Sam Lodge,10.6711515876890,105.0776732324320,"Đường Lên Núi Sam, P. Núi Sam, Thành Phố Châu Đốc, An Giang","Nhà hàng, ","Thịt Gà, Thịt Bò, Pizza & Pasta, ","Món Việt, Món Âu, ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,no,yes,yes,40.000 -400.000,6.6,6.6,6.7,6.7,147
9,Mộc Coffee & Net,10.7071140000000,105.1222120000000,"90 Phan Đình Phùng, P. Châu Phú B, Thành Phố Châu Đốc, An Giang","Café/Dessert, ","Café - Kem, ","Món Việt, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,yes,15.000 -55.000,8.0,8.2,7.9,8.1,10
10,Trứng Cút Chiên - Nguyễn Văn Thoại,10.7065220000000,105.1144460000000,"Nguyễn Văn Thoại, Thành Phố Châu Đốc, An Giang","Ăn vặt/vỉa hè, ",,"Món Việt, ",18:00 - 22:00,18:00 - 22:00,18:00 - 22:00,18:00 - 22:00,18:00 - 22:00,18:00 - 22:00,18:00 - 22:00,no,yes,yes,5.000 -10.000,8.1,7.6,7.5,7.8,11
11,Bao Tử Cá Thanh Phương - Lê Lợi,10.7071407000000,105.1264777000000,"24 Lê Lợi, Thành Phố Châu Đốc, An Giang","Ăn vặt/vỉa hè, ","Ăn vặt - Ăn nhẹ, ","Miền Tây, Món Miền Nam, ",16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,yes,yes,yes,8.000 -17.000,8.3,7.9,7.8,8.0,12
12,Bò Nướng Tư Thiên,10.6739417652418,105.0756521522998,"Núi Sam, Thành Phố Châu Đốc, An Giang","Ăn vặt/vỉa hè, ","Bò nướng, Thịt Bò, ","Món Việt, ",16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,no,yes,yes,10.000 -100.000,8.1,7.6,6.1,7.3,8
13,Mì Cay Itada - Thủ Khoa Huân,10.7073824000000,105.1184218999999,"189 Thủ Khoa Huân, P. Châu Phú, Thành Phố Châu Đốc, An Giang","Quán ăn, ","Món nước, Mì, ","Món Á, Món Hàn, ",08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,no,no,no,25.000 -38.000,9.0,8.2,7.2,8.2,6
14,Tiệm Cơm Bảy Bồng - Thượng Đăng Lễ,10.7111838000000,105.1173724000000,"22 Thượng Đăng Lễ, Thành Phố Châu Đốc, An Giang","Quán ăn, ","Cơm, ","Món Việt, ",10:00 - 13:30,10:00 - 13:30,10:00 - 13:30,10:00 - 13:30,10:00 - 13:30,10:00 - 13:30,10:00 - 13:30,no,no,no,15.000 -20.000,8.7,8.1,6.3,8.0,7
15,Mỹ Vân - Quán Chè,10.7085850000000,105.1202240000000,"Trưng Nữ Vương, P. Châu Phú B, Thành Phố Châu Đốc, An Giang","Ăn vặt/vỉa hè, ","Chè, Ăn vặt - Ăn nhẹ, ","Món Việt, ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,no,yes,yes,10.000 -25.000,7.0,7.1,7.0,7.1,7
16,Chè Lạnh & Kem Chuối - Thủ Khoa Huân,10.7038793433710,105.1214009150862,"350 Thủ Khoa Huân, Châu Phú B, Thành Phố Châu Đốc, An Giang","Café/Dessert, ","Ăn vặt - Ăn nhẹ, ","Món Việt, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,no,no,no,10.000 -15.000,7.9,7.7,7.7,7.8,7
17,Susi Garden - Coffee & Tea,10.7061711706936,105.1196862500542,"Thủ Khoa Huân, P. Châu Phú B, Thành Phố Châu Đốc, An Giang","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Thức uống, ","Món Việt, ",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,no,no,yes,14.000 -42.000,8.0,8.0,8.2,8.1,6
18,Cafe Thứ 7,10.7015538005695,105.1130716502666,"120 Trưng Nữ Vương, Xã Châu Phú B, Thành Phố Châu Đốc, An Giang","Café/Dessert, ","Café - Kem, ","Món Việt, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,yes,10.000 -50.000,7.2,8.0,7.8,7.8,5
19,Cơm Tấm Chữ Thập Đỏ,10.7105090000000,105.1169770000000,"94 Đống Đa, Thành Phố Châu Đốc, An Giang","Quán ăn, ","Cơm Tấm, Cơm, ","Món Việt, ",06:00 - 10:00,06:00 - 10:00,06:00 - 10:00,06:00 - 10:00,06:00 - 10:00,06:00 - 10:00,06:00 - 10:00,no,no,no,20.000 -50.000,8.2,8.0,8.0,8.1,6
20,SaSin - Mì Cay 7 Cấp Độ Hàn Quốc - Phan Đình Phùng,10.7067458081135,105.1227477192878,"102 Phan Đình Phùng, Thành Phố Châu Đốc, An Giang","Quán ăn, ","Món nước, Mì, ","Món Á, Món Hàn, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,no,no,yes,25.000 -75.000,6.7,7.0,0.0,6.4,6
21,Bến Đá Núi Sam Hotel & Nhà Hàng,10.6837780000000,105.0837200000000,"Quốc Lộ 91, P. Núi Sam, Thành Phố Châu Đốc, An Giang","Nhà hàng, Khách sạn, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, ","Món Việt, ",00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,no,yes,yes,300.000 -2.000.000,7.4,6.8,7.8,7.4,5
22,Mimosa Cafe - Hoàng Diệu,10.7018637000000,105.1098931999999,"48 Hoàng Diệu, Thành Phố Châu Đốc, An Giang","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, ","Món Việt, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,yes,12.000 -30.000,8.3,7.7,9.0,8.1,3
23,Cơm Tấm Mai,10.7125520000000,105.1170440000000,"111 Nguyễn Đình Chiểu, P. Châu Phú A, Thành Phố Châu Đốc, An Giang","Quán ăn, ","Cơm Tấm, Cơm, ","Món Việt, ",16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,no,no,no,35.000 -50.000,8.3,8.3,8.0,8.2,4
24,Phượng Quán,10.7065750000000,105.1280450000000,"7H Lê Lợi, P. Châu Phú B, Thành Phố Châu Đốc, An Giang","Nhà hàng, ","Hải sản, ","Món Việt, ",10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,no,no,no,35.000 -220.000,0.0,0.0,0.0,5.3,10
