RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Bảo Ký Mì Gia - Đường 24A,10.7554670000000,106.6115770000000,"95 Đường Số 24A, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM","Quán ăn, ","Món nước, ","Món Việt, ","05:00 - 10:00, 16:00 - 19:00","05:00 - 10:00, 16:00 - 19:00","05:00 - 10:00, 16:00 - 19:00","05:00 - 10:00, 16:00 - 19:00","05:00 - 10:00, 16:00 - 19:00","05:00 - 10:00, 16:00 - 19:00","05:00 - 10:00, 16:00 - 19:00",no,no,no,25.000 -35.000,9.0,8.5,7.5,7.9,2
2,"Doka - Nước Ép, Trà Sữa & Sinh Tố",10.7535463000000,106.6139949000000,"158 Đường Số 19, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM","Ăn vặt/vỉa hè, ","Trà, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Thức uống, Nước ngọt, Sữa, ","Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,yes,yes,yes,10.000 -30.000,9.5,9.5,8.5,9.4,2
3,Phở Thiên Ân,10.7518130000000,106.6220510000000,"78 Đường Số 2, Quận Bình Tân, TP. HCM","Quán ăn, ","Phở, Bún, Món nước, ","Món Việt, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,no,25.000 -35.000,8.5,8.0,9.0,8.6,2
4,Quán Lẩu 36 - Nhậu Bình Dân,10.7513871000000,106.6195280000000,"9 - 11 Đường Số 7, P. An Lạc, Quận Bình Tân, TP. HCM","Quán ăn, ","Hải sản, Lẩu, ","Miền Đông, Món Miền Nam, ",16:00 - 22:30,16:00 - 22:30,16:00 - 22:30,16:00 - 22:30,16:00 - 22:30,16:00 - 22:30,16:00 - 22:30,no,no,no,50.000 -110.000,9.0,8.0,8.0,8.5,2
5,Cơm Gà Xối Mỡ Sang Ký,10.7570830000000,106.6212680000000,"399 Tỉnh Lộ 10, P. An Lạc A, Quận Bình Tân, TP. HCM","Quán ăn, ","Thịt Gà, Gà xối mỡ, Cơm, ","Món Việt, ",17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,no,no,no,30.000 -66.000,7.0,6.0,6.0,6.3,2
6,Bánh Mì Thổ Nhĩ Kỳ An An - Vành Đai Trong,10.7464723000000,106.6155345000000,"122a Đ. Vành Đai Trong, P. An Lạc A, Quận Bình Tân, TP. HCM","Ăn vặt/vỉa hè, ","Bánh mì, Bánh - Kẹo, Ăn vặt - Ăn nhẹ, ","Thổ Nhĩ Kỳ, Đông Âu, ",00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,no,yes,yes,18.000 -30.000,6.0,7.5,6.5,6.7,2
7,8 Tài - Bánh Mì Bò Nướng & Nước Giải Khát - Đường Số 7,10.7514690000000,106.6207630000000,"59 - 61 Đường Số 7, P. An Lạc A, Quận Bình Tân, TP. HCM","Ăn vặt/vỉa hè, ","Bánh mì, Hamburger, Thịt Bò, Bánh - Kẹo, Ăn vặt - Ăn nhẹ, Fastfood - Thức ăn nhanh, ","Món Việt, ",15:30 - 23:00,15:30 - 23:00,15:30 - 23:00,15:30 - 23:00,15:30 - 23:00,15:30 - 23:00,15:30 - 23:00,no,yes,yes,10.000 -25.000,7.0,6.7,7.3,7.0,3
8,Bánh Tráng Trộn Út Phi,10.7375454000000,106.6179581000000,"477/66 Kinh Dương Vương, P. An Lạc, Quận Bình Tân, TP. HCM","Ăn vặt/vỉa hè, ","Bánh tráng, Bánh - Kẹo, Ăn vặt - Ăn nhẹ, ","Món Việt, ",12:00 - 21:00,12:00 - 21:00,12:00 - 21:00,12:00 - 21:00,12:00 - 21:00,12:00 - 21:00,12:00 - 21:00,yes,yes,yes,15.000 -20.000,9.0,8.5,7.0,8.1,2
9,Hủ Tiếu Cô Liên - Tỉnh Lộ 10,10.7580212000000,106.6139031000000,"637/40 Tỉnh Lộ 10, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM","Quán ăn, ","Thịt Heo, Món nước, ","Món Miền Nam, ",05:00 - 09:00,05:00 - 09:00,05:00 - 09:00,05:00 - 09:00,05:00 - 09:00,05:00 - 09:00,05:00 - 09:00,no,no,no,15.000 -20.000,9.5,10.0,6.0,8.3,2
10,Gà Ta Tam Kỳ 272,10.7492461000000,106.6114730000000,"272 Tên Lửa, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM","Quán ăn, ","Thịt Gà, Bún, Gà ta, Cháo, Miến, Gỏi, Cơm, ","Miền Đông, Món Miền Nam, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,no,30.000 -55.000,7.5,7.0,7.0,7.1,2
