RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Cheesecake Ngon - Lê Văn Miến,10.8052439000000,106.7326553000000,"23B Lê Văn Miến, P. Thảo Điền, Tp. Thủ Đức, TP. HCM","Tiệm bánh, ","Bánh sinh nhật/Bánh kem, Bánh - Kẹo, Ăn vặt - Ăn nhẹ, ","Món Âu, ",12:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,Đang cập nhật,yes,no,yes,20.000 -55.000,8.3,7.9,7.6,7.6,233
2,Mekong Quán - Ẩm Thực Sông,10.8309980000000,106.7294530000000,"36 Đường Số 10, KP. 5, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM","Quán ăn, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, Lẩu, Thịt Vịt, Món chay, Thức uống, Xúc xích, ","Món Việt, ",10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,no,yes,yes,40.000 -280.000,9.1,6.7,6.7,7.2,"1,436"
3,Bánh Sầu Riêng 9 Sạch - Hoàng Diệu 2,10.8599330000000,106.7619720000000,"29 Hoàng Diệu 2, P. Linh Trung, Tp. Thủ Đức, TP. HCM","Quán ăn, ","Ăn vặt - Ăn nhẹ, Nem, Trái cây, ",,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,no,no,no,22.000 -155.000,8.0,7.9,7.9,7.9,"1,408"
4,Papas' Chicken & Beer Thủ Đức,10.8489910000000,106.7718420000000,"165 Thống Nhất, P. Bình Thọ, Tp. Thủ Đức, TP. HCM","Nhà hàng, ","Thịt Gà, Gà rán, Bún, Pizza & Pasta, Thức uống, Bia, Xúc xích, Fastfood - Thức ăn nhanh, ","Món Á, Món Hàn, Châu Phi, ",11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,yes,no,no,50.000 -150.000,7.4,6.5,7.2,7.0,191
5,Chickita - Gà Nướng Lửa Hồng - Nguyễn Văn Hưởng,10.8118410000000,106.7314400000000,"230 Nguyễn Văn Hưởng, P. Thảo Điền, Tp. Thủ Đức, TP. HCM","Nhà hàng, ","Thịt Gà, Lẩu, Salad, ","Món Việt, ",10:30 - 20:45,10:30 - 20:45,10:30 - 20:45,10:30 - 20:45,10:30 - 20:45,10:30 - 20:45,10:30 - 20:45,no,yes,yes,35.000 -430.000,8.1,7.9,8.0,7.9,196
6,Sumo BBQ - Phan Xích Long - Buffet Nướng & Lẩu,10.7975160000000,106.6898630000000,"210 Phan Xích Long, P. 2, Quận Phú Nhuận, TP. HCM","Nhà hàng, Buffet, ","Thịt Gà, Bò nướng, Thịt Heo, Thịt Bò, Lẩu, ","Món Á, Món Nhật, ","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00",no,yes,yes,300.000 -407.000,7.8,7.7,7.6,7.7,315
6,Sumo BBQ - Lê Văn Sỹ - Buffet Nướng & Lẩu,10.7964850000000,106.6653910000000,"300 Lê Văn Sỹ, P. 1, Quận Tân Bình, TP. HCM","Nhà hàng, Buffet, ","Bò nướng, Thịt Bò, Lẩu, ","Món Á, Món Nhật, ","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00",no,yes,yes,300.000 -407.000,8.0,7.7,7.9,7.7,341
6,Sumo BBQ - Quang Trung - Buffet Nướng & Lẩu,10.8290085000000,106.6732790000000,"50 Quang Trung, P. 10, Quận Gò Vấp, TP. HCM","Nhà hàng, ","Thịt Bò, Lẩu, ","Món Á, Món Nhật, ","05:00 - 22:00, 11:00 - 16:00","05:00 - 22:00, 11:00 - 16:00","05:00 - 22:00, 11:00 - 16:00","05:00 - 22:00, 11:00 - 16:00","05:00 - 22:00, 11:00 - 16:00","05:00 - 22:00, 11:00 - 16:00","05:00 - 22:00, 11:00 - 16:00",no,yes,yes,300.000 -407.000,7.9,7.5,7.5,7.4,102
6,Sumo BBQ - Cao Thắng - Buffet Nướng & Lẩu,10.7705650000000,106.6811300000000,"59B Cao Thắng, Quận 3, TP. HCM","Nhà hàng, Buffet, ","Thịt Gà, Gà rán, Nấm, Thịt Heo, Thịt Bò, Hải sản, Sườn nướng, Món nước, Lẩu, Chân cánh gà nướng, Thức uống, ","Món Á, Món Nhật, ",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,no,yes,yes,239.000 -378.000,7.6,7.2,7.4,7.3,346
6,Sumo BBQ - SC VivoCity - Buffet Nướng & Lẩu,10.7300774000000,106.7036149000000,"Tầng 2 Lô 02 - 39 SC Vivo City, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong, Quận 7, TP. HCM","Buffet, ","Tôm, Bò nướng, Thịt Bò, Hải sản, Lẩu, Nghêu - Sò - Ốc, Mực, ","Món Á, Món Nhật, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,yes,yes,yes,300.000 -407.000,8.6,8.4,8.5,8.4,294
6,Sumo BBQ - Vincom Mega Mall Thảo Điền - Buffet Nướng & Lẩu,10.8021270000000,106.7406990000000,"Tầng 4, Vincom Mega Mall Thảo Điền, 159 Xa Lộ Hà Nội, P. Thảo Điền, Tp. Thủ Đức, TP. HCM","Nhà hàng, ","Thịt Bò, Hải sản, Sườn nướng, Chân cánh gà nướng, Lẩu, Cá, Mực, ","Món Á, Món Nhật, ",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,no,yes,yes,300.000 -400.000,8.3,8.3,8.3,8.2,129
6,Sumo BBQ - TTTM Đông Phương - Buffet Nướng & Lẩu,10.7897904000000,106.6402486000000,"TTTM Đông Phương, 685 Âu Cơ, P. Tân Thành, Quận Tân Phú, TP. HCM","Nhà hàng, Buffet, ","Thịt Gà, Tôm, Gà rán, Bò nướng, Thịt Heo, Thịt Bò, Hải sản, Sườn nướng, Chân cánh gà nướng, Lẩu, Cá, Nghêu - Sò - Ốc, Sushi & Sashimi, Mực, ","Món Á, Món Nhật, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,yes,yes,300.000 -500.000,8.8,8.5,8.8,8.7,99
6,Sumo BBQ - Aeon Mall Bình Tân - Buffet Nướng & Lẩu,10.7426740000000,106.6121070000000,"Tầng Trệt Aeon Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông, Quận Bình Tân, TP. HCM","Nhà hàng, Buffet, ","Thịt Gà, Gà rán, Thịt Heo, Thịt Bò, Hải sản, Sườn nướng, Chân cánh gà nướng, Lẩu, ","Món Á, Món Nhật, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,yes,yes,300.000 -450.000,8.6,8.7,8.7,8.5,79
6,Sumo BBQ - Vạn Hạnh Mall - Buffet Nướng & Lẩu,10.7708430000000,106.6699317000000,"Tầng 5 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM","Nhà hàng, Buffet, ","Thịt Gà, Gà rán, Thịt Heo, Thịt Bò, Hải sản, Sườn nướng, Chân cánh gà nướng, Lẩu, ","Món Á, Món Nhật, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,yes,yes,269.000 -389.000,8.5,8.1,8.7,8.2,66
6,Sumo BBQ - Phan Văn Trị - Buffet Nướng & Lẩu,10.8229990000000,106.6927620000000,"439A1 Phan Văn Trị, P. 5, Quận Gò Vấp, TP. HCM","Nhà hàng, Buffet, ","Gà rán, Thịt Bò, Hải sản, Sườn nướng, Lẩu, Chân cánh gà nướng, ","Món Á, Món Nhật, ",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,no,no,yes,300.000 -500.000,6.6,6.6,7.0,6.8,31
6,Sumo BBQ - Gigamall - Buffet Nướng & Lẩu,10.8284250000000,106.7219990000000,"Gian Hàng 05 - 16, 05 - 17, Tầng 5 Giga Mall, 240 - 242 Phạm Văn Đồng, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM","Nhà hàng, Buffet, ","Thịt Gà, Gà rán, Thịt Heo, Thịt Bò, Hải sản, Sườn nướng, Lẩu, Chân cánh gà nướng, Ăn vặt - Ăn nhẹ, Thức uống, ","Món Á, Món Nhật, ",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,no,yes,yes,300.000 -407.000,9.6,9.6,9.6,9.6,275
