RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Cơm Niêu Thanh Vân - Asian Highway 1,10.9183667763890,107.4091009050607,"119 Asian Highway 1, Gia Ray, Huyện Xuân Lộc, Đồng Nai","Quán ăn, ","Cơm Cháy, Cơm, ","Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,no,no,no,50.000 -150.000,0.0,0.0,0.0,5.0,3
2,Cơm Niêu Minh Trang - Quốc Lộ 1A,10.9180534000000,107.4090439000000,"122 Quốc Lộ 1A, TT. Gia Ray, Huyện Xuân Lộc, Đồng Nai","Quán ăn, ","Cơm, ","Món Việt, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,no,yes,no,50.000 -150.000,0.0,0.0,6.0,6.0,7
3,Trạm Dừng Chân Đại Phú,10.9052740000000,107.3244380000000,"Quốc Lộ 1A, Xuân Phú, Huyện Xuân Lộc, Đồng Nai","Quán ăn, ",,"Món Việt, ",06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,no,no,yes,50.000 -200.000,0.0,0.0,0.0,4.6,9
4,Quán Cơm Tư Cành,10.8766270000000,107.5445080000000,"131 Ấp 4, Xã Xuân Hòa, Huyện Xuân Lộc, Đồng Nai","Quán ăn, ","Cơm, ","Món Việt, ",08:00 - 12:00,08:00 - 12:00,08:00 - 12:00,08:00 - 12:00,08:00 - 12:00,08:00 - 12:00,08:00 - 12:00,no,no,no,25.000 -30.000,10.0,10.0,10.0,10.0,1
5,606 BBQ,10.9193080000000,107.4072160000000,"Lê Duẩn, TT. Gia Ray, Huyện Xuân Lộc, Đồng Nai","Quán ăn, ",,"Món Việt, ",14:12 - 23:00,14:12 - 23:00,14:12 - 23:00,14:12 - 23:00,14:12 - 23:00,14:12 - 23:00,14:12 - 23:00,no,no,no,7.000 -200.000,10.0,9.0,8.0,9.0,1
6,Minh Lan - Gỏi Cá,10.9068330000000,107.3666770000000,"Chợ Suối Cát, Huyện Xuân Lộc, Đồng Nai","Quán nhậu, ",,"Món Miền Nam, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,yes,yes,yes,100.000 -150.000,8.0,8.0,8.0,8.2,1
7,Anh Em Quán Xuân Lộc,10.9345130000000,107.4046810000000,"423 Hùng Vương, TT. Gia Ray, Huyện Xuân Lộc, Đồng Nai","Quán ăn, ","Thịt Gà, Hải sản, Lẩu, Thịt Vịt, Đặc sản vùng, ","Món Việt, ",10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,yes,yes,yes,10.000 -200.000,10.0,8.0,9.0,8.8,1
8,"Phương Trang - Cơm, Cafe & Giải Khát",10.9351970000000,107.3004790000000,"Xuân Lộc - Long Khánh, Xã Xuân Thọ, Huyện Xuân Lộc, Đồng Nai","Quán ăn, ","Thịt Gà, Cơm, ","Món Việt, ",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,no,no,no,30.000 -50.000,9.0,10.0,9.0,7.8,1
9,Bánh Bèo Chén - Chợ Xuân Hòa,10.8240180000000,107.5543300000000,"Chợ Xuân Hòa, Huyện Xuân Lộc, Đồng Nai","Ăn vặt/vỉa hè, ","Bánh bèo, ","Món Việt, ",06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,no,yes,yes,2.000 -20.000,9.0,7.0,8.0,7.6,1
10,Gỏi Vịt Hiếu Nga,10.8780120000000,107.4388670000000,"Quốc Lộ 1A, Xã Xuân Tâm, Huyện Xuân Lộc, Đồng Nai","Quán ăn, ","Gỏi vịt, Thịt Vịt, ","Món Việt, ",14:00 - 21:00,14:00 - 21:00,14:00 - 21:00,14:00 - 21:00,14:00 - 21:00,14:00 - 21:00,14:00 - 21:00,no,no,no,30.000 -200.000,8.0,8.0,7.0,8.0,1
