RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Bánh Kem Thọ - Tỉnh Lộ 951,10.5736280000000,105.2561390000000,"Tỉnh Lộ 951, Xã Bình Thạnh Đông, Huyện Phú Tân, An Giang","Tiệm bánh, ","Bánh - Kẹo, ","Món Việt, ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,no,yes,no,120.000 -500.000,0.0,0.0,0.0,_._,0
2,Bean Box Tea & Coffee,10.5775940000000,105.3593020000000,"27 Lê Duẩn, TT. Phú Mỹ, Huyện Phú Tân, An Giang","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Thức uống, ","Món Việt, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,yes,no,yes,20.000 -40.000,0.0,0.0,0.0,_._,0
3,Nup Tea House,10.5784000000000,105.3590370000000,"Lê Duẩn, TT. Phú Mỹ, Huyện Phú Tân, An Giang","Café/Dessert, ","Pizza & Pasta, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Thức uống, ","Món Việt, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,yes,no,yes,20.000 -80.000,0.0,0.0,0.0,_._,0
4,An Nguyễn - Sữa Chua & Ăn Vặt Homemade - Shop Online,10.5787590000000,105.3631390000000,"Chu Văn An, TT. Phú Mỹ, Huyện Phú Tân, An Giang","Shop Online, ",,"Món Việt, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,yes,yes,yes,7.000 -100.000,0.0,0.0,0.0,_._,0
5,Hẻm Nhỏ Cafe - Chu Văn An,10.5781925326807,105.3614435344934,"Chu Văn An, TT. Phú Mỹ, Huyện Phú Tân, An Giang","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, ","Món Việt, ",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,no,no,yes,10.000 -20.000,0.0,0.0,0.0,_._,0
6,Lẩu YaGaMi,21.3140050000000,105.3911170000000,"200 Tôn Đức Thắng, Huyện Phú Tân, An Giang","Khu Ẩm Thực, ",,"Món Việt, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,yes,yes,yes,10.000 -200.000,0.0,0.0,0.0,5.0,1
7,Lò Bánh Mì Ba Khang,10.5858670000000,105.3588620000000,"Trung Tâm Thương Mại Phú Mỹ, Huyện Phú Tân, An Giang","Tiệm bánh, ","Bánh mì, Ăn vặt - Ăn nhẹ, ","Miền Tây, Món Miền Nam, ",09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,yes,no,no,1.500 -5.000,0.0,0.0,0.0,_._,0
8,Hi!OK Milktea,10.6964536208049,105.1973248645663,"Tỉnh Lộ 951, Ấp Hòa Hưng 1, Xã Hoà Lạc, Huyện Phú Tân, An Giang","Café/Dessert, ","Thức uống, Trà sữa, ","Món Việt, ",09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,09:00 - 20:00,yes,no,no,5.000 -15.000,0.0,0.0,0.0,_._,0
9,Quán Nhậu Nhật Anh,10.5935460000000,105.3537100000000,"Tôn Đức Thắng, TT. Phú Mỹ, Huyện Phú Tân, An Giang","Quán nhậu, ",,"Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,yes,yes,yes,20.000 -100.000,0.0,0.0,0.0,_._,0
10,Lẩu Cháo 151,10.5861421155229,105.3591352040789,"151 Võ Thị Sáu, TT. Phú Mỹ, Huyện Phú Tân, An Giang","Quán ăn, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, Lẩu, Ăn vặt - Ăn nhẹ, ","Món Việt, ",16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,yes,no,no,50.000 -200.000,0.0,0.0,0.0,_._,0
11,Bá Khang - Bánh Mì,10.5856810000000,105.3585380000000,"43 Trường Chinh, Huyện Phú Tân, An Giang","Tiệm bánh, ","Bánh mì, Ăn vặt - Ăn nhẹ, ",,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,no,no,no,1.500 -5.000,0.0,0.0,0.0,_._,0
12,Five Star Vietnam - TTTM Phú Mỹ,10.5856490000000,105.3573180000000,"Lô D3, TTTM Phú Mỹ, Huyện Phú Tân, An Giang","Quán ăn, ","Thịt Gà, Gà rán, ","Quốc tế, ",08:00 - 18:30,08:00 - 18:30,08:00 - 18:30,08:00 - 18:30,08:00 - 18:30,08:00 - 18:30,08:00 - 18:30,yes,no,no,10.000 -50.000,0.0,0.0,0.0,_._,0
13,Hồng Ngọc - Khoai Mì Hấp Dừa,10.7516595441388,105.3024879097938,"10 Tỉnh Lộ 954, Xã Long Hòa, Huyện Phú Tân, An Giang","Ăn vặt/vỉa hè, ","Ăn vặt - Ăn nhẹ, ","Món Miền Nam, ",08:00 - 19:00,08:00 - 19:00,08:00 - 19:00,08:00 - 19:00,08:00 - 19:00,08:00 - 19:00,08:00 - 19:00,yes,yes,yes,10.000 -20.000,0.0,0.0,0.0,_._,0
14,Thảo Điền Garden Coffee - Nguyễn Hữu Cảnh,10.5799249000000,105.3591428000000,"Nguyễn Hữu Cảnh, Tổ 8, Xã Bình Thạnh Đông, Huyện Phú Tân, An Giang","Café/Dessert, ",,,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,no,no,no,,0.0,0.0,0.0,_._,0
