RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Quán Chè 95B,10.0299859902588,105.7745580025161,"13/1 Mạc Thiên Tích, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Quán ăn,Ăn vặt - Ăn nhẹ,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,Món Việt,no,no,no,20.000đ - 30.000,5.0,5.0,5.0,5.0,1
2,Khu Vui Chơi Trẻ Em Voi Con 2 - Võ Văn Kiệt,10.0486941000000,105.7581478000000,"316 Võ Văn Kiệt, P. An Thới, Quận Bình Thủy, Cần Thơ",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,,no,no,no,,0.0,0.0,0.0,_._,0
3,Quán Chè Cây Bàng,10.2749570000000,105.5295440000000,"584 Quốc Lộ 91, Quận Thốt Nốt, Cần Thơ",Ăn vặt/vỉa hè,Ăn vặt - Ăn nhẹ,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,Món Việt,no,yes,yes,10.000đ - 30.000,0.0,0.0,0.0,_._,0
4,Tiệm Chè Cô Mười - Chè - Đường 3 Tháng 2,10.0183615000000,105.7618770000000,"132 3 Tháng 2, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,"Chè ,  Ăn vặt - Ăn nhẹ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Việt ,  Món Miền Nam",yes,yes,yes,,0.0,0.0,0.0,_._,0
5,Bà 6 - Chè Khúc Bạch & Trà Sữa,10.0396329000000,105.7613982000000,"Hẻm Liên Tổ 2-3, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,"Trà ,  Chè ,  Ăn vặt - Ăn nhẹ ,  Thức uống ,  Trà sữa",16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,Món Việt,yes,yes,yes,10.000đ - 20.000,0.0,0.0,0.0,_._,0
6,Ngọc Thảo - Chè Khúc Bạch,10.0297327000000,105.7756231000000,"Bờ Kè Hẻm 5 Mậu Thân, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Chè ,  Ăn vặt - Ăn nhẹ",04:00 - 21:00,04:00 - 21:00,04:00 - 21:00,04:00 - 21:00,04:00 - 21:00,04:00 - 21:00,04:00 - 21:00,Món Việt,no,no,no,15.000đ - 20.000,7.0,7.5,7.5,7.4,2
7,"Bếp Xanh - Pizza, Trà Sữa & Ăn Vặt - Ngô Quyền",10.0351526000000,105.7848870000000,"59 Ngô Quyền, P. An Cư, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,"Pizza & Pasta ,  Ăn vặt - Ăn nhẹ ,  Nem ,  Fastfood - Thức ăn nhanh",10:00 - 18:30,10:00 - 18:30,10:00 - 18:30,10:00 - 18:30,10:00 - 18:30,10:00 - 18:30,Tạm nghỉ,"Món Việt ,  Món Âu",yes,yes,yes,,0.0,0.0,0.0,_._,0
8,Coco - Trái Cây Tô,10.0303066000000,105.7785696000000,"108/63 Đường 30 Tháng 4, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Chè ,  Trái cây",14:00 - 22:00,14:00 - 22:00,14:00 - 22:00,14:00 - 22:00,14:00 - 22:00,14:00 - 22:00,14:00 - 22:00,Món Việt,no,no,yes,10.000đ - 20.000,8.4,8.4,7.6,8.1,8
9,Trứng Chén 67,10.0115379000000,105.7646674000000,"49/1C Trần Hoàng Na, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,Ăn vặt - Ăn nhẹ,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,Món Việt,no,yes,yes,5.000đ - 15.000,7.9,8.0,7.1,7.6,12
10,Cô Mập Liên LiMi - Tea & Chè - An Khánh,10.0393800000000,105.7543160000000,"62 Tô Hiên Thành, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà ,  Sinh tố - Nước ép ,  Thức uống ,  Trà sữa ,  Sữa",,,,,,,,Món Việt,no,no,no,10.000đ - 30.000,0.0,0.0,0.0,_._,0
11,Chè Thanh Ngọc - Nguyễn Văn Linh,10.0374497000000,105.7440554000000,"511 Quốc Lộ 91B, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,"Trà ,  Thức uống ,  Trà sữa",,,,,,,,,no,yes,yes,6.000đ - 22.000,0.0,0.0,0.0,_._,0
