RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Moon Fast Food - Món Hàn - Trường Chinh,10.7966868000000,106.6478011000000,"013 CC CMT8 - 162T Trường Chinh, P. 12, Quận Tân Bình, TP. HCM","Ăn vặt/vỉa hè, Café/Dessert, Quán ăn, Tiệm bánh, ","Bún, Mì, Cháo, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Cơm, Thức uống, Fastfood - Thức ăn nhanh, ","Món Á, Món Hàn, ",11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,yes,yes,yes,12.000 -30.000,7.6,6.7,6.4,6.9,566
2,"Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết - Cộng Hòa",10.8014120000000,106.6522370000000,"111 Cộng Hòa, Quận Tân Bình, TP. HCM","Nhà hàng, ","Hamburger, Beefsteak - Bò né, Thịt Bò, Pizza & Pasta, Fastfood - Thức ăn nhanh, ","Món Âu, Mexico, Châu Mỹ, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,yes,yes,yes,80.000 -695.000,7.9,7.4,7.6,7.5,121
3,Sumo BBQ - Lê Văn Sỹ - Buffet Nướng & Lẩu,10.7964850000000,106.6653910000000,"300 Lê Văn Sỹ, P. 1, Quận Tân Bình, TP. HCM","Nhà hàng, Buffet, ","Bò nướng, Thịt Bò, Lẩu, ","Món Á, Món Nhật, ","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00","11:00 - 16:00, 17:00 - 22:00",no,yes,yes,300.000 -407.000,8.0,7.7,7.9,7.7,341
4,Papas' Chicken - Gà Rán Hàn Quốc - Hoàng Văn Thụ,10.7982037000000,106.6587363000000,"431A Hoàng Văn Thụ, P. 4, Quận Tân Bình, TP. HCM","Nhà hàng, ","Thịt Gà, Gà rán, Pizza & Pasta, Ăn vặt - Ăn nhẹ, Nem, Cá/bò viên, Fastfood - Thức ăn nhanh, ","Món Á, Món Hàn, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,no,yes,20.000 -400.000,6.7,0.0,6.8,6.6,376
5,Bún Bò Hải Lệ,10.8158728000000,106.6686371000000,"B58 Đ. Bạch Đằng, P. 2, Quận Tân Bình, TP. HCM","Quán ăn, ","Thịt Bò, Bún, Ăn vặt - Ăn nhẹ, Nem, ","Miền Đông, Món Miền Nam, ",06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,no,no,no,25.000 -39.000,7.0,6.9,6.8,6.9,"1,371"
6,Bánh Mì PewPew - Út Tịch,10.7960090000000,106.6587140000000,"66 Út Tịch, P. 4, Quận Tân Bình, TP. HCM","Ăn vặt/vỉa hè, ","Bánh mì, Xôi, Bánh - Kẹo, Ăn vặt - Ăn nhẹ, Cơm, ","Món Việt, ",06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,no,yes,yes,20.000 -30.000,6.7,6.7,6.7,6.7,799
7,Tokyo Deli Express - Sushi - Hậu Giang,10.8078833000000,106.6642250000000,"7-9 Hậu Giang, P. 4, Quận Tân Bình, TP. HCM","Nhà hàng, ","Sushi & Sashimi, ","Món Á, Món Nhật, ",11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,11:00 - 20:00,no,yes,yes,100.000 -165.000,7.8,7.4,7.7,7.5,209
8,The Coffee Bean & Tea Leaf - Tân Sơn Nhất,10.8136876000000,106.6630475000000,"Tân Sơn Nhất- B1 Tầng Trệt, Sân Bay Tân Sơn Nhất Khu vực Thương Mại Nhà Để Xe Ga Quốc Nội, TIA, P. 2, Quận Tân Bình, TP. HCM","Café/Dessert, ","Trà, Trà chanh, Café - Kem, Sinh tố - Nước ép, Cơm văn phòng, Thức uống, Bia, Nước ngọt, Trái cây, Trà sữa, ","Mỹ, Châu Mỹ, Úc, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,yes,yes,70.000 -132.000,7.4,7.2,7.5,7.2,107
9,Đại Chúng Mì Gia - Mì & Hủ Tiếu,10.7967480000000,106.6412080000000,"68 Trương Công Định, P. 14, Quận Tân Bình, TP. HCM","Quán ăn, ","Thịt Gà, Vịt tiềm, Hủ tiếu, Mì, Món nước, Hoành Thánh - Vằn Thắn, Thịt Vịt, Sủi cảo, ","Món Việt, ",06:30 - 23:59,06:30 - 23:59,06:30 - 23:59,06:30 - 23:59,06:30 - 23:59,06:30 - 23:59,06:30 - 23:59,no,no,no,25.000 -40.000,9.1,6.4,6.4,6.9,"1,187"
10,Mr Nhoi - Heo Quay Tây Bắc - Ngô Thị Thu Minh,10.7976220000000,106.6624360000000,"110B Ngô Thị Thu Minh, P. 2, Quận Tân Bình, TP. HCM","Quán ăn, ","Heo quay, Lẩu, ","Món Bắc, ",15:00 - 20:00,15:00 - 20:00,15:00 - 20:00,15:00 - 20:00,15:00 - 20:00,15:00 - 20:00,15:00 - 20:00,no,yes,no,12.000 -250.000,9.6,9.5,9.1,9.3,432
11,Kimbap Hoàng Tử - Món Hàn Quốc - Bùi Thị Xuân,10.7931260000000,106.6660615000000,"229/39 Bùi Thị Xuân, P. 1, Quận Tân Bình, TP. HCM","Quán ăn, ","Trà, Cơm Chiên, Bún, Mì, Miến, Ăn vặt - Ăn nhẹ, Cơm, ","Món Á, Món Hàn, ",16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,no,no,no,30.000 -66.000,7.4,7.1,6.8,7.2,327
12,Quán Lẩu Dê 107 - Chung Cư Số 1 Nghĩa Phát,10.7837070000000,106.6549560000000,"107 Chung Cư Số 1 Nghĩa Phát, P. 6, Quận Tân Bình, TP. HCM","Quán nhậu, ","Thịt Dê, Lẩu, ","Món Việt, ",09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,yes,yes,yes,100.000 -135.000,7.0,6.8,6.8,6.9,957
12,Lẩu Dê Vinh Râu - Sư Vạn Hạnh,10.7638180000000,106.6724920000000,"001 Lô L Chung Cư Ngô Gia Tự, Sư Vạn Hạnh, P. 2, Quận 10, TP. HCM","Quán ăn, ","Thịt Dê, Bún, Lẩu, Đặc sản rừng, Thức uống, Bia, ","Món Miền Trung, ",16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,yes,yes,no,15.000 -260.000,7.6,7.0,7.5,7.7,8
12,Lẩu Dê Vinh Râu - Trần Văn Quang,10.7801140000000,106.6462190000000,"108/11 Trần Văn Quang, P. 10, Quận Tân Bình, TP. HCM","Quán ăn, ","Thịt Dê, Đặc sản rừng, ","Món Việt, ",11:00 - 23:59,11:00 - 23:59,11:00 - 23:59,11:00 - 23:59,11:00 - 23:59,11:00 - 23:59,11:00 - 23:59,no,no,yes,25.000 -260.000,0.0,0.0,0.0,_._,0
13,Kem Baskin Robbins - Lê Văn Sỹ,10.7965590000000,106.6652241000000,"357 Lê Văn Sỹ, Quận Tân Bình, TP. HCM","Café/Dessert, ","Café - Kem, ","Món Việt, ",16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,no,no,yes,45.000 -110.000,7.9,7.4,7.4,7.3,162
14,Isushi Buffet Nhật Bản - Trường Sơn,10.8081280000000,106.6647790000000,"18 Trường Sơn, P. 2, Quận Tân Bình, TP. HCM","Buffet, ","Sushi & Sashimi, ","Món Á, Món Nhật, ",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,yes,yes,yes,49.000 -519.000,8.2,8.0,8.4,8.0,292
15,Camellia Tea & Coffee,10.8221102000000,106.6312058000000,"Số 9 Nguyễn Phúc Chu, P. 15, Quận Tân Bình, TP. HCM","Café/Dessert, ","Trà, Café - Kem, Sinh tố - Nước ép, Thức uống, Nước ngọt, Sữa, ","Món Việt, ",07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,no,no,yes,15.000 -55.000,7.7,7.2,8.0,7.5,234
