RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Bún Đậu Mắm Tôm Tiểu Bảo - Huỳnh Tịnh Của,10.7917419000000,106.7105297000000,"46 Huỳnh Tịnh Của, P. 19, Quận Bình Thạnh, TP. HCM","Quán ăn, ","Bún, ",,07:00 - 23:59,07:00 - 23:59,07:00 - 23:59,07:00 - 23:59,07:00 - 23:59,07:00 - 23:59,07:00 - 23:59,no,no,no,30.000 -50.000,9.5,9.3,9.3,9.4,30
2,Bánh Căn Phan Rang,10.7947470000000,106.6954410000000,"006 Lô B, 23/49 Đinh Tiên Hoàng, P. 3, Quận Bình Thạnh, TP. HCM","Quán ăn, ","Bánh khọt, Bánh - Kẹo, Ăn vặt - Ăn nhẹ, Bánh xèo, Bánh tằm, ","Món Miền Trung, ",15:15 - 18:00,15:15 - 18:00,15:15 - 18:00,15:15 - 18:00,15:15 - 18:00,15:15 - 18:00,15:15 - 18:00,yes,no,no,35.000 -50.000,7.3,7.3,6.8,7.2,20
3,Quán Thuần Chay Sức Khỏe Là Vàng,10.8064563743720,106.7139454523926,"31 Đường D5, P. 25, Quận Bình Thạnh, TP. HCM","Quán ăn, ","Nấm, Pizza & Pasta, Món chay, Cơm văn phòng, Home-made, Cơm, Xúc xích, Fastfood - Thức ăn nhanh, ","Quốc tế, ",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,yes,yes,yes,35.000 -100.000,9.2,8.8,7.7,8.5,15
4,Bon Appétit - Tiệm Bánh Pháp - Đường D2,10.8048057000000,106.7160400000000,"122 Đường D2, P. 25, Quận Bình Thạnh, TP. HCM","Tiệm bánh, ","Bánh - Kẹo, ","Món Âu, Pháp, ",06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,yes,no,no,4.000 -480.000,6.7,6.5,6.8,6.8,19
5,Meiwei - Trung Hoa Mỹ Vị - Pearl Plaza,10.8000044534880,106.7185399976506,"L01-02 Tầng 1 , TTTM  Pearl Plaza, 561A Điện Biên Phủ, P. 25, Quận Bình Thạnh, TP. HCM","Nhà hàng, ","Thịt Bò, Hải sản, Món nước, Lẩu, Dimsum, ","Món Á, ",10:00 - 21:15,10:00 - 21:15,10:00 - 21:15,10:00 - 21:15,10:00 - 21:15,10:00 - 21:15,10:00 - 21:15,no,no,yes,50.000 -500.000,7.6,8.4,8.6,8.0,16
6,Black Coffee & Beer,10.7931850000000,106.7096490000000,"8 Ngô Tất Tố, P. 19, Quận Bình Thạnh, TP. HCM","Beer club, ",,"Món Việt, ",18:00 - 21:00,18:00 - 21:00,18:00 - 21:00,18:00 - 21:00,18:00 - 21:00,18:00 - 21:00,18:00 - 21:00,yes,yes,yes,20.000 -200.000,8.7,7.8,9.2,8.5,18
7,Ốc Cây Đa - Hoàng Hoa Thám,10.8058278000000,106.6910430000000,"Hẻm 42 Hoàng Hoa Thám, Quận Bình Thạnh, TP. HCM","Ăn vặt/vỉa hè, Quán ăn, ","Hải sản, Nghêu - Sò - Ốc, ","Món Việt, ",16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,no,no,no,30.000 -50.000,7.4,7.2,0.0,6.7,21
8,Ngọc Trâm - Nem Nướng & Bún Cá Nha Trang,10.8149920000000,106.6915440000000,"482/39 Lê Quang Định, P. 11, Quận Bình Thạnh, TP. HCM","Quán ăn, ","Bún, Hải sản, Bánh canh, Cá, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Nem, ","Món Miền Trung, Nha Trang, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,no,25.000 -55.000,7.4,6.8,6.1,6.7,21
9,Cô Hiền - Cháo Gà Bắc Bộ,10.8049630000000,106.7090340000000,"35/5 Đinh Bộ Lĩnh, P. 24, Quận Bình Thạnh, TP. HCM","Ăn vặt/vỉa hè, ","Thịt Gà, Cháo, Ăn vặt - Ăn nhẹ, Nem, ","Món Việt, ",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,yes,yes,yes,18.000 -18.000,8.3,7.6,6.5,7.5,20
10,Cơm Gà Xối Mỡ 268 - Nguyễn Văn Đậu,10.8130070000000,106.6935800000000,"268 Nguyễn Văn Đậu, Quận Bình Thạnh, TP. HCM","Quán ăn, ","Cơm, ","Món Việt, ",10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,no,no,no,25.000 -35.000,7.7,7.1,6.2,7.1,19
11,OZ Coffee House - Nguyễn Văn Đậu,10.8164590000000,106.6919800000000,"273/46 Nguyễn Văn Đậu, P. 11, Quận Bình Thạnh, TP. HCM","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Thức uống, Sữa, ","Món Việt, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,yes,20.000 -70.000,6.6,7.1,8.2,6.9,21
12,Kanda - Sữa Chua Thạch Lá Nếp,10.8125960000000,106.7090780000000,"291A Đinh Bộ Lĩnh, P. 26, Quận Bình Thạnh, TP. HCM","Café/Dessert, ","Trà, Thức uống, Trà sữa, Sữa, ","Món Việt, ",11:00 - 22:30,11:00 - 22:30,11:00 - 22:30,11:00 - 22:30,11:00 - 22:30,11:00 - 22:30,11:00 - 22:30,no,no,no,12.000 -25.000,7.8,7.7,6.9,7.6,22
