RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Nhà Hàng Tri Kỷ,8.6811305631005,106.6034947335720,"Nguyễn Đức Thuận, Huyện Côn Đảo, Vũng Tàu","Nhà hàng, ","Hải sản, Lẩu, ","Món Việt, ",09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,no,no,no,50.000 -1.500.000,6.8,6.2,6.3,6.7,6
2,Kim - Nhà Hàng Nổi,8.6523890000000,106.5684880000000,"Vịnh Bến Đầm, Huyện Côn Đảo, Vũng Tàu","Nhà hàng, ","Hải sản, ","Món Việt, ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,no,yes,yes,30.000 -500.000,8.6,8.4,8.6,8.4,46
3,Bà Hai Khiêm - Bún Riêu Cua,8.6833591000000,106.6063813000001,"22 Nguyễn Huệ, Huyện Côn Đảo, Vũng Tàu","Quán ăn, ","Cua - Ghẹ, Hải sản, Món nước, ","Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,no,no,no,20.000 -25.000,8.0,7.3,6.5,7.4,4
4,Cây Bàng Côn Đảo - Quán Ăn Gia Đình,8.6874936881724,106.6102085294533,"Phạm Văn Đồng, Khu 8, Huyện Côn Đảo, Vũng Tàu","Quán ăn, ","Hải sản, ","Món Việt, ",09:00 - 23:59,09:00 - 23:59,09:00 - 23:59,09:00 - 23:59,09:00 - 23:59,09:00 - 23:59,09:00 - 23:59,no,no,yes,15.000 -5.000.000,8.5,8.5,8.6,8.4,24
5,Infinite Coffee - Chợ Côn Đảo,8.6780220000000,106.6013450000000,"Chợ Côn Đảo, Huyện Côn Đảo, Vũng Tàu","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Thức uống, ","Món Việt, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,no,no,no,20.000 -50.000,6.5,6.5,7.5,6.7,6
6,Út Triệu - Hải Sản Tươi Sống,8.6846027075135,106.6070054185379,"Khu 6, Trần Phú, TT. Côn Sơn, Huyện Côn Đảo, Vũng Tàu","Quán ăn, ","Thịt Gà, Thịt Bò, Hải sản, Món nước, Lẩu, Đặc sản vùng, Cơm, ","Món Việt, ",06:00 - 23:59,06:00 - 23:59,06:00 - 23:59,06:00 - 23:59,06:00 - 23:59,06:00 - 23:59,06:00 - 23:59,yes,no,yes,39.000 -219.000,8.9,8.1,7.7,8.2,13
7,Nhà Hàng Hải Sản Thu Ba,8.6868769406086,106.6081269085407,"Võ Thị Sáu, Khu 7, Huyện Côn Đảo, Vũng Tàu","Nhà hàng, ","Hải sản, ","Món Việt, ",09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,no,no,yes,60.000 -300.000,7.5,6.5,7.0,7.0,4
8,Quán Cơm 3 Miền - Côn Đảo,8.6922120887819,106.6141465036875,"Nguyễn An Ninh, Huyện Côn Đảo, Vũng Tàu","Quán ăn, ","Thịt Gà, Hải sản, Cơm, ","Món Việt, ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,no,no,no,25.000 -35.000,0.0,0.0,0.0,4.2,4
9,Nhà Hàng Thu Ba - Hải Sản Tươi Sống,8.6869570000000,106.6081810000000,"Khu 7 Võ Thị Sáu, Huyện Côn Đảo, Vũng Tàu","Nhà hàng, ","Hải sản, ","Món Việt, ",09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,no,no,yes,100.000 -500.000,0.0,0.0,0.0,5.0,4
10,Cô Huệ - Bún Riêu,8.6841346786912,106.6080075502396,"Nguyễn Huệ, Huyện Côn Đảo, Vũng Tàu","Quán ăn, ","Bún, Món nước, ","Món Việt, ",09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,09:00 - 18:00,no,no,no,20.000 -30.000,8.5,9.0,0.0,8.1,2
