RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Quán Ăn Út Thuận - Bình Thủy,10.5140496000000,105.3275692000000,"Bình Thủy, Huyện Châu Phú, An Giang","Quán ăn, ","Cơm, ","Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,yes,no,no,30.000 -120.000,0.0,0.0,0.0,_._,0
2,Bánh Kem Anh Đào - Quốc Lộ 91,10.5687636000000,105.2431582000000,"29 Quốc Lộ 91, Huyện Châu Phú, An Giang","Tiệm bánh, ","Bánh sinh nhật/Bánh kem, Bánh - Kẹo, ","Món Việt, ",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,no,no,no,100.000 -350.000,6.0,6.0,0.0,5.6,3
3,Quán Cơm Chị Tư - Quốc Lộ 91,10.5628550000000,105.2548480000000,"Quốc Lộ 91, TT. Cái Dầu, Huyện Châu Phú, An Giang","Quán ăn, ","Cơm, ","Món Việt, ",05:30 - 14:00,05:30 - 14:00,05:30 - 14:00,05:30 - 14:00,05:30 - 14:00,05:30 - 14:00,05:30 - 14:00,yes,no,no,15.000 -20.000,9.0,8.0,9.0,8.8,1
4,Vạn Hương Mai - Tôn Đức Thắng,10.6674600000000,105.1688980000000,"Tôn Đức Thắng, Xã Mỹ Đức, Huyện Châu Phú, An Giang","Nhà hàng, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, ","Món Việt, ",05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,no,yes,no,200.000 -550.000,7.8,7.8,7.5,7.5,4
5,Cokami - BBQ Nướng Không Khói,10.5794332181544,105.2377782294998,"Chợ Khu Đô Thị Sao Mai, Huyện Châu Phú, An Giang","Buffet, ",,"Món Việt, ",16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,yes,yes,yes,50.000 -300.000,9.0,8.0,8.0,8.4,1
6,Khánh An - Bún Bò,10.5755404346643,105.2387935183853,"Lý Nhân Tông, TT. Cái Dầu, Huyện Châu Phú, An Giang","Quán ăn, ","Thịt Bò, Bún, Món nước, ","Món Việt, ",06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,no,no,yes,13.000 -35.000,10.0,10.0,9.0,9.6,1
7,Mái Lá - Mì Cay,10.5725610000000,105.2425890000000,"202 Vĩnh Tiến, Xã Cái Dầu, Huyện Châu Phú, An Giang","Quán ăn, ","Món nước, Mì, ","Món Việt, Món Á, Món Hàn, ",15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,no,no,no,10.000 -35.000,0.0,0.0,0.0,_._,0
8,Kiến Cake & Coffee,10.5778090000000,105.2386740000000,"59L Đường Số 1, TT. Cái Dầu, Huyện Châu Phú, An Giang","Café/Dessert, Tiệm bánh, ","Bánh - Kẹo, Café - Kem, Sinh tố - Nước ép, ","Món Việt, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,no,no,yes,15.000 -150.000,0.0,0.0,0.0,_._,0
9,Quán Chay Thu,10.5639672780598,105.2491139620542,"Quốc Lộ 91, Thị Trấn Cái Dầu, Huyện Châu Phú, An Giang","Ăn chay, ",,"Món Việt, ",07:00 - 18:00,07:00 - 18:00,07:00 - 18:00,07:00 - 18:00,07:00 - 18:00,07:00 - 18:00,07:00 - 18:00,no,no,no,10.000 -15.000,0.0,0.0,0.0,_._,0
10,Sông Hậu Quán - Ẩm Thực Sinh Thái,10.5885510000000,105.2301380000000,"691 Quốc Lộ 91, Ấp Vĩnh Hưng, Xã Vĩnh Thạnh Trung, Huyện Châu Phú, An Giang","Quán ăn, ","Thịt Gà, Thịt Heo, Hải sản, Lẩu, Đặc sản vùng, Ăn vặt - Ăn nhẹ, Cơm, Thức uống, ","Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,no,no,no,15.000 -380.000,0.0,0.0,0.0,_._,0
11,Bánh Kem Thảo Thảo,10.5772010000000,105.2352330000000,"413 Quốc Lộ 91, TT. Cái Dầu, Huyện Châu Phú, An Giang","Tiệm bánh, ","Bánh - Kẹo, ","Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,yes,no,no,10.000 -120.000,0.0,0.0,0.0,_._,0
12,Rau Câu Hải My,10.5742900000000,105.2392570000000,"Bùi Thị Xuân, TT. Cái Dầu, Huyện Châu Phú, An Giang","Ăn vặt/vỉa hè, Shop Online, ","Ăn vặt - Ăn nhẹ, ","Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,yes,no,yes,3.000 -5.000,0.0,0.0,0.0,_._,0
13,Thợ Nấu Tư Cửu - Tiệc Tận Nơi,10.6743210000000,105.1775580000000,"Ấp Khánh Hòa, Xã Khánh Hòa, Huyện Châu Phú, An Giang","Tiệc tận nơi, ",,"Món Việt, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,yes,yes,yes,1.200.000 -4.000.000,0.0,0.0,0.0,_._,0
14,Gia Bảo Cafe Võng,10.5958284145168,105.2246572449803,"Quốc Lộ 91, Xã Vĩnh Thạnh Trung, Huyện Châu Phú, An Giang","Café/Dessert, ","Café - Kem, ","Món Việt, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,yes,8.000 -15.000,0.0,0.0,0.0,_._,0
15,Mai Lan - Cơm Phần,10.5672229851840,105.2447597309947,"Quốc Lộ 91, TT. Cái Dầu, Huyện Châu Phú, An Giang","Quán ăn, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, Ăn vặt - Ăn nhẹ, Cơm, ","Món Việt, ",09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,yes,no,no,20.000 -35.000,0.0,0.0,0.0,_._,0
16,Sense Cafe,10.5688730000000,105.2430960000000,"Quốc Lộ 91, Xã Cái Dầu, Huyện Châu Phú, An Giang","Café/Dessert, ","Café - Kem, ","Món Việt, ",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,no,no,no,15.000 -45.000,0.0,0.0,0.0,_._,0
