RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Yolo - Kem Cuộn & Ăn Vặt,10.5442580000000,105.4015950000000,"Nguyễn Văn Hưởng, Thị Trấn Chợ Mới, Huyện Chợ Mới, An Giang","Ăn vặt/vỉa hè, ","Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Thức uống, ","Món Việt, ",07:30 - 19:00,07:30 - 19:00,07:30 - 19:00,07:30 - 19:00,07:30 - 19:00,07:30 - 19:00,07:30 - 19:00,no,yes,yes,12.000 -30.000,9.0,9.0,8.0,8.6,1
2,Thanh Trúc Cafe,10.5491994875179,105.4050669819116,"TL942, TT. Chợ Mới, Huyện Chợ Mới, An Giang","Ăn vặt/vỉa hè, Café/Dessert, ","Café - Kem, ","Món Việt, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,yes,15.000 -45.000,8.0,8.0,9.0,8.0,1
3,Khu Ăn Vặt Chợ Mới,10.5507654573649,105.4034784436226,"Công Viên Chợ Mới, TT. Chợ Mới, Huyện Chợ Mới, An Giang","Ăn vặt/vỉa hè, ","Ăn vặt - Ăn nhẹ, ","Món Việt, ",17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,no,yes,yes,5.000 -20.000,7.7,8.0,8.3,8.1,3
4,Khoai Lang Chiên - Chợ Đêm,10.4996327226661,105.4843735775238,"Chợ Đêm Thị Trấn Mỹ Luông, Tỉnh Lộ 942, Huyện Chợ Mới, An Giang","Ăn vặt/vỉa hè, ","Ăn vặt - Ăn nhẹ, ","Món Việt, ",16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,no,yes,yes,3.000 -20.000,6.5,8.0,6.0,7.3,2
5,Ghiền Cafe & Ăn Vặt,10.5502394031338,105.4016361013054,"21 Lê Lợi, Huyện Chợ Mới, An Giang","Café/Dessert, ","Café - Kem, Ăn vặt - Ăn nhẹ, ","Món Việt, ",11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,no,no,no,5.000 -45.000,8.0,8.5,8.0,7.7,2
6,Bún Cá Thảo Sương,10.3940320000000,105.4258340000000,"913 Trần Hưng Đạo, P. Bình Khánh, Huyện Chợ Mới, An Giang","Quán ăn, Khu Ẩm Thực, ","Hải sản, Món nước, ","Món Việt, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,no,10.000 -20.000,10.0,10.0,10.0,10.0,2
7,Quán Minh Hạo - Hủ Tiếu Nam Vang & Mì Vịt Tiềm,10.5045490000000,105.4922240000000,"Đường Số 9, Thị Trấn Mỹ Luông, Huyện Chợ Mới, An Giang","Quán ăn, ","Vịt tiềm, Hủ tiếu, Mì, Món nước, Thịt Vịt, ","Món Việt, ",06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,no,no,no,10.000 -40.000,8.0,8.0,8.0,8.0,1
8,Thùy Phương - Quán Ốc,10.5038475122759,105.4932583495974,"Tỉnh Lộ 942, TT. Mỹ Luông, Huyện Chợ Mới, An Giang","Quán ăn, ","Hải sản, ","Món Việt, ",06:30 - 12:00,06:30 - 12:00,06:30 - 12:00,06:30 - 12:00,06:30 - 12:00,06:30 - 12:00,06:30 - 12:00,no,no,no,15.000 -70.000,8.0,8.0,8.0,8.0,1
9,Hồ Kiều - Cơm Tấm & Cháo Lòng,10.5428750000000,105.4557503999999,"Tỉnh Lộ 942, Huyện Chợ Mới, An Giang","Quán ăn, ","Cơm Tấm, Cháo, Ăn vặt - Ăn nhẹ, Cơm, ","Món Việt, ",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,no,no,no,15.000 -150.000,9.0,8.0,7.0,8.0,1
10,Cơm Tấm Đêm - Tỉnh Lộ 942,10.5075917428082,105.4904383420944,"Tỉnh Lộ 942, TT. Mỹ Luông, Huyện Chợ Mới, An Giang","Quán ăn, ","Cơm Tấm, Cơm, ","Món Việt, ",15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,no,no,no,15.000 -25.000,8.0,8.0,0.0,8.0,1
11,Bằng Lăng Tím - Trà Sữa,10.5061201647466,105.4918558895587,"Tỉnh Lộ 942 Cũ, Huyện Chợ Mới, An Giang","Café/Dessert, ","Thức uống, Trà sữa, ","Món Việt, ",16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,no,no,no,8.000 -15.000,0.0,8.0,8.0,6.8,1
12,Mì Xào Giòn - Tỉnh Lộ 942,10.5000640000000,105.4918810000000,"Đối Diện 245 Tỉnh Lộ 942, Ấp Thị 1, TT. Mỹ Luông, Huyện Chợ Mới, An Giang","Quán ăn, ","Món nước, Mì, ","Món Việt, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,no,30.000 -40.000,8.0,7.0,7.0,7.2,1
13,Hủ Tiếu - Chợ Mới,10.5505260682717,105.4046046955230,"Nguyễn Huệ, TT. Chợ Mới, Huyện Chợ Mới, An Giang","Quán ăn, ","Hủ tiếu, Món nước, ","Món Việt, ",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,no,no,no,15.000 -25.000,8.0,8.0,6.0,7.2,1
14,Phở A. Tý,10.5032770000000,105.5000110000000,"Hương Lộ, Huyện Chợ Mới, An Giang","Quán ăn, ","Phở, Món nước, ","Món Việt, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,no,20.000 -25.000,7.0,6.0,7.0,6.8,1
15,Kim Nguyên Cafe,10.5063258696282,105.4892474412918,"Đường Số 7, Huyện Chợ Mới, An Giang","Café/Dessert, ","Café - Kem, ","Món Việt, ",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,no,no,yes,10.000 -20.000,6.0,0.0,9.0,6.6,1
16,Tiệm Bánh Mỹ 5,10.5505800000000,105.3993930000000,"111 Lê Lợi, TT. Chợ Mới, Huyện Chợ Mới, An Giang","Tiệm bánh, ","Bánh - Kẹo, ","Món Việt, ",08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,yes,no,no,5.000 -100.000,7.0,7.0,7.0,7.0,1
17,Mai - Cơm Tấm Đêm,10.5069838606056,105.4906562715768,"Tỉnh Lộ 942 Cũ, Huyện Chợ Mới, An Giang","Quán ăn, ","Cơm Tấm, Cơm, ","Món Việt, ",16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,no,no,no,15.000 -25.000,0.0,7.0,7.0,7.0,1
18,Quán 234 - Quán Ăn Gia Đình,10.5070207819014,105.4921995475888,"108 Mỹ Hòa, TT. Mỹ Luông, Huyện Chợ Mới, An Giang","Quán ăn, Quán nhậu, ",,,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,no,no,no,80.000 -300.000,0.0,0.0,0.0,5.0,1
19,Cơm Tấm Hoàng Lan,10.4997065670099,105.4851353248840,"Tỉnh Lộ 942, TT. Mỹ Luông, Huyện Chợ Mới, An Giang","Quán ăn, ","Cơm Tấm, Cơm, ","Món Việt, ",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,no,no,no,20.000 -25.000,0.0,6.0,7.0,6.2,1
20,Nguyên Anh Food - Ăn Vặt Online,10.5417490000000,105.4029660000000,"Nguyễn Hữu Cảnh, TT. Chợ Mới, Huyện Chợ Mới, An Giang","Shop Online, ",,"Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,yes,yes,yes,8.000 -37.000,0.0,0.0,0.0,_._,0
