RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,"Cơm, Hủ Tiếu & Bánh Lọt",9.9914883121381,105.7500557228922,"Hàng Gòn, P. Thường Thạnh, Quận Cái Răng, Cần Thơ",Quán ăn,"Món nước ,  Cơm",06:00 - 09:00,06:00 - 09:00,06:00 - 09:00,06:00 - 09:00,06:00 - 09:00,06:00 - 09:00,,Món Việt,no,no,no,15.000đ - 15.000,8.0,5.0,5.0,6.4,1
2,Bánh Ướt & Hủ Tiếu - Ba Tháng Hai,10.0202044299197,105.7635639980435,"172 Ba Tháng Hai, Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,Ăn vặt - Ăn nhẹ,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,,Món Việt,no,yes,yes,10.000đ - 15.000,7.0,6.0,3.0,6.0,1
3,Hủ Tiếu & Bò Kho - Đường 30 Tháng 4,10.0121133795681,105.7593361660838,"571 Đường 30 Tháng 4, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Hủ tiếu ,  Món nước",06:30 - 15:00,06:30 - 15:00,06:30 - 15:00,06:30 - 15:00,06:30 - 15:00,06:30 - 15:00,,Món Việt,no,no,no,15.000đ - 25.000,8.1,8.2,8.0,8.1,13
4,Cháo Gà Tuyết Vân - Cháo Gỏi Gà & Miến Gà - Phan Đình Phùng,10.0303340000000,105.7865720000000,"83 Phan Đình Phùng, P. Tân An, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,"Thịt Gà ,  Cháo ,  Gỏi ,  Ăn vặt - Ăn nhẹ","00:00 - 01:00
06:00 - 11:30
16:30 - 23:59","00:00 - 01:00
06:00 - 11:30
16:30 - 23:59","00:00 - 01:00
06:00 - 11:30
16:30 - 23:59","00:00 - 01:00
06:00 - 11:30
16:30 - 23:59","00:00 - 01:00
06:00 - 11:30
16:30 - 23:59","00:00 - 01:00
06:00 - 11:30
16:30 - 23:59",,Món Việt,no,yes,yes,25.000đ - 50.000,6.0,6.0,5.5,5.7,6
5,Thành Phát - Hủ Tiếu Nam Vang,10.0336130000000,105.7829590000000,"27 Đề Thám, P. An Cư, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Bún ,  Thịt Heo ,  Hủ tiếu ,  Món nước ,  Miến",06:00 - 23:59,06:00 - 23:59,06:00 - 23:59,06:00 - 23:59,06:00 - 23:59,06:00 - 23:59,,Món Việt,no,no,no,35.000đ - 70.000,0.0,0.0,0.0,_._,0
6,"Bún Riêu, Bún Mọc, & Hủ Tiếu - Cách Mạng Tháng 8",10.0523351904852,105.7730985805392,"9 Cách Mạng Tháng 8, P. Cái Khế, Quận Ninh Kiều, Cần Thơ",Quán ăn,Món nước,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,,Món Việt,no,no,no,15.000đ - 25.000,8.0,8.0,8.0,8.0,1
7,Cơm Gà Anh Ký,10.0207490000000,105.7828131000000,"Chợ Khu Dân Cư Hưng Phú, Đường A2, P. Hưng Phú, Quận Cái Răng, Cần Thơ",Quán ăn,"Cơm Chiên ,  Cơm",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,,,no,no,no,,0.0,0.0,0.0,_._,0
8,"Cơm Tấm, Hủ Tiếu Mì & Bún Riêu - Cách Mạng Tháng 8",10.0493999983357,105.7746944949030,"69/15A Cách Mạng Tháng 8, Quận Ninh Kiều, Cần Thơ",Quán ăn,Món nước,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,,Món Việt,no,no,no,15.000đ - 30.000,8.0,8.0,8.0,8.0,1
9,Phở Tài 1 - Trần Quang Khải,10.0447110000000,105.7820480000000,"10-11 Trần Quang Khải, P. Cái Khế, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Phở ,  Bò Kho ,  Bún ,  Thịt Bò ,  Món nước ,  Lẩu ,  Miến","00:01 - 02:30
06:00 - 13:00
15:00 - 23:59","00:01 - 02:30
06:00 - 13:00
15:00 - 23:59","00:01 - 02:30
06:00 - 13:00
15:00 - 23:59","00:01 - 02:30
06:00 - 13:00
15:00 - 23:59","00:01 - 02:30
06:00 - 13:00
15:00 - 23:59","00:01 - 02:30
06:00 - 13:00
15:00 - 23:59",,Món Việt,no,no,no,30.000đ - 35.000,8.5,8.5,9.0,8.4,2
10,Hủ Tiếu Dê Hồng Ký,10.0158613000000,105.7854423000000,"24 Đường A4 KDC Hưng Phú, P. Hưng Phú, Quận Cái Răng, Cần Thơ",Quán ăn,"Bún ,  Hủ tiếu ,  Mì ,  Món nước ,  Lẩu",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,,Món Việt,no,no,no,35.000đ - 45.000,7.1,7.0,7.3,6.9,7
11,Cô 3 Phụng - Miến Gà - Nguyễn Văn Cừ Nối Dài,10.0387341000000,105.7604847000000,"138 Nguyễn Văn Cừ Nối Dài, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Quán ăn,Bún,14:30 - 22:00,14:30 - 22:00,14:30 - 22:00,14:30 - 22:00,14:30 - 22:00,14:30 - 22:00,,Món Việt,yes,no,no,,0.0,0.0,0.0,_._,0
12,Lò Hủ Tiếu - Nguyễn Văn Trường,10.0006690000000,105.7349490000000,"Nguyễn Văn Trường, P. An Bình, Quận Ninh Kiều, Cần Thơ","Quán ăn , Chùa & Nhà thờ","Hủ tiếu ,  Món nước",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,,Món Việt,no,no,no,15.000đ - 20.000,0.0,0.0,0.0,_._,0
13,Hủ Tiếu Gõ - Mạc Thiên Tích,10.0286111146965,105.7713308776708,"Mạc Thiên Tích, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,Thịt Heo,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,,Món Việt,no,yes,yes,6.000đ - 20.000,8.0,9.0,8.0,8.4,1
14,Hủ Tiếu Gõ - Quang Trung,10.0191439479116,105.7815166935324,"10 Quang Trung, P. Hưng Phú, Quận Cái Răng, Cần Thơ",Quán ăn,Món nước,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,,Món Việt,no,no,no,10.000đ - 20.000,7.0,7.0,7.0,7.0,1
15,"Hủ Tiếu, Bún Riêu Bình Dân - Bùi Hữu Nghĩa",10.0511770951351,105.7236456871032,"447 Bùi Hữu Nghĩa, Quận Bình Thủy, Cần Thơ",Quán ăn,"Hủ tiếu ,  Món nước",05:00 - 10:00,05:00 - 10:00,05:00 - 10:00,05:00 - 10:00,05:00 - 10:00,05:00 - 10:00,,Món Miền Nam,no,no,no,10.000đ - 15.000,0.0,0.0,0.0,_._,0
16,Hủ Tiếu Mì 7 Trang,10.0282434000000,105.7709076000000,"128B4 Đường 3 Tháng 2, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,"Bún ,  Hủ tiếu ,  Mì ,  Miến ,  Hoành Thánh - Vằn Thắn ,  Bánh - Kẹo ,  Ăn vặt - Ăn nhẹ ,  Bánh tằm",06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,,Món Việt,no,yes,yes,10.000đ - 20.000,6.0,8.0,8.0,7.6,1
