RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Cơm Gà Hải Nam - Hậu Giang,10.7496960000000,106.6448300000000,"140 Hậu Giang, P. 6, Quận 6, TP. HCM","Quán ăn, ","Thịt Gà, Heo quay, Vịt quay, Cơm Chiên, Thịt Bò, Bún, Hủ tiếu, Mì, Gà ác/gà hầm, Cơm, ","Món Á, Món Trung Hoa, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,no,no,41.000 -105.000,7.0,6.8,6.8,6.8,"1,349"
2,Quán Ăn SAIGON XIAOMEI,10.7460430000000,106.6329960000000,"51-53 Đường Chợ Lớn, P. 11, Quận 6, TP. HCM","Nhà hàng, Quán ăn, ","Thịt Gà, Tôm, Cua - Ghẹ, Thịt Bò, Hải sản, Hủ tiếu, Mì, Cháo, Cá, Nghêu - Sò - Ốc, Mực, Dimsum, Ăn vặt - Ăn nhẹ, Thức uống, Bia, Nước ngọt, Trái cây, ","Món Trung Hoa, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,yes,50.000 -165.000,7.0,6.8,6.8,6.9,"1,126"
3,SteakZone,10.7513380000000,106.6481756000000,"77 Lê Quang Sung, P. 6, Quận 6, TP. HCM","Quán ăn, ","Thịt Gà, Thịt Bò, Thịt Heo, Beefsteak - Bò né, Hải sản, Món nước, Salad, Ăn vặt - Ăn nhẹ, Thức uống, Xúc xích, Fastfood - Thức ăn nhanh, ","Quốc tế, ","07:00 - 14:00, 16:00 - 21:00","07:00 - 14:00, 16:00 - 21:00","07:00 - 14:00, 16:00 - 21:00","07:00 - 14:00, 16:00 - 21:00","07:00 - 14:00, 16:00 - 21:00","07:00 - 14:00, 16:00 - 21:00","07:00 - 14:00, 16:00 - 21:00",yes,no,yes,25.000 -205.000,7.6,7.4,7.2,7.4,513
4,Uncle Tea - Trà Đài Loan - Nguyễn Hữu Thận,10.7506599000000,106.6511883000000,"18 Nguyễn Hữu Thận, P. 2, Quận 6, TP. HCM","Café/Dessert, ","Trà, Sinh tố - Nước ép, Thức uống, Trà sữa, ","Món Á, Đài Loan, ",09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,no,no,yes,29.000 -60.000,6.3,6.5,0.0,6.2,255
5,Gia Bảo Cơm Văn Phòng - Cao Văn Lầu,10.7473829000000,106.6483029000000,"149/22 Cao Văn Lầu, P. 1, Quận 6, TP. HCM","Quán ăn, Shop Online, ","Cơm văn phòng, Cơm, ",,10:00 - 15:00,10:00 - 15:00,10:00 - 15:00,10:00 - 15:00,10:00 - 15:00,10:00 - 15:00,10:00 - 15:00,no,no,no,5.000 -43.000,9.6,9.5,9.5,9.6,615
6,Xôi Bát Bửu & Xôi Sầu Riêng - Phạm Đình Hổ,10.7519250000000,106.6484060000000,"101/35A10 Phạm Đình Hổ, Quận 6, TP. HCM","Ăn vặt/vỉa hè, ","Xôi, Ăn vặt - Ăn nhẹ, Cơm, Nem, ","Món Việt, ",07:30 - 14:00,07:30 - 14:00,07:30 - 14:00,07:30 - 14:00,07:30 - 14:00,07:30 - 14:00,07:30 - 14:00,no,yes,yes,9.000 -40.000,6.7,6.6,6.6,6.6,336
7,Trà Sữa Luân Mập - Lê Quang Sung,10.7510950000000,106.6451490000000,"199/1 Lê Quang Sung, P. 6, Quận 6, TP. HCM","Ăn vặt/vỉa hè, ","Trà, Sinh tố - Nước ép, Thức uống, Trà sữa, Sữa, ","Món Việt, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,no,yes,yes,10.000 -40.000,6.1,0.0,0.0,5.5,174
8,Funny Beef - Spaghetti & Beefsteak - Nguyễn Văn Luông,10.7430620000000,106.6345690000000,"203C Nguyễn Văn Luông, P. 11, Quận 6, TP. HCM","Quán ăn, ","Đậu hũ, Pizza & Pasta, Salad, Fastfood - Thức ăn nhanh, ","Món Âu, Ý, ",09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,no,no,no,25.000 -95.000,7.7,7.7,6.8,7.5,109
9,Sườn Cây Nướng & Hải Sản - Kinh Dương Vương,10.7528210000000,106.6337790000000,"99 Kinh Dương Vương, P. 12, Quận 6, TP. HCM","Quán ăn, ","Thịt Gà, Thịt Bò, Hải sản, Thức uống, ","Món Á, Món Hàn, ",11:00 - 22:30,11:00 - 22:30,11:00 - 22:30,11:00 - 22:30,11:00 - 22:30,11:00 - 22:30,11:00 - 22:30,no,no,yes,20.000 -200.000,7.4,7.4,7.6,7.4,90
10,Trà Sữa ChowTea - Cư Xá Phú Lâm,10.7397030000000,106.6322150000000,"84T Cư Xá Phú Lâm D, P. 10, Quận 6, TP. HCM","Café/Dessert, ","Trà, Thức uống, Trà sữa, ","Món Việt, ",10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,yes,no,yes,21.000 -39.000,8.4,8.2,7.1,7.8,98
11,Sushi 107,10.7538151000000,106.6268341000000,"107 Đường Số 10, P. 13, Quận 6, TP. HCM","Quán ăn, ","Thịt Gà, Tôm, Hải sản, Cá, Nghêu - Sò - Ốc, Sushi & Sashimi, Mực, Ăn vặt - Ăn nhẹ, ","Món Á, Món Nhật, ",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,yes,no,yes,25.000 -90.000,7.6,7.8,7.3,7.5,76
12,7 Kỳ Quan - Dimsum & Món Hoa,10.7420510000000,106.6323900000000,"Số 12 Đường 26, P. 11, Quận 6, TP. HCM","Nhà hàng, Café/Dessert, Tiệc cưới/Hội nghị, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, Món nước, Mực, Thịt Vịt, Café - Kem, Sinh tố - Nước ép, Dimsum, Đặc sản vùng, Cơm văn phòng, Thức uống, Bia, Nước ngọt, Cocktail, ","Món Á, Món Trung Hoa, ",08:30 - 22:30,08:30 - 22:30,08:30 - 22:30,08:30 - 22:30,08:30 - 22:30,08:30 - 22:30,08:30 - 22:30,yes,yes,yes,40.000 -1.100.000,7.3,6.6,8.1,7.3,77
13,Bánh Flan Quen Mà Lạ,10.7514030000000,106.6461660000000,"195 - 210 Lê Quang Sung, P. 6, Quận 6, TP. HCM","Ăn vặt/vỉa hè, ","Đậu hũ, Bún, Hủ tiếu, Mì, Miến, Ăn vặt - Ăn nhẹ, Nem, Cá/bò viên, ","Món Việt, ",15:00 - 23:00,15:00 - 23:00,15:00 - 23:00,15:00 - 23:00,15:00 - 23:00,15:00 - 23:00,15:00 - 23:00,no,yes,yes,6.000 -15.000,7.3,6.6,6.1,6.7,89
14,Ty Thy - Gỏi Đu Đủ Thái,10.7520261000000,106.6425099000000,"2B Bến Phú Lâm, P. 9, Quận 6, TP. HCM","Quán ăn, ","Bún, Ăn vặt - Ăn nhẹ, Nem, Cá/bò viên, Thức uống, ","Món Á, Món Thái, ",12:00 - 21:00,12:00 - 21:00,12:00 - 21:00,12:00 - 21:00,12:00 - 21:00,12:00 - 21:00,12:00 - 21:00,yes,no,no,15.000 -50.000,6.3,6.5,6.2,6.2,89
15,Gia Phú Phúc Kiến - Ẩm Thực Trung Hoa,10.7428330000000,106.6465070000000,"513/28 Gia Phú, P. 3, Quận 6, TP. HCM","Nhà hàng, Tiệc cưới/Hội nghị, ","Thịt Gà, Trà, Thịt Heo, Thịt Bò, Hải sản, Cá, Mực, Thịt Vịt, Dimsum, Ăn vặt - Ăn nhẹ, Nem, Cá/bò viên, Bia, Nước ngọt, ","Món Á, Món Trung Hoa, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,yes,no,yes,50.000 -330.000,8.1,7.7,7.4,7.2,39
16,Quán Chay Quan Âm,10.7426290000000,106.6432040000000,"137/7 Bình Tiên, P. 8, Quận 6, TP. HCM","Quán ăn, ","Món chay, ","Món Việt, Món Âu, ",16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,no,no,no,15.000 -220.000,7.5,7.3,7.6,7.2,40
