RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Chilli - Lẩu Nướng Tự Chọn,10.7610160000000,106.7050100000000,"232 Vĩnh Khánh, Quận 4, TP. HCM","Quán ăn, ","Thịt Ếch, Thịt Bò, Hải sản, Lẩu, Đặc sản vùng, ","Món Việt, ",16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,no,no,no,50.000 -100.000,7.4,6.8,6.4,6.9,567
2,Quán Chín - Cơm Gà Xối Mỡ,10.7562690000000,106.7080650000000,"200/25C Xóm Chiếu, P. 15, Quận 4, TP. HCM","Quán ăn, ","Thịt Gà, Cơm Chiên, Mì, Cơm, ","Món Việt, ",15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,no,no,no,20.000 -44.000,7.0,6.8,6.7,6.8,"1,159"
3,Mì Ốc Hến Dì Lan - Nguyễn Trường Tộ,10.7651500000000,106.7038600000000,"20/23 Nguyễn Trường Tộ, P. 12, Quận 4, TP. HCM","Quán ăn, ","Phở, Bún, Hải sản, Món nước, Mì, Nghêu - Sò - Ốc, ","Món Việt, ",07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,no,no,no,20.000 -25.000,6.7,6.4,6.1,6.5,244
4,WP'S Waffle Place - Bánh Tổ Ong Nướng - Tôn Thất Thuyết,10.7540861000000,106.7139402000000,"66/15/1 Tôn Thất Thuyết, P. 16, Quận 4, TP. HCM","Quán ăn, ","Bánh - Kẹo, Ăn vặt - Ăn nhẹ, ","Món Á, Món Hàn, ",09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,no,no,yes,30.000 -55.000,7.9,7.5,7.5,7.4,382
5,Riverside Palace - Tiệc Cưới & Hội Nghị,10.7554900000000,106.6899500000000,"360D Bến Vân Đồn, Quận 4, TP. HCM","Nhà hàng, Tiệc cưới/Hội nghị, ",,"Món Việt, ",08:30 - 21:30,08:30 - 21:30,08:30 - 21:30,08:30 - 21:30,08:30 - 21:30,08:30 - 21:30,08:30 - 21:30,no,yes,yes,3.200.000 -6.600.000,7.4,7.6,8.3,7.5,116
6,Nhà Hàng Thái Lan Ngò Rí - Đường 38,10.7579522000000,106.7014934000000,"14 Đường 38, P. 4, Quận 4, TP. HCM","Nhà hàng, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, Món nước, Lẩu, ","Món Á, Món Thái, ","09:30 - 14:00, 17:00 - 22:00","09:30 - 14:00, 17:00 - 22:00","09:30 - 14:00, 17:00 - 22:00","09:30 - 14:00, 17:00 - 22:00","09:30 - 14:00, 17:00 - 22:00","09:30 - 14:00, 17:00 - 22:00","09:30 - 14:00, 17:00 - 22:00",no,no,no,120.000 -330.000,7.4,6.8,6.5,7.0,141
7,Domino’s Pizza - Khánh Hội,10.7559450000000,106.7011820000000,"133 Khánh Hội, P. 3, Quận 4, TP. HCM","Nhà hàng, ","Pizza & Pasta, Fastfood - Thức ăn nhanh, ","Món Việt, Món Âu, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,yes,yes,yes,49.000 -199.000,7.4,7.1,6.9,7.2,110
8,Ngọc Nga - Bánh Flan Thập Cẩm - Đường 20 Thước,10.7625150000000,106.7031770000000,"F88 Hoàng Diệu, P. 8, Quận 4, TP. HCM","Ăn vặt/vỉa hè, ","Đậu hũ, Ăn vặt - Ăn nhẹ, Nem, ","Món Việt, ",13:15 - 22:00,13:15 - 22:00,13:15 - 22:00,13:15 - 22:00,13:15 - 22:00,13:15 - 22:00,13:15 - 22:00,no,yes,yes,5.000 -10.000,8.2,7.3,6.6,7.5,298
9,Bún Bò Huế 14B,10.7595520000000,106.6975750000000,"14B Đường Số 46, P. 5, Quận 4, TP. HCM","Quán ăn, ","Thịt Bò, Bún, Món nước, Bánh - Kẹo, Bánh bèo, ","Món Việt, ",07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,Tạm nghỉ,07:00 - 20:00,no,no,no,15.000 -50.000,8.5,8.4,8.1,8.4,192
10,Bà Bắc - Bánh Tráng Cuốn Trộn,10.7570430000000,106.7027190000000,"40 Đường Số 11, Quận 4, TP. HCM","Ăn vặt/vỉa hè, ","Bánh tráng, Bánh - Kẹo, Ăn vặt - Ăn nhẹ, ","Món Việt, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,yes,yes,10.000 -33.000,7.0,6.6,6.3,6.7,404
