RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Cafe Thanh Hải - Tỉnh Lộ 957,10.9463157907067,105.0816918164491,"Tỉnh Lộ 957, Xã Khánh Bình, Huyện An Phú, An Giang","Café/Dessert, ","Café - Kem, ","Món Việt, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,no,10.000 -17.000,0.0,0.0,0.0,_._,0
2,Cháo Lòng 6 Sơn,10.8150894925122,105.0918027386069,"Ngã Tư Thoại Ngọc Hầu - Nguyễn Trãi, Huyện An Phú, An Giang","Quán ăn, ","Cháo, Ăn vặt - Ăn nhẹ, ","Món Việt, ",05:45 - 11:30,05:45 - 11:30,05:45 - 11:30,05:45 - 11:30,05:45 - 11:30,05:45 - 11:30,05:45 - 11:30,yes,no,no,5.000 -12.000,10.0,0.0,0.0,7.0,1
3,Bò Leo Núi - Đặc Sản Cambodia,10.9103471862721,105.1773762702942,"Cửa Khẩu Vĩnh Xương, Tỉnh Lộ 952, Huyện An Phú, An Giang","Quán nhậu, ",,"Món Á, Campuchia, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,yes,yes,yes,50.000 -200.000,10.0,7.0,8.0,7.6,1
4,Quán Nhậu Hai Thành,10.9150970000000,105.0822450000000,"Tỉnh Lộ 956, Xã Quốc Thái, Huyện An Phú, An Giang","Quán nhậu, ",,"Món Việt, ",12:00 - 22:00,12:00 - 22:00,12:00 - 22:00,12:00 - 22:00,12:00 - 22:00,12:00 - 22:00,12:00 - 22:00,yes,yes,yes,50.000 -100.000,10.0,10.0,8.0,9.0,1
5,Mai Chi Cafe,10.9520370000000,105.0821700000000,"Tỉnh Lộ 957, TT. Long Bình, Huyện An Phú, An Giang","Café/Dessert, ","Café - Kem, ","Món Việt, ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,no,no,no,10.000 -30.000,0.0,0.0,0.0,_._,0
6,Bún Cá Cồn Tiên,10.7224504303773,105.1236828044057,"Tỉnh Lộ 956, Xã Đa Phước, Huyện An Phú, An Giang","Ăn vặt/vỉa hè, ",,"Món Việt, ",06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,06:00 - 17:00,no,yes,yes,5.000 -20.000,8.0,8.0,8.0,8.0,3
7,Bún Cá Búng Bình Thiên,10.9230650000000,105.0708720000000,"Tỉnh Lộ 957, Huyện An Phú, An Giang","Ăn vặt/vỉa hè, ","Hải sản, Cá, ","Món Việt, ",09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,no,yes,yes,10.000 -15.000,0.0,0.0,0.0,_._,0
8,Hủ Tiếu Nam Vang Trường Thọ,10.9520550000000,105.0821080000000,"Tỉnh Lộ 957, Ấp 1, Huyện An Phú, An Giang","Quán ăn, ","Món nước, ","Món Việt, ",09:14 - 21:00,09:14 - 21:00,09:14 - 21:00,09:14 - 21:00,09:14 - 21:00,09:14 - 21:00,09:14 - 21:00,no,no,no,20.000 -25.000,0.0,0.0,0.0,_._,0
9,Phở 994,10.8140557524008,105.0917705520987,"25 Nguyễn Hữu Cảnh, Huyện An Phú, An Giang","Quán ăn, ","Phở, Món nước, ","Món Việt, ",07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,no,no,no,30.000 -45.000,0.0,0.0,0.0,_._,0
10,A Lủ Bắp Rang Bơ,10.7937590000000,105.0668180000000,"Tỉnh Lộ 957, Huyện An Phú, An Giang","Ăn vặt/vỉa hè, ","Ăn vặt - Ăn nhẹ, ","Món Việt, ",06:00 - 22:15,06:00 - 22:15,06:00 - 22:15,06:00 - 22:15,06:00 - 22:15,06:00 - 22:15,06:00 - 22:15,no,yes,yes,3.000 -5.000,0.0,0.0,0.0,_._,0
11,Trà Sữa You,10.9321830000000,105.0798450000000,"Ấp Sa Tô, Xã Khánh Bình, Huyện An Phú, An Giang","Café/Dessert, ","Trà sữa, ","Món Việt, ",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,no,no,yes,20.000 -30.000,0.0,0.0,0.0,_._,0
12,K.FOOD - Quán Ăn Gia Đình,10.7193490000000,105.1197090000000,"Tỉnh Lộ 956, Xã Đa Phước, Huyện An Phú, An Giang","Quán ăn, ","Thịt Heo, Hải sản, Lẩu, ","Món Việt, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,no,yes,yes,50.000 -200.000,0.0,0.0,0.0,_._,0
