RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Cơm Tấm 57,10.9315683409407,107.2458395361900,"57 Nguyễn Văn Cừ, Thị Xã Long Khánh, Đồng Nai",Quán ăn,"Cơm Tấm ,  Cơm",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,Món Việt,no,no,no,15.000đ - 25.000,0.0,0.0,0.0,_._,0
2,Cơm Tấm Hà My,10.9724170000000,106.8831640000000,"2B/51 Nguyễn Ái Quốc, P. Hố Nai, Thành Phố Biên Hòa, Đồng Nai",Quán ăn,"Thịt Gà ,  Cơm Tấm ,  Thịt Heo ,  Thịt Bò ,  Hải sản ,  Cơm văn phòng ,  Ăn vặt - Ăn nhẹ ,  Cơm",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,Món Việt,no,no,no,10.000đ - 30.000,0.0,0.0,0.0,_._,0
3,Cơm Tấm & Cơm Trưa - Khánh Vy,10.9704350000000,106.8736250000000,"Tổ 9 Nguyễn Ái Quốc, KP4, P. Hố Nai, Thành Phố Biên Hòa, Đồng Nai",Quán ăn,"Cơm Tấm ,  Cơm",06:00 - 13:00,06:00 - 13:00,06:00 - 13:00,06:00 - 13:00,06:00 - 13:00,06:00 - 13:00,06:00 - 13:00,,no,no,no,,0.0,0.0,0.0,_._,0
4,Cơm Tấm Long Tân - Nguyễn Hữu Cảnh,10.6898746000000,106.8894087999999,"72 Nguyễn Hữu Cảnh, Vĩnh Tuy, Huyện Nhơn Trạch, Đồng Nai",Quán ăn,"Cơm Tấm ,  Cơm",05:30 - 07:45,05:30 - 07:45,05:30 - 07:45,05:30 - 07:45,05:30 - 07:45,05:30 - 07:45,05:30 - 07:45,Món Việt,yes,no,yes,15.000đ - 20.000,0.0,0.0,0.0,_._,0
5,Cơm Tấm A Bờm - 149/2 KP.1 Tân Hoà,10.9688830000000,106.9090960000000,"149/2 Khu Phố 1, P. Tân Hoà, Thành Phố Biên Hòa, Đồng Nai",Quán ăn,"Cơm Tấm ,  Cơm",04:30 - 22:30,04:30 - 22:30,04:30 - 22:30,04:30 - 22:30,04:30 - 22:30,04:30 - 22:30,04:30 - 22:30,,no,no,no,20.000đ - 35.000,0.0,0.0,0.0,_._,0
6,Cơm Tấm & Bún Thịt Nướng - Thanh Hiền,10.9545170000000,106.8601910000000,"43/17 Nguyễn Bảo Đức, Khu Phố 5, P. Tam Hiệp, Thành Phố Biên Hòa, Đồng Nai",Quán ăn,"Cơm Tấm ,  Bún ,  Cơm","07:00 - 11:00
15:00 - 20:00","07:00 - 11:00
15:00 - 20:00","07:00 - 11:00
15:00 - 20:00","07:00 - 11:00
15:00 - 20:00","07:00 - 11:00
15:00 - 20:00","07:00 - 11:00
15:00 - 20:00","07:00 - 11:00
15:00 - 20:00",,no,no,no,,0.0,0.0,0.0,_._,0
7,Cơm Tấm Thy Thy - Cơm Lam & Bún Thịt Nướng - Khu Phố 6,10.9701000000000,106.8944230000000,"101/5 Khu Phố 6, P. Tân Biên, Thành Phố Biên Hòa, Đồng Nai",Quán ăn,Cơm,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,,no,no,no,35.000đ - 40.000,0.0,0.0,0.0,_._,0
8,Cơm Tấm Bửu Long - Đường N6,10.9569167000000,106.8039167000000,"10F1 Đường N6, P. Bửu Long, Thành Phố Biên Hòa, Đồng Nai",Quán ăn,"Cơm Tấm ,  Cơm văn phòng ,  Cơm",06:30 - 09:00,06:30 - 09:00,06:30 - 09:00,06:30 - 09:00,06:30 - 09:00,06:30 - 09:00,06:30 - 09:00,,no,no,no,,0.0,0.0,0.0,_._,0
9,Cơm Tấm Subin - Huỳnh Văn Nghệ,10.9544600000000,106.7978900000000,"19/3 Huỳnh Văn Nghệ, KP. 2, P. Bửu Long, Thành Phố Biên Hòa, Đồng Nai",Quán ăn,"Cơm Tấm ,  Cơm",06:00 - 19:00,06:00 - 19:00,06:00 - 19:00,06:00 - 19:00,06:00 - 19:00,06:00 - 19:00,06:00 - 19:00,,no,no,no,30.000đ - 35.000,0.0,0.0,0.0,_._,0
10,Cơm Tấm Cô 3 Tam Hiệp - Phạm Văn Thuận,10.9485278000000,106.8553056000000,"721, Phạm Văn Thuận, P. Tam Hiệp, Thành Phố Biên Hòa, Đồng Nai",Quán ăn,"Cơm Tấm ,  Cơm",18:00 - 23:59,18:00 - 23:59,18:00 - 23:59,18:00 - 23:59,18:00 - 23:59,18:00 - 23:59,18:00 - 23:59,,no,no,no,20.000đ - 40.000,0.0,0.0,0.0,_._,0
