RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
1,Quán Ăn Tuyết Hiền,11.2731341000000,107.4429376000000,"Cổng Bệnh Viện Đa Khoa Tân Phú, Quốc Lộ 20, Huyện Tân Phú, Đồng Nai","Quán ăn, ","Thịt Gà, Thịt Bò, Món nước, Cơm, ","Món Việt, ",00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,no,no,no,20.000 -50.000,9.3,8.0,0.0,7.9,3
2,Nhà Hàng Niêu Việt Suối Mơ,11.2310680000000,107.4404750000000,"182 Trà Cổ, P. Trà Cổ, Huyện Tân Phú, Đồng Nai","Nhà hàng, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, Ăn vặt - Ăn nhẹ, Cơm, ","Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,no,no,no,20.000 -100.000,10.0,10.0,10.0,9.9,3
3,Cây Dầu - Nhà Hàng Á Âu,11.4219620000000,107.4289390000000,"Vườn Quốc Gia Nam Cát Tiên, Huyện Tân Phú, Đồng Nai","Nhà hàng, ","Lẩu, Cơm, ","Món Việt, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,yes,30.000 -140.000,6.5,6.0,6.0,6.3,2
4,Quán Cây Dừa - Quán Ăn Gia Đình,11.4264130000000,107.4383830000000,"Ấp 1, X. Nam Cát Tiên, Huyện Tân Phú, Đồng Nai","Quán ăn, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, Thức uống, ","Món Việt, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,no,no,no,30.000 -350.000,10.0,9.0,9.0,9.0,1
5,Bún Mắm Cô Út 125,11.2656410000000,107.4283850000000,"Khóm 10 Khu 9, TT. Tân Phú, Huyện Tân Phú, Đồng Nai","Quán ăn, ","Bún, Món nước, ","Món Việt, ",06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,no,no,no,23.000 -23.000,10.0,8.0,8.5,9.1,4
6,Trà Sữa P'vans,11.2857399139887,107.4897623062133,"Phú Lâm, Tân Phú, Đồng Nai, Huyện Tân Phú, Đồng Nai","Ăn vặt/vỉa hè, ","Thức uống, Trà sữa, ","Món Việt, ",15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,15:00 - 21:00,yes,yes,yes,10.000 -12.000,10.0,10.0,9.5,9.6,2
7,Quán Cơm Sài Gòn,11.2691648000000,107.4348013999999,"745 Quốc Lộ 20, TT. Tân Phú, Huyện Tân Phú, Đồng Nai","Quán ăn, ","Cơm, ","Món Việt, ",07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,no,no,no,10.000 -30.000,0.0,0.0,0.0,5.0,1
8,L' House,11.2841709093851,107.4919241666793,"Quốc Lộ 20, Xã Phú Lâm, Huyện Tân Phú, Đồng Nai","Café/Dessert, ","Café - Kem, Ăn vặt - Ăn nhẹ, ","Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,no,no,yes,10.000 -30.000,0.0,0.0,0.0,_._,0
9,Phúc Tea - Trà Sữa Đài Loan - Quốc Lộ 20,11.2834769141641,107.4862218269836,"2126 Quốc Lộ 20, Huyện Tân Phú, Đồng Nai","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Thức uống, ","Món Việt, ",08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,no,no,yes,19.000 -30.000,0.0,0.0,0.0,_._,0
10,Quán Cơm Tao Ngộ Miền Tây,11.2955341623099,107.5009068846702,"Km 134 Quốc Lộ 20, Xã Phú Bình, Huyện Tân Phú, Đồng Nai","Quán ăn, ",,"Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,no,no,yes,15.000 -80.000,7.0,6.0,7.0,7.0,1
11,Quán Ăn Ba Miền,11.2711936271664,107.4292637822173,"Nguyễn Hữu Cảnh, Khu 6, TT. Tân Phú, Huyện Tân Phú, Đồng Nai","Quán ăn, Quán nhậu, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, Lẩu, Đặc sản vùng, ","Món Việt, ",10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,yes,no,yes,49.000 -200.000,0.0,0.0,0.0,_._,0
12,Kim's Coffee,11.2716950000000,107.4399030000000,"Quốc Lộ 20, 932 Tổ 6 , Khu 10 ,TT. Tân Phú, Huyện Tân Phú, Đồng Nai","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Thức uống, Trà sữa, ","Món Việt, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,yes,12.000 -30.000,0.0,0.0,0.0,_._,0
13,Thanh Xuân - Cafe Võng,11.3041680000000,107.5049190000000,"Hùng Vương, Xã Phú Trung, Huyện Tân Phú, Đồng Nai","Café/Dessert, ","Café - Kem, Thức uống, ","Món Việt, ",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,no,no,no,12.000 -20.000,0.0,0.0,0.0,_._,0
14,Moon - Trà Sữa & Ăn Vặt,11.2681620000000,107.4304170000000,"Nguyễn Tất Thành, Huyện Tân Phú, Đồng Nai","Ăn vặt/vỉa hè, Shop Online, ","Ăn vặt - Ăn nhẹ, Thức uống, Trà sữa, ","Món Việt, ",09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,no,no,yes,10.000 -25.000,0.0,0.0,0.0,_._,0
