RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Foody_points(5),Shopee_points(5)
1,The Coffee K,11.063481,107.168593,"Dốc Mơ, Xã Gia Tân 1, Huyện Thống Nhất, Đồng Nai","Café/Dessert, ","Café - Kem, Ăn vặt - Ăn nhẹ, Thức uống, ","Món Việt, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,yes,no,yes,8.000 -49.000,8.4,9.2,9.4,4.6,0.0
2,Le Macaron - Tiệm Bánh Kem,10.948644,106.835153,"233 Võ Thị Sáu, P. Thống Nhất, Huyện Thống Nhất, Đồng Nai","Tiệm bánh, ","Bánh sinh nhật/Bánh kem, Bánh - Kẹo, ","Món Âu, Pháp, ",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,no,no,no,30.000 -110.000,7.7,7.7,7.7,4.4,0.0
3,Moment Cafe & Ăn Gia Đình,11.0621466312539,107.1691578294998,"Quốc Lộ 20, Huyện Thống Nhất, Đồng Nai","Café/Dessert, ","Café - Kem, Ăn vặt - Ăn nhẹ, ","Món Việt, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,yes,20.000 -50.000,9.3,8.5,9.3,4.7,0.0
4,Green Apple - Quán Ăn Vặt,11.013167,107.174793,"Quốc Lộ 20, Xã Quang Trung, Huyện Thống Nhất, Đồng Nai","Nhà hàng, Quán ăn, ","Ăn vặt - Ăn nhẹ, ","Quốc tế, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,no,no,no,50.000 -100.000,8.7,9.0,8.7,4.7,0.0
5,Mỹ Phụng Bakery,11.0616748836281,107.1702068908767,"49/B2 Đức Long, Gia Tân 2, Huyện Thống Nhất, Đồng Nai","Café/Dessert, Tiệm bánh, ","Bánh - Kẹo, Café - Kem, ","Món Việt, ","00:00 - 00:00, 09:00 - 21:00","00:00 - 00:00, 09:00 - 21:00","00:00 - 00:00, 09:00 - 21:00","00:00 - 00:00, 09:00 - 21:00","00:00 - 00:00, 09:00 - 21:00","00:00 - 00:00, 09:00 - 21:00","00:00 - 00:00, 09:00 - 21:00",yes,no,yes,3.000 -24.000,9.3,9.7,9.3,4.7,0.0
6,Smile Coffee & Tea,11.017977,107.176346,"E1/011 Quốc Lộ 20, Ấp Nam Sơn, Xã Quang Trung, Huyện Thống Nhất, Đồng Nai","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, ","Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,no,no,yes,10.000 -75.000,7.7,7.7,7.8,4.5,0.0
7,Vô Thường Cafe,10.945451,107.137053,"Xã Bàu Hàm 2, Huyện Thống Nhất, Đồng Nai","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Thức uống, ","Món Việt, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,no,15.000 -25.000,7.0,7.0,8.0,4.4,0.0
8,Ngọc Bích - Quán Ăn Vặt,11.057761,107.169888,"Quốc Lộ 20, Xã Gia Tân 1, Huyện Thống Nhất, Đồng Nai","Ăn vặt/vỉa hè, ","Ăn vặt - Ăn nhẹ, ","Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,no,yes,yes,6.000 -25.000,9.0,8.5,8.0,4.6,0.0
9,Lazy Town - Cafe & Trà Sữa,11.049238,107.171702,"Bạch Lâm, Gia Kiệm, Huyện Thống Nhất, Đồng Nai","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Thức uống, Trà sữa, ","Món Việt, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,no,no,no,20.000 -50.000,8.5,8.0,0.0,4.4,0.0
10,Quán Nướng Barbecue - Bạch Lâm,11.0627841,107.1689006,"149 Bạch Lâm, Huyện Thống Nhất, Đồng Nai","Ăn vặt/vỉa hè, ","Thịt Bò, Thịt Heo, ","Món Việt, ",17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,no,yes,yes,50.000 -300.000,9.0,8.5,8.5,3.4,0.0
11,Tâm Châu - Dầu Giây,10.93879,107.123287,"199 QL1A, Hưng Lộc, Huyện Thống Nhất, Đồng Nai","Nhà hàng, ","Thịt Gà, Thịt Bò, Thịt Heo, Café - Kem, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Cơm, Thức uống, ","Món Việt, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,no,20.000 -100.000,7.0,6.5,7.0,3.7,0.0
12,"Tế - Trà Sữa, Mì Cay & Ăn Vặt",11.033175,107.18299,"Đông Kim, Xã Gia Kiệm, Huyện Thống Nhất, Đồng Nai","Ăn vặt/vỉa hè, Café/Dessert, ","Món nước, Café - Kem, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Cơm, Thức uống, ","Món Việt, ",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,no,no,yes,15.000 -45.000,9.5,7.5,9.5,3.8,0.0
13,Trà Sữa Bobapop,11.0504223,107.171152,"Quốc Lộ 20, Ấp Bạch Lâm, Xã Gia Tân 2, Huyện Thống Nhất, Đồng Nai","Café/Dessert, ","Trà, Thức uống, Trà sữa, Sữa, ","Món Việt, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,yes,no,yes,20.000 -35.000,9.0,8.0,9.0,4.7,0.0
14,Hồng Ngọc - Tiệc Tận Nơi,10.944434,107.136817,"308A/7 Ấp Lập Thành, Xuân Thạnh, Huyện Thống Nhất, Đồng Nai","Tiệc tận nơi, ",,"Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,yes,yes,yes,1.000.000 -3.000.000,6.5,6.0,6.5,3.9,0.0
15,Coco Steak - Bò Mỹ Giá Việt,11.0311048796342,107.1743500048935,"20/1D Tây Nam, Quốc Lộ 20, Huyện Thống Nhất, Đồng Nai","Quán ăn, ","Thịt Bò, Hải sản, Món nước, Lẩu, Café - Kem, Sinh tố - Nước ép, Cơm văn phòng, Trái cây, ","Mỹ, ",07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,no,no,yes,150.000 -350.000,0.0,0.0,0.0,2.7,0.0
16,Coffee An An,11.045152,107.172466,"Quốc Lộ 20, Bạch Lâm, Gia Kiệm, Huyện Thống Nhất, Đồng Nai","Café/Dessert, Quán ăn, ","Café - Kem, Sinh tố - Nước ép, Thức uống, ","Món Việt, ",08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,yes,yes,yes,15.000 -100.000,10.0,10.0,10.0,5.0,0.0
