RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Shopee_points(5),Foody_points(5)
1,"Cỏ Foody - Ăn Vặt Nội Địa Trung, Mỳ Cay Tê Tứ Xuyên & Trứng Ngâm Tương - KDC Tổ 3A",10.0048,105.74285,"47/3A, KDC Tổ 3A, P. An Bình, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Ăn vặt - Ăn nhẹ ,  Nem",00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
2,Mì Tương Đen Jjang Jampong,10.03251,105.76224,"51A8 Tổ 7, Khu Vực 2, Trần Nam Phú, P. Tân An, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Bún ,  Mì",10:30 - 20:00,10:30 - 20:00,10:30 - 20:00,10:30 - 20:00,10:30 - 20:00,10:30 - 20:00,10:30 - 20:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
4,Milo Đường Đen - Bánh Mì Chảo - Hẻm 51,10.0265003,105.7647978,"11D1 KV3 Hồ Bún Xáng, P. An Khánh , Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Sinh tố - Nước ép ,  Ăn vặt - Ăn nhẹ ,  Thức uống ,  Sữa",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,Món Việt,yes,no,yes,10.000 - 25.000,0.0,0.0,0.0,4.5,0.0
5,Bún Nước Tương & Mì Trộn Cô Thuý - Lương Định Của,10.04369,105.78742,"23 Lương Định Của, P. Cái Khế, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Bún ,  Mì",10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
4,Quán Ăn Gia Đình Lạc Phố - Trương Vĩnh Nguyên,9.9884097,105.7596942,"88 Trương Vĩnh Nguyên, P. Thường Thạnh, Quận Cái Răng, Cần Thơ",Quán ăn,Lẩu,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,Món Việt,no,yes,no,50.000đ - 200.000,1.0,1.0,3.0,0.0,0.4
9,King BBQ Buffet - Lotte Mart Cần Thơ,10.041829,105.7668659,"1F2 Tầng 1, Lotte Mart Cần Thơ, 84 Mậu Thân, P. An Hòa, Quận Ninh Kiều, Cần Thơ",Buffet,Thịt Bò,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,"Món Á ,  Món Hàn",yes,yes,yes,169.000đ - 350.000,7.4,7.4,7.6,0.0,3.3
11,Heri - Quán Ăn Truyền Thống Hàn Quốc,10.037048,105.771615,"43 Mậu Thân, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Lẩu ,  Cháo ,  Sushi & Sashimi",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Món Á ,  Món Hàn",no,no,yes,45.000đ - 295.000,9.3,9.3,9.3,0.0,4.8
13,Seoul - Quán Ăn Hàn Quốc,10.041432,105.76424,"30k/5 Hẻm Lò Mổ, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Thịt Gà ,  Cơm Chiên ,  Thịt Heo ,  Bún ,  Thịt Bò ,  Hải sản ,  Mì ,  Miến ,  Cơm","10:00 - 13:00
17:00 - 21:00","10:00 - 13:00
17:00 - 21:00","10:00 - 13:00
17:00 - 21:00","10:00 - 13:00
17:00 - 21:00","10:00 - 13:00
17:00 - 21:00","10:00 - 13:00
17:00 - 21:00","10:00 - 13:00
17:00 - 21:00","Món Á ,  Món Hàn",yes,no,yes,49.000đ - 219.000,10.0,10.0,10.0,0.0,5.0
15,Zén - Milk Tea & Fruit Tea,10.0246672,105.7708492,"5/38 Đường 30 Tháng 4, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà ,  Thức uống ,  Trà sữa ,  Sữa",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,Món Việt,no,no,yes,20.000đ - 50.000,7.4,6.8,6.9,0.0,3.9
22,Chanh Tokbokki - Nguyễn Việt Hồng,10.0331277,105.77776,"158/80 Đường Nguyễn Việt Hồng, P. An Phú, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Bún ,  Mì",10:00 - 18:00,10:00 - 18:00,10:00 - 18:00,10:00 - 18:00,10:00 - 18:00,10:00 - 18:00,10:00 - 18:00,,no,no,no,15.000đ - 139.000,7.5,7.5,7.5,0.0,3.1
