RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Shopee_points(5),Foody_points(5)
1,O Yến - Bún Bò Huế & Lẩu Bò,10.9641247,106.8429996,"1362 Đường Nguyễn Ái Quốc, Khu Phố 7, P. Tân Phong, Tp. Biên Hòa, Đồng Nai",Quán ăn,"Thịt Bò ,  Bún ,  Món nước ,  Lẩu",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,Món Miền Trung,no,no,no,25.000 - 150.000,4.3,4.5,5.0,4.5,2.4
2,Bún Bò Huế Cô Tuyết - Phan Trung,10.960634,106.849503,"153 Phan Trung, P. Tân Mai, Tp. Biên Hòa, Đồng Nai",Quán ăn,Bún,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
3,Bún Bò Huế Cố Đô,10.962051,106.853357,"36 Phan Trung, P. Tân Tiến, Tp. Biên Hòa, Đồng Nai",Quán ăn,"Phở ,  Bún ,  Thịt Bò ,  Món nước ,  Món Huế",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,Món Miền Trung,no,no,no,25.000 - 35.000,6.0,6.0,6.5,4.5,2.8
4,Bún Bò Huế 66 - Huỳnh Văn Luỹ,10.9484024,106.8117334,"42, Huỳnh Văn Luỹ, Khu Phố 1, P. Hoà Bình, Tp. Biên Hòa, Đồng Nai",Quán ăn,Bún,06:00 - 11:00,14:30 - 20:30,06:00 - 11:00,14:30 - 20:30,06:00 - 11:00,14:30 - 20:30,06:00 - 11:00,,no,no,no,5.000 - 75.000,0.0,0.0,0.0,4.5,0.0
5,Vượng 999 - Bún Bò Huế - Lẩu Đuôi Bò,10.9611395,106.8788677,"40 Phạm Thị Nghĩa, Phường Tân Hiệp, Tp. Biên Hòa, Đồng Nai",Quán ăn,"Phở ,  Bún ,  Món nước ,  Lẩu",07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,Món Việt,no,no,no,25.000 - 50.000,0.0,0.0,0.0,5.0,0.0
6,Bún Bò Huế 89 - Quốc Lộ 1A,10.968404,106.899109,"648 Quốc Lộ 1A, P.Tân Biên, Tp. Biên Hòa, Đồng Nai",Quán ăn,"Bún ,  Mì",06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,,no,no,no,30.000 - 50.000,0.0,0.0,0.0,4.5,0.0
8,Bún Bò Huế & Bún Riêu Yến Nhi - Tân Hoà,10.967299,106.907128,"27/1A Khu Phố 2, P. Tân Hòa, Tp. Biên Hòa, Đồng Nai",Quán ăn,Bún,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
