RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Foody_points(5),Shopee_points(5)
1,Phở Nga - Nguyễn Văn Nhung,10.096852685202,105.4296889901161,"Nguyễn Văn Nhung, Huyện Cờ Đỏ, Cần Thơ","Quán ăn, ","Phở, ","Món Việt, ",05:00 - 21:00,05:00 - 21:00,05:00 - 21:00,05:00 - 21:00,05:00 - 21:00,05:00 - 21:00,05:00 - 21:00,no,no,no,25.000 -30.000,7.3,7.0,6.8,4.3,0.0
2,Ngọc Trân Cafe - ĐT 922,10.0734092915771,105.5748662352562,"ĐT 922, Xã Tân Thạnh, Huyện Cờ Đỏ, Cần Thơ","Café/Dessert, ","Café - Kem, ","Món Việt, ",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,no,no,no,7.000 -20.000,7.3,7.3,8.0,4.4,0.0
3,Se7en Day Cafe,10.0646398622828,105.5600993335247,"ĐT 922, Huyện Cờ Đỏ, Cần Thơ","Café/Dessert, ","Café - Kem, ","Món Việt, ",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,yes,no,yes,12.000 -35.000,6.2,6.8,6.8,3.7,0.0
4,Hoa Kiểng Cafe,10.0936818861123,105.4368649050593,"ĐT 922, Huyện Cờ Đỏ, Cần Thơ","Café/Dessert, ","Café - Kem, ","Món Việt, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,yes,15.000 -30.000,7.0,7.5,8.3,4.4,0.0
5,Hướng Dương - Trà Sữa,10.0907681959064,105.4326531663537,"Bốn Tổng - Một Ngàn, Huyện Cờ Đỏ, Cần Thơ","Café/Dessert, ","Trà sữa, ","Món Việt, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,yes,10.000 -30.000,8.0,8.3,6.3,4.4,0.0
6,Nhà Hàng Đăng Khoa,10.0757183864243,105.5770237371325,"ĐT 922, Xã Tân Thạnh, Huyện Cờ Đỏ, Cần Thơ","Nhà hàng, ","Thịt Bò, Thịt Heo, ","Món Việt, ",06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,no,yes,yes,15.000 -250.000,7.3,7.7,7.7,4.4,0.0
7,Mộc Coffee,10.1004284614274,105.4266285896301,"Bốn Tổng - Một Ngàn, Huyện Cờ Đỏ, Cần Thơ","Café/Dessert, ","Café - Kem, ","Món Việt, ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,no,no,yes,7.000 -20.000,7.3,7.0,6.7,3.4,0.0
8,Mì Cay Korea,10.090893960127,105.4331916198134,"Bốn Tổng - Một Ngàn, Huyện Cờ Đỏ, Cần Thơ","Quán ăn, ","Món nước, Mì, ","Món Á, Món Hàn, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,no,no,yes,15.000 -35.000,7.0,7.7,6.3,4.2,0.0
9,Tuấn Linh - Trà Sữa Trân Châu,10.0905476957895,105.4332077130675,"Bốn Tổng - Một Ngàn, Huyện Cờ Đỏ, Cần Thơ","Café/Dessert, ","Café - Kem, Thức uống, Trà sữa, ","Món Việt, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,yes,15.000 -30.000,6.3,7.0,6.7,4.0,0.0
10,Ông Quánh - Bánh Bao,10.0958964314693,105.4292769357562,"31 Tuyến Dãy Phố, TT. Cờ Đỏ, Huyện Cờ Đỏ, Cần Thơ","Tiệm bánh, ","Bánh bao, Ăn vặt - Ăn nhẹ, ","Món Việt, ",05:00 - 21:00,05:00 - 21:00,05:00 - 21:00,05:00 - 21:00,05:00 - 21:00,05:00 - 21:00,05:00 - 21:00,no,no,no,12.000 -30.000,9.5,7.5,6.5,3.2,0.0
