RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Shopee_points(5),Foody_points(5)
1,Pizza Ông Đầu Bếp - Pizza & Mì Ý - Nguyễn Văn Linh,10.0208281,105.7658017,"211/10T Nguyễn Văn Linh, P. Tân An, Quận Ninh Kiều, Cần Thơ",Shop Online,"Gà rán ,  Pizza & Pasta ,  Fastfood - Thức ăn nhanh",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,"Mỹ ,  Quốc tế ,  Bánh Pizza ,  Đặc biệt ,  Món Âu ,  Ý ,  Châu Mỹ",yes,no,yes,0 - 0,0.0,0.0,0.0,4.5,0.0
3,Pizza Hut - Nguyễn Thái Học,10.032867,105.784717,"66 Nguyễn Thái Học, P. Tân An, Quận Ninh Kiều, Cần Thơ",Nhà hàng,"Gà rán ,  Pizza & Pasta ,  Ăn vặt - Ăn nhẹ ,  Nem ,  Fastfood - Thức ăn nhanh",10:00 - 21:20,10:00 - 21:20,10:00 - 21:20,10:00 - 21:20,10:00 - 21:20,10:00 - 21:20,10:00 - 21:20,Quốc tế,yes,no,yes,50.000 - 500.000,8.0,7.5,7.7,4.5,2.9
4,Domino’s Pizza - Mậu Thân,10.0345939,105.7735655,"28-30 Mậu Thân, P. An Nghiệp, Quận Ninh Kiều, Cần Thơ",Nhà hàng,"Pizza & Pasta ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,no,no,no,49.000 - 199.000,0.0,0.0,0.0,4.5,0.0
5,Pizza Hut - Nguyễn Văn Cừ,10.0519822,105.7731143,"202 Nguyễn Văn Cừ, P. An Hoà, Quận Ninh Kiều, Cần Thơ",Nhà hàng,"Pizza & Pasta ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,no,no,no,50.000 - 500.000,0.0,0.0,0.0,4.5,0.0
7,Pizza Hut - Big C Cần Thơ,10.013919,105.784842,"Lô 1 KDC Hưng Phú 1, P. Hưng Phú, Quận Cái Răng, Cần Thơ",Nhà hàng,Pizza & Pasta,10:00 - 20:20,10:00 - 20:20,10:00 - 20:20,10:00 - 20:20,10:00 - 20:20,10:00 - 20:20,10:00 - 20:20,"Mỹ ,  Châu Mỹ",yes,no,yes,40.000 - 165.000,8.1,7.8,7.9,4.5,4.3
8,The Pizza Company - Mậu Thân,10.0343025,105.7733919,"17 Mậu Thân, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Gà rán ,  Pizza & Pasta ,  Fastfood - Thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
9,The Pizza Company - Sense City Cần Thơ,10.0341076,105.7859695,"Tầng 2, Lô L2 - 04 Sense City, 1 Hòa Bình, P. Tân An, Quận Ninh Kiều, Cần Thơ","Sang trọng , Nhà hàng","Gà rán ,  Sườn nướng ,  Chân cánh gà nướng ,  Pizza & Pasta ,  Salad ,  Fastfood - Thức ăn nhanh",09:30 - 22:00,09:30 - 22:00,09:30 - 22:00,09:30 - 22:00,09:30 - 22:00,09:30 - 22:00,09:30 - 22:00,Quốc tế,no,yes,yes,50.000 - 200.000,7.8,7.5,7.8,4.5,2.3
4,Azerai - Nhà Hàng & Khách Sạn,10.037551,105.8019776,"Azerai Hotel, Cồn Ấu, P. Hưng Phú, Quận Cái Răng, Cần Thơ","Nhà hàng , Khách sạn","Thịt Gà ,  Thịt Bò ,  Hải sản ,  Món nước ,  Lẩu ,  Pizza & Pasta ,  Đặc sản vùng ,  Thức uống",00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,"Món Việt ,  Mỹ ,  Quốc tế",no,yes,yes,140.000đ - 580.000,10.0,10.0,10.0,0.0,4.8
12,Pizza Hủ Tiếu Bp's,10.0358352,105.7823579999999,"38 Trương Định, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,"Bánh mì ,  Ăn vặt - Ăn nhẹ ,  Thức uống",16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,Món Miền Nam,no,yes,yes,23.000đ - 25.000,8.0,8.0,6.0,0.0,4.3
20,Ma Famille Cafeteria,10.034668,105.780916,"85-87 Trương Định, P. An Cư, Quận Ninh Kiều, Cần Thơ","Café/Dessert , Tiệm bánh","Bánh - Kẹo ,  Café - Kem",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,Món Việt,yes,yes,yes,20.000đ - 75.000,7.9,8.1,8.6,0.0,4.0
