RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Foody_points(5),Shopee_points(5)
1,Đậm Rooftop Cafe & BBQ,10.96118,106.849532,"148/9 Phan Trung, P. Tân Tiến, Thành Phố Biên Hòa, Đồng Nai","Nhà hàng, Café/Dessert, ","Thịt Gà, Cơm Chiên, Thịt Heo, Thịt Bò, Hải sản, Café - Kem, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Cơm, Nem, ","Món Việt, ",17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,17:00 - 23:00,no,no,yes,20.000 -40.000,6.5,6.5,6.6,3.9,0.0
2,Lẩu Tôm 5 Ri Sài Gòn - CMT8,10.950725,106.808851,"20/3C Khóm 5, P. Hòa Bình, CMT8, Thành Phố Biên Hòa, Đồng Nai","Quán ăn, ","Thịt Gà, Tôm, Thịt Bò, Thịt Heo, Hải sản, Lẩu, Thức uống, Bia, Nước ngọt, ","Món Việt, ",10:30 - 22:30,10:30 - 22:30,10:30 - 22:30,10:30 - 22:30,10:30 - 22:30,10:30 - 22:30,10:30 - 22:30,no,yes,yes,80.000 -132.000,8.0,7.0,7.1,3.3,0.0
3,Wellington Restaurant & Cafe,10.957608,106.860836,"7/19 Lê Quý Đôn, P. Tân Hiệp, Thành Phố Biên Hòa, Đồng Nai","Nhà hàng, ","Bún, Hải sản, Miến, ","Món Việt, Món Âu, ",06:30 - 23:00,06:30 - 23:00,06:30 - 23:00,06:30 - 23:00,06:30 - 23:00,06:30 - 23:00,06:30 - 23:00,no,yes,yes,59.000 -789.000,6.7,6.5,6.9,4.2,0.0
4,Sườn Cây Korea BBQ & Beer - Võ Thị Sáu,10.947896,106.8307569999999,"K13 Võ Thị Sáu, P. Thống Nhất, Thành Phố Biên Hòa, Đồng Nai","Sang trọng, Nhà hàng, ","Thịt Heo, Sườn nướng, ","Món Việt, Quốc tế, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,no,no,yes,30.000 -120.000,6.7,6.6,6.7,4.1,0.0
5,Tiệm Ăn Nhà Túc - 505 Nguyễn Ái Quốc,10.972021,106.87688,"505 Nguyễn Ái Quốc, P. Hố Nai, Thành Phố Biên Hòa, Đồng Nai","Ăn vặt/vỉa hè, ","Lẩu, Ăn vặt - Ăn nhẹ, Nem, Cá/bò viên, Thức uống, ","Món Việt, Món Á, Món Hàn, ",10:30 - 21:00,10:30 - 21:00,10:30 - 21:00,10:30 - 21:00,10:30 - 21:00,10:30 - 21:00,10:30 - 21:00,yes,yes,yes,15.000 -50.000,7.8,7.5,6.7,4.0,0.0
6,Chewy Chewy - Võ Thị Sáu,10.951429,106.841401,"235 Võ Thị Sáu, P. Thống Nhất, Thành Phố Biên Hòa, Đồng Nai","Tiệm bánh, ","Bánh sinh nhật/Bánh kem, Chocolate/Socola, Cupcake, Bánh Su/Chour, Bánh - Kẹo, Ăn vặt - Ăn nhẹ, Bánh tằm, ","Món Việt, ",07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,07:30 - 22:00,no,no,yes,20.000 -70.000,7.1,6.6,7.4,2.7,0.0
7,Nhà Hàng Cây Dừa,10.952555,106.809052,"23/1A  Cách Mạng Tháng 8, P. Quang Vinh, Thành Phố Biên Hòa, Đồng Nai","Nhà hàng, Tiệc cưới/Hội nghị, ","Thịt Gà, Thịt Dê, Thịt Ếch, Thịt Bò, Bún, Thịt Heo, Hải sản, Lẩu, Cháo, Cá, Nghêu - Sò - Ốc, Mực, ","Món Việt, ",08:00 - 19:00,08:00 - 19:00,08:00 - 19:00,08:00 - 19:00,08:00 - 19:00,08:00 - 19:00,08:00 - 19:00,no,yes,yes,200.000 -550.000,7.1,6.8,7.0,4.0,0.0
8,Nakharat Thai Restaurant,10.9471,106.831091,"K52, Đường N2 , P. Thống Nhất, Thành Phố Biên Hòa, Đồng Nai","Nhà hàng, ","Tôm, Bún, Hải sản, Lẩu, Cá, ","Món Việt, Món Á, Món Thái, ",11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,no,yes,yes,65.000 -390.000,7.1,7.0,7.3,4.6,0.0
9,Kichi Kichi Lẩu Băng Chuyền - BigC Tân Hiệp,10.9663095993787,106.8548962588956,"Shop 12 Big C Tân Hiệp, 1135 Nguyễn Ái Quốc,Khu Phố 2, P. Tân Hiệp, Thành Phố Biên Hòa, Đồng Nai","Nhà hàng, ",,,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,no,no,209.000 -239.000,10.0,10.0,10.0,5.0,0.0
10,Nutri House - 30 Tháng 4,10.949025,106.820244,"329 Đường 30.4, P.Quyết Thắng, Thành Phố Biên Hòa, Đồng Nai","Café/Dessert, ","Trà, Sinh tố - Nước ép, Thức uống, Trà sữa, Sữa, ","Món Việt, ",07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,no,no,no,20.000 -50.000,7.5,6.9,6.2,3.9,0.0
11,Hotto - Món Ngon Trên Đĩa Nóng - Vincom Biên Hòa,10.957508,106.84343,"Tầng 4, TTTM Vincom Biên Hòa, 1096 Phạm Văn Thuận, P. Tân Mai, Thành Phố Biên Hòa, Đồng Nai","Nhà hàng, ","Thịt Bò, Cơm văn phòng, ","Món Á, Món Nhật, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,no,no,yes,66.000 -100.000,6.9,6.7,6.8,3.8,0.0
12,Gogi House - Quán Nướng Hàn Quốc - Pegasus,10.9471327,106.8246386,"Tầng 2, Tháp B, Tòa Nhà Pegasus, 53-55 Võ Thị Sáu, P. Quyết Thắng, Thành Phố Biên Hòa, Đồng Nai","Nhà hàng, ","Gà rán, Bò nướng, Beefsteak - Bò né, Thịt Bò, Sườn nướng, Lẩu, Chân cánh gà nướng, ","Món Á, Món Hàn, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,no,no,yes,50.000 -200.000,7.6,6.9,7.8,4.7,0.0
12,Gogi House - Quán Nướng Hàn Quốc - Vincom Biên Hòa,10.9575503,106.8436393,"Tầng 4, 9 -12 Vincom Biên Hòa, 1096 Phạm Văn Thuận, KP. 2, P. Tân Mai, Thành Phố Biên Hòa, Đồng Nai","Nhà hàng, ","Gà rán, Bò nướng, Beefsteak - Bò né, Thịt Bò, Sườn nướng, Chân cánh gà nướng, ","Món Á, Món Hàn, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,no,yes,yes,50.000 -200.000,6.6,0.0,7.1,4.7,0.0
