RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Foody_points(5),Shopee_points(5)
1,Chilli - Lẩu Nướng Tự Chọn,10.761016,106.70501,"232 Vĩnh Khánh, Quận 4, TP. HCM","Quán ăn, ","Thịt Ếch, Thịt Bò, Hải sản, Lẩu, Đặc sản vùng, ","Món Việt, ",16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,no,no,no,50.000 -100.000,7.4,6.8,6.4,3.0,0.0
2,Quán Chín - Cơm Gà Xối Mỡ,10.756269,106.708065,"200/25C Xóm Chiếu, P. 15, Quận 4, TP. HCM","Quán ăn, ","Thịt Gà, Cơm Chiên, Mì, Cơm, ","Món Việt, ",15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,no,no,no,20.000 -44.000,7.0,6.8,6.7,4.2,0.0
3,Mì Ốc Hến Dì Lan - Nguyễn Trường Tộ,10.76515,106.70386,"20/23 Nguyễn Trường Tộ, P. 12, Quận 4, TP. HCM","Quán ăn, ","Phở, Bún, Hải sản, Món nước, Mì, Nghêu - Sò - Ốc, ","Món Việt, ",07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,07:00 - 19:00,no,no,no,20.000 -25.000,6.7,6.4,6.1,3.4,0.0
4,WP'S Waffle Place - Bánh Tổ Ong Nướng - Tôn Thất Thuyết,10.7540861,106.7139402,"66/15/1 Tôn Thất Thuyết, P. 16, Quận 4, TP. HCM","Quán ăn, ","Bánh - Kẹo, Ăn vặt - Ăn nhẹ, ","Món Á, Món Hàn, ",09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,no,no,yes,30.000 -55.000,7.9,7.5,7.5,4.1,0.0
5,Riverside Palace - Tiệc Cưới & Hội Nghị,10.75549,106.68995,"360D Bến Vân Đồn, Quận 4, TP. HCM","Nhà hàng, Tiệc cưới/Hội nghị, ",,"Món Việt, ",08:30 - 21:30,08:30 - 21:30,08:30 - 21:30,08:30 - 21:30,08:30 - 21:30,08:30 - 21:30,08:30 - 21:30,no,yes,yes,3.200.000 -6.600.000,7.4,7.6,8.3,4.6,0.0
6,Nhà Hàng Thái Lan Ngò Rí - Đường 38,10.7579522,106.7014934,"14 Đường 38, P. 4, Quận 4, TP. HCM","Nhà hàng, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, Món nước, Lẩu, ","Món Á, Món Thái, ","09:30 - 14:00, 17:00 - 22:00","09:30 - 14:00, 17:00 - 22:00","09:30 - 14:00, 17:00 - 22:00","09:30 - 14:00, 17:00 - 22:00","09:30 - 14:00, 17:00 - 22:00","09:30 - 14:00, 17:00 - 22:00","09:30 - 14:00, 17:00 - 22:00",no,no,no,120.000 -330.000,7.4,6.8,6.5,3.4,0.0
7,Domino’s Pizza - Khánh Hội,10.755945,106.701182,"133 Khánh Hội, P. 3, Quận 4, TP. HCM","Nhà hàng, ","Pizza & Pasta, Fastfood - Thức ăn nhanh, ","Món Việt, Món Âu, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,yes,yes,yes,49.000 -199.000,7.4,7.1,6.9,3.8,0.0
8,Ngọc Nga - Bánh Flan Thập Cẩm - Đường 20 Thước,10.762515,106.703177,"F88 Hoàng Diệu, P. 8, Quận 4, TP. HCM","Ăn vặt/vỉa hè, ","Đậu hũ, Ăn vặt - Ăn nhẹ, Nem, ","Món Việt, ",13:15 - 22:00,13:15 - 22:00,13:15 - 22:00,13:15 - 22:00,13:15 - 22:00,13:15 - 22:00,13:15 - 22:00,no,yes,yes,5.000 -10.000,8.2,7.3,6.6,4.4,0.0
9,Bún Bò Huế 14B,10.759552,106.697575,"14B Đường Số 46, P. 5, Quận 4, TP. HCM","Quán ăn, ","Thịt Bò, Bún, Món nước, Bánh - Kẹo, Bánh bèo, ","Món Việt, ",07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,Tạm nghỉ,07:00 - 20:00,no,no,no,15.000 -50.000,8.5,8.4,8.1,3.4,0.0
10,Bà Bắc - Bánh Tráng Cuốn Trộn,10.757043,106.702719,"40 Đường Số 11, Quận 4, TP. HCM","Ăn vặt/vỉa hè, ","Bánh tráng, Bánh - Kẹo, Ăn vặt - Ăn nhẹ, ","Món Việt, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,yes,yes,10.000 -33.000,7.0,6.6,6.3,3.6,0.0
11,Ốc Tô - Xóm Chiếu,10.75423,106.7083,"224B Xóm Chiếu, P. 15, Quận 4, TP. HCM","Quán ăn, ","Cua - Ghẹ, Hải sản, Nghêu - Sò - Ốc, ","Món Việt, ",12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,yes,no,no,30.000 -55.000,6.9,6.7,0.0,3.1,0.0
12,Uchi Sushi,10.757681,106.700627,"14 Đường Số 45, P. 6, Quận 4, TP. HCM","Nhà hàng, ","Sushi & Sashimi, ","Món Á, Món Nhật, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,yes,yes,20.000 -150.000,8.1,7.8,7.6,4.4,0.0
13,"Benno Bento - Mì Ý, Bò Mỹ, Cơm Bò Hầm - Bến Vân Đồn",10.7614147,106.6981044,"183/38 Bến Vân Đồn, P. 9, Quận 4, TP. HCM","Quán ăn, ","Phở, Beefsteak - Bò né, Thịt Bò, Món nước, Mì, Pizza & Pasta, Cơm văn phòng, Cơm, Fastfood - Thức ăn nhanh, ","Quốc tế, ",08:30 - 19:20,08:30 - 19:20,08:30 - 19:20,08:30 - 19:20,08:30 - 19:20,08:30 - 19:20,08:30 - 19:20,no,no,yes,15.000 -50.000,6.3,6.4,6.2,2.8,0.0
14,Bà Cô Lốc Cốc - Nhà Hàng Ốc Độc Lạ,10.758535,106.699233,"222 Khánh Hội, P. 6, Quận 4, TP. HCM","Nhà hàng, ","Tôm, Cơm Chiên, Hải sản, Lẩu, Nghêu - Sò - Ốc, Cơm, ","Món Việt, ",11:30 - 23:30,11:30 - 23:30,11:30 - 23:30,11:30 - 23:30,11:30 - 23:30,11:30 - 23:30,11:30 - 23:30,yes,yes,yes,30.000 -100.000,7.0,6.9,7.5,2.4,0.0
15,Tư Thủy - Mì Hến - Tôn Thất Thuyết,10.753391,106.710241,"91 Tôn Thất Thuyết, P. 16, Quận 4, TP. HCM","Ăn vặt/vỉa hè, ","Phở, Bún, Hải sản, Bào Ngư, Mì, Nghêu - Sò - Ốc, Ăn vặt - Ăn nhẹ, Cơm, ","Món Việt, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,yes,yes,10.000 -25.000,7.0,6.6,6.0,3.0,0.0
16,Ốc Đào II - Vĩnh Khánh,10.761091,106.705028,"232/123 Vĩnh Khánh, P. 10, Quận 4, TP. HCM","Quán ăn, ","Bún, Cua - Ghẹ, Hải sản, Mì, Cháo, Nghêu - Sò - Ốc, Mực, Ăn vặt - Ăn nhẹ, ","Món Việt, ",10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,no,yes,no,50.000 -121.000,6.6,6.2,0.0,2.3,0.0
17,Phá Lấu Dì Nũi - Tôn Đản,10.756371,106.706705,"243/30 Tôn Đản, Quận 4, TP. HCM","Quán ăn, ","Bánh mì, Mì, Bánh - Kẹo, Ăn vặt - Ăn nhẹ, Phá lấu, ","Món Việt, ",13:30 - 22:30,13:30 - 22:30,13:30 - 22:30,13:30 - 22:30,13:30 - 22:30,13:30 - 22:30,13:30 - 22:30,no,no,no,10.000 -33.000,7.0,6.4,0.0,2.9,0.0
18,Ốc Oanh 1 - Vĩnh Khánh,10.761715,106.702137,"534 Vĩnh Khánh, P. 8, Quận 4, TP. HCM","Quán ăn, ","Cua - Ghẹ, Hải sản, Nghêu - Sò - Ốc, Mực, Hàu, ","Món Việt, ",16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,no,no,no,100.000 -165.000,0.0,0.0,0.0,1.3,0.0
19,Sushi KO - Vĩnh Khánh,10.761049,106.706132,"122 Vĩnh Khánh, P. 10, Quận 4, TP. HCM","Quán ăn, ","Lẩu, Sushi & Sashimi, Ăn vặt - Ăn nhẹ, ","Món Việt, ",11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,11:00 - 21:30,yes,no,no,20.000 -900.000,7.2,6.2,6.4,2.9,0.0
20,Bánh TukTuk,10.76007,106.7013,"99/14/1 Đường Số 41, P. 6, Quận 4, TP. HCM","Café/Dessert, ","Bánh - Kẹo, Café - Kem, Ăn vặt - Ăn nhẹ, ","Món Miền Nam, ",07:00 - 21:45,07:00 - 21:45,07:00 - 21:45,07:00 - 21:45,07:00 - 21:45,07:00 - 21:45,07:00 - 21:45,no,no,yes,18.000 -22.000,7.4,7.2,6.4,4.2,0.0
21,Cô Thảo - Phá Lấu Bò,10.756709,106.7072954,"243/29G Tôn Đản, P. 15, Quận 4, TP. HCM","Ăn vặt/vỉa hè, ","Bánh mì, Bánh - Kẹo, Ăn vặt - Ăn nhẹ, Nem, Thức uống, Phá lấu, ","Món Việt, ",13:30 - 22:00,13:30 - 22:00,13:30 - 22:00,13:30 - 22:00,13:30 - 22:00,13:30 - 22:00,13:30 - 22:00,no,yes,yes,10.000 -30.000,7.1,6.3,0.0,3.3,0.0
22,Ốc Thảo - Vĩnh Khánh,10.7619118,106.7023851,"383 Vĩnh Khánh, P. 8, Quận 4, TP. HCM","Quán ăn, ","Hải sản, Nghêu - Sò - Ốc, ","Món Việt, ",10:00 - 01:00,10:00 - 01:00,10:00 - 01:00,10:00 - 01:00,10:00 - 01:00,10:00 - 01:00,10:00 - 01:00,no,no,no,100.000 -165.000,6.5,6.0,6.1,2.3,0.0
23,Cô Hòa - Dimsum & Ăn Vặt,10.7623035,106.7054914,"232/73 Đoàn Văn Bơ, P. 10, Quận 4, TP. HCM","Ăn vặt/vỉa hè, ","Bánh - Kẹo, Dimsum, Bánh bèo, Ăn vặt - Ăn nhẹ, Nem, ","Món Á, Món Trung Hoa, ",09:30 - 20:00,09:30 - 20:00,09:30 - 20:00,09:30 - 20:00,09:30 - 20:00,09:30 - 20:00,09:30 - 20:00,no,yes,yes,8.000 -30.000,9.5,9.4,9.3,4.9,0.0
