RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Shopee_points(5),Foody_points(5)
1,Phở 24 - Lexington,10.798444,106.751101,"67 Mai Chí Thọ, P. An Phú, Thành Phố Thủ Đức, TP. HCM",Quán ăn,"Phở ,  Thịt Bò ,  Món nước",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,Món Việt,no,no,no,39.000 - 89.000,5.6,5.0,6.4,4.5,4.5
2,Phở 24 - Nguyễn Tri Phương,10.762053,106.668325,"319 Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",Nhà hàng,"Phở ,  Món nước ,  Lẩu ,  Café - Kem ,  Sinh tố - Nước ép ,  Cơm văn phòng ,  Ăn vặt - Ăn nhẹ ,  Thức uống ,  Bia ,  Nước ngọt",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,"Món Việt ,  Món Bắc",yes,no,yes,25.000 - 55.000,6.4,6.0,6.8,4.5,1.2
3,Phở 24 - Nguyễn Lương Bằng,10.730099,106.72078,"Tòa Nhà Bro, 100 Nguyễn Lương Bằng, P. Tân Phú, Quận 7, TP. HCM",Nhà hàng,"Phở ,  Món nước ,  Lẩu ,  Café - Kem ,  Sinh tố - Nước ép ,  Cơm văn phòng ,  Ăn vặt - Ăn nhẹ ,  Cơm ,  Thức uống ,  Bia ,  Nước ngọt",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,"Món Việt ,  Món Bắc",yes,no,yes,25.000 - 55.000,6.8,6.0,7.0,4.5,1.8
4,Phở Hùng - Nguyễn Trãi,10.7648933,106.6876996,"241 - 243 Nguyễn Trãi, P.Nguyễn Cư Trinh, Quận 1, TP. HCM",Quán ăn,"Phở ,  Bún",,,,,,,,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
5,Phở 24 - Saigon South Residences,10.721167,106.703165,"A0.02, Sài Gòn South Residences, Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, TP. HCM",Nhà hàng,"Phở ,  Bún ,  Thịt Bò ,  Món nước ,  Bánh - Kẹo",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,Món Việt,yes,no,yes,29.000 - 69.000,1.0,5.0,10.0,4.5,1.4
6,Phở Bò Xương Không Bột Ngọt - Trường Chinh,10.7971262,106.6406599,"405/34 Trường Chinh, P. 14, Tân Bình, TP. HCM",Quán ăn,"Phở ,  Bún",06:30 - 13:30,16:30 - 22:30,06:30 - 13:30,16:30 - 22:30,06:30 - 13:30,16:30 - 22:30,06:30 - 13:30,,no,no,no,15.000 - 50.000,0.0,0.0,0.0,4.5,0.0
7,Phở Phú Vương - Lê Văn Sỹ,10.795932,106.665874,"339 Lê Văn Sỹ, P. 1, Tân Bình, TP. HCM",Quán ăn,"Phở ,  Món nước",07:00 - 13:00,17:00 - 21:30,07:00 - 13:00,17:00 - 21:30,07:00 - 13:00,17:00 - 21:30,07:00 - 13:00,"Món Việt ,  Món Bắc",no,no,no,40.000 - 77.000,6.2,5.4,6.3,4.5,0.8
8,Phở Anh - Kỳ Đồng,10.784618,106.682696,"08 Kỳ Đồng, P. 9, Quận 3, TP. HCM",Quán ăn,"Phở ,  Món nước",06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,06:00 - 00:00,"Món Việt ,  Món Bắc",no,yes,no,35.000 - 55.000,7.8,7.3,7.2,4.5,4.9
9,Phở Bò Đan Phượng - Hòa Hưng,10.779099,106.675549,"83/19K Hòa Hưng, P. 12, Quận 10, TP. HCM",Quán ăn,"Phở ,  Bún ,  Thịt Bò ,  Món nước",05:30 - 13:00,16:30 - 21:00,05:30 - 13:00,16:30 - 21:00,05:30 - 13:00,16:30 - 21:00,05:30 - 13:00,Món Việt,no,no,no,25.000 - 40.000,7.0,7.8,7.6,4.5,5.0
10,Phở Hùng - Nguyễn Tri Phương,10.7625459,106.6685451,"288 Nguyễn Tri Phương, P.4, Quận 10, TP. HCM",Quán ăn,"Phở ,  Bún",,,,,,,,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
