RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Shopee_points(5),Foody_points(5)
1,Sinh Tố 228,10.0230011,105.7658293,"228 Đường 3/2, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,"Sinh tố - Nước ép ,  Thức uống",09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,Món Việt,no,yes,yes,15.000 - 20.000,7.8,7.2,6.6,4.5,2.2
2,Sinh Tố Nước Ép 116 - Đường 3/2,10.015512,105.759499,"70 Đường 3/2, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Sinh tố - Nước ép ,  Thức uống ,  Sữa",08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
3,Nước Ép & Sinh Tố CÀ NA - Nước Ép Và Sinh Tố - Phạm Hùng,10.005004,105.750171,"138/3 Phạm Hùng, P. Lê Bình, Quận Cái Răng, Cần Thơ","Café/Dessert , Khu Ẩm Thực","Sinh tố - Nước ép ,  Thức uống",08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,"Món Việt ,  Món Miền Nam",no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
4,PuKa - Sinh Tố & Nước Ép Trái Cây,10.011107,105.76444,"Số 49/7 Trần Hoàng Na, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,Món Việt,no,no,no,0 - 0,0.0,0.0,0.0,4.5,0.0
5,Sinh Tố & Nước Ép 138,10.04917,105.7853,"138 Trần Phú, P. Cái Khế, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống",07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,,no,no,no,0 - 0,0.0,0.0,0.0,5.0,0.0
6,Sinh Tố 132 - Đường 3/2,10.0188204,105.7622841,"134 Đường 3 Tháng 2, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Ăn vặt/vỉa hè,"Sinh tố - Nước ép ,  Thức uống ,  Trà sữa",17:00 - 22:30,17:00 - 22:30,17:00 - 22:30,17:00 - 22:30,17:00 - 22:30,17:00 - 22:30,17:00 - 22:30,"Món Việt ,  Món Miền Nam",no,yes,yes,0 - 0,0.0,0.0,0.0,4.5,0.0
7,Sinh Tố Trang,10.061072,105.764654,"Chợ An Thới, Cách Mạng Tháng 8, P. Bùi Hữu Nghĩa, Quận Bình Thủy, Cần Thơ",Café/Dessert,"Trà ,  Sinh tố - Nước ép ,  Thức uống ,  Nước ngọt ,  Trà sữa ,  Sữa",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,Món Việt,no,no,no,20.000 - 30.000,10.0,10.0,10.0,4.5,5.0
