RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Foody_points(5),Shopee_points(5)
1,Bún Cá Ông Sáu - Quốc Lộ 91,10.2142300568376,105.5505137890577,"Quốc lộ 91, Quận Thốt Nốt, Cần Thơ","Quán ăn, ","Bún, Hải sản, Món nước, Cá, ","Món Việt, ",06:30 - 19:00,06:30 - 19:00,06:30 - 19:00,06:30 - 19:00,06:30 - 19:00,06:30 - 19:00,06:30 - 19:00,no,no,no,20.000 -30.000,8.0,7.5,7.8,4.2,0.0
2,5 Nương - Lẩu Mắm,10.314438,105.485016,"Ngã 3 Lộ Tẻ, P. Thới Thuận, Quận Thốt Nốt, Cần Thơ","Quán ăn, ","Lẩu, ","Món Miền Nam, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,no,no,no,25.000 -180.000,8.0,7.7,7.7,4.4,0.0
3,Lá Food & Drink,10.2733352751115,105.5300204134368,"Quốc Lộ 91, P. Thốt Nốt, Quận Thốt Nốt, Cần Thơ","Café/Dessert, ","Café - Kem, Ăn vặt - Ăn nhẹ, Thức uống, ","Món Việt, Món Nhật, Món Hàn, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,no,no,yes,6.000 -35.000,9.7,9.0,9.0,4.7,0.0
4,T&T Coffee,10.268685,105.536518,"Quốc Lộ 91, Quận Thốt Nốt, Cần Thơ","Café/Dessert, ","Café - Kem, Thức uống, ","Món Việt, ",07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,no,no,yes,10.000 -28.000,6.8,6.8,9.2,4.1,0.0
5,Lẩu Mắm Yên Hà,10.314228,105.486332,"Quốc Lộ 80, P. Thới Thuận, Quận Thốt Nốt, Cần Thơ","Quán ăn, ","Món nước, Lẩu, Cơm, ","Món Việt, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,no,20.000 -120.000,9.6,9.4,8.6,4.8,0.0
6,Lẩu Bò Tư Hương,10.272575,105.529737,"Quốc Lộ 91, P. Thốt Nốt, Quận Thốt Nốt, Cần Thơ","Quán ăn, ","Lẩu, ","Món Việt, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,no,no,150.000 -170.000,7.6,0.0,6.2,3.6,0.0
7,Quán Cơm Dung,10.2728263233328,105.5299925431609,"547 Quốc Lộ 91, Quận Thốt Nốt, Cần Thơ","Quán ăn, ","Cơm, ","Món Việt, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,no,20.000 -30.000,8.0,8.0,8.0,4.5,0.0
8,Jollibee - CoopMart Thốt Nốt,10.2694527319889,105.5361153557896,"Quốc Lộ 91, KV. Phụng Thạnh 1, P. Thốt Nốt, Quận Thốt Nốt, Cần Thơ","Nhà hàng, ","Thịt Gà, Gà rán, Ăn vặt - Ăn nhẹ, ","Món Á, Philippines, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,yes,no,yes,20.000 -50.000,8.7,9.3,9.0,4.0,0.0
9,Hải Sản Lề Đường,10.2701927082159,105.5324175953865,"34 Nguyễn Thái Học, Quận Thốt Nốt, Cần Thơ","Ăn vặt/vỉa hè, ","Hải sản, Ăn vặt - Ăn nhẹ, ","Món Việt, ",17:00 - 23:59,17:00 - 23:59,17:00 - 23:59,17:00 - 23:59,17:00 - 23:59,17:00 - 23:59,17:00 - 23:59,no,yes,yes,30.000 -100.000,9.3,8.3,8.0,4.6,0.0
10,Trà Sữa Pooh,10.2720949307298,105.5333020538091,"Lê Thị Tạo, P. Thốt Nốt, Quận Thốt Nốt, Cần Thơ","Café/Dessert, ","Thức uống, Trà sữa, ","Món Việt, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,no,no,yes,15.000 -70.000,7.5,8.0,7.0,4.4,0.0
11,Yoga Cafe,10.257140764767,105.5461092665791,"Quốc Lộ 91, P. Trung Kiên, Quận Thốt Nốt, Cần Thơ","Café/Dessert, Thể dục thẩm mỹ, ","Café - Kem, ","Món Việt, ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,no,no,yes,12.000 -28.000,8.0,8.0,7.5,4.4,0.0
12,Phố Đêm Cafe,10.2721018586785,105.5302788689732,"549 Quốc Lộ 91, Quận Thốt Nốt, Cần Thơ","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, ","Món Việt, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,yes,10.000 -30.000,8.0,8.0,8.0,4.5,0.0
13,Start V Coffee - Đường Số 4,10.277436,105.526173,"9 Đường Số 4, Khu Dân Cư Huỳnh Châu, Quận Thốt Nốt, Cần Thơ","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, ","Món Việt, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,no,no,yes,15.000 -45.000,7.0,7.0,6.5,4.3,0.0
14,Hủ Tiếu - Thới Thuận,10.272502,105.530263,"Thới Thuận, P. Thốt Nốt, Quận Thốt Nốt, Cần Thơ","Quán ăn, ","Hủ tiếu, Món nước, ","Món Việt, Món Miền Nam, ",07:00 - 11:00,07:00 - 11:00,07:00 - 11:00,07:00 - 11:00,07:00 - 11:00,07:00 - 11:00,07:00 - 11:00,yes,no,no,20.000 -30.000,7.5,8.0,6.0,4.3,0.0
15,Ghiền Ăn Vặt - Thốt Nốt,10.273712681931,105.5318198362457,"694 Lê Thị Tạo, P. Thốt Nốt, Quận Thốt Nốt, Cần Thơ","Ăn vặt/vỉa hè, ","Ăn vặt - Ăn nhẹ, ","Món Việt, ",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,no,yes,yes,25.000 -32.000,10.0,10.0,8.0,4.9,0.0
16,Út Phương - Bún Cá & Bún Cua,10.187878,105.551167,"297 Quốc Lộ 91, KV. Tân Phước, P. Tân Hưng, Quận Thốt Nốt, Cần Thơ","Quán ăn, ","Bún, Món nước, ","Món Việt, ",05:00 - 16:00,05:00 - 16:00,05:00 - 16:00,05:00 - 16:00,05:00 - 16:00,05:00 - 16:00,05:00 - 16:00,no,no,no,18.000 -30.000,10.0,10.0,8.0,4.9,0.0
17,Góc Phố Quán - Quốc Lộ 91,10.3021944692322,105.5048954796265,"Quốc Lộ 91, P. Thới Thuận, Quận Thốt Nốt, Cần Thơ","Quán ăn, ","Thịt Gà, Thịt Bò, Hải sản, Lẩu, ","Món Miền Nam, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,no,no,no,30.000 -250.000,8.0,8.0,8.0,4.4,0.0
18,Vườn Xưa Coffee - Phan Đình Giót,10.272428,105.531479,"459 Phan Đình Giót, Quận Thốt Nốt, Cần Thơ","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, ","Món Việt, ",06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,no,no,yes,10.000 -25.000,7.0,8.0,8.0,4.4,0.0
