RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Foody_points(5),Shopee_points(5)
1,Cabin Coffee,10.0289929,105.7725558,"Hẻm 116, Đường 3 Tháng 2, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ","Café/Dessert, Rạp chiếu phim, ","Café - Kem, Sinh tố - Nước ép, Thức uống, Sữa, ","Món Việt, ",08:00 - 12:00,08:00 - 12:00,08:00 - 12:00,08:00 - 12:00,08:00 - 12:00,08:00 - 12:00,08:00 - 12:00,yes,no,yes,20.000 -30.000,8.0,7.8,7.7,4.1,0.0
2,Pancake Sam Sam - Mậu Thân,10.029709,105.774157,"34 Mạc Thiên Tích, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ","Ăn vặt/vỉa hè, ","Đậu hũ, Chè, Lẩu, ","Món Việt, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,no,yes,yes,15.000 -35.000,8.0,7.6,8.1,3.8,0.0
3,Tiệm bánh TRỨNG GÀ VÀNG,10.0308566,105.7767812,"158/29A Nguyễn Việt Hồng, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ","Café/Dessert, ","Bánh - Kẹo, Café - Kem, Sinh tố - Nước ép, Thức uống, Cocktail, Trà sữa, ","Món Việt, ",,,,,,,,no,no,yes,10.000 -50.000,8.2,8.3,8.9,3.9,0.0
4,Resto - Nhà Hàng Ý,10.0341188,105.7811535,"44 Lý Tự Trọng, P. An Cư, Quận Ninh Kiều, Cần Thơ","Nhà hàng, Café/Dessert, ","Cơm Chiên, Bún, Mì, Lẩu, Miến, Pizza & Pasta, Café - Kem, Sinh tố - Nước ép, Cơm, Thức uống, Xúc xích, Fastfood - Thức ăn nhanh, ","Món Âu, Ý, ",,,,,,,,yes,no,no,20.000 -132.000,7.0,6.9,6.9,3.9,0.0
5,Snow Ice - Kem Tuyết Cần Thơ,10.0378831,105.7789656,"75 Huỳnh Cương, P. An Cư, Quận Ninh Kiều, Cần Thơ","Café/Dessert, ","Café - Kem, Trái cây, ","Món Việt, ",,,,,,,,no,no,yes,20.000 -40.000,8.2,8.2,8.3,3.8,0.0
6,Ma Famille Cafeteria,10.034668,105.780916,"85-87 Trương Định, P. An Cư, Quận Ninh Kiều, Cần Thơ","Café/Dessert, Tiệm bánh, ","Bánh - Kẹo, Café - Kem, ","Món Việt, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,yes,yes,yes,20.000 -75.000,7.9,8.1,8.6,4.2,0.0
7,Lumos Coffee & Cake - Trần Hưng Đạo,10.035923,105.775648,"186 Trần Hưng Đạo, P. An Nghiệp, Quận Ninh Kiều, Cần Thơ","Café/Dessert, Tiệm bánh, ","Trà, Bánh sinh nhật/Bánh kem, Bánh - Kẹo, Café - Kem, Sinh tố - Nước ép, Thức uống, Trà sữa, Sữa, ","Món Việt, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,yes,no,yes,16.000 -29.000,7.1,7.0,7.1,4.3,0.0
7,Lumos Bakery & Joy - Bánh Âu & Trà - 6 Phan Văn Trị,10.032918,105.780216,"6 Phan Văn Trị, P. An Phú, Quận Ninh Kiều, Cần Thơ","Café/Dessert, ","Bánh - Kẹo, Ăn vặt - Ăn nhẹ, Trà sữa, Sữa, ","Món Việt, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,no,no,yes,16.000 -29.000,7.1,7.0,6.9,4.3,0.0
8,Kichi Kichi Lẩu Băng Chuyền - Vincom Cần Thơ,10.045261,105.779328,"Vincom Cần Thơ, 2 Hùng Vương, Quận Ninh Kiều, Cần Thơ","Sang trọng, Nhà hàng, ","Lẩu, ","Món Việt, Món Á, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,no,no,yes,150.000 -250.000,8.3,8.1,8.2,4.3,0.0
8,Kichi Kichi Lẩu Băng Chuyền - Vincom Xuân Khánh,10.024683,105.774349,"Lầu 4 Vincom Xuân Khánh, Đường 30 Tháng 4, Quận Ninh Kiều, Cần Thơ","Nhà hàng, ","Lẩu, ","Món Á, Món Nhật, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,no,yes,yes,200.000 -500.000,8.5,8.5,8.5,4.3,0.0
