RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Shopee_points(5),Foody_points(5)
1,Phở Tài 1 - Trần Quang Khải,10.044711,105.782048,"10-11 Trần Quang Khải, P. Cái Khế, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Phở ,  Bò Kho ,  Bún ,  Thịt Bò ,  Món nước ,  Lẩu ,  Miến",00:01 - 02:30,06:00 - 13:00,15:00 - 23:59,00:01 - 02:30,06:00 - 13:00,15:00 - 23:59,00:01 - 02:30,Món Việt,no,no,no,30.000 - 35.000,8.5,8.5,9.0,4.5,4.6
2,Phở Tài 2 - Nguyễn Văn Cừ,10.048488,105.769943,"23/3B Nguyễn Văn Cừ, P. An Hòa, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Phở ,  Bò Kho ,  Bún ,  Thịt Bò ,  Hủ tiếu ,  Món nước",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,Món Việt,no,no,no,30.000 - 30.000,0.0,0.0,0.0,4.5,0.0
3,Phở Z586 - Nguyễn Văn Linh,10.0193206,105.768919,"279 Nguyễn Văn Linh, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Phở ,  Bánh mì ,  Bún ,  Thịt Bò ,  Món nước ,  Mì ,  Lẩu ,  Bánh - Kẹo",07:00 - 12:00,16:30 - 21:00,07:00 - 12:00,16:30 - 21:00,07:00 - 12:00,16:30 - 21:00,07:00 - 12:00,Món Việt,no,no,yes,30.000 - 55.000,6.9,7.0,7.3,4.5,3.8
4,"Quán Quảng - Phở, Miến & Bánh Đa - Trần Văn Khéo",10.0436055,105.7831163,"28 Trần Văn Khéo, P. An Hội, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Phở ,  Bánh Đa Cua ,  Thịt Bò ,  Bún ,  Mì ,  Món nước ,  Miến",09:00 - 13:00,15:30 - 21:00,09:00 - 13:00,15:30 - 21:00,09:00 - 13:00,15:30 - 21:00,09:00 - 13:00,Món Việt,yes,no,yes,25.000 - 35.000,7.9,7.9,7.9,4.5,4.4
5,Phở Tài 5 - Trần Hoàng Na Nối Dài,10.0206419,105.7551669,"40 Trần Hoàng Na Nối Dài, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Phở ,  Bún ,  Thịt Bò ,  Lẩu",06:00 - 23:59,06:00 - 23:59,06:00 - 23:59,06:00 - 23:59,06:00 - 23:59,06:00 - 23:59,06:00 - 23:59,,no,no,no,0 - 0,0.0,0.0,0.0,0.0,0.0
6,Phở Z586 - KDC586,10.0046668,105.8003049,"D1-48 Đường 47 KDC 586, P. Phú Thứ, Quận Cái Răng, Cần Thơ",Quán ăn,"Phở ,  Bún ,  Thịt Bò ,  Lẩu",06:30 - 21:00,06:30 - 21:00,06:30 - 21:00,06:30 - 21:00,06:30 - 21:00,06:30 - 21:00,06:30 - 21:00,,no,no,no,30.000 - 55.000,0.0,0.0,0.0,4.5,0.0
7,Phở Z586 - Ngô Quyền,10.0350874,105.7851239,"49 Ngô Quyền, P. An Cư, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Phở ,  Bò Kho ,  Bún ,  Thịt Bò ,  Hủ tiếu ,  Món nước ,  Lẩu",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,Món Việt,no,no,no,30.000 - 60.000,0.0,0.0,0.0,4.5,0.0
1,Mỳ Trộn M.Y.O,10.0320913,105.7737059,"15A Đường 3 Tháng 2, P. An Phú, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà ,  Thức uống ,  Trà sữa",08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,Món Việt,no,no,yes,18.000đ - 27.000,8.3,8.1,6.8,0.0,4.1
2,Trung Nguyên Coffee - 259 Đường 30 Tháng 4,10.0229128,105.7724498,"259 Đường 30 Tháng 4, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Trà ,  Café - Kem ,  Sinh tố - Nước ép ,  Thức uống ,  Sữa",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,Món Việt,no,no,yes,15.000đ - 95.000,8.3,7.5,8.1,0.0,3.9
5,Phở Bò Nam Định - Nguyễn Văn Linh,10.03411,105.747885,"211/4 Nguyễn Văn Linh, Quận Ninh Kiều, Cần Thơ",Quán ăn,"Phở ,  Món nước",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,Món Việt,no,no,no,20.000đ - 30.000,7.0,7.0,7.0,0.0,4.1
7,Phố Núi 3 - Lẩu Dê,10.030465,105.752054,"138 Nguyễn Văn Cừ, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Quán nhậu,,08:00 - 23:30,08:00 - 23:30,08:00 - 23:30,08:00 - 23:30,08:00 - 23:30,08:00 - 23:30,08:00 - 23:30,Món Việt,yes,yes,yes,119.000đ - 200.000,9.0,9.0,9.0,0.0,4.8
