RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Foody_points(5),Shopee_points(5)
1,Kichi Kichi Lẩu Băng Chuyền - Vincom Lê Văn Việt,10.845722,106.779029,"Tầng L4 - 02, Vincom Lê Văn Việt, 50 Lê Văn Việt, P. Hiệp Phú, Quận 9, TP. HCM","Nhà hàng, ","Thịt Bò, Lẩu, Sushi & Sashimi, ","Món Á, Món Nhật, ","11:00 - 15:00, 18:00 - 22:00","11:00 - 15:00, 18:00 - 22:00","11:00 - 15:00, 18:00 - 22:00","11:00 - 15:00, 18:00 - 22:00","11:00 - 15:00, 18:00 - 22:00","11:00 - 15:00, 18:00 - 22:00","11:00 - 15:00, 18:00 - 22:00",no,yes,yes,150.000 -300.000,9.1,9.1,9.1,4.5,0.0
2,Long Island,10.811237,106.849213,"173 Long Thuận, P. Long Phước, Quận 9, TP. HCM","Café/Dessert, Thăm quan & chụp ảnh, Chụp hình cưới, ",,"Món Việt, ",08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,no,yes,no,100.000 -2.750.000,6.8,6.7,7.1,4.2,0.0
3,Nhà Hàng Long Phụng - Suối Tiên,10.866066,106.802849,"120 Xa Lộ Hà Nội, P. Tân Phú, Quận 9, TP. HCM","Nhà hàng, Tiệc cưới/Hội nghị, ",,"Món Việt, Món Á, Món Âu, ",09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,no,yes,yes,1.500.000 -5.500.000,6.2,6.1,0.0,3.8,0.0
4,Buffet Béo 99k,10.827177,106.76939,"6 Tăng Nhơn Phú, P. Phước Long B, Quận 9, TP. HCM","Buffet, ",,"Món Việt, ",16:30 - 23:00,16:30 - 23:00,16:30 - 23:00,16:30 - 23:00,16:30 - 23:00,16:30 - 23:00,16:30 - 23:00,yes,yes,yes,75.000 -99.000,7.5,7.6,7.5,3.1,0.0
5,Manwah Taiwanese Hotpot - Vincom Lê Văn Việt,10.845319,106.77873,"Tầng L4-01 Vincom Lê Văn Việt, 50 Lê Văn Việt, Quận 9, TP. HCM","Nhà hàng, ","Thịt Bò, Món nước, Lẩu, Thức uống, ","Món Á, Đài Loan, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,yes,yes,390.000 -480.000,8.2,8.4,7.9,4.2,0.0
6,Nijyu Maru - Vincom Lê Văn Việt,10.8455926062298,106.7790573835372,"Tầng L4-17, Vincom Lê Văn Việt, 50 Lê Văn Việt, P. Hiệp Phú, Quận 9, TP. HCM","Nhà hàng, ","Lẩu, Sushi & Sashimi, ","Món Nhật, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,no,yes,yes,100.000 -200.000,7.5,7.1,7.7,4.1,0.0
7,Lẩu Mắm Phong Lan,10.814663,106.836463,"26 Long Thuận, P. Trường Thạnh, Quận 9, TP. HCM","Quán ăn, ","Lẩu, ","Món Việt, ",09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,no,yes,no,150.000 -300.000,6.8,7.0,7.4,3.0,0.0
8,Ngọc Dung - Bún Bò Huế,10.874031,106.815058,"506 Hoàng Hữu Nam, P. Long Bình, Quận 9, TP. HCM","Quán ăn, ",,"Món Huế, Món Miền Trung, ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,no,no,no,40.000 -55.000,7.7,6.8,6.7,3.7,0.0
9,G.D Beefsteak,10.8439837027678,106.7826066417856,"192 Lê Văn Việt, P. Tăng Nhơn Phú A, Quận 9, TP. HCM","Quán ăn, ","Thịt Bò, Beefsteak - Bò né, ","Món Việt, ","07:00 - 12:30, 15:30 - 22:30","07:00 - 12:30, 15:30 - 22:30","07:00 - 12:30, 15:30 - 22:30","07:00 - 12:30, 15:30 - 22:30","07:00 - 12:30, 15:30 - 22:30","07:00 - 12:30, 15:30 - 22:30","07:00 - 12:30, 15:30 - 22:30",yes,no,yes,39.000 -65.000,7.9,8.0,7.4,4.1,0.0
10,Trà Sữa Gottea,10.822907,106.770715,"313 Đỗ Xuân Hợp, P. Phước Long B, Quận 9, TP. HCM","Ăn vặt/vỉa hè, ","Thức uống, Trà sữa, ","Món Việt, ",07:00 - 23:59,07:00 - 23:59,07:00 - 23:59,07:00 - 23:59,07:00 - 23:59,07:00 - 23:59,07:00 - 23:59,no,yes,yes,10.000 -32.000,9.6,9.6,9.6,4.9,0.0
11,Gyu-Kaku Japanese BBQ - Vincom Lê Văn Việt,10.8456724,106.7791288999999,"L4-04 Vincom Lê Văn Việt, 50 Lê Văn Việt, P. Hiệp Phú, Quận 9, TP. HCM","Nhà hàng, ","Thịt Bò, Hải sản, ","Món Á, Món Nhật, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,yes,yes,100.000 -500.000,0.0,0.0,6.2,3.5,0.0
